variant,rotation,seed,probe,source,state,aggregation,feature_dim,selected_C,selected_val_ba,probe_seed,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,test_action0_accuracy,test_action0_balanced_accuracy,test_action0_macro_f1,test_action1_accuracy,test_action1_balanced_accuracy,test_action1_macro_f1
original,3,23,input__events__whole_count,input,events,whole_count,30,1.0,0.3770032051282051,1412816118,"[{""C"": 0.001, ""val_ba"": 0.22395833333333334}, {""C"": 0.01, ""val_ba"": 0.3308035714285714}, {""C"": 0.1, ""val_ba"": 0.3652243589743589}, {""C"": 1.0, ""val_ba"": 0.3770032051282051}, {""C"": 10.0, ""val_ba"": 0.37155830280830277}]",0.6349514563106796,0.627964739561305,0.6283757655130353,0.38235294117647056,0.3770032051282051,0.3629901412634054,0.49404761904761907,0.47789224664224655,0.45216309725566156,0.46875,0.4706349206349207,0.445250129557405,0.5277777777777778,0.48809523809523814,0.4426159896748132
original,3,23,input__events__fixed250_count,input,events,fixed250_count,480,1.0,0.5838102869352869,1040838407,"[{""C"": 0.001, ""val_ba"": 0.4929143772893773}, {""C"": 0.01, ""val_ba"": 0.5562690781440781}, {""C"": 0.1, ""val_ba"": 0.5726495726495726}, {""C"": 1.0, ""val_ba"": 0.5838102869352869}, {""C"": 10.0, ""val_ba"": 0.5775106837606837}]",1.0,1.0,1.0,0.5823529411764706,0.5838102869352869,0.5865419905099661,0.6547619047619048,0.6436825905575906,0.643545648149691,0.6354166666666666,0.6331349206349206,0.622848379117729,0.6805555555555556,0.6617063492063492,0.6713445731828086
original,3,23,l1__syn_current__whole_mean,l1,syn_current,whole_mean,128,1.0,0.4519803113553113,3521253870,"[{""C"": 0.001, ""val_ba"": 0.25610119047619045}, {""C"": 0.01, ""val_ba"": 0.3775412087912087}, {""C"": 0.1, ""val_ba"": 0.4233363858363859}, {""C"": 1.0, ""val_ba"": 0.4519803113553113}, {""C"": 10.0, ""val_ba"": 0.45168269230769226}]",0.7436893203883496,0.7426310149187297,0.7433676072794104,0.45294117647058824,0.4519803113553113,0.4410981480815515,0.5773809523809523,0.5587899369149368,0.5354642988852408,0.5625,0.5581018518518518,0.5321859061990641,0.5972222222222222,0.5624999999999999,0.536778827897249
original,3,23,l1__syn_current__fixed250_ordered_mean,l1,syn_current,fixed250_ordered_mean,2048,0.01,0.6697229853479852,2669177470,"[{""C"": 0.001, ""val_ba"": 0.5399496336996337}, {""C"": 0.01, ""val_ba"": 0.6697229853479852}, {""C"": 0.1, ""val_ba"": 0.6634233821733821}, {""C"": 1.0, ""val_ba"": 0.64635989010989}, {""C"": 10.0, ""val_ba"": 0.6219436813186813}]",0.9844660194174757,0.9850131252928089,0.9853607098164799,0.6705882352941176,0.6697229853479852,0.6752649699564399,0.7261904761904762,0.7071746540496541,0.7050381100855837,0.7083333333333334,0.6831349206349207,0.6743969810146281,0.75,0.7390873015873015,0.7402515126199337
original,3,23,l1__pre_reset__whole_mean,l1,pre_reset,whole_mean,128,1.0,0.5155219780219781,2547057743,"[{""C"": 0.001, ""val_ba"": 0.2644345238095238}, {""C"": 0.01, ""val_ba"": 0.3931662087912087}, {""C"": 0.1, ""val_ba"": 0.4496642246642247}, {""C"": 1.0, ""val_ba"": 0.5155219780219781}, {""C"": 10.0, ""val_ba"": 0.492803724053724}]",0.887378640776699,0.885672502960947,0.8883147928891395,0.5117647058823529,0.5155219780219781,0.5045711215802368,0.6428571428571429,0.6188263125763126,0.5948162537868421,0.6145833333333334,0.6090277777777778,0.5799336109690801,0.6805555555555556,0.6369047619047619,0.5959036470065883
original,3,23,l1__pre_reset__fixed250_ordered_mean,l1,pre_reset,fixed250_ordered_mean,2048,0.1,0.6833142551892553,43525919,"[{""C"": 0.001, ""val_ba"": 0.5587988400488401}, {""C"": 0.01, ""val_ba"": 0.6728975885225886}, {""C"": 0.1, ""val_ba"": 0.6833142551892553}, {""C"": 1.0, ""val_ba"": 0.6722031440781442}, {""C"": 10.0, ""val_ba"": 0.6582150488400488}]",1.0,1.0,1.0,0.6823529411764706,0.6833142551892553,0.6845713506457863,0.7261904761904762,0.7171283577533578,0.7193137228194099,0.71875,0.7090608465608467,0.7122202374919766,0.7361111111111112,0.7271825396825395,0.7261784511784511
original,3,23,l1__spike__whole_mean,l1,spike,whole_mean,128,1.0,0.38758394383394384,784202520,"[{""C"": 0.001, ""val_ba"": 0.24404761904761904}, {""C"": 0.01, ""val_ba"": 0.31775793650793654}, {""C"": 0.1, ""val_ba"": 0.37496184371184366}, {""C"": 1.0, ""val_ba"": 0.38758394383394384}, {""C"": 10.0, ""val_ba"": 0.3755685286935287}]",0.9242718446601942,0.9247202086683695,0.9268092543645886,0.4,0.38758394383394384,0.3783813610611311,0.5476190476190477,0.5236301892551892,0.5007630095554586,0.5104166666666666,0.49034391534391536,0.46564107347860206,0.5972222222222222,0.5684523809523809,0.5522167160325054
original,3,23,l1__spike__fixed250_ordered_mean,l1,spike,fixed250_ordered_mean,2048,1.0,0.4682501526251526,2043453722,"[{""C"": 0.001, ""val_ba"": 0.3568681318681319}, {""C"": 0.01, ""val_ba"": 0.4517322954822955}, {""C"": 0.1, ""val_ba"": 0.4460393772893773}, {""C"": 1.0, ""val_ba"": 0.4682501526251526}, {""C"": 10.0, ""val_ba"": 0.4457074175824176}]",1.0,1.0,1.0,0.4764705882352941,0.4682501526251526,0.47214225423130607,0.6369047619047619,0.6134068477818478,0.6073384700827775,0.6145833333333334,0.5864087301587302,0.5675697796280984,0.6666666666666666,0.6488095238095238,0.6499285572814985
original,3,23,l1__post_reset__whole_mean,l1,post_reset,whole_mean,128,1.0,0.43536324786324787,3008902821,"[{""C"": 0.001, ""val_ba"": 0.264484126984127}, {""C"": 0.01, ""val_ba"": 0.3733859890109891}, {""C"": 0.1, ""val_ba"": 0.43008241758241766}, {""C"": 1.0, ""val_ba"": 0.43536324786324787}, {""C"": 10.0, ""val_ba"": 0.3971306471306472}]",0.9728155339805825,0.9738275270224931,0.9740839764555553,0.4411764705882353,0.43536324786324787,0.4327736142789906,0.5595238095238095,0.5355082417582416,0.5152214411405588,0.5416666666666666,0.5354497354497355,0.5248524609205725,0.5833333333333334,0.5416666666666666,0.4994559791773414
original,3,23,l1__post_reset__fixed250_ordered_mean,l1,post_reset,fixed250_ordered_mean,2048,0.1,0.6478975885225885,2583869777,"[{""C"": 0.001, ""val_ba"": 0.5751182844932845}, {""C"": 0.01, ""val_ba"": 0.6425022893772893}, {""C"": 0.1, ""val_ba"": 0.6478975885225885}, {""C"": 1.0, ""val_ba"": 0.6418841575091575}, {""C"": 10.0, ""val_ba"": 0.62442384004884}]",1.0,1.0,1.0,0.6470588235294118,0.6478975885225885,0.6518413884722023,0.7142857142857143,0.6996680402930403,0.7000028715246107,0.6979166666666666,0.6812830687830688,0.678307735697694,0.7361111111111112,0.7251984126984127,0.7208624708624708
