fold,seed,epoch,layer,shift,mean_spikes_per_neuron_s,dead_neuron_fraction,spike_occupancy
1,23,5,l1,2,0.0162889464607249,0.604651153087616,0.0002545147884488
1,23,5,l1,3,0.1033254066538522,0.3255814015865326,0.0016144594789664
1,23,5,l1,4,0.6245080194769839,0.3095238208770752,0.0097579378043278
1,23,5,l2,all,1.7760535772623325,0.1875,0.0277508371447239
1,23,5,l2,2,0.5450719099245572,0.3255814015865326,0.0085167485925712
1,23,5,l2,3,1.6245185112024494,0.1162790730595588,0.0253831017375382
1,23,5,l2,4,3.191487375740888,0.1190476194024086,0.0498669902459513
1,23,10,l1,all,0.454671675922901,0.3828125,0.0071042449362953
1,23,10,l1,2,0.0260136906163816,0.5348837375640869,0.0004064639158809
1,23,10,l1,3,0.184770138957477,0.302325576543808,0.0028870334212105
1,23,10,l1,4,1.1698635677727478,0.3095238208770752,0.0182791182464491
1,23,10,l2,all,4.609768049656975,0.09375,0.0720276257758902
1,23,10,l2,2,2.112214430608632,0.1627907007932663,0.0330033504782598
1,23,10,l2,3,4.564551788061357,0.0697674453258514,0.0713211216884587
1,23,10,l2,4,7.213080070316268,0.0476190485060215,0.1127043760986916
1,23,20,l1,all,0.9101600784057498,0.28125,0.0142212512250898
1,23,20,l1,2,0.06005029516118,0.4418604671955108,0.0009382858618934
1,23,20,l1,3,0.4638702962248239,0.1860465109348297,0.0072479733785128
1,23,20,l1,4,2.2374263001509,0.2142857164144516,0.0349597859398578
1,23,20,l2,all,8.129451159751715,0.015625,0.1270226743711205
1,23,20,l2,2,5.025990898247267,0.0232558138668537,0.0785311077851135
1,23,20,l2,3,7.654832362125161,0.0,0.1196067556582056
1,23,20,l2,4,11.792722577433455,0.0238095242530107,0.1842612902723977
1,23,40,l1,all,2.1997713165632145,0.1796875,0.0343714268213002
1,23,40,l1,2,0.1743160389901461,0.2790697813034057,0.002723688109221
1,23,40,l1,3,1.410331021174111,0.1162790730595588,0.0220364222058454
1,23,40,l1,4,5.081688212691153,0.1428571492433548,0.0794013783232992
1,23,40,l2,all,15.583469454426655,0.0,0.2434917102254165
1,23,40,l2,2,13.223950221465854,0.0,0.2066242222104039
1,23,40,l2,3,15.41955433320924,0.0,0.2409305364563944
1,23,40,l2,4,18.16698557894245,0.0,0.2838591496709758
1,23,60,l1,all,2.682130022868344,0.1484375,0.0419082816073178
1,23,60,l1,2,0.2652423968455361,0.2093023210763931,0.0041444124507115
1,23,60,l1,3,1.901673719638665,0.0930232554674148,0.0297136518693541
1,23,60,l1,4,5.955601188531603,0.1428571492433548,0.0930562685708063
1,23,60,l2,all,18.1890721986279,0.0,0.2842042531035609
1,23,60,l2,2,16.3951892906255,0.0,0.2561748326660234
1,23,60,l2,3,17.892556771992737,0.0,0.2795711995623865
1,23,60,l2,4,20.329241922185403,0.0,0.3176444050341469
1,23,80,l1,all,2.968311009474028,0.1171875,0.0463798595230316
1,23,80,l1,2,0.3323431315195672,0.1627907007932663,0.0051928614299932
1,23,80,l1,3,2.13920059564058,0.0697674453258514,0.033425009306884
1,23,80,l1,4,6.515891165352126,0.1190476194024086,0.1018107994586269
1,23,80,l2,all,19.791163018621365,0.0,0.3092369221659588
1,23,80,l2,2,18.36809676120435,0.0,0.2870015118938179
1,23,80,l2,3,19.62210252007628,0.0,0.3065953518761918
1,23,80,l2,4,21.42119755448733,0.0,0.3347062117888645
1,23,100,l1,all,3.166938908853316,0.1015625,0.049483420450833
1,23,100,l1,2,0.3846136313562219,0.1162790730595588,0.0060095879899409
1,23,100,l1,3,2.262947965021311,0.0697674453258514,0.0353585619534579
1,23,100,l1,4,6.941024564023584,0.1190476194024086,0.1084535088128685
1,23,100,l2,all,21.21594250245018,0.0,0.331499101600784
1,23,100,l2,2,19.607515403842797,0.0,0.3063674281850436
1,23,100,l2,3,21.15520843621556,0.0,0.330550131815868
1,23,100,l2,4,22.92484559978843,0.0,0.3582007124966942
1,37,1,l1,all,0.1679189807252532,0.453125,0.002623734073832
1,37,1,l1,2,0.0177476580840734,0.6279069781303406,0.0002773071575636
1,37,1,l1,3,0.0576191091222658,0.395348846912384,0.0009002985800354
1,37,1,l1,4,0.4345918700704718,0.3333333432674408,0.0067904979698511
1,37,1,l2,all,1.033077425677883,0.1953125,0.0161418347762169
1,37,1,l2,2,0.2749671410011928,0.302325576543808,0.0042963615781436
1,37,1,l2,3,0.4986362565812965,0.2093023210763931,0.0077911915090827
1,37,1,l2,4,2.356403914064809,0.0714285746216774,0.0368188111572626
1,37,5,l1,all,0.32015681149951,0.453125,0.0050024501796798
1,37,5,l1,2,0.0187201324996391,0.6279069781303406,0.0002925020703068
1,37,5,l1,3,0.0914125950631728,0.395348846912384,0.001428321797862
1,37,5,l1,4,0.862961061588961,0.3333333432674408,0.0134837665873275
1,37,5,l2,all,3.0403462920614177,0.1640625,0.0475054108134596
1,37,5,l2,2,1.2678635192937404,0.2790697813034057,0.0198103674889646
1,37,5,l2,3,1.8875728406129628,0.1627907007932663,0.0294933256345775
1,37,5,l2,4,6.035251473996982,0.0476190485060215,0.0943008042812028
1,37,10,l1,all,0.5303822280300555,0.3984375,0.0082872223129696
1,37,10,l1,2,0.0277155208436215,0.604651153087616,0.0004330550131815
1,37,10,l1,3,0.1514628902243529,0.302325576543808,0.0023666076597555
1,37,10,l1,4,1.4329584169505765,0.2857142984867096,0.0223899752648527
1,37,10,l2,all,5.696504410323424,0.078125,0.0890078814113035
1,37,10,l2,2,3.2862341688002856,0.1627907007932663,0.0513474088875044
1,37,10,l2,3,4.166809752094999,0.0465116277337074,0.0651064023764843
1,37,10,l2,4,9.73027799816431,0.0238095242530107,0.1520355937213173
1,37,20,l1,all,1.066644887291735,0.359375,0.0166663263639333
1,37,20,l1,2,0.0481374835705005,0.4883720874786377,0.000752148180789
1,37,20,l1,3,0.3386642152207441,0.302325576543808,0.0052916283628241
1,37,20,l1,4,2.854716012507584,0.2857142984867096,0.044604937695431
1,37,20,l2,all,10.775400196014374,0.0390625,0.1683656280627246
1,37,20,l2,2,7.75256604088951,0.0465116277337074,0.1211338443888986
1,37,20,l2,3,10.335944325839709,0.0465116277337074,0.1614991300912454
1,37,20,l2,4,14.32012569810675,0.0238095242530107,0.2237519640329179
1,37,40,l1,all,2.095720352825874,0.1953125,0.0327456305129042
1,37,40,l1,2,0.2030040342493333,0.2325581461191177,0.0031719380351458
1,37,40,l1,3,0.7322732349209484,0.1627907007932663,0.0114417692956398
1,37,40,l1,4,5.429411490175946,0.190476194024086,0.0848345545339991
1,37,40,l2,all,17.186703691604052,0.015625,0.2685422451813133
1,37,40,l2,2,15.34370132879512,0.0,0.2397453332624237
1,37,40,l2,3,17.425525933917324,0.0232558138668537,0.2722738427174582
1,37,40,l2,4,18.82907857687341,0.0238095242530107,0.2942043527636471
1,37,60,l1,all,2.462757268866384,0.15625,0.0384805823260372
1,37,60,l1,2,0.3104624571693397,0.1860465109348297,0.0048509758932709
1,37,60,l1,3,0.9770936690396056,0.1162790730595588,0.0152670885787438
1,37,60,l1,4,6.187333737807439,0.1666666716337204,0.0966770896532412
1,37,60,l2,all,19.399624305782424,0.0,0.3031191297778504
1,37,60,l2,2,17.81402946293581,0.0,0.278344210358372
1,37,60,l2,3,19.589281508550936,0.0,0.3060825235711084
1,37,60,l2,4,20.828798556338576,0.0,0.3254499774427902
1,37,80,l1,all,2.70499836654688,0.1171875,0.042265599477295
1,37,80,l1,2,0.4154896940504319,0.1395348906517028,0.0064920264695379
1,37,80,l1,3,1.1334189313417868,0.0930232554674148,0.0177096708022154
1,37,80,l1,4,6.658017143479411,0.1190476194024086,0.1040315178668657
1,37,80,l2,all,21.11630186213656,0.0,0.3299422165958837
1,37,80,l2,2,19.76116636150217,0.0,0.3087682243984714
1,37,80,l2,3,21.300836479946515,0.0,0.3328255699991643
1,37,80,l2,4,22.314774194552044,0.0,0.3486683467898757
1,37,100,l1,all,2.879859523031689,0.1171875,0.0449978050473701
1,37,100,l1,2,0.4962050705423824,0.1395348906517028,0.0077532042272247
1,37,100,l1,3,1.263487384423695,0.0930232554674148,0.0197419903816202
1,37,100,l1,4,6.975124842488449,0.1190476194024086,0.108986325663882
1,37,100,l2,all,22.24101600784057,0.0,0.347515875122509
1,37,100,l2,2,20.82164971167653,0.0,0.3253382767449458
1,37,100,l2,3,22.397058264892912,0.0,0.3499540353889517
1,37,100,l2,4,23.534419190740653,0.0,0.3677252998553227
1,53,1,l1,all,0.2152891212022215,0.421875,0.0033638925187847
1,53,1,l1,2,0.0131284046101365,0.5581395626068115,0.0002051313220333
1,53,1,l1,3,0.0663713788623568,0.4418604671955108,0.0010370527947243
1,53,1,l1,4,0.5747265910611222,0.261904776096344,0.00898010298533
1,53,1,l2,all,1.5321790264619406,0.1640625,0.0239402972884678
1,53,1,l2,2,0.2997652385981173,0.1860465109348297,0.0046838318530955
1,53,1,l2,3,1.0984098523814227,0.1627907007932663,0.0171626539434597
1,53,1,l2,4,3.238033011309718,0.1428571492433548,0.0505942658017143
1,53,5,l1,all,0.3094576935641947,0.4296875,0.0048352764619405
1,53,5,l1,2,0.0143439976295936,0.5813953280448914,0.0002241249629624
1,53,5,l1,3,0.0782841904530363,0.395348846912384,0.0012231904758286
1,53,5,l1,4,0.8482755402062818,0.3095238208770752,0.0132543053157231
1,53,5,l2,all,2.629042796471741,0.15625,0.0410787936948709
1,53,5,l2,2,0.7223053721614003,0.1395348906517028,0.0112860214400218
1,53,5,l2,3,1.8931645685024652,0.1627907007932663,0.029580696382851
1,53,5,l2,4,5.33457786904373,0.1666666716337204,0.0833527792038082
1,53,10,l1,all,0.5810192747468148,0.3671875,0.0090784261679189
1,53,10,l1,2,0.0218806743502275,0.5581395626068115,0.0003418855367223
1,53,10,l1,3,0.1315271647052567,0.3255814015865326,0.0020551119485196
1,53,10,l1,4,1.613665002100154,0.2142857164144516,0.0252135156578149
1,53,10,l2,all,6.03969291081346,0.0703125,0.0943702017314603
1,53,10,l2,2,2.480782234108021,0.0697674453258514,0.0387622224079378
1,53,10,l2,3,5.257439809151896,0.0930232554674148,0.0821474970179983
1,53,10,l2,4,10.484217731522534,0.0476190485060215,0.1638159020550396
1,53,20,l1,all,1.2835674616138515,0.265625,0.0200557415877164
1,53,20,l1,2,0.0435182300965636,0.4651162922382355,0.0006799723452588
1,53,20,l1,3,0.4264300312255457,0.1860465109348297,0.0066629692378991
1,53,20,l1,4,3.4306871392791027,0.1428571492433548,0.0536044865512359
1,53,20,l2,all,12.07767069585103,0.0078125,0.1887136046226723
1,53,20,l2,2,8.50380252691399,0.0232558138668537,0.1328719144830311
1,53,20,l2,3,12.304232542944622,0.0,0.1922536334835097
1,53,20,l2,4,15.504674787262177,0.0,0.2422605435509715
1,53,40,l1,all,2.4336001306762496,0.1640625,0.0380250020418164
1,53,40,l1,2,0.1407656716531305,0.2558139562606811,0.0021994636195801
1,53,40,l1,3,1.2829368727350083,0.1162790730595588,0.0200458886364845
1,53,40,l1,4,5.959085888520714,0.1190476194024086,0.0931107170081361
1,53,40,l2,all,18.43858216269193,0.0,0.2881028462920614
1,53,40,l2,2,15.842580703980309,0.0,0.2475403234996923
1,53,40,l2,3,20.10104616974237,0.0,0.3140788464022245
1,53,40,l2,4,19.394346696535525,0.0,0.3030366671333676
1,53,60,l1,all,2.804312316236524,0.1171875,0.0438173799411956
1,53,60,l1,2,0.2487103317809197,0.2093023210763931,0.0038860989340768
1,53,60,l1,3,1.631812069319192,0.0465116277337074,0.0254970635831123
1,53,60,l1,4,6.621178886451673,0.095238097012043,0.1034559201008074
1,53,60,l2,all,20.441604050963736,0.0,0.3194000632963084
1,53,60,l2,2,18.451486442339103,0.0,0.2883044756615485
1,53,60,l2,3,22.050371135743752,0.0,0.3445370489959961
1,53,60,l2,4,20.83203434918561,0.0,0.3255005367060251
1,53,80,l1,all,2.997549820320157,0.09375,0.0468367159425024
1,53,80,l1,2,0.312407406000471,0.1627907007932663,0.0048813657187573
1,53,80,l1,3,1.815366615257212,0.0465116277337074,0.0283651033633939
1,53,80,l1,4,6.95695462111666,0.0714285746216774,0.1087024159549478
1,53,80,l2,all,22.10919634106501,0.0,0.3454561928291408
1,53,80,l2,2,20.30356396678392,0.0,0.3172431869809987
1,53,80,l2,3,23.379743661822022,0.0,0.3653084947159691
1,53,80,l2,4,22.657021514911094,0.0,0.3540159611704858
1,53,100,l1,all,3.112381574648808,0.078125,0.0486309621038876
1,53,100,l1,2,0.3581137035320574,0.1395348906517028,0.0055955266176883
1,53,100,l1,3,1.930361714897852,0.0232558138668537,0.0301619017952789
1,53,100,l1,4,7.142390441965744,0.0714285746216774,0.1115998506557147
1,53,100,l2,all,22.982277033649133,0.0,0.3590980786507677
1,53,100,l2,2,21.083245329463697,0.0,0.3294257082728702
1,53,100,l2,3,24.320855777485697,0.0,0.380013371523214
1,53,100,l2,4,23.556074112101555,0.0,0.3680636580015868
1,71,1,l1,all,0.2347272133289774,0.46875,0.0036676127082652
1,71,1,l1,2,0.0065642023050682,0.7674418687820435,0.0001025656610166
1,71,1,l1,3,0.0884951718164758,0.3720930218696594,0.0013827370596324
1,71,1,l1,4,0.6180364337829218,0.261904776096344,0.0096568192778581
1,71,1,l2,all,1.6657138190133942,0.171875,0.0260267784220842
1,71,1,l2,2,0.3948246127196614,0.2093023210763931,0.0061691345737447
1,71,1,l2,3,1.4256474932192702,0.1395348906517028,0.022275742081551
1,71,1,l2,4,3.212644482817629,0.1666666716337204,0.0501975700440254
1,71,5,l1,all,0.3912120222149624,0.4375,0.0061126878471087
1,71,5,l1,2,0.0072935581167425,0.6744186282157898,0.0001139618455741
1,71,5,l1,3,0.1205868275301429,0.3720930218696594,0.0018841691801584
1,71,5,l1,4,1.0613400538261697,0.261904776096344,0.0165834383410338
1,71,5,l2,all,3.6904606337798103,0.1328125,0.0576634474028095
1,71,5,l2,2,1.1638087568282138,0.1395348906517028,0.0181845118254408
1,71,5,l2,3,3.6963752535651055,0.1395348906517028,0.0577558633369547
1,71,5,l2,4,6.271215444688166,0.1190476194024086,0.0979877413232526
1,71,10,l1,all,0.5606011107481216,0.3984375,0.0087593923554394
1,71,10,l1,2,0.011669692986788,0.6279069781303406,0.0001823389529185
1,71,10,l1,3,0.1869582063924998,0.3720930218696594,0.0029212219748828
1,71,10,l1,4,1.5051414881535756,0.190476194024086,0.0235178357523996
1,71,10,l2,all,5.330610911466841,0.0859375,0.0832907954916693
1,71,10,l2,2,2.7428640891029685,0.1162790730595588,0.0428572513922338
1,71,10,l2,3,5.693594584533098,0.0930232554674148,0.0889624153833296
1,71,10,l2,4,7.608344611938209,0.0476190485060215,0.1188803845615345
1,71,20,l1,all,1.152237830774257,0.234375,0.0180037161058477
1,71,20,l1,2,0.0413301626615409,0.4883720874786377,0.0006457837915865
1,71,20,l1,3,0.519301337912067,0.1395348906517028,0.008114083404876
1,71,20,l1,4,2.9376020908199934,0.0714285746216774,0.0459000326690623
1,71,20,l2,all,10.197566154851357,0.03125,0.1593369711695524
1,71,20,l2,2,7.152306207881601,0.0465116277337074,0.11175478449815
1,71,20,l2,3,10.121027479999697,0.0232558138668537,0.1581410543749952
1,71,20,l2,4,13.393693315287566,0.0238095242530107,0.2092764580513682
1,71,40,l1,all,2.42077752368507,0.1171875,0.0378246488075792
1,71,40,l1,2,0.1560821436982898,0.2093023210763931,0.0024387834952857
1,71,40,l1,3,1.3901521770511234,0.0697674453258514,0.0217211277664238
1,71,40,l1,4,5.794558267606291,0.0714285746216774,0.0905399729313483
1,71,40,l2,all,17.814929761515845,0.0,0.2783582775236851
1,71,40,l2,2,15.523365977070876,0.0,0.2425525933917324
1,71,40,l2,3,17.475122129111174,0.0,0.2730487832673621
1,71,40,l2,4,20.508952878766664,0.0,0.3204523887307291
1,71,60,l1,all,2.8952139823587064,0.0859375,0.0452377184743547
1,71,60,l1,2,0.2623249735988391,0.1395348906517028,0.0040988277124818
1,71,60,l1,3,1.8010226176276185,0.0465116277337074,0.0281409784004315
1,71,60,l1,4,6.711034364742304,0.0714285746216774,0.1048599119490985
1,71,60,l2,all,20.058069258412285,0.0,0.3134073321626919
1,71,60,l2,2,18.635527225484907,0.0,0.2911801128982016
1,71,60,l2,3,19.820001063643893,0.0,0.3096875166194358
1,71,60,l2,4,21.75821782486271,0.0,0.3399721535134798
1,71,80,l1,all,3.096700424697812,0.0703125,0.0483859441359033
1,71,80,l1,2,0.3192147269094307,0.1395348906517028,0.0049877301079598
1,71,80,l1,3,2.015939463467631,0.0232558138668537,0.0314990541166817
1,71,80,l1,4,7.04681009940729,0.0476190485060215,0.1101064078032389
1,71,80,l2,all,21.858706305129044,0.0,0.3415422860176413
1,71,80,l2,2,20.41199486411949,0.0,0.318937419751867
1,71,80,l2,3,21.769326029645278,0.0,0.3401457192132074
1,71,80,l2,4,23.43137163391982,0.0,0.3661151817799972
1,71,100,l1,all,3.1822116955243382,0.0625,0.0497220577425677
1,71,100,l1,2,0.3554393988892518,0.1162790730595588,0.0055537406076445
1,71,100,l1,3,2.119507988725375,0.0232558138668537,0.0331173123238339
1,71,100,l1,4,7.164294270468723,0.0476190485060215,0.1119420979760738
1,71,100,l2,all,22.878062724599804,0.0,0.3574697300718719
1,71,100,l2,2,21.51453773276707,0.0,0.3361646520744855
1,71,100,l2,3,22.747635291704334,0.0,0.3554318014328803
1,71,100,l2,4,24.40758544515487,0.0,0.3813685225805448
2,11,1,l1,all,0.3071958696353662,0.40625,0.0047999354630525
2,11,1,l1,2,0.0151286611585132,0.4883720874786377,0.0002363853306017
2,11,1,l1,3,0.0864494923343614,0.4186046421527862,0.0013507733177243
2,11,1,l1,4,0.8322193026936493,0.3095238208770752,0.0130034266045882
2,11,1,l2,all,2.5773636656986123,0.203125,0.0402713072765408
2,11,1,l2,2,0.3796573538350706,0.3255814015865326,0.0059321461536729
2,11,1,l2,3,2.4491621453282004,0.1627907007932663,0.0382681585207531
2,11,1,l2,4,4.958650255842898,0.1190476194024086,0.0774789102475452
2,11,5,l1,all,0.3797999354630526,0.375,0.0059343739916101
2,11,5,l1,2,0.016329348552046,0.4651162922382355,0.0002551460711257
2,11,5,l1,3,0.0936536166955582,0.395348846912384,0.001463337760868
2,11,5,l1,4,1.044883910324375,0.261904776096344,0.0163263110988183
2,11,5,l2,all,3.434817683123588,0.15625,0.053669026298806
2,11,5,l2,2,0.7413043967671492,0.2790697813034057,0.0115828811994867
2,11,5,l2,3,3.417636596951755,0.0930232554674148,0.0534005718273711
2,11,5,l2,4,6.2100523978549145,0.095238097012043,0.097032068716483
2,11,10,l1,all,0.5404162633107454,0.359375,0.0084440041142303
2,11,10,l1,2,0.0189708608178182,0.4418604671955108,0.0002964197002784
2,11,10,l1,3,0.1474444119258275,0.3720930218696594,0.002303818936341
2,11,10,l1,4,1.4766053565666344,0.261904776096344,0.0230719586963536
2,11,10,l2,all,5.731768312358826,0.1171875,0.0895588798806066
2,11,10,l2,2,1.8771546710491755,0.2093023210763931,0.0293305417351433
2,11,10,l2,3,5.580795005140443,0.0930232554674148,0.0871999219553194
2,11,10,l2,4,9.832726378708951,0.0476190485060215,0.1536363496673274
2,11,20,l1,all,0.7437883188125202,0.265625,0.0116216924814456
2,11,20,l1,2,0.0288164974447871,0.3488371968269348,0.0004502577725747
2,11,20,l1,3,0.2761581005125434,0.2325581461191177,0.0043149703205084
2,11,20,l1,4,1.9545475499008895,0.2142857164144516,0.0305398054672014
2,11,20,l2,all,7.927637947725072,0.0703125,0.1238693429332042
2,11,20,l2,2,3.626796340905168,0.0930232554674148,0.0566686928266432
2,11,20,l2,3,7.176508551145531,0.0232558138668537,0.1121329461116489
2,11,20,l2,4,13.099893975014982,0.095238097012043,0.2046858433596091
2,11,40,l1,all,1.085430784123911,0.2421875,0.0169598560019361
2,11,40,l1,2,0.056672444974748,0.3255814015865326,0.0008855069527304
2,11,40,l1,3,0.6161927703610317,0.2093023210763931,0.0096280120368911
2,11,40,l1,4,2.619093716867192,0.190476194024086,0.0409233393260498
2,11,40,l2,all,10.3999677315263,0.03125,0.1624994958050984
2,11,40,l2,2,6.458497489812918,0.0465116277337074,0.1009140232783268
2,11,40,l2,3,10.928416518456816,0.0,0.1707565081008877
2,11,40,l2,4,13.89425160189923,0.0476190485060215,0.2170976812796754
2,11,60,l1,all,1.377621813488222,0.1875,0.0215253408357534
2,11,60,l1,2,0.0854889424195351,0.2558139562606811,0.0013357647253052
2,11,60,l1,3,0.8152667402087695,0.1860465109348297,0.012738542815762
2,11,60,l1,4,3.276264232701793,0.1190476194024086,0.0511916286359655
2,11,60,l2,all,14.359874152952566,0.0234375,0.2243730336398838
2,11,60,l2,2,9.534658592043945,0.0465116277337074,0.1489790405006866
2,11,60,l2,3,14.843617971288564,0.0,0.2319315308013838
2,11,60,l2,4,18.804714270348345,0.0238095242530107,0.2938236604741929
2,11,80,l1,all,1.628993223620523,0.15625,0.0254530191190706
2,11,80,l1,2,0.113344889949496,0.2325581461191177,0.0017710139054608
2,11,80,l1,3,1.0993493775186294,0.1395348906517028,0.0171773340237285
2,11,80,l1,4,3.722982836245179,0.095238097012043,0.0581716068163309
2,11,80,l2,all,15.740722813810908,0.015625,0.2459487939657954
2,11,80,l2,2,11.492259318459816,0.0232558138668537,0.1795665518509346
2,11,80,l2,3,16.371372610819694,0.0,0.2558026970440577
2,11,80,l2,4,19.44467493354231,0.0238095242530107,0.3038230458365986
2,11,100,l1,all,1.904485317844466,0.15625,0.0297575830913197
2,11,100,l1,2,0.1426416623516963,0.2325581461191177,0.0022287759742452
2,11,100,l1,3,1.1992465686605582,0.1395348906517028,0.0187382276353212
2,11,100,l1,4,4.43030777977535,0.095238097012043,0.0692235590589898
2,11,100,l2,all,17.503630203291383,0.015625,0.2734942219264278
2,11,100,l2,2,14.85082209564976,0.0232558138668537,0.2320440952445275
2,11,100,l2,3,18.93243882122515,0.0,0.295819356581643
2,11,100,l2,4,18.756772537992287,0.0238095242530107,0.2930745709061295
2,23,1,l1,all,0.1507744433688286,0.4140625,0.0023558506776379
2,23,1,l1,2,0.0187307233391116,0.4651162922382355,0.0002926675521736
2,23,1,l1,3,0.0758834432712728,0.395348846912384,0.0011856788011136
2,23,1,l1,4,0.362636180641989,0.380952388048172,0.005666190322531
2,23,1,l2,all,0.7054695062923524,0.2265625,0.011022961035818
2,23,1,l2,2,0.1472042744471209,0.395348846912384,0.0023000667882362
2,23,1,l2,3,0.6488514674651238,0.1860465109348297,0.0101383041791425
2,23,1,l2,4,1.334992854837966,0.095238097012043,0.0208592633568432
2,23,5,l1,all,0.2934817683123588,0.3515625,0.0045856526298806
2,23,5,l1,2,0.0230531979558297,0.395348846912384,0.0003602062180598
2,23,5,l1,3,0.1140653023856157,0.302325576543808,0.0017822703497752
2,23,5,l1,4,0.7540374006976137,0.3571428656578064,0.0117818343859002
2,23,5,l2,all,2.4541787673443047,0.15625,0.0383465432397547
2,23,5,l2,2,0.7357812347568983,0.2790697813034057,0.0114965817930765
2,23,5,l2,3,2.1350623231800205,0.1162790730595588,0.0333603487996878
2,23,5,l2,4,4.540204981637702,0.0714285746216774,0.070940702838089
2,23,10,l1,all,0.4400613101000322,0.3046875,0.006875957970313
2,23,10,l1,2,0.030497459795733,0.3488371968269348,0.0004765228093083
2,23,10,l1,3,0.1760207718919081,0.2558139562606811,0.002750324560811
2,23,10,l1,4,1.1297038983389418,0.3095238208770752,0.0176516234115459
2,23,10,l2,all,4.543401097128106,0.078125,0.0709906421426266
2,23,10,l2,2,1.7688526681525174,0.1627907007932663,0.027638322939883
2,23,10,l2,3,3.780724464756073,0.0465116277337074,0.0590738197618136
2,23,10,l2,4,8.164845802793527,0.0238095242530107,0.1275757156686488
2,23,20,l1,all,0.558809293320426,0.2578125,0.0087313952081316
2,23,20,l1,2,0.0511492829644971,0.2558139562606811,0.0007992075463202
2,23,20,l1,3,0.2980106110748403,0.2325581461191177,0.0046564157980443
2,23,20,l1,4,1.3455646214600716,0.2857142984867096,0.0210244472103136
2,23,20,l2,all,5.444578896418199,0.0234375,0.0850715452565343
2,23,20,l2,2,3.0144457702034413,0.0465116277337074,0.0471007151594287
2,23,20,l2,3,4.510502262545307,0.0,0.0704765978522704
2,23,20,l2,4,8.88888888888889,0.0238095242530107,0.1388888888888889
2,23,40,l1,all,0.9764440141981284,0.2109375,0.0152569377218457
2,23,40,l1,2,0.0934134792168516,0.2093023210763931,0.0014595856127633
2,23,40,l1,3,0.6190744201055104,0.1860465109348297,0.0096730378141486
2,23,40,l1,4,2.2463774796785447,0.2380952388048172,0.0350996481199772
2,23,40,l2,all,9.56703775411423,0.0078125,0.1494849649080348
2,23,40,l2,2,6.521653646712743,0.0232558138668537,0.1019008382298866
2,23,40,l2,3,9.337985996983273,0.0,0.1459060312028636
2,23,40,l2,4,12.91943637732602,0.0,0.201866193395719
2,23,60,l1,all,1.37270087124879,0.15625,0.0214484511132623
2,23,60,l1,2,0.163533622999167,0.1395348906517028,0.0025552128593619
2,23,60,l1,3,1.047239544639306,0.1162790730595588,0.0163631178849891
2,23,60,l1,4,2.9438682216997805,0.2142857164144516,0.045997940964059
2,23,60,l2,all,12.130283962568573,0.0,0.1895356869151339
2,23,60,l2,2,9.344709846387056,0.0,0.1460110913497977
2,23,60,l2,3,12.07843490398253,0.0,0.188725545374727
2,23,60,l2,4,15.035264831973448,0.0,0.2349260129995851
2,23,80,l1,all,1.5029848338173604,0.1484375,0.0234841380283962
2,23,80,l1,2,0.2093998814321198,0.1627907007932663,0.0032718731473768
2,23,80,l1,3,1.0522824316921435,0.0697674453258514,0.0164419129951897
2,23,80,l1,4,3.288802839625686,0.2142857164144516,0.0513875443691513
2,23,80,l2,all,14.86406905453372,0.0,0.2322510789770893
2,23,80,l2,2,11.220423692563992,0.0,0.1753191201963123
2,23,80,l2,3,15.025642180148134,0.0,0.2347756590648146
2,23,80,l2,4,18.42904777270702,0.0,0.2879538714485471
2,23,100,l1,all,1.5809938689899967,0.1328125,0.0247030292029687
2,23,100,l1,2,0.2247686800693397,0.1395348906517028,0.0035120106260834
2,23,100,l1,3,1.1730715834815433,0.0697674453258514,0.0183292434918991
2,23,100,l1,4,3.3871448547150385,0.190476194024086,0.0529241383549224
2,23,100,l2,all,15.584785414649888,0.0,0.2435122721039045
2,23,100,l2,2,11.953803552533826,0.0,0.186778180508341
2,23,100,l2,3,16.324065527514502,0.0,0.2550635238674141
2,23,100,l2,4,18.545337205550176,0.0,0.2897708938367215
2,37,1,l1,all,0.1762665375927718,0.3671875,0.002754164649887
2,37,1,l1,2,0.0254545727428953,0.3720930218696594,0.0003977276991077
2,37,1,l1,3,0.07468275587774,0.3488371968269348,0.0011669180605896
2,37,1,l1,4,0.43467170669494,0.380952388048172,0.0067917454171084
2,37,1,l2,all,1.0657470151661823,0.203125,0.0166522971119716
2,37,1,l2,2,0.2970500611600141,0.2558139562606811,0.0046414072056252
2,37,1,l2,3,0.4512183224896253,0.2558139562606811,0.0070502862889003
2,37,1,l2,4,2.481906605817545,0.095238097012043,0.0387797907158991
2,37,5,l1,all,0.3222813810906744,0.3046875,0.0050356465795417
2,37,5,l1,2,0.0285763599660805,0.302325576543808,0.00044650562447
2,37,5,l1,3,0.1191081894384535,0.302325576543808,0.0018610654599758
2,37,5,l1,4,0.8309900275050324,0.3095238208770752,0.0129842191797661
2,37,5,l2,all,3.271458535011294,0.1875,0.0511165396095514
2,37,5,l2,2,1.1598640221526824,0.1860465109348297,0.0181228753461356
2,37,5,l2,3,1.721065309889912,0.2790697813034057,0.0268916454670298
2,37,5,l2,4,7.020636457228907,0.095238097012043,0.1096974446442016
2,37,10,l1,all,0.4470797031300419,0.28125,0.0069856203614069
2,37,10,l1,2,0.0357804843272773,0.2790697813034057,0.0005590700676137
