seed,weight_source,gain,split,accuracy,balanced_accuracy,macro_f1,zero_output_fraction,mean_total_output_spikes,mean_active_output_classes,mean_per_class_count_variance,mean_peak_class_spikes_per_timestep
37,affine_w,8.0,test,0.4246575342465753,0.4001227938727938,0.3520474664224664,0.0,99.23287671232876,7.068493150684931,125.43422781009572,0.3905838843760753
37,affine_w,16.0,train,0.6764199655765921,0.6719320310152108,0.6504472432830629,0.0103270223752151,266.9053356282272,9.6592082616179,451.4464279542562,0.6115471449116054
37,affine_w,16.0,val,0.3412698412698413,0.3486111111111111,0.30060221211537,0.0079365079365079,223.0952380952381,8.936507936507937,336.9985092802553,0.5898334077842449
37,affine_w,16.0,test,0.410958904109589,0.4019085081585081,0.379403478545355,0.0,218.42465753424656,9.5,288.3089306936887,0.6254960720206679
37,affine_w,32.0,train,0.6024096385542169,0.6027657912671652,0.6011163029918246,0.0068846815834767,381.55593803786576,10.672977624784854,610.4763667406288,0.7189995943785955
37,affine_w,32.0,val,0.2936507936507936,0.2998376623376623,0.2591078311666546,0.0,314.87301587301585,9.96031746031746,456.9046989166036,0.6902344942849408
37,affine_w,32.0,test,0.3287671232876712,0.3341255966255966,0.3036005850333336,0.0,308.8835616438356,10.582191780821915,387.9636931569399,0.7327592659495124
37,affine_w,64.0,train,0.53184165232358,0.5324388535232818,0.5372010372913736,0.0034423407917383,451.8278829604131,11.139414802065405,691.1565396081496,0.7697135976597467
37,affine_w,64.0,val,0.2857142857142857,0.293524531024531,0.2571349721605476,0.0,372.8968253968254,10.61111111111111,522.2263112034938,0.7372227221658225
37,affine_w,64.0,test,0.2602739726027397,0.2600475912975913,0.2293437051854235,0.0,362.1780821917809,11.006849315068491,431.488576656033,0.774202064235381
37,no_bias_w,0.125,train,0.0826161790017211,0.0833333333333333,0.012718600953895,1.0,0.0,0.0,0.0,0.0
37,no_bias_w,0.125,val,0.0555555555555555,0.0833333333333333,0.0087719298245614,1.0,0.0,0.0,0.0,0.0
37,no_bias_w,0.125,test,0.0753424657534246,0.0833333333333333,0.0116772823779193,1.0,0.0,0.0,0.0,0.0
37,no_bias_w,0.25,train,0.0826161790017211,0.0833333333333333,0.012718600953895,1.0,0.0,0.0,0.0,0.0
37,no_bias_w,0.25,val,0.0555555555555555,0.0833333333333333,0.0087719298245614,1.0,0.0,0.0,0.0,0.0
37,no_bias_w,0.25,test,0.0753424657534246,0.0833333333333333,0.0116772823779193,1.0,0.0,0.0,0.0,0.0
37,no_bias_w,0.5,train,0.0826161790017211,0.0833333333333333,0.012718600953895,1.0,0.0,0.0,0.0,0.0
37,no_bias_w,0.5,val,0.0555555555555555,0.0833333333333333,0.0087719298245614,1.0,0.0,0.0,0.0,0.0
37,no_bias_w,0.5,test,0.0753424657534246,0.0833333333333333,0.0116772823779193,1.0,0.0,0.0,0.0,0.0
37,no_bias_w,1.0,train,0.0826161790017211,0.0833333333333333,0.012718600953895,1.0,0.0,0.0,0.0,0.0
37,no_bias_w,1.0,val,0.0555555555555555,0.0833333333333333,0.0087719298245614,1.0,0.0,0.0,0.0,0.0
37,no_bias_w,1.0,test,0.0753424657534246,0.0833333333333333,0.0116772823779193,1.0,0.0,0.0,0.0,0.0
37,no_bias_w,2.0,train,0.0826161790017211,0.0833333333333333,0.012718600953895,1.0,0.0,0.0,0.0,0.0
37,no_bias_w,2.0,val,0.0555555555555555,0.0833333333333333,0.0087719298245614,1.0,0.0,0.0,0.0,0.0
37,no_bias_w,2.0,test,0.0753424657534246,0.0833333333333333,0.0116772823779193,1.0,0.0,0.0,0.0,0.0
37,no_bias_w,4.0,train,0.6557659208261618,0.6488583393446196,0.6355742288347582,0.0430292598967297,14.717728055077451,2.908777969018933,10.811897701452466,0.0917492675156347
37,no_bias_w,4.0,val,0.4523809523809524,0.4164081289081289,0.3876480001480001,0.1031746031746031,11.158730158730158,2.595238095238096,5.861447047954987,0.0703023255281157
37,no_bias_w,4.0,test,0.4863013698630137,0.4502906815406814,0.4224863021560648,0.0684931506849315,11.23972602739726,2.664383561643836,6.674747451053986,0.0764936966153052
37,no_bias_w,8.0,train,0.8313253012048193,0.828657108033115,0.8345969070699996,0.0137693631669535,111.59380378657488,8.419965576592082,167.68445703146958,0.392526272952117
37,no_bias_w,8.0,val,0.5396825396825397,0.5146224146224146,0.5057634107618983,0.0079365079365079,88.15873015873017,7.5,110.78117913832196,0.3260204901880633
37,no_bias_w,8.0,test,0.5753424657534246,0.5604791042291041,0.5553089207063207,0.0,90.11643835616438,8.054794520547945,110.42909473322074,0.3472614275896166
37,no_bias_w,16.0,train,0.8571428571428571,0.856927225003802,0.8595173450434626,0.0103270223752151,259.3907056798623,10.302925989672978,428.8086898861741,0.6090217222687893
37,no_bias_w,16.0,val,0.5396825396825397,0.5206770081770081,0.5103335236120042,0.0079365079365079,210.8015873015873,9.571428571428571,309.3728111615016,0.5340125048241787
37,no_bias_w,16.0,test,0.5273972602739726,0.5232746420246419,0.5068273951068574,0.0,211.57534246575344,10.08904109589041,296.06358291111525,0.576778306989848
37,no_bias_w,32.0,train,0.8089500860585198,0.8106632231142931,0.8096574422407166,0.0051635111876075,372.29776247848537,10.951807228915662,591.5493881105937,0.7008583962775127
37,no_bias_w,32.0,val,0.4603174603174603,0.4642676767676768,0.4572092302984751,0.0,306.86507936507934,10.507936507936508,443.2616895523642,0.6423911130025284
37,no_bias_w,32.0,test,0.5068493150684932,0.5147720335220335,0.4796609140439063,0.0,302.0821917808219,10.842465753424657,404.93934133983856,0.6824537161029688
37,no_bias_w,64.0,train,0.7710843373493976,0.7710380308032856,0.7710608011710697,0.0034423407917383,440.9776247848537,11.25473321858864,675.1553299502413,0.7438900602716578
37,no_bias_w,64.0,val,0.4126984126984127,0.4190235690235691,0.4052709900216294,0.0,366.7936507936508,10.912698412698411,513.4221571344588,0.6936127822816744
37,no_bias_w,64.0,test,0.4520547945205479,0.4563186813186812,0.4260434182266752,0.0,354.40410958904107,11.205479452054794,449.5924853005567,0.7282568597428837
