stage,l1_mem_shift,l1_beta,l1_tau_mem_ms,native_train_ba_count,native_train_ba_mean,native_train_ba_std,native_val_ba_count,native_val_ba_mean,native_val_ba_std,native_test_ba_count,native_test_ba_mean,native_test_ba_std,lif_test_ba_count,lif_test_ba_mean,lif_test_ba_std,l1_pre_reset_fixed250_ba_count,l1_pre_reset_fixed250_ba_mean,l1_pre_reset_fixed250_ba_std,l1_spike_fixed250_ba_count,l1_spike_fixed250_ba_mean,l1_spike_fixed250_ba_std,l1_quantization_delta_count,l1_quantization_delta_mean,l1_quantization_delta_std,l2_pre_reset_fixed250_ba_count,l2_pre_reset_fixed250_ba_mean,l2_pre_reset_fixed250_ba_std,l2_spike_fixed250_ba_count,l2_spike_fixed250_ba_mean,l2_spike_fixed250_ba_std,l2_quantization_delta_count,l2_quantization_delta_mean,l2_quantization_delta_std,l2_spike_whole_ba_count,l2_spike_whole_ba_mean,l2_spike_whole_ba_std,l2_temporal_ordering_gain_count,l2_temporal_ordering_gain_mean,l2_temporal_ordering_gain_std
e2e_retrain,1,0.4999675576146916,22.54,3,0.889137411946734,0.017910943583211106,3,0.5523478835978836,0.016702890983146746,3,0.5209007971875619,0.01084334422009007,3,0.4463798524460289,0.01898208001281143,3,0.7011815458506634,0.0061424719274708935,3,0.6361850975821565,0.02498697740753568,3,-0.06499644826850703,0.03111482448217903,3,0.6071028440513735,0.054362799245435404,3,0.5919928451178451,0.01108344968131419,3,-0.015109998933528343,0.044119491206666674,3,0.5394564041622866,0.0040388852571989434,3,0.052536440955558504,0.012829348645466894
e2e_retrain,2,0.75,54.31342963722199,3,0.9622604104552894,0.00535847361791091,3,0.576873126873127,0.01492522374926443,3,0.5569419210963329,0.003055663295489054,3,0.46785254505842744,0.004206527171191295,3,0.7418173057878942,0.008895256415503698,3,0.6848600065511828,0.04777876246003899,3,-0.05695729923671115,0.045987822210622156,3,0.6028410519219344,0.03733238128871609,3,0.6339809768118592,0.03408795717767253,3,0.03113992488992486,0.018864780722950163,3,0.597500219007572,0.018773915192772044,3,0.03648075780428717,0.019792282124537083
e2e_retrain,3,0.875,117.0136826471659,3,0.944058497263759,0.030881482721354252,3,0.5738059394309394,0.03751127454110709,3,0.5455001561619209,0.01799223652263978,3,0.4520788103508691,0.034371746508686095,3,0.7486672913143503,0.017465725148200772,3,0.682706590794826,0.037109192407648074,3,-0.06596070051952418,0.026691623437515577,3,0.6038738154546978,0.027035574741721483,3,0.6454314544388073,0.0058857280367702975,3,0.041557638984109614,0.02538337720123422,3,0.5779808834955893,0.010065822172782447,3,0.06745057094321809,0.01508815023253394
e2e_retrain,4,0.9375,242.10347130039656,3,0.9450276883267646,0.027597192131430325,3,0.5664925352425353,0.021217819737053004,3,0.5195749443911208,0.014505863637593038,3,0.4362223288693878,0.03512111296363631,3,0.7279439378704083,0.02711785549140393,3,0.6728027351189115,0.006690761762277729,3,-0.055141202751496844,0.033238683803624436,3,0.6122838014382131,0.011871639564416123,3,0.619306612505142,0.030611774212419982,3,0.0070228110669288135,0.04010117374370174,3,0.5655552508493685,0.009029075493415067,3,0.05375136165577343,0.022427420173459705
frozen_replay,1,0.4999675576146916,22.54,3,0.889137411946734,0.017910943583211106,3,0.5523478835978836,0.016702890983146746,3,0.5209007971875619,0.01084334422009007,3,0.4463798524460289,0.01898208001281143,3,0.7011815458506634,0.0061424719274708935,3,0.6361850975821565,0.02498697740753568,3,-0.06499644826850703,0.03111482448217903,3,0.6207251626369273,0.03077144059274085,3,0.5919928451178451,0.01108344968131419,3,-0.02873231751908219,0.02066360907039472,3,0.5394564041622866,0.0040388852571989434,3,0.052536440955558504,0.012829348645466894
frozen_replay,2,0.75,54.31342963722199,3,0.6067114599361003,0.02157759389588529,3,0.43250083250083254,0.023084863994953707,3,0.37730643539467074,0.0375806011830455,3,0.32055043268278566,0.057879294751213894,3,0.7259501595898654,0.03177536918376003,3,0.670292194189253,0.01242537318488121,3,-0.05565796540061244,0.020190467583023175,3,0.6318151347563112,0.024576215473659267,3,0.6403193892164482,0.010230299035319732,3,0.008504254460136881,0.0157378793736196,3,0.53793092120298,0.023716836112344666,3,0.10238846801346806,0.014668085762403133
frozen_replay,3,0.875,117.0136826471659,3,0.4149770003369722,0.022810383168463573,3,0.30628237503237504,0.04282461147071513,3,0.2684473886679769,0.04685901689584846,3,0.2522179277693984,0.017883680238100375,3,0.7323144244100126,0.018569465709652094,3,0.6921359618050795,0.010241246937238106,3,-0.040178462604933185,0.010463560056979928,3,0.6224061885826592,0.009416617516548424,3,0.6425122739460974,0.04906894382311703,3,0.020106085363438237,0.048932511398723705,3,0.5628928805399394,0.026401169929298605,3,0.07961939340615805,0.04518101179966778
frozen_replay,4,0.9375,242.10347130039656,3,0.32747855114987584,0.03751401916598627,3,0.25611390923890925,0.0668682416138824,3,0.21606258665082193,0.03372423896044616,3,0.22635851349086641,0.020852848396459237,3,0.7242461854594208,0.017684448122469897,3,0.6724206621265445,0.01927767989195388,3,-0.05182552333287634,0.029763377308288416,3,0.6060501793957677,0.004961653760596009,3,0.6701365083718026,0.013021218367090762,3,0.0640863289760349,0.013258629662568796,3,0.546647279735515,0.004594430404212913,3,0.12348922863628753,0.012013241773668935
