epoch,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,train_p2_hidden_1,train_p2_hidden_2,train_p2_output
1,2.4847007274627684,485856.928125,22.272396850585938,4858.569140625,2.227239668369293,4863.281103515625,1956.2904806072686,0.08333333333333333,2.4849069118499756,321379.35625,163161.1875,1316.3709899902344
2,2.4844511985778808,305864.70625,11.969841766357423,3058.647021484375,1.196984165906906,3062.328515625,1231.597548545836,0.08333333333333333,2.4849069118499756,227412.253125,77966.0,486.45634765625
3,2.484740209579468,209603.99375,8.240147733688355,2096.0399169921875,0.8240147888660431,2099.3487060546877,843.8966471009616,0.08333333333333333,2.4849069118499756,163025.81875,46302.256640625,275.9226131439209
4,2.4848852157592773,149747.125,5.9589465141296385,1497.4712036132812,0.595894667506218,1500.5519775390626,602.8717498820325,0.08333333333333333,2.4849069118499756,118856.721875,30695.758984375,194.64391593933107
5,2.48480281829834,115806.19453125,4.935356891900301,1158.0619018554687,0.4935356960631907,1161.040234375,466.25648885288285,0.08333333333333333,2.4849069118499756,91064.4859375,24566.94140625,174.7691276192665
6,2.4849836349487306,93802.265625,4.2980457782745365,938.0226196289062,0.42980458289384843,940.93740234375,377.6493378119015,0.08333333333333333,2.4849069118499756,73286.1046875,20403.2587890625,112.9018684387207
7,2.4849565982818604,79617.02421875,3.7880623497068884,796.1702270507812,0.3788062549196184,799.0340026855469,320.5484690784732,0.08333333333333333,2.4849069118499756,61478.93984375,18033.4529296875,104.63259010314941
8,2.48499755859375,69142.01796875,3.180415940284729,691.420166015625,0.31804160326719283,694.2232116699219,278.36574938542157,0.08333333333333333,2.4849069118499756,53063.221875,15982.9986328125,95.79949436187744
9,2.48496527671814,61416.59375,2.709400679171085,614.1659240722656,0.27094007302075623,616.9218383789063,247.2617504566361,0.08333333333333333,2.4849069118499756,47114.449609375,14227.24921875,74.89596586227417
10,2.484913206100464,55648.59375,2.266416013240814,556.4859191894532,0.22664160579442977,559.1974792480469,224.0370244838,0.08333333333333333,2.4849069118499756,42810.21015625,12794.31298828125,44.07078266143799
11,2.484920024871826,51236.244921875,1.9039244174957275,512.362451171875,0.1903924413025379,515.0377685546875,206.26532785078882,0.08333333333333333,2.4849069118499756,39618.682421875,11575.568359375,41.994052219390866
12,2.484926176071167,47498.036328125,1.6391563653945922,474.9803466796875,0.1639156423509121,477.6291870117187,191.21061498626608,0.08333333333333333,2.4849069118499756,37152.9703125,10313.8693359375,31.19690899848938
13,2.484913206100464,44296.1546875,1.4199029982089997,442.96153564453124,0.1419903033412993,445.58843994140625,178.31750616482418,0.08333333333333333,2.4849069118499756,35296.4109375,8972.807177734376,26.936236882209776
14,2.484913158416748,41295.0359375,1.1475616656243801,412.9503448486328,0.11475616628304124,415.5500122070313,166.22918978709848,0.08333333333333333,2.4849069118499756,33767.697265625,7506.78623046875,20.552338334918023
15,2.484913206100464,39434.69765625,0.9626168698072434,394.3469635009766,0.09626168794929982,396.9281311035156,158.73521224828596,0.08333333333333333,2.4849069118499756,32481.22890625,6938.167431640625,15.300768947601318
16,2.4849066734313965,37721.824609375,0.7674524076282978,377.2182373046875,0.07674524084432051,379.7798767089844,151.83466911637646,0.08333333333333333,2.4849069118499756,31368.672265625,6343.60068359375,9.551483336742967
17,2.4849066734313965,35941.207421875,0.6723048716783524,359.4120666503906,0.06723048910498619,361.9641937255859,144.66510995485083,0.08333333333333333,2.4849069118499756,30383.9837890625,5548.451147460937,8.772826051712036
18,2.4849066734313965,34440.305078125,0.5743642434477806,344.4030395507813,0.057436425937339664,346.94537353515625,138.62109175354047,0.08333333333333333,2.4849069118499756,29463.942578125,4968.606103515625,7.754923364520073
19,2.4849066734313965,33284.547265625,0.44684841521084306,332.84546813964846,0.0446848408319056,335.3750518798828,133.96485129189736,0.08333333333333333,2.4849069118499756,28616.37734375,4663.584155273437,4.585647067427635
