epoch,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,train_p2_hidden_1,train_p2_hidden_2,train_p2_hidden_3,train_p2_output
30,2.4843404293060303,63370.29375,7.813242736458778,633.7029296875,0.7813242906704545,636.9686096191406,255.39344225678678,0.08333333333333333,2.4849069118499756,29761.0640625,11837.8876953125,21344.188671875,427.1542019844055
31,2.484501266479492,60635.69453125,7.252264961786568,606.35693359375,0.7252265006536618,609.5666625976562,244.3476959682261,0.08333333333333333,2.4849069118499756,29246.55703125,11430.41181640625,19596.307568359374,362.4179879356176
32,2.4843364715576173,54500.36875,6.650119280815124,545.0036682128906,0.6650119245052337,548.1530181884766,219.6436297516798,0.08333333333333333,2.4849069118499756,28761.58984375,11056.8529296875,14495.60537109375,186.3208038330078
33,2.484339475631714,56376.78828125,6.843144154548645,563.76787109375,0.6843144178390503,566.9365356445312,227.20412852114788,0.08333333333333333,2.4849069118499756,28299.74296875,10843.7017578125,17036.709741210936,196.63406066894532
34,2.484425926208496,56406.91484375,6.211583137512207,564.0691314697266,0.6211583018302917,567.1747009277344,227.29206124222654,0.08333333333333333,2.4849069118499756,27840.55390625,10300.5013671875,18010.78154296875,255.07873992919923
35,2.48411865234375,47429.294140625,6.014694941043854,474.2929321289063,0.6014694914221763,477.37852172851564,191.1721894492715,0.08333333333333333,2.4849069118499756,27401.6037109375,10107.2501953125,9854.836376953124,65.60384140014648
36,2.484563112258911,52987.67421875,5.8536882400512695,529.8767272949219,0.5853688359260559,532.9466491699219,213.503168228463,0.08333333333333333,2.4849069118499756,26960.101953125,9750.13056640625,16074.403173828125,203.03805541992188
37,2.4836705207824705,48464.4703125,5.58659815788269,484.6446899414062,0.5586598113179206,487.68703002929686,195.35737356976912,0.08333333333333333,2.4849069118499756,26539.49296875,9448.06904296875,12210.5001953125,266.40825033187866
38,2.484268617630005,48587.4953125,5.973261499404908,485.87493896484375,0.5973261654376983,488.95652160644534,195.82112082322908,0.08333333333333333,2.4849069118499756,26141.5224609375,9027.92412109375,13272.8037109375,145.24437561035157
39,2.484199047088623,48374.90625,5.475044542551041,483.7490570068359,0.5475044839084149,486.78076171875,194.95078788405445,0.08333333333333333,2.4849069118499756,25749.47890625,8964.86787109375,13500.406665039063,160.15224685668946
40,2.483909320831299,51137.282421875,4.703307104110718,511.3728088378906,0.47033074013888837,514.3270538330078,206.0635367343962,0.08333333333333333,2.4849069118499756,25352.8890625,8689.51328125,16919.40672607422,175.47448110580444
41,2.484301519393921,41101.75859375,4.482329338788986,411.017578125,0.44823292940855025,413.9501098632812,165.62635728484005,0.08333333333333333,2.4849069118499756,24984.0841796875,8551.229296875,7347.187963867187,219.2580171585083
42,2.4846928119659424,44480.70703125,5.147837875783443,444.80706481933595,0.5147838045842945,447.80653991699216,179.22611860883197,0.08333333333333333,2.4849069118499756,24609.5193359375,8396.563671875,11289.061865234375,185.56195869892835
43,2.4844955444335937,39598.612890625,4.570504760742187,395.9861206054687,0.4570504903793335,398.92767028808595,159.56686740053212,0.08333333333333333,2.4849069118499756,24261.305859375,8153.92353515625,7038.666839599609,144.71724281311035
44,2.4843466758728026,39589.493359375,4.222298313304782,395.89491882324216,0.42222983492538335,398.80149536132814,159.52570247424632,0.08333333333333333,2.4849069118499756,23915.445703125,7950.963720703125,7517.80220336914,205.28220318108797
45,2.484705591201782,38714.19765625,3.8107600640505552,387.1419616699219,0.38107601581141354,390.0077362060547,155.9633620409327,0.08333333333333333,2.4849069118499756,23564.1359375,7760.61220703125,7272.56044921875,116.88939189277589
46,2.48471884727478,40971.1634765625,4.058566166087985,409.7116271972656,0.40585662377998233,412.60219421386716,165.0558912413206,0.08333333333333333,2.4849069118499756,23234.6998046875,7601.634838867188,9791.132299804687,343.6954771541059
47,2.4848535537719725,37321.58671875,3.4125862061977386,373.2158599853516,0.34125863537192347,376.0419677734375,150.33365570122595,0.08333333333333333,2.4849069118499756,22908.383984375,7393.8853515625,6842.726245117187,176.5902304649353
48,2.4848729610443114,40228.4091796875,4.452646863460541,402.28407592773436,0.44526468887925147,405.21421203613284,162.07240648928772,0.08333333333333333,2.4849069118499756,22599.799609375,7272.5064453125,10164.100048828124,192.00430964827538
49,2.4841771602630613,41605.426953125,4.300900864601135,416.05426025390625,0.43009010553359983,418.9685363769531,167.6548504758559,0.08333333333333333,2.4849069118499756,22296.3109375,7080.18408203125,12008.970458984375,219.96063752174376
50,2.484617567062378,39164.2337890625,3.861624813079834,391.642333984375,0.3861625000834465,394.5131134033203,157.7822284127062,0.08333333333333333,2.4849069118499756,21987.4283203125,6903.202001953125,10144.88607788086,128.71778445243837
51,2.484669399261475,36824.799609375,4.012673741579055,368.24798583984375,0.4012673836201429,371.1339172363281,148.36953895477546,0.08333333333333333,2.4849069118499756,21683.84765625,6753.24169921875,8260.844311523437,126.86610412597656
52,2.484934949874878,36162.50703125,3.9090529918670653,361.62506713867185,0.39090530276298524,364.5008911132812,145.6842854013797,0.08333333333333333,2.4849069118499756,21402.3328125,6611.96240234375,8014.739428710937,133.47206420898436
53,2.484679126739502,35034.8640625,3.7012451171875,350.34864196777346,0.3701245214790106,353.2034423828125,141.1525386577703,0.08333333333333333,2.4849069118499756,21122.7728515625,6463.40185546875,7300.2494445800785,148.43931146860123
54,2.4845579147338865,37342.635546875,3.6198488235473634,373.4263488769531,0.3619848877191544,376.27288818359375,150.4446048723753,0.08333333333333333,2.4849069118499756,20841.2091796875,6372.5654296875,9843.865423583984,284.9948169708252
55,2.4847617626190184,36936.189453125,2.4555426120758055,369.3618896484375,0.24555426090955734,372.0921966552734,148.7496505579549,0.08333333333333333,2.4849069118499756,20578.121875,6371.189208984375,9868.738357543945,118.13984775543213
56,2.485022497177124,35375.0921875,3.0665224850177766,353.75091552734375,0.306652258336544,356.5425735473633,142.47660461338845,0.08333333333333333,2.4849069118499756,20312.3365234375,6217.52802734375,8592.155503845215,253.07205793857574
57,2.484697198867798,34483.5560546875,3.766084671020508,344.83555297851564,0.37660848498344424,347.6968475341797,138.93530431828952,0.08333333333333333,2.4849069118499756,20049.70390625,5909.429443359375,8330.444667053223,193.978515625
58,2.484672784805298,32730.736328125,2.9041674830019475,327.30736083984374,0.29041675189509986,330.0824462890625,131.84745274915943,0.08333333333333333,2.4849069118499756,19791.2365234375,5720.949230957031,7046.21611328125,172.3341132849455
59,2.4848680973052977,35194.898828125,2.924409809708595,351.948974609375,0.29244097620248793,354.72626953125,141.75457279505656,0.08333333333333333,2.4849069118499756,19552.4296875,5631.91015625,9842.998559570313,167.56056694984437
60,2.4849033832550047,33784.344140625,2.4584838926792143,337.84343872070315,0.24584838896989822,340.5741790771484,136.05731691137456,0.08333333333333333,2.4849069118499756,19313.8796875,5601.359033203125,8751.771934509277,117.33365572690964
61,2.484937381744385,32178.0744140625,2.548948645591736,321.7807342529297,0.25489486902952196,324.52056274414065,129.5950680640071,0.08333333333333333,2.4849069118499756,19080.8125,5401.860595703125,7477.612841796875,217.78863449096679
62,2.4849502086639403,31749.0107421875,2.3807384252548216,317.49010009765624,0.23807384222745895,320.21311645507814,127.86098201569745,0.08333333333333333,2.4849069118499756,18851.439453125,5332.524755859375,7427.642845916748,137.404061126709
63,2.4849448204040527,32047.17421875,2.2853049278259276,320.47173767089845,0.22853049859404564,323.1852142333984,129.05729959723877,0.08333333333333333,2.4849069118499756,18612.60625,5241.65400390625,8089.060046386719,103.8545422077179
64,2.4848613262176515,29140.7498046875,1.9398905515670777,291.40749206542966,0.1939890578389168,294.0863433837891,117.35120911843066,0.08333333333333333,2.4849069118499756,18384.9587890625,5236.3876953125,5449.206941223145,70.19700345993041
65,2.4848069190979003,29822.062890625,1.8154967337846757,298.2206176757812,0.18154967278242112,300.8869659423828,120.09068594226927,0.08333333333333333,2.4849069118499756,18167.31640625,5009.28603515625,6513.662147521973,131.79855726659298
66,2.4848617553710937,28205.86171875,1.6809937804937363,282.05861511230466,0.16809938289225101,284.71156921386716,113.57843706401634,0.08333333333333333,2.4849069118499756,17957.3896484375,4925.795239257813,5231.176361083984,91.5007480621338
67,2.484969425201416,29759.367578125,1.939473310112953,297.5936706542969,0.19394733831286431,300.2725860595703,119.83552593146008,0.08333333333333333,2.4849069118499756,17740.7787109375,4987.1958984375,6904.194692230225,127.19749581217766
68,2.484773302078247,28859.696875,1.7599028825759888,288.5969665527344,0.1759902887046337,291.2577270507812,116.21702333967905,0.08333333333333333,2.4849069118499756,17531.58984375,4812.588818359375,6431.559265136719,83.95883903503417
69,2.484866762161255,26809.28125,1.428022861480713,268.0928100585937,0.14280228614807128,270.72048034667966,107.94768412912383,0.08333333333333333,2.4849069118499756,17330.38046875,4658.746923828125,4749.613793945313,70.53979949951172
70,2.4849066734313965,27064.6671875,1.315600299835205,270.646662902832,0.13156003057956694,273.2631240844727,108.96917209349161,0.08333333333333333,2.4849069118499756,17130.844140625,4636.94501953125,5233.617211914063,63.26092758178711
71,2.4849124908447267,30494.4447265625,2.0595932841300963,304.94443969726564,0.2059593304991722,307.63531188964845,122.80126569931295,0.08333333333333333,2.4849069118499756,16926.4681640625,4587.91689453125,8817.1352104187,162.9244483947754
72,2.4849066734313965,25638.621875,0.9106560528278351,256.38621215820314,0.09106560647487641,258.9621826171875,103.21404844171057,0.08333333333333333,2.4849069118499756,16738.855078125,4461.121240234375,4417.080475616455,21.564882773533462
73,2.4849124908447267,30762.43671875,2.1598734855651855,307.624365234375,0.21598735302686692,310.32526245117185,123.88378010154955,0.08333333333333333,2.4849069118499756,16546.2310546875,4373.20224609375,9682.625834655762,160.37806396484376
74,2.4849066734313965,25848.3181640625,1.2502193123102188,258.48317260742186,0.12502193432301284,261.0930969238281,104.07159242911685,0.08333333333333333,2.4849069118499756,16365.9248046875,4285.3203125,5149.131887578964,47.9410138130188
75,2.4849124908447267,25505.2826171875,1.133238673210144,255.05281982421874,0.1133238673210144,257.6510528564453,102.68616888186594,0.08333333333333333,2.4849069118499756,16185.825,4256.022631835937,5022.469101715088,40.9661148071289
76,2.4849066734313965,27691.36875,1.4965858459472656,276.91368103027344,0.14965858459472656,279.5482513427734,111.49848908903795,0.08333333333333333,2.4849069118499756,16004.975,4294.622998046875,7330.369377422333,61.401318359375
77,2.4849066734313965,25762.1083984375,0.9237014293670655,257.62107543945314,0.092370143532753,260.19834899902344,103.71151896304845,0.08333333333333333,2.4849069118499756,15828.519140625,4246.63369140625,5650.726638793945,36.22888031005859
78,2.4849066734313965,24959.3318359375,0.8737616062164306,249.593310546875,0.08737616240978241,252.16558532714845,100.47889901816788,0.08333333333333333,2.4849069118499756,15656.98203125,4092.710888671875,5179.625720214844,30.01322784423828
79,2.4849066734313965,26298.3908203125,0.806101632118225,262.98390045166013,0.08061016649007798,265.5494125366211,105.86494592768172,0.08333333333333333,2.4849069118499756,15482.436328125,4080.011865234375,6702.848345947265,33.09398345947265
80,2.4849066734313965,24334.669140625,0.37712420225143434,243.34668579101563,0.037712419778108595,245.86929626464843,97.94508615275491,0.08333333333333333,2.4849069118499756,15318.64296875,3876.349853515625,5107.365625,32.31048431396484
81,2.4849066734313965,23564.8064453125,0.420519432798028,235.64806060791017,0.042051944928243754,238.17501678466797,94.84867784888476,0.08333333333333333,2.4849069118499756,15156.727734375,3637.194775390625,4738.98662109375,31.897004859149455
82,2.4849066734313965,22659.5986328125,0.48673461014404895,226.59597930908203,0.04867346250684932,229.12955169677736,91.20851708230003,0.08333333333333333,2.4849069118499756,14997.508203125,3662.5105712890627,3979.044009399414,20.53699902370572
83,2.4849066734313965,22151.07734375,0.20897833108901978,221.5107635498047,0.02089783363044262,224.0165588378906,89.15089800033539,0.08333333333333333,2.4849069118499756,14832.3955078125,3678.957958984375,3631.5136093735696,8.210362100601197
84,2.4849066734313965,21254.5640625,0.07721878290176391,212.5456344604492,0.0077218785881996155,215.03825836181642,85.53776228767715,0.08333333333333333,2.4849069118499756,14671.81435546875,3692.753955078125,2889.270627450943,0.7253494024276733
85,2.4849066734313965,20818.487109375,0.05150928795337677,208.18486785888672,0.005150928813964129,210.6749252319336,83.78182609981566,0.08333333333333333,2.4849069118499756,14523.0501953125,3607.8474609375,2687.30358581543,0.2856998801231384
86,2.4849066734313965,20439.9630859375,0.03634760975837707,204.39962463378907,0.003634761041030288,206.88816528320314,82.25792202995316,0.08333333333333333,2.4849069118499756,14382.8162109375,3440.01279296875,2616.6984209418297,0.4362991899251938
87,2.4849066734313965,19912.762890625,0.025227898452430963,199.12762451171875,0.002522789884824306,201.61505737304688,80.13586563660584,0.08333333333333333,2.4849069118499756,14232.503125,3291.740283203125,2388.3572579741476,0.16243861755356193
88,2.4849066734313965,21294.448828125,0.5721362113952637,212.9444808959961,0.057213622331619265,215.48660125732422,85.71818684208154,0.08333333333333333,2.4849069118499756,14087.0658203125,3284.4717041015624,3873.1123291015624,49.79900207519531
89,2.4849066734313965,19059.445703125,0.05820433720946312,190.59445037841797,0.005820433888584375,193.08517303466797,76.70319084825326,0.08333333333333333,2.4849069118499756,13937.44931640625,3284.9428955078124,1832.461654663086,4.591778093576432
90,2.4849066734313965,19888.384765625,0.08144564926624298,198.883837890625,0.008144565159454942,201.37688293457032,80.04002105283712,0.08333333333333333,2.4849069118499756,13797.94580078125,3276.3677734375,2811.0710742115975,2.9999490857124327
91,2.4849066734313965,18794.739453125,0.03415892794728279,187.94739227294923,0.0034158929251134396,190.4357162475586,75.63696865376997,0.08333333333333333,2.4849069118499756,13662.45595703125,3162.5191162109377,1969.5582309365273,0.20624322295188904
92,2.4849066734313965,19639.0359375,0.07168472670018673,196.39035186767578,0.00716847269795835,198.8824264526367,79.03617566013828,0.08333333333333333,2.4849069118499756,13523.23466796875,3080.550146484375,3032.29384765625,2.957753673195839
93,2.4849066734313965,18738.533984375,0.05350877195596695,187.38533935546874,0.0053508772747591134,189.87559509277344,75.41156061767767,0.08333333333333333,2.4849069118499756,13395.5107421875,3017.096630859375,2323.996703016758,1.9301067046821117
94,2.4849066734313965,20356.425390625,0.09774251580238343,203.56424865722656,0.009774252027273177,206.05892639160157,81.92421272229889,0.08333333333333333,2.4849069118499756,13263.29521484375,3022.7941711425783,4069.4457397460938,0.8906785011291504
95,2.4849066734313965,18005.8888671875,0.0031432748772203924,180.0588806152344,0.0003143274923786521,182.54410400390626,72.46114989666145,0.08333333333333333,2.4849069118499756,13134.54091796875,2828.6732666015623,2042.66517868042,0.009979379549622535
96,2.4849066734313965,20853.42919921875,0.3250731110572815,208.53428344726564,0.032507311925292014,211.05169372558595,83.93345029380197,0.08333333333333333,2.4849069118499756,13007.98818359375,2850.3270751953123,4979.261223173142,15.852728176116944
97,2.4849066734313965,17400.9251953125,0.00833333358168602,174.00924835205078,0.0008333333767950535,176.49499053955077,70.02680766482784,0.08333333333333333,2.4849069118499756,12885.1060546875,2784.85029296875,1730.93544921875,0.03331049382686615
98,2.4849066734313965,18477.0802734375,0.014460784383118153,184.7707977294922,0.0014460784615948797,187.2571533203125,74.3578202688806,0.08333333333333333,2.4849069118499756,12765.18173828125,2825.492041015625,2886.2015981435775,0.20497276559472083
99,2.4849066734313965,17329.283984375,0.00416666679084301,173.29283447265624,0.00041666668839752675,175.77816162109374,69.73833383450363,0.08333333333333333,2.4849069118499756,12638.1998046875,2771.3220947265627,1919.758154296875,0.004238272830843925
100,2.4849066734313965,16766.2359375,0.054385966062545775,167.6623519897461,0.005438596755266189,170.15269775390624,67.47448199129734,0.08333333333333333,2.4849069118499756,12520.3640625,2715.0694213867187,1528.7305419921875,2.0715044021606444
