epoch,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,train_p2_hidden_1,train_p2_hidden_2,train_p2_output
1,2.5594784736633303,94737780.0,2200.394921875,947377.7875,220.03949584960938,947600.41875,370230.8250475621,0.027777777777777776,2.504739761352539,1661149.8875,92537345.6,539283.359375
2,2.480957841873169,48070528.8,1710.5023681640625,480705.284375,171.05024108886718,480878.821875,193826.88673702665,0.0853174603174603,2.5002012252807617,1314462.4375,46562793.0,193272.23125
3,2.4990413665771483,24766131.2,1321.978662109375,247661.303125,132.19786529541017,247796.003125,99155.42187670535,0.08730158730158731,2.5141494274139404,1060717.9375,23588633.0,116779.5453125
4,2.5033028602600096,14635388.6,1087.8460571289063,146353.8828125,108.78460693359375,146465.1703125,58507.76977269982,0.09067460317460317,2.5028233528137207,881112.3375,13661817.8,92458.80625
5,2.4849830150604246,9799860.2,962.0416625976562,97998.6,96.20416717529297,98097.2890625,39475.04009993808,0.10535714285714286,2.4801719188690186,742223.675,8993073.3,64562.9296875
6,2.477304553985596,6890712.1,866.2618041992188,68907.1203125,86.6261817932129,68996.2234375,27850.328851692077,0.12202380952380952,2.4687905311584473,628514.9875,6205302.9,56894.430859375
7,2.4868679523468016,4996211.35,763.018408203125,49962.112109375,76.3018409729004,50040.901171875,20121.057856380256,0.12698412698412698,2.470121145248413,541983.175,4402932.3,51295.85703125
8,2.4844685554504395,3985799.25,666.1584533691406,39857.991796875,66.61584701538087,39927.09296875,16069.677177561205,0.07837301587301587,2.4809274673461914,481604.05625,3461023.55,43171.616796875
9,2.4842549324035645,3244494.65,581.0738311767578,32444.94609375,58.10738410949707,32505.5376953125,13083.622398773772,0.10059523809523808,2.480860710144043,441175.875,2767834.0125,35484.8716796875
10,2.4863205432891844,2763737.7,514.1773803710937,27637.3765625,51.417737579345705,27691.28046875,11136.453976062754,0.09722222222222221,2.4823644161224365,412444.996875,2320564.775,30727.940234375
11,2.4862951755523683,2368685.9,460.1358642578125,23686.8580078125,46.013587951660156,23735.3578125,9545.476268919494,0.09722222222222221,2.483330488204956,391057.284375,1950624.95,27003.6810546875
12,2.4843224048614503,2079223.175,416.1666259765625,20792.23125,41.61666297912598,20836.3326171875,8386.128898652758,0.09722222222222221,2.4816882610321045,372677.959375,1683357.4,23187.7701171875
13,2.484432315826416,1853713.5,383.21938171386716,18537.134375,38.321939086914064,18577.9408203125,7476.740741036455,0.09027777777777778,2.4804060459136963,356542.278125,1476830.5625,20340.664453125
14,2.48499174118042,1689945.725,353.9777130126953,16899.456640625,35.39777145385742,16937.3396484375,6814.85339827909,0.09027777777777778,2.481119394302368,343052.715625,1328884.8,18008.19990234375
15,2.484369993209839,1546448.425,327.5382873535156,15464.4841796875,32.753828811645505,15499.7220703125,6237.894536987427,0.09027777777777778,2.479334592819214,330485.34375,1200259.9875,15703.0685546875
16,2.482638216018677,1422966.65,302.44020385742186,14229.6658203125,30.244021224975587,14262.3923828125,5743.853353069547,0.09027777777777778,2.4797935485839844,319652.23125,1088938.3,14376.1337890625
17,2.4834827423095702,1327519.4875,280.7200134277344,13275.19453125,28.072001647949218,13305.74990234375,5356.697796307729,0.09027777777777778,2.4808571338653564,309941.13125,1004439.8,13138.610546875
18,2.4835957527160644,1227428.0,258.0766067504883,12274.27958984375,25.807661056518555,12302.57099609375,4952.531923703314,0.08333333333333333,2.4829466342926025,301154.75625,914513.65,11759.5802734375
19,2.4841722011566163,1155698.675,238.57160339355468,11556.9865234375,23.857160758972167,11583.32763671875,4661.852217331994,0.08333333333333333,2.4833781719207764,292719.4625,852247.8875,10731.2962890625
20,2.4842317581176756,1087148.05,224.09588623046875,10871.48017578125,22.4095890045166,10896.37421875,4385.214756710205,0.09027777777777778,2.4834306240081787,284783.590625,792606.65625,9757.7951171875
21,2.484831619262695,1018585.775,207.0293930053711,10185.85751953125,20.702939796447755,10209.04521484375,4107.546113066692,0.08333333333333333,2.48543643951416,277353.553125,732417.275,8814.94443359375
22,2.485015630722046,957011.425,190.89448089599608,9570.1140625,19.089448356628417,9591.688671875,3858.810138779848,0.08333333333333333,2.484447479248047,270132.540625,678941.03125,7937.83828125
23,2.4852574825286866,909813.0875,177.74476928710936,9098.13076171875,17.774477577209474,9118.39072265625,3667.9922717789213,0.08333333333333333,2.4850685596466064,263234.9625,639325.74375,7252.40751953125
24,2.484941911697388,862000.6875,165.00363159179688,8620.006640625,16.50036334991455,8638.9919921875,3475.536777467599,0.08333333333333333,2.484706401824951,256963.0875,598395.30625,6642.309228515625
25,2.4854652881622314,813276.00625,153.46698150634765,8132.759765625,15.346698474884032,8150.591796875,3278.3022570895146,0.08333333333333333,2.485253095626831,251137.409375,556189.475,5949.147705078125
26,2.4849156856536867,778840.125,143.5926971435547,7788.40126953125,14.359269905090333,7805.24541015625,3140.050418806758,0.08333333333333333,2.4860002994537354,245412.990625,527908.2875,5518.86318359375
27,2.4851816177368162,741471.0625,133.2234146118164,7414.710546875,13.322341823577881,7430.51806640625,2988.929596003963,0.08333333333333333,2.4852612018585205,240082.35,496272.84375,5115.861572265625
28,2.4852532863616945,702574.65,123.948046875,7025.7462890625,12.394804763793946,7040.62626953125,2831.961286380526,0.08333333333333333,2.48518443107605,235018.8125,462815.20625,4740.6494140625
29,2.485319709777832,667830.1375,115.34600677490235,6678.301220703125,11.534600925445556,6692.321142578125,2691.740541592771,0.08333333333333333,2.485046148300171,230327.5375,433235.6625,4266.954443359375
30,2.485260009765625,640248.41875,107.60696029663086,6402.48408203125,10.760696315765381,6415.73017578125,2580.5126035693233,0.08333333333333333,2.48537278175354,225724.8125,410507.20625,4016.408740234375
31,2.484916877746582,613735.3625,100.39419937133789,6137.353564453125,10.039420032501221,6149.87802734375,2473.8827441424587,0.08333333333333333,2.485365867614746,221550.153125,388524.578125,3660.62509765625
32,2.4848931312561033,588110.7125,93.70825958251953,5881.106982421875,9.370826196670532,5892.962646484375,2370.5155503572632,0.08333333333333333,2.485097885131836,217377.490625,367391.834375,3341.392724609375
33,2.484870100021362,563323.48125,87.50382995605469,5633.234765625,8.750383281707764,5644.47021484375,2270.5352480430283,0.08333333333333333,2.4850285053253174,213266.88125,346881.45,3175.153173828125
34,2.4851398944854735,540218.0,81.84166793823242,5402.179833984375,8.18416690826416,5412.849072265625,2177.0862931693464,0.08333333333333333,2.485123634338379,209442.646875,327885.74375,2889.623046875
35,2.484951114654541,520945.7125,77.08267440795899,5209.45693359375,7.708267498016357,5219.6501953125,2099.504159387481,0.08333333333333333,2.4849069118499756,205730.575,312504.734375,2710.40703125
36,2.48498330116272,506258.40625,72.99967918395996,5062.583984375,7.299968004226685,5072.368896484375,2040.2084593514314,0.08333333333333333,2.4849069118499756,202229.5109375,301418.65,2610.2291259765625
37,2.4848187923431397,486699.575,69.46836624145507,4866.99560546875,6.946836757659912,4876.427197265625,1961.4880800343471,0.08333333333333333,2.4849069118499756,198666.9703125,285666.128125,2366.470751953125
38,2.4851386547088623,471856.15,66.04029197692871,4718.561279296875,6.6040294647216795,4727.6505859375,1901.3688833048864,0.08333333333333333,2.4849069118499756,195316.465625,274263.709375,2275.9762329101563
39,2.4848849773406982,459038.68125,62.522761535644534,4590.386669921875,6.252276134490967,4599.1240234375,1849.8397261734215,0.08333333333333333,2.4849069118499756,192129.93125,264786.9375,2121.793408203125
40,2.484516477584839,443416.9625,57.890031051635745,4434.16953125,5.789003229141235,4442.44306640625,1787.0513536682831,0.08333333333333333,2.484936475753784,188945.8859375,252566.71875,1904.3634765625
41,2.4847007274627684,429734.35625,55.113268280029295,4297.343505859375,5.511327028274536,4305.339599609375,1731.7396760621043,0.08333333333333333,2.4849069118499756,185943.0546875,241950.728125,1840.563671875
42,2.484615659713745,414284.309375,52.01437683105469,4142.842944335937,5.2014378070831295,4150.528881835938,1669.4913621452909,0.08333333333333333,2.4849069118499756,183050.496875,229531.65625,1702.1499267578124
43,2.4844261169433595,405122.0375,50.08004379272461,4051.220263671875,5.008004474639892,4058.712744140625,1632.662062471383,0.08333333333333333,2.4849069118499756,180103.0890625,223404.6375,1614.3037109375
44,2.4842276096343996,393562.75,47.98629570007324,3935.627392578125,4.798629665374756,3942.910302734375,1586.177533395745,0.08333333333333333,2.4849069118499756,177327.453125,214650.40625,1584.8973388671875
45,2.484202241897583,381859.0,45.9165958404541,3818.58994140625,4.591659641265869,3825.6658203125,1538.997725936814,0.08333333333333333,2.4849069118499756,174669.3015625,205656.00625,1533.7003540039063
46,2.4842180728912355,371111.315625,43.347367668151854,3711.1130859375,4.334736895561218,3717.93193359375,1495.6206394992005,0.08333333333333333,2.4849069118499756,172042.6875,197615.53125,1453.091357421875
47,2.484749364852905,362123.85,41.12081871032715,3621.23837890625,4.112081980705261,3627.835205078125,1459.040703327264,0.08333333333333333,2.4849069118499756,169624.9421875,191168.4515625,1330.4543701171874
48,2.4845903873443604,350828.0625,39.04301643371582,3508.28046875,3.9043017387390138,3514.669384765625,1413.5870396901587,0.08333333333333333,2.4849069118499756,167169.9359375,182420.9375,1237.1885498046875
49,2.4848723888397215,340083.784375,37.110999488830565,3400.83779296875,3.711099934577942,3407.03369140625,1370.1101546277139,0.08333333333333333,2.4849069118499756,164773.996875,174171.3140625,1138.4752319335937
50,2.4848286151885985,333208.3625,35.522508239746095,3332.083544921875,3.55225088596344,3338.1205810546876,1342.4007496608226,0.08333333333333333,2.4849069118499756,162448.784375,169652.25,1107.3276123046876
51,2.4848950862884522,325113.878125,34.06935348510742,3251.1386962890624,3.4069353342056274,3257.0304931640626,1309.7316058057,0.08333333333333333,2.4849069118499756,160247.071875,163859.29375,1007.5152038574219
52,2.484956741333008,314704.3625,32.5603048324585,3147.0435791015625,3.2560306072235106,3152.784521484375,1267.7482699432699,0.08333333333333333,2.4849069118499756,158079.5140625,155668.325,956.5337585449219
53,2.4848849773406982,306935.78125,30.807812690734863,3069.357763671875,3.0807812929153444,3074.923388671875,1236.4510120113835,0.08333333333333333,2.4849069118499756,156019.5921875,150008.5546875,907.6462768554687
54,2.484929990768433,300196.9453125,29.113476371765138,3001.969384765625,2.91134774684906,3007.365673828125,1209.2416058704548,0.08333333333333333,2.4849069118499756,153937.81875,145394.990625,864.1473876953125
55,2.48496356010437,290646.528125,27.463985443115234,2906.465234375,2.746398615837097,2911.6966064453127,1170.7260740952872,0.08333333333333333,2.4849069118499756,151976.525,137880.96171875,789.032992553711
56,2.484926176071167,284051.765625,26.50851583480835,2840.5176513671877,2.650851619243622,2845.6534423828125,1144.1661850420317,0.08333333333333333,2.4849069118499756,150056.5703125,133258.3171875,736.888705444336
57,2.4850299835205076,278966.925,25.846537590026855,2789.669189453125,2.5846537947654724,2794.7388427734377,1123.6298401889474,0.08333333333333333,2.4849069118499756,148134.403125,130112.83125,719.6840637207031
58,2.485084629058838,273887.115625,24.810762023925783,2738.8711181640624,2.4810762643814086,2743.837255859375,1103.1222689050476,0.08333333333333333,2.4849069118499756,146188.153125,127023.8515625,675.1065612792969
59,2.485072135925293,266750.26875,23.35787467956543,2667.5026611328126,2.335787534713745,2672.32353515625,1074.3504826564872,0.08333333333333333,2.4849069118499756,144374.1046875,121734.5046875,641.6534240722656
