epoch,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,train_p2_hidden_1,train_p2_hidden_2,train_p2_output
1,3.8778453350067137,166989481.6,2295.8563720703123,1669894.775,229.58563842773438,1670128.2625,430683.5926543048,0.06646825396825397,2.8955771923065186,1256342.0,164925904.0,807237.39375
2,3.3346542358398437,71225675.6,1878.5193603515625,712256.746875,187.85193939208983,712447.925,213648.7169066152,0.04265873015873015,2.6999497413635254,1072175.8875,69894709.6,258790.078125
3,3.048661231994629,35949683.4,1601.2993530273438,359496.8234375,160.12994079589845,359659.996875,117972.09529344305,0.0496031746031746,2.6094202995300293,954478.69375,34872431.2,122773.81328125
4,2.9644728183746336,21780648.2,1409.4329711914063,217806.4796875,140.94329986572265,217950.3890625,73519.79132224337,0.030753968253968252,2.590977907180786,857398.575,20825048.3,98200.8375
5,2.884611415863037,15028534.6,1245.5223510742187,150285.340625,124.55223846435547,150412.78125,52142.1679316428,0.047619047619047616,2.5805015563964844,758101.275,14194750.6,75682.4046875
6,2.8145721912384034,10899392.4,1092.4366333007813,108993.921875,109.24366302490235,109105.98125,38763.676368883556,0.03306878306878307,2.5542190074920654,664121.08125,10174775.8,60495.47421875
7,2.7478025436401365,8445538.9,955.523876953125,84455.3875,95.55239028930664,84553.68671875,30770.384169701254,0.023809523809523808,2.5339415073394775,585073.5625,7810733.0,49732.28984375
8,2.686241292953491,6579281.4,840.2119506835937,65792.811328125,84.02119674682618,65879.5171875,24523.795646235863,0.03571428571428571,2.5225818157196045,526618.7125,6009985.8,42676.825
9,2.6334105491638184,5446563.9,749.0653564453125,54465.6375,74.90653610229492,54543.178125,20710.991703675085,0.05595238095238095,2.508140802383423,484040.6125,4926087.35,36435.901171875
10,2.5916953563690184,4546849.75,678.8275573730468,45468.4966796875,67.8827564239502,45538.97109375,17570.11267709651,0.047619047619047616,2.4998574256896973,454032.828125,4061170.025,31646.815625
11,2.565430927276611,3912654.8,616.8104675292968,39126.546484375,61.68104705810547,39190.79296875,15275.495089253569,0.07142857142857142,2.4948859214782715,430861.95625,3453179.7,28613.023828125
12,2.548559856414795,3398063.625,566.1062377929687,33980.634765625,56.61062469482422,34039.793359375,13355.482040042005,0.05952380952380953,2.492448568344116,412185.06875,2959928.9,25949.618359375
13,2.535790777206421,3001841.75,521.5491882324219,30018.4169921875,52.15491981506348,30073.10859375,11858.459373817152,0.07142857142857142,2.4909250736236572,396029.634375,2582480.65,23331.3947265625
14,2.5271953105926515,2694245.9,485.3993774414063,26942.458203125,48.539938354492186,26993.52421875,10680.218512731351,0.07142857142857142,2.4915008544921875,381069.875,2291875.375,21300.7126953125
15,2.5201464653015138,2437624.95,448.9936950683594,24376.248828125,44.899370193481445,24423.66796875,9690.368609348545,0.07142857142857142,2.4909141063690186,367151.35625,2051140.625,19333.04140625
16,2.512830638885498,2191915.4,416.3192840576172,21919.153125,41.63192863464356,21963.2984375,8739.460874838263,0.07142857142857142,2.4904184341430664,354052.815625,1820097.275,17765.30498046875
17,2.51242733001709,1993844.1,386.71986694335936,19938.440625,38.671987533569336,19979.62578125,7951.319576036327,0.07142857142857142,2.4891302585601807,342090.453125,1635353.35,16400.290234375
18,2.506529951095581,1840288.3,361.3614532470703,18402.8826171875,36.136145782470706,18441.525390625,7356.392751225832,0.07142857142857142,2.489021062850952,330657.49375,1494780.2125,14850.6046875
19,2.5038946151733397,1701706.625,336.94659423828125,17017.066015625,33.69465942382813,17053.264453125,6809.695812165178,0.07142857142857142,2.4882094860076904,320043.56875,1367902.5,13760.53037109375
20,2.5031879901885987,1582545.3125,315.32255859375,15825.452734375,31.53225631713867,15859.488671875,6334.7159913057185,0.07142857142857142,2.4872093200683594,310530.94375,1259363.7875,12650.56875
