epoch,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,train_p2_hidden_1,train_p2_hidden_2,train_p2_output
1,2.4914432048797606,485856.940625,22.272396850585938,4858.56923828125,2.227239668369293,4863.287939453125,1950.996301432529,0.08333333333333333,2.4849069118499756,321379.35625,163161.19375,1316.3700073242187
2,2.4861090660095213,305864.70625,11.969841766357423,3058.647021484375,1.196984165906906,3062.330078125,1230.7762549459137,0.08333333333333333,2.4849069118499756,227412.253125,77966.001171875,486.45649871826174
3,2.485451650619507,209603.990625,8.240147733688355,2096.0398681640627,0.8240147888660431,2099.349365234375,843.6550686593636,0.08333333333333333,2.4849069118499756,163025.815625,46302.253515625,275.9228717803955
4,2.4853092670440673,149747.128125,5.9589465141296385,1497.4712524414062,0.595894667506218,1500.55244140625,602.7689056544084,0.08333333333333333,2.4849069118499756,118856.721875,30695.759375,194.6439109802246
5,2.4851047515869142,115806.1921875,4.935356891900301,1158.0618896484375,0.4935356960631907,1161.0404907226562,466.1998350792583,0.08333333333333333,2.4849069118499756,91064.484375,24566.9412109375,174.76899248361588
6,2.4852816581726076,93802.2671875,4.2980457782745365,938.0226440429688,0.42980458289384843,940.9377075195313,377.60406171262434,0.08333333333333333,2.4849069118499756,73286.1078125,20403.258203125,112.90215759277343
7,2.485124635696411,79617.02578125,3.7880623497068884,796.1702392578125,0.3788062549196184,799.0341735839844,320.5267993689635,0.08333333333333333,2.4849069118499756,61478.93828125,18033.4529296875,104.63265719413758
8,2.485311412811279,69142.01796875,3.180415940284729,691.4201782226562,0.31804160326719283,694.2235412597656,278.3306012518803,0.08333333333333333,2.4849069118499756,53063.221484375,15982.9982421875,95.79989614486695
9,2.485211706161499,61416.59609375,2.709400679171085,614.1659484863281,0.27094007302075623,616.9221069335938,247.2372422180359,0.08333333333333333,2.4849069118499756,47114.451953125,14227.2494140625,74.89654760360717
10,2.4849463939666747,55648.59375,2.266416013240814,556.4859313964844,0.22664160579442977,559.1975280761719,224.03403725486754,0.08333333333333333,2.4849069118499756,42810.21015625,12794.31279296875,44.071173667907715
11,2.4849846839904783,51236.24453125,1.9039244174957275,512.3624450683594,0.1903924413025379,515.0378234863281,206.25995838597524,0.08333333333333333,2.4849069118499756,39618.681640625,11575.56787109375,41.994446849823
12,2.484995126724243,47498.036328125,1.6391563653945922,474.9803466796875,0.1639156423509121,477.62926025390624,191.20530950432104,0.08333333333333333,2.4849069118499756,37152.9703125,10313.8693359375,31.197304248809814
13,2.484945821762085,44296.15546875,1.4199029982089997,442.96153564453124,0.1419903033412993,445.5884765625,178.31516569390075,0.08333333333333333,2.4849069118499756,35296.4109375,8972.807373046875,26.936543500423433
14,2.484946346282959,41295.036328125,1.1475616656243801,412.9503479003906,0.11475616628304124,415.5500518798828,166.2269709301958,0.08333333333333333,2.4849069118499756,33767.69765625,7506.7861328125,20.552439817786215
15,2.4849452495574953,39434.69765625,0.9626168698072434,394.3469635009766,0.09626168794929982,396.92816772460935,158.73316535210026,0.08333333333333333,2.4849069118499756,32481.22890625,6938.167431640625,15.300820517539979
