epoch,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,train_p2_hidden_1,train_p2_hidden_2,train_p2_output
1,2.490627336502075,645804.7,32.6081018447876,6458.046923828125,3.2608103156089783,6463.798291015625,2594.2491032071553,0.08333333333333333,2.4849069118499756,308952.290625,333115.2,3737.202014160156
2,2.4881199836730956,376002.24375,20.954767990112305,3760.0223388671875,2.0954768300056457,3764.6058837890623,1512.0323137083421,0.08333333333333333,2.4849069118499756,224460.328125,150283.11953125,1258.7973510742188
3,2.4886857986450197,256725.696875,16.82566604614258,2567.2569091796877,1.6825666189193726,2571.428173828125,1032.2474123480279,0.08333333333333333,2.4849069118499756,166924.2125,88965.949609375,835.5310852050782
4,2.488798999786377,186594.0328125,14.662620544433594,1865.9402954101563,1.4662620842456817,1869.8953735351563,750.3243763978886,0.08333333333333333,2.4849069118499756,126350.39296875,59589.87265625,653.7674072265625
5,2.488779973983765,141814.3046875,12.473375988006591,1418.1430053710938,1.2473376512527465,1421.8791381835938,570.3157200957154,0.08333333333333333,2.4849069118499756,98155.1265625,43185.30703125,473.86943359375
6,2.487766885757446,114731.91328125,11.278901386260987,1147.3191040039062,1.1278901636600493,1150.934716796875,461.6377043775549,0.08333333333333333,2.4849069118499756,79371.1640625,34989.475390625,371.2716888427734
7,2.486542272567749,96341.91953125,9.542444467544556,963.4191772460938,0.954244463890791,966.8599548339844,387.8371312441498,0.08333333333333333,2.4849069118499756,66163.9578125,29892.1728515625,285.78849110603335
8,2.485706663131714,81168.73125,7.087563753128052,811.6873046875,0.7087563961744309,814.8817810058594,326.82700381876344,0.08333333333333333,2.4849069118499756,56712.9671875,24270.491796875,185.27340545654297
9,2.4855764389038084,70716.2171875,5.814477729797363,707.1621643066406,0.5814477771520614,710.22919921875,284.74023208713817,0.08333333333333333,2.4849069118499756,50075.6515625,20488.9572265625,151.60798187255858
10,2.485362911224365,62595.976953125,4.3303920239210125,625.959765625,0.4330392021685839,628.8781799316406,252.03273212063368,0.08333333333333333,2.4849069118499756,44935.41640625,17556.91650390625,103.64294414520263
