objective,architecture,last_layer,split,scope,layer,shift,mean_neurons,mean_firing_rate,sd_neurons,sd_firing_rate
relative10_sequence_ce,D,L3,test,tau_subgroup,L2,4,42.0,0.1272286913439995,0.0,0.033224331244459046
relative10_sequence_ce,D,L3,test,tau_subgroup,L3,2,22.0,0.23493257625961403,0.0,0.057554195316254025
relative10_sequence_ce,D,L3,test,tau_subgroup,L3,3,21.0,0.23998075041812617,0.0,0.020120274101478992
relative10_sequence_ce,D,L3,test,tau_subgroup,L3,4,21.0,0.22176859478052321,0.0,0.04779095143711203
relative10_sequence_ce,D,L3,test,whole_layer,L1,-1,128.0,0.01663305755743318,0.0,0.004728093749084522
relative10_sequence_ce,D,L3,test,whole_layer,L2,-1,128.0,0.08044420111276784,0.0,0.0218702943153159
relative10_sequence_ce,D,L3,test,whole_layer,L3,-1,64.0,0.23226957698254916,0.0,0.03588038726664629
relative10_sequence_ce,D,L3,train,tau_subgroup,L1,2,43.0,0.0004355896618149379,0.0,6.879518930445542e-05
relative10_sequence_ce,D,L3,train,tau_subgroup,L1,3,43.0,0.006590841607264831,0.0,0.0011245923016866765
relative10_sequence_ce,D,L3,train,tau_subgroup,L1,4,42.0,0.037354105671053434,0.0,0.010614848053705864
relative10_sequence_ce,D,L3,train,tau_subgroup,L2,2,43.0,0.029601920385635125,0.0,0.008336809237180678
relative10_sequence_ce,D,L3,train,tau_subgroup,L2,3,43.0,0.06958152102716586,0.0,0.018912554344675
relative10_sequence_ce,D,L3,train,tau_subgroup,L2,4,42.0,0.11322912604169409,0.0,0.02871162326656483
relative10_sequence_ce,D,L3,train,tau_subgroup,L3,2,22.0,0.20732328730553395,0.0,0.05307396630974942
relative10_sequence_ce,D,L3,train,tau_subgroup,L3,3,21.0,0.21631533459292349,0.0,0.026967802496131496
relative10_sequence_ce,D,L3,train,tau_subgroup,L3,4,21.0,0.20966327364237158,0.0,0.037586753378976316
relative10_sequence_ce,D,L3,train,whole_layer,L1,-1,128.0,0.014617257677770891,0.0,0.0037923779478250693
relative10_sequence_ce,D,L3,train,whole_layer,L2,-1,128.0,0.0704727443320437,0.0,0.018260694160546476
relative10_sequence_ce,D,L3,train,whole_layer,L3,-1,64.0,0.2110416108384835,0.0,0.03583005613736394
relative10_sequence_ce,D,L3,val,tau_subgroup,L1,2,43.0,8.370541410701635e-05,0.0,3.3608903057195965e-05
relative10_sequence_ce,D,L3,val,tau_subgroup,L1,3,43.0,0.003576194724653422,0.0,0.0008849941534576114
relative10_sequence_ce,D,L3,val,tau_subgroup,L1,4,42.0,0.02845744273186991,0.0,0.009202528427302266
relative10_sequence_ce,D,L3,val,tau_subgroup,L2,2,43.0,0.019575497860067684,0.0,0.007435387074542754
relative10_sequence_ce,D,L3,val,tau_subgroup,L2,3,43.0,0.05316178487164149,0.0,0.0159454647353641
relative10_sequence_ce,D,L3,val,tau_subgroup,L2,4,42.0,0.09706214736501806,0.0,0.030745896212111233
relative10_sequence_ce,D,L3,val,tau_subgroup,L3,2,22.0,0.17317499461297195,0.0,0.055061030206467944
relative10_sequence_ce,D,L3,val,tau_subgroup,L3,3,21.0,0.18911058995336058,0.0,0.032218416783696927
relative10_sequence_ce,D,L3,val,tau_subgroup,L3,4,21.0,0.18774220249068815,0.0,0.047349792957166924
relative10_sequence_ce,D,L3,val,whole_layer,L1,-1,128.0,0.010567096099259649,0.0,0.0032681802113753594
relative10_sequence_ce,D,L3,val,whole_layer,L2,-1,128.0,0.05628369802183009,0.0,0.017711165531925598
relative10_sequence_ce,D,L3,val,whole_layer,L3,-1,64.0,0.1831837269189126,0.0,0.04200966879994173
relative10_sequence_ce,E,L3,test,tau_subgroup,L1,2,43.0,0.000276121051468964,0.0,5.988468893118941e-05
relative10_sequence_ce,E,L3,test,tau_subgroup,L1,3,43.0,0.0067123101186164665,0.0,0.0013187371722586567
relative10_sequence_ce,E,L3,test,tau_subgroup,L1,4,42.0,0.03616791315598473,0.0,0.00560943320631544
relative10_sequence_ce,E,L3,test,tau_subgroup,L2,2,43.0,0.023142154822999986,0.0,0.0051252586584335826
relative10_sequence_ce,E,L3,test,tau_subgroup,L2,3,43.0,0.06106577588731179,0.0,0.009192798012243349
relative10_sequence_ce,E,L3,test,tau_subgroup,L2,4,42.0,0.11145166040792283,0.0,0.006550100220398841
relative10_sequence_ce,E,L3,test,tau_subgroup,L3,2,43.0,0.1594355058280806,0.0,0.010033561688862425
relative10_sequence_ce,E,L3,test,tau_subgroup,L3,3,43.0,0.1727381190890831,0.0,0.030458558699233043
relative10_sequence_ce,E,L3,test,tau_subgroup,L3,4,42.0,0.18223792167629146,0.0,0.028498546037307778
relative10_sequence_ce,E,L3,test,whole_layer,L1,-1,128.0,0.014215272600508063,0.0,0.0020271028900173786
relative10_sequence_ce,E,L3,test,whole_layer,L2,-1,128.0,0.06485867779434505,0.0,0.004676663975086304
relative10_sequence_ce,E,L3,test,whole_layer,L3,-1,128.0,0.1713863951706428,0.0,0.019347052305983013
relative10_sequence_ce,E,L3,train,tau_subgroup,L1,2,43.0,0.00048648419160076664,0.0,3.165263183103855e-05
relative10_sequence_ce,E,L3,train,tau_subgroup,L1,3,43.0,0.00609929392928231,0.0,0.001069915574521883
relative10_sequence_ce,E,L3,train,tau_subgroup,L1,4,42.0,0.03130897682625285,0.0,0.005726204180901364
relative10_sequence_ce,E,L3,train,tau_subgroup,L2,2,43.0,0.021162386917093722,0.0,0.005062131348312182
relative10_sequence_ce,E,L3,train,tau_subgroup,L2,3,43.0,0.05143593332972398,0.0,0.007769161066317246
relative10_sequence_ce,E,L3,train,tau_subgroup,L2,4,42.0,0.09857914615313246,0.0,0.002837222887241986
relative10_sequence_ce,E,L3,train,tau_subgroup,L3,2,43.0,0.1389537512838859,0.0,0.008859984605394066
relative10_sequence_ce,E,L3,train,tau_subgroup,L3,3,43.0,0.16004018590525335,0.0,0.024351965650258163
relative10_sequence_ce,E,L3,train,tau_subgroup,L3,4,42.0,0.17424667177627465,0.0,0.013785406051443225
relative10_sequence_ce,E,L3,train,whole_layer,L1,-1,128.0,0.012485667858598379,0.0,0.0020996742204690455
relative10_sequence_ce,E,L3,train,whole_layer,L2,-1,128.0,0.05673478053941191,0.0,0.0038583897791064957
relative10_sequence_ce,E,L3,train,whole_layer,L3,-1,128.0,0.15761796495106659,0.0,0.01285057097217074
relative10_sequence_ce,E,L3,val,tau_subgroup,L1,2,43.0,0.0001231762597834956,0.0,5.010581625831346e-05
relative10_sequence_ce,E,L3,val,tau_subgroup,L1,3,43.0,0.0034183113419475053,0.0,0.0009916572314031407
relative10_sequence_ce,E,L3,val,tau_subgroup,L1,4,42.0,0.023159470091258346,0.0,0.004029932900393985
relative10_sequence_ce,E,L3,val,tau_subgroup,L2,2,43.0,0.012838913354007891,0.0,0.0038425920036892756
relative10_sequence_ce,E,L3,val,tau_subgroup,L2,3,43.0,0.03688958847560191,0.0,0.006355122690254292
relative10_sequence_ce,E,L3,val,tau_subgroup,L2,4,42.0,0.07754590438288095,0.0,0.004849037619399426
relative10_sequence_ce,E,L3,val,tau_subgroup,L3,2,43.0,0.10727699482591656,0.0,0.00510127602490164
relative10_sequence_ce,E,L3,val,tau_subgroup,L3,3,43.0,0.13156177289428142,0.0,0.0191941287298989
relative10_sequence_ce,E,L3,val,tau_subgroup,L3,4,42.0,0.1436514207122582,0.0,0.013767743548613041
relative10_sequence_ce,E,L3,val,whole_layer,L1,-1,128.0,0.008788919614900652,0.0,0.0015417679007890994
relative10_sequence_ce,E,L3,val,whole_layer,L2,-1,128.0,0.042150418459017354,0.0,0.0028527769355938537
relative10_sequence_ce,E,L3,val,whole_layer,L3,-1,128.0,0.1273705209522137,0.0,0.007498162062557273
timestep_ce,A,L3,test,tau_subgroup,L1,2,43.0,0.0019264259404811442,0.0,0.0007675230055284555
timestep_ce,A,L3,test,tau_subgroup,L1,3,43.0,0.012643775589357911,0.0,0.0032646277865858524
timestep_ce,A,L3,test,tau_subgroup,L1,4,42.0,0.05452207390577172,0.0,0.0033645362781442134
timestep_ce,A,L3,test,tau_subgroup,L2,2,43.0,0.05037860691150256,0.0,0.0018356163987795458
timestep_ce,A,L3,test,tau_subgroup,L2,3,43.0,0.08239259533239839,0.0,0.01894017627903956
timestep_ce,A,L3,test,tau_subgroup,L2,4,42.0,0.1887182197818381,0.0,0.01699869980204318
timestep_ce,A,L3,test,whole_layer,L1,-1,128.0,0.022784732576761654,0.0,0.0022178453316800827
timestep_ce,A,L3,test,whole_layer,L2,-1,128.0,0.10652599161972609,0.0,0.00947974980105173
timestep_ce,A,L3,test,whole_layer,L3,-1,64.0,0.3307028488789485,0.0,0.03376440208414121
timestep_ce,A,L3,train,tau_subgroup,L1,2,43.0,0.002142114405449973,0.0,0.0007917322253798231
timestep_ce,A,L3,train,tau_subgroup,L1,3,43.0,0.01124535408895351,0.0,0.002848348937958496
timestep_ce,A,L3,train,tau_subgroup,L1,4,42.0,0.04802300440165347,0.0,0.0050895015737340695
timestep_ce,A,L3,train,tau_subgroup,L2,2,43.0,0.045253416457603106,0.0,0.002209078405068705
timestep_ce,A,L3,train,tau_subgroup,L2,3,43.0,0.07529209500191049,0.0,0.019062234213137998
timestep_ce,A,L3,train,tau_subgroup,L2,4,42.0,0.17571614931221005,0.0,0.01698030861368319
timestep_ce,A,L3,train,whole_layer,L1,-1,128.0,0.020254901016631216,0.0,0.002569315145754818
timestep_ce,A,L3,train,whole_layer,L2,-1,128.0,0.09815261924899928,0.0,0.009679265443004336
timestep_ce,A,L3,train,whole_layer,L3,-1,64.0,0.32485128767704513,0.0,0.039438469266583544
timestep_ce,A,L3,val,tau_subgroup,L1,2,43.0,0.0008744833912806179,0.0,0.0004483351700681635
timestep_ce,A,L3,val,tau_subgroup,L1,3,43.0,0.00689991214334178,0.0,0.0019546774206594367
timestep_ce,A,L3,val,tau_subgroup,L1,4,42.0,0.037618113994200376,0.0,0.003540908452854131
timestep_ce,A,L3,val,tau_subgroup,L2,2,43.0,0.0338741519722833,0.0,0.0033949670071689933
timestep_ce,A,L3,val,tau_subgroup,L2,3,43.0,0.05774788882015517,0.0,0.015501138141482351
timestep_ce,A,L3,val,tau_subgroup,L2,4,42.0,0.15756800481583205,0.0,0.021496418604124927
timestep_ce,A,L3,val,whole_layer,L1,-1,128.0,0.01495515465425921,0.0,0.0017335699532147533
timestep_ce,A,L3,val,whole_layer,L2,-1,128.0,0.08248128090890469,0.0,0.010777861253946938
timestep_ce,A,L3,val,whole_layer,L3,-1,64.0,0.2866073910689726,0.0,0.03632627577061993
timestep_ce,B,L2,test,tau_subgroup,L1,2,43.0,0.005323357015529562,0.0,0.0006537664498052198
timestep_ce,B,L2,test,tau_subgroup,L1,3,43.0,0.028415424764077036,0.0,0.003550681735067576
timestep_ce,B,L2,test,tau_subgroup,L1,4,42.0,0.10414299914796933,0.0,0.010533402700196544
timestep_ce,B,L2,test,tau_subgroup,L2,2,43.0,0.16581133354909305,0.0,0.008035973764126588
timestep_ce,B,L2,test,tau_subgroup,L2,3,43.0,0.2835955841180309,0.0,0.009102589320212334
timestep_ce,B,L2,test,tau_subgroup,L2,4,42.0,0.35682071591614334,0.0,0.03388758119602641
timestep_ce,B,L2,test,whole_layer,L1,-1,128.0,0.045506043599514025,0.0,0.002736505503059278
timestep_ce,B,L2,test,whole_layer,L2,-1,128.0,0.26805443381378397,0.0,0.008223122860014987
timestep_ce,B,L2,train,tau_subgroup,L1,2,43.0,0.005445325188131241,0.0,0.00042550444591758123
timestep_ce,B,L2,train,tau_subgroup,L1,3,43.0,0.024307071626130865,0.0,0.0024812846959441706
timestep_ce,B,L2,train,tau_subgroup,L1,4,42.0,0.0919653673853349,0.0,0.007504055608632438
timestep_ce,B,L2,train,tau_subgroup,L2,2,43.0,0.1539845158586446,0.0,0.008358396419501545
timestep_ce,B,L2,train,tau_subgroup,L2,3,43.0,0.25873143047515107,0.0,0.008050447557531405
timestep_ce,B,L2,train,tau_subgroup,L2,4,42.0,0.34065998483068505,0.0,0.025393333544949437
timestep_ce,B,L2,train,whole_layer,L1,-1,128.0,0.040171081978104185,0.0,0.002043046476008424
timestep_ce,B,L2,train,whole_layer,L2,-1,128.0,0.250425820744078,0.0,0.00633109321546829
timestep_ce,B,L2,val,tau_subgroup,L1,2,43.0,0.0028105964248941267,0.0,0.00034475973155210913
timestep_ce,B,L2,val,tau_subgroup,L1,3,43.0,0.016347054896460485,0.0,0.0022657221396936464
timestep_ce,B,L2,val,tau_subgroup,L1,4,42.0,0.07602980910855549,0.0,0.0070713464101405275
timestep_ce,B,L2,val,tau_subgroup,L2,2,43.0,0.12422087613027828,0.0,0.0080816158749602
timestep_ce,B,L2,val,tau_subgroup,L2,3,43.0,0.23487535038882187,0.0,0.012658321111058624
timestep_ce,B,L2,val,tau_subgroup,L2,4,42.0,0.31118203873010297,0.0,0.028930313466799668
timestep_ce,B,L2,val,whole_layer,L1,-1,128.0,0.03138305460451233,0.0,0.0018158878177861953
timestep_ce,B,L2,val,whole_layer,L2,-1,128.0,0.22274049505457527,0.0,0.007377655977293555
timestep_ce,C,L3,test,tau_subgroup,L1,2,43.0,0.001557194301888925,0.0,0.0004612546563856889
timestep_ce,C,L3,test,tau_subgroup,L1,3,43.0,0.010256933849101773,0.0,0.00021271383202431976
timestep_ce,C,L3,test,tau_subgroup,L1,4,42.0,0.05349253684243744,0.0,0.008232593610012854
timestep_ce,C,L3,test,tau_subgroup,L2,2,43.0,0.042945813491146144,0.0,0.00891632652003365
timestep_ce,C,L3,test,tau_subgroup,L2,3,43.0,0.08621269797237248,0.0,0.0050891048349264185
timestep_ce,C,L3,test,tau_subgroup,L2,4,42.0,0.17736438511786423,0.0,0.02202882300346767
timestep_ce,C,L3,test,whole_layer,L1,-1,128.0,0.021521047327148223,0.0,0.0025455378526634087
timestep_ce,C,L3,test,whole_layer,L2,-1,128.0,0.101586876311575,0.0,0.006167290172222124
timestep_ce,C,L3,test,whole_layer,L3,-1,128.0,0.3038149143334438,0.0,0.00877628962814763
timestep_ce,C,L3,train,tau_subgroup,L1,2,43.0,0.001762093260850175,0.0,0.00035097097687453936
timestep_ce,C,L3,train,tau_subgroup,L1,3,43.0,0.009249950955590239,0.0,0.00015752443939329603
timestep_ce,C,L3,train,tau_subgroup,L1,4,42.0,0.04719688021478432,0.0,0.007124955912736431
timestep_ce,C,L3,train,tau_subgroup,L2,2,43.0,0.03809221855097821,0.0,0.008089980330503626
timestep_ce,C,L3,train,tau_subgroup,L2,3,43.0,0.07454010235772804,0.0,0.0009995360740567873
timestep_ce,C,L3,train,tau_subgroup,L2,4,42.0,0.16386887714370255,0.0,0.01971614137192168
timestep_ce,C,L3,train,whole_layer,L1,-1,128.0,0.019185834924436554,0.0,0.0022437742687627855
timestep_ce,C,L3,train,whole_layer,L2,-1,128.0,0.0916068956180459,0.0,0.005446794872080749
timestep_ce,C,L3,train,whole_layer,L3,-1,128.0,0.2945355374300054,0.0,0.00915401146409235
timestep_ce,C,L3,val,tau_subgroup,L1,2,43.0,0.0007125168176426513,0.0,0.00022468683341924533
timestep_ce,C,L3,val,tau_subgroup,L1,3,43.0,0.005173402910906815,0.0,0.0003397339999036209
timestep_ce,C,L3,val,tau_subgroup,L1,4,42.0,0.036115256684126844,0.0,0.005374629427885226
timestep_ce,C,L3,val,tau_subgroup,L2,2,43.0,0.026486298512561596,0.0,0.0070186745387819565
timestep_ce,C,L3,val,tau_subgroup,L2,3,43.0,0.05800512984887429,0.0,0.0011685942168393477
timestep_ce,C,L3,val,tau_subgroup,L2,4,42.0,0.14698111708909709,0.0,0.017541412448355248
timestep_ce,C,L3,val,whole_layer,L1,-1,128.0,0.013827619758288707,0.0,0.0016709759463266818
timestep_ce,C,L3,val,whole_layer,L2,-1,128.0,0.07661201826002985,0.0,0.003927255635803407
timestep_ce,C,L3,val,whole_layer,L3,-1,128.0,0.26070792365317647,0.0,0.008344014539205738
timestep_ce,D,L3,test,tau_subgroup,L1,2,43.0,0.0020015565521599088,0.0,0.0007821289318353443
timestep_ce,D,L3,test,tau_subgroup,L1,3,43.0,0.014113638581945023,0.0,0.0031094742601459045
timestep_ce,D,L3,test,tau_subgroup,L1,4,42.0,0.05526628588258806,0.0,0.004431757505137617
timestep_ce,D,L3,test,tau_subgroup,L2,2,43.0,0.04526844103338625,0.0,0.009388189385157345
timestep_ce,D,L3,test,tau_subgroup,L2,3,43.0,0.0945855872516837,0.0,0.0055912258742969794
timestep_ce,D,L3,test,tau_subgroup,L2,4,42.0,0.18702007531530396,0.0,0.031210524228182122
timestep_ce,D,L3,test,tau_subgroup,L3,2,22.0,0.32344192421230195,0.0,0.030296295267548328
timestep_ce,D,L3,test,tau_subgroup,L3,3,21.0,0.35336131359988215,0.0,0.03049955016545507
timestep_ce,D,L3,test,tau_subgroup,L3,4,21.0,0.34890787549833274,0.0,0.018735947011387828
timestep_ce,D,L3,test,whole_layer,L1,-1,128.0,0.023547948420587588,0.0,0.0016199715838856217
timestep_ce,D,L3,test,whole_layer,L2,-1,128.0,0.10834817483984978,0.0,0.012119599409179399
timestep_ce,D,L3,test,whole_layer,L3,-1,64.0,0.3416152391208305,0.0,0.012866807172311995
timestep_ce,D,L3,train,tau_subgroup,L1,2,43.0,0.002136791253099925,0.0,0.0007516889817082061
timestep_ce,D,L3,train,tau_subgroup,L1,3,43.0,0.012439817543110717,0.0,0.0025768843588622717
timestep_ce,D,L3,train,tau_subgroup,L1,4,42.0,0.04843094891162957,0.0,0.0015432035559169947
timestep_ce,D,L3,train,tau_subgroup,L2,2,43.0,0.04165236880928742,0.0,0.005462601059877325
timestep_ce,D,L3,train,tau_subgroup,L2,3,43.0,0.08144397128977256,0.0,0.007488357411126161
timestep_ce,D,L3,train,tau_subgroup,L2,4,42.0,0.17736308071612142,0.0,0.025147973036588667
timestep_ce,D,L3,train,tau_subgroup,L3,2,22.0,0.31514248113641824,0.0,0.03440550436090392
timestep_ce,D,L3,train,tau_subgroup,L3,3,21.0,0.34261250907540286,0.0,0.02287760605194182
timestep_ce,D,L3,train,tau_subgroup,L3,4,21.0,0.3539078797758684,0.0,0.007225179276096438
timestep_ce,D,L3,train,whole_layer,L1,-1,128.0,0.020788234629105465,0.0,0.0012113890994345069
timestep_ce,D,L3,train,whole_layer,L2,-1,128.0,0.0995499376120053,0.0,0.009645118460203727
timestep_ce,D,L3,train,whole_layer,L3,-1,64.0,0.3368759804824672,0.0,0.016222436233151706
timestep_ce,D,L3,val,tau_subgroup,L1,2,43.0,0.0008758444549246345,0.0,0.0003911134261579014
timestep_ce,D,L3,val,tau_subgroup,L1,3,43.0,0.00775738223907219,0.0,0.0022185599379798793
timestep_ce,D,L3,val,tau_subgroup,L1,4,42.0,0.03735892858884695,0.0,0.0022122795352086675
timestep_ce,D,L3,val,tau_subgroup,L2,2,43.0,0.030405481275507185,0.0,0.005910653000659938
timestep_ce,D,L3,val,tau_subgroup,L2,3,43.0,0.06510579887970852,0.0,0.00596822725879062
timestep_ce,D,L3,val,tau_subgroup,L2,4,42.0,0.1565382305440246,0.0,0.029503373356660714
timestep_ce,D,L3,val,tau_subgroup,L3,2,22.0,0.2696560016812848,0.0,0.029375312629498048
timestep_ce,D,L3,val,tau_subgroup,L3,3,21.0,0.3059084518131134,0.0,0.023171569116512192
timestep_ce,D,L3,val,tau_subgroup,L3,4,21.0,0.3073256107230298,0.0,0.003741560932836762
timestep_ce,D,L3,val,whole_layer,L1,-1,128.0,0.015158623035729962,0.0,0.0009184033544054845
timestep_ce,D,L3,val,whole_layer,L2,-1,128.0,0.08344992757440084,0.0,0.011599546690180651
timestep_ce,D,L3,val,whole_layer,L3,-1,64.0,0.29391167734761364,0.0,0.016750920652963797
timestep_ce,E,L3,test,tau_subgroup,L1,2,43.0,0.0018564324646436626,0.0,0.000570079965066262
timestep_ce,E,L3,test,tau_subgroup,L1,3,43.0,0.01064029261125752,0.0,0.0025818106303803477
timestep_ce,E,L3,test,tau_subgroup,L1,4,42.0,0.049263282737437804,0.0,0.013958712329054584
timestep_ce,E,L3,test,tau_subgroup,L2,2,43.0,0.038092504405093985,0.0,0.010963569007395103
timestep_ce,E,L3,test,tau_subgroup,L2,3,43.0,0.07949846142781554,0.0,0.008303257019103874
timestep_ce,E,L3,test,tau_subgroup,L2,4,42.0,0.16932268820936813,0.0,0.005161913896493118
timestep_ce,E,L3,test,tau_subgroup,L3,2,43.0,0.2655879965683932,0.0,0.03447265485511844
timestep_ce,E,L3,test,tau_subgroup,L3,3,43.0,0.31352710609726653,0.0,0.03014585908521286
timestep_ce,E,L3,test,tau_subgroup,L3,4,42.0,0.3250543038067889,0.0,0.02868409866351203
timestep_ce,E,L3,test,whole_layer,L1,-1,128.0,0.020362633228407336,0.0,0.005578603626856452
timestep_ce,E,L3,test,whole_layer,L2,-1,128.0,0.09506222215319195,0.0,0.0057846950336883024
timestep_ce,E,L3,test,whole_layer,L3,-1,128.0,0.3012049232383477,0.0,0.02686930040417661
timestep_ce,E,L3,train,tau_subgroup,L1,2,43.0,0.0020316265359404313,0.0,0.0005490124175059707
timestep_ce,E,L3,train,tau_subgroup,L1,3,43.0,0.009529870869412297,0.0,0.002275311264024362
timestep_ce,E,L3,train,tau_subgroup,L1,4,42.0,0.0437057578263802,0.0,0.013001807120596448
timestep_ce,E,L3,train,tau_subgroup,L2,2,43.0,0.03512735252498538,0.0,0.010686351926658608
timestep_ce,E,L3,train,tau_subgroup,L2,3,43.0,0.06865568201720988,0.0,0.008652545932032631
timestep_ce,E,L3,train,tau_subgroup,L2,4,42.0,0.15413137860254614,0.0,0.007464561328636584
timestep_ce,E,L3,train,tau_subgroup,L3,2,43.0,0.25193493342099654,0.0,0.04169321908877078
timestep_ce,E,L3,train,tau_subgroup,L3,3,43.0,0.2994465349718775,0.0,0.042847945868512594
timestep_ce,E,L3,train,tau_subgroup,L3,4,42.0,0.3184412983933978,0.0,0.03625418400664929
timestep_ce,E,L3,train,whole_layer,L1,-1,128.0,0.018224892321391687,0.0,0.005203675211734948
timestep_ce,E,L3,train,whole_layer,L2,-1,128.0,0.08543897177047917,0.0,0.008667866211462117
timestep_ce,E,L3,train,whole_layer,L3,-1,128.0,0.2897182630735648,0.0,0.03710185567512248
timestep_ce,E,L3,val,tau_subgroup,L1,2,43.0,0.0008527063729763536,0.0,0.0003282612100248207
timestep_ce,E,L3,val,tau_subgroup,L1,3,43.0,0.005462628935260327,0.0,0.0015223682429125606
timestep_ce,E,L3,val,tau_subgroup,L1,4,42.0,0.03338196543358513,0.0,0.010242320930725418
timestep_ce,E,L3,val,tau_subgroup,L2,2,43.0,0.02330004852191891,0.0,0.00923772798383799
timestep_ce,E,L3,val,tau_subgroup,L2,3,43.0,0.05420367909113614,0.0,0.010187866655555737
timestep_ce,E,L3,val,tau_subgroup,L2,4,42.0,0.13763372085731843,0.0,0.005073533517925824
timestep_ce,E,L3,val,tau_subgroup,L3,2,43.0,0.21154331687126857,0.0,0.031066079634068103
timestep_ce,E,L3,val,tau_subgroup,L3,3,43.0,0.2633154557623692,0.0,0.039427636925799675
timestep_ce,E,L3,val,tau_subgroup,L3,4,42.0,0.28064484214075996,0.0,0.026952139642715197
timestep_ce,E,L3,val,whole_layer,L1,-1,128.0,0.01307501536300588,0.0,0.00395666937385099
timestep_ce,E,L3,val,whole_layer,L2,-1,128.0,0.07119747315131829,0.0,0.0072368920547985025
timestep_ce,E,L3,val,whole_layer,L3,-1,128.0,0.2516094577590495,0.0,0.02859911306435205
