objective,architecture,last_layer,layer,shift,tau_syn_ms,group_neurons,probe_type,mean_feature_dim,mean_probe_val_balanced_accuracy,mean_probe_test_balanced_accuracy,mean_probe_test_macro_f1,mean_probe_test_accuracy,sd_feature_dim,sd_probe_val_balanced_accuracy,sd_probe_test_balanced_accuracy,sd_probe_test_macro_f1,sd_probe_test_accuracy
relative10_sequence_ce,D,L3,L1,4,242.10347130039656,42,full_count,42.0,0.4007996632996633,0.3933305120805121,0.37915273190939297,0.39954337899543385,0.0,0.003585389974958071,0.04712310563070327,0.050818291510905854,0.03954453898559079
relative10_sequence_ce,D,L3,L2,2,54.31342963722199,43,fixed250,688.0,0.36597322430655765,0.40430541680541676,0.40196489765060744,0.4132420091324201,0.0,0.06106949012792092,0.09057977606229826,0.09194424305075559,0.08912886436503713
relative10_sequence_ce,D,L3,L2,2,54.31342963722199,43,full_count,43.0,0.33048540965207635,0.3070431882931883,0.2995917580185416,0.3082191780821918,0.0,0.07991857150974517,0.012121533705916723,0.01042463164153205,0.0
relative10_sequence_ce,D,L3,L2,3,117.0136826471659,43,fixed250,688.0,0.4378346961680295,0.4947009009509009,0.4787302499107038,0.5068493150684931,0.0,0.0321484318547895,0.04077915743422987,0.04787630987518779,0.03813537234815079
relative10_sequence_ce,D,L3,L2,3,117.0136826471659,43,full_count,43.0,0.36004489337822676,0.361494523994524,0.34162276408190945,0.37442922374429227,0.0,0.020781044225945892,0.023331381586688144,0.026319500852547726,0.025931088336987564
relative10_sequence_ce,D,L3,L2,4,242.10347130039656,42,fixed250,672.0,0.4455487413820747,0.48343045843045845,0.4817234960451022,0.4931506849315069,0.0,0.019289506475310653,0.039167920982842955,0.03619299115934375,0.04109589041095894
relative10_sequence_ce,D,L3,L2,4,242.10347130039656,42,full_count,42.0,0.405098605098605,0.41582722832722835,0.40516274599841645,0.4246575342465753,0.0,0.04207388160429263,0.034068730365215606,0.025244354225645492,0.04491396249521918
relative10_sequence_ce,D,L3,L3,2,54.31342963722199,22,fixed250,352.0,0.4554693763027096,0.4827894327894328,0.4794149267749295,0.49086757990867574,0.0,0.022645251516411946,0.06496493206443846,0.07564506422297991,0.061770544559217724
relative10_sequence_ce,D,L3,L3,2,54.31342963722199,22,full_count,22.0,0.36778499278499277,0.3870851370851371,0.3776065780626536,0.3881278538812785,0.0,0.03869741494390409,0.03475679535016992,0.04069497760589332,0.03447412984141895
relative10_sequence_ce,D,L3,L3,3,117.0136826471659,21,fixed250,336.0,0.4349466891133558,0.4842294279794279,0.48226552445927257,0.49086757990867574,0.0,0.04567863546333615,0.09103130228557832,0.08498131752541657,0.09838566861376824
relative10_sequence_ce,D,L3,L3,3,117.0136826471659,21,full_count,21.0,0.3973925765592432,0.39083925333925335,0.3679641312671144,0.39954337899543385,0.0,0.013881991447803426,0.006702571766038112,0.013951692862480611,0.007908907797118146
relative10_sequence_ce,D,L3,L3,4,242.10347130039656,21,fixed250,336.0,0.4585177168510502,0.4472125097125097,0.44338199596827216,0.452054794520548,0.0,0.047220539675551204,0.080202580048806,0.07403151474555643,0.07408667004378061
relative10_sequence_ce,D,L3,L3,4,242.10347130039656,21,full_count,21.0,0.3633658008658009,0.40417545417545425,0.386867918038245,0.4109589041095891,0.0,0.010750523840030614,0.025202802705612447,0.022356635954385487,0.02985547221603202
relative10_sequence_ce,E,L3,L1,2,54.31342963722199,43,fixed250,688.0,0.1298941798941799,0.13984071484071484,0.11679196253370734,0.1552511415525114,0.0,0.016465066307160815,0.028429329733936685,0.04637326139832544,0.030885272279608862
relative10_sequence_ce,E,L3,L1,2,54.31342963722199,43,full_count,43.0,0.12644300144300144,0.12544955044955045,0.08101717122450171,0.1415525114155251,0.0,0.004367314848606503,0.016268913087055838,0.020991937217809235,0.015817815594236322
relative10_sequence_ce,E,L3,L1,3,117.0136826471659,43,fixed250,688.0,0.3318562610229277,0.29344220594220594,0.28446982214449357,0.2945205479452055,0.0,0.06044357083165488,0.0028372436831184226,0.0011710675295026165,0.0068493150684931225
relative10_sequence_ce,E,L3,L1,3,117.0136826471659,43,full_count,43.0,0.26156806156806156,0.2497229622229622,0.23795079865709604,0.25342465753424653,0.0,0.049189490143011855,0.04167916262230027,0.044258677524107115,0.044913962495219194
relative10_sequence_ce,E,L3,L1,4,242.10347130039656,42,fixed250,672.0,0.462135241301908,0.4763898138898139,0.470409374076634,0.48630136986301364,0.0,0.03218224233211907,0.06475748295642729,0.06526609387561585,0.0653383014669141
relative10_sequence_ce,E,L3,L1,4,242.10347130039656,42,full_count,42.0,0.3345097803431137,0.3746054871054871,0.34276926163731675,0.3926940639269407,0.0,0.0423012467373912,0.04367110436123167,0.05412212012298876,0.04859314304518895
relative10_sequence_ce,E,L3,L2,2,54.31342963722199,43,fixed250,688.0,0.35763187429854093,0.37499074999074994,0.3551567502475936,0.3789954337899544,0.0,0.05506776378409705,0.09360370471911249,0.1186096186497827,0.0983856686137682
relative10_sequence_ce,E,L3,L2,2,54.31342963722199,43,full_count,43.0,0.2882896424563091,0.3065931753431754,0.29249244998686746,0.3150684931506849,0.0,0.054523256489441195,0.06266641047856954,0.06511542213861539,0.05606406008131816
relative10_sequence_ce,E,L3,L2,3,117.0136826471659,43,fixed250,688.0,0.4150132275132275,0.45470247345247344,0.4535848704792767,0.4611872146118721,0.0,0.008138146218169873,0.05561388216797699,0.06043721726153342,0.05984174621954866
relative10_sequence_ce,E,L3,L2,3,117.0136826471659,43,full_count,43.0,0.30926126342793014,0.3772297147297147,0.3608377396425608,0.38127853881278534,0.0,0.04861648426675513,0.06343351541245451,0.051452744485392214,0.07387529537608874
relative10_sequence_ce,E,L3,L2,4,242.10347130039656,42,fixed250,672.0,0.42651314734648066,0.47342495467495466,0.4645771665548096,0.4794520547945205,0.0,0.030560233365700823,0.0246545314155965,0.027576615060641615,0.024695556681260205
relative10_sequence_ce,E,L3,L2,4,242.10347130039656,42,full_count,42.0,0.3657026615359949,0.365304834054834,0.3517701983587274,0.3721461187214612,0.0,0.02864852637576697,0.040020401868554,0.04300239681759477,0.044564432182518585
relative10_sequence_ce,E,L3,L3,2,54.31342963722199,43,fixed250,688.0,0.4087542087542088,0.4870363432863433,0.4798748842121947,0.4931506849315068,0.0,0.046848460701659815,0.04685154969409305,0.05443410594220047,0.053494860793881174
relative10_sequence_ce,E,L3,L3,2,54.31342963722199,43,full_count,43.0,0.3579866121532788,0.4592211029711029,0.4486744126781847,0.4703196347031963,0.0,0.04494666165305698,0.027593451705518655,0.032724336283855564,0.02092500317331435
relative10_sequence_ce,E,L3,L3,3,117.0136826471659,43,fixed250,688.0,0.4322029822029822,0.4684928497428497,0.4706014488779829,0.47260273972602734,0.0,0.024772984804290184,0.005325462157879939,0.0066412238642611105,0.006849315068493143
relative10_sequence_ce,E,L3,L3,3,117.0136826471659,43,full_count,43.0,0.3235289401956068,0.3908602971102971,0.37454917617102995,0.3926940639269407,0.0,0.0695173634530289,0.007427924704314026,0.024337288690826884,0.014257986297713235
relative10_sequence_ce,E,L3,L3,4,242.10347130039656,42,fixed250,672.0,0.41185465768799095,0.440301134051134,0.4365140486130281,0.4474885844748859,0.0,0.0574353713228498,0.033670556479705765,0.04155444315285516,0.03514795506470467
relative10_sequence_ce,E,L3,L3,4,242.10347130039656,42,full_count,42.0,0.32829084495751165,0.3826733451733451,0.3713558518629952,0.3858447488584475,0.0,0.03407987076761295,0.07454761768952727,0.08167131674802604,0.08026664763126459
timestep_ce,A,L3,L1,2,54.31342963722199,43,fixed250,688.0,0.2633738175404842,0.2568870943870944,0.2424015577140497,0.2579908675799087,0.0,0.04424399130875642,0.06592684116689591,0.076635115858214,0.06652421134398841
timestep_ce,A,L3,L1,2,54.31342963722199,43,full_count,43.0,0.21652236652236653,0.20005642505642504,0.17111254331939954,0.21689497716894976,0.0,0.06498125461592409,0.053864932436828945,0.04194412467723499,0.06509852707480938
timestep_ce,A,L3,L1,3,117.0136826471659,43,fixed250,688.0,0.3689554272887607,0.3847855847855848,0.36909525812174593,0.3858447488584475,0.0,0.06566301538590588,0.0578327673084236,0.05895354344042949,0.054937029294593445
timestep_ce,A,L3,L1,3,117.0136826471659,43,full_count,43.0,0.31747033830367166,0.3019825082325082,0.28125600459188055,0.3036529680365297,0.0,0.07065517445483849,0.01525059636020208,0.023650213458230866,0.01425798629771324
timestep_ce,A,L3,L1,4,242.10347130039656,42,fixed250,672.0,0.5019560686227353,0.4886571761571761,0.4892869191377833,0.4931506849315068,0.0,0.02904876951356406,0.09208329478719478,0.09714087339469363,0.09878222672504079
timestep_ce,A,L3,L1,4,242.10347130039656,42,full_count,42.0,0.3853455186788521,0.44723702223702216,0.42373962726305675,0.4520547945205479,0.0,0.019458964907581613,0.076612553002418,0.06811767828601897,0.08554791778627943
timestep_ce,A,L3,L2,2,54.31342963722199,43,fixed250,688.0,0.42326438993105664,0.46477550227550224,0.45762820800572834,0.4794520547945205,0.0,0.02642313160894136,0.11320599945124724,0.11437789287736425,0.11316925782094733
timestep_ce,A,L3,L2,2,54.31342963722199,43,full_count,43.0,0.3762405804072471,0.45862077737077733,0.4390516379235772,0.4657534246575343,0.0,0.036560382673671746,0.03693973890935135,0.033839395957297354,0.029855472216032013
timestep_ce,A,L3,L2,3,117.0136826471659,43,fixed250,688.0,0.44963123296456625,0.5403987216487217,0.5402096843177754,0.5525114155251142,0.0,0.023111285821168323,0.026430550389214012,0.0364019747058891,0.024054004001946825
timestep_ce,A,L3,L2,3,117.0136826471659,43,full_count,43.0,0.383483645983646,0.4634268509268509,0.4398465273021834,0.4794520547945205,0.0,0.023455878691895277,0.04217035372892943,0.04448687578487856,0.03813537234815084
timestep_ce,A,L3,L2,4,242.10347130039656,42,fixed250,672.0,0.5031144781144782,0.5389154826654826,0.54006009902507,0.5525114155251142,0.0,0.048477736072228654,0.043613805192856465,0.04153517239047122,0.04954916532924815
timestep_ce,A,L3,L2,4,242.10347130039656,42,full_count,42.0,0.4499078082411416,0.46233997483997474,0.4569087993421009,0.4771689497716895,0.0,0.027703825939419786,0.046503012288892795,0.04932251601316347,0.04859314304518897
timestep_ce,B,L2,L1,2,54.31342963722199,43,fixed250,688.0,0.30576398909732244,0.3245479057979058,0.30219472575801026,0.3310502283105023,0.0,0.016997445241219062,0.055137481763056766,0.04903580800182924,0.06138963314953771
timestep_ce,B,L2,L1,2,54.31342963722199,43,full_count,43.0,0.2738355780022446,0.30816729566729567,0.29959878693662695,0.3150684931506849,0.0,0.02081375037136571,0.021593263554587357,0.024710137304921876,0.02469555668126018
timestep_ce,B,L2,L1,3,117.0136826471659,43,fixed250,688.0,0.47746713163379834,0.4491933991933992,0.4457668951048095,0.45662100456621,0.0,0.02771496869718177,0.021283640187154645,0.02210503551134137,0.025931088336987564
timestep_ce,B,L2,L1,3,117.0136826471659,43,full_count,43.0,0.4199955908289241,0.4508066008066008,0.44282046855110546,0.4611872146118721,0.0,0.017834674272335926,0.01539191211947091,0.02170703615495214,0.017237064920709453
timestep_ce,B,L2,L1,4,242.10347130039656,42,fixed250,672.0,0.5411375661375661,0.5229994542494542,0.533236012736488,0.5365296803652968,0.0,0.03370001413813904,0.008482248710228405,0.009801907673573973,0.007908907797118201
timestep_ce,B,L2,L1,4,242.10347130039656,42,full_count,42.0,0.4758116883116883,0.5176221926221926,0.5109553642396337,0.5319634703196346,0.0,0.04132353566704784,0.022885308835553998,0.023349115438503175,0.027681177289913598
timestep_ce,B,L2,L2,2,54.31342963722199,43,fixed250,688.0,0.5323913740580407,0.5724109224109224,0.5734974982376024,0.589041095890411,0.0,0.03246642254737384,0.06730207143029274,0.06822290540106765,0.06745793014928837
timestep_ce,B,L2,L2,2,54.31342963722199,43,full_count,43.0,0.5202400994067661,0.5770474895474895,0.5781839054913558,0.5913242009132421,0.0,0.029256007435970233,0.03097623273973322,0.031713653995338036,0.03954453898559079
timestep_ce,B,L2,L2,3,117.0136826471659,43,fixed250,688.0,0.5543791085457751,0.5717301217301217,0.5697943091558378,0.591324200913242,0.0,0.028645627121828336,0.019198298415379032,0.02845192880210438,0.02201746749085149
timestep_ce,B,L2,L2,3,117.0136826471659,43,full_count,43.0,0.5221540804874137,0.5571349946349945,0.5480897667013069,0.5753424657534246,0.0,0.009744824340132347,0.04280581779366082,0.03233940887157653,0.04745344678270893
timestep_ce,B,L2,L2,4,242.10347130039656,42,fixed250,672.0,0.5598084014750682,0.5555687368187369,0.5540237896158176,0.5707762557077626,0.0,0.019645677622196617,0.018034239433987062,0.020355054714351336,0.019772269492795435
timestep_ce,B,L2,L2,4,242.10347130039656,42,full_count,42.0,0.46829004329004337,0.4981076793576793,0.4963800296310186,0.5114155251141552,0.0,0.011429501924687198,0.03461407293742304,0.04277922186041305,0.034474129841418955
timestep_ce,C,L3,L1,2,54.31342963722199,43,fixed250,688.0,0.24757495590828923,0.21127159877159876,0.19972191045320842,0.2191780821917808,0.0,0.059672958836262446,0.050612189851427986,0.053764420726314696,0.051711194762128425
timestep_ce,C,L3,L1,2,54.31342963722199,43,full_count,43.0,0.19818422318422316,0.20054806304806302,0.17588920378598208,0.2077625570776256,0.0,0.04595852818464487,0.0753727872398016,0.07109421743330786,0.07997388076774885
timestep_ce,C,L3,L1,3,117.0136826471659,43,fixed250,688.0,0.3632235048901715,0.3534648222148222,0.3401180518754574,0.3607305936073059,0.0,0.04575392333410492,0.05114707986210366,0.05502564551677363,0.058252743480242314
timestep_ce,C,L3,L1,3,117.0136826471659,43,full_count,43.0,0.26722182138848805,0.3107767232767233,0.2939054409848853,0.319634703196347,0.0,0.040673606114391275,0.03306676408266541,0.022124861041025852,0.044034934981703
timestep_ce,C,L3,L1,4,242.10347130039656,42,fixed250,672.0,0.4946248196248196,0.4768264143264143,0.4828257238221741,0.4863013698630137,0.0,0.0020024082375725756,0.07018280314268213,0.07303088416181092,0.0740866700437806
timestep_ce,C,L3,L1,4,242.10347130039656,42,full_count,42.0,0.4047599005932339,0.4528258778258778,0.4355799269661666,0.45662100456621,0.0,0.020778192863469408,0.04186964084602566,0.031014543039531592,0.044564432182518605
timestep_ce,C,L3,L2,2,54.31342963722199,43,fixed250,688.0,0.40011223344556685,0.4387746512746513,0.4232247827939893,0.4452054794520548,0.0,0.05598649386175407,0.05266290230083645,0.059098220428658664,0.0547945205479452
timestep_ce,C,L3,L2,2,54.31342963722199,43,full_count,43.0,0.36707551707551705,0.4424068986568986,0.4216063998614319,0.4520547945205479,0.0,0.038195128150884036,0.030219742530109863,0.03995022380995324,0.0273972602739726
timestep_ce,C,L3,L2,3,117.0136826471659,43,fixed250,688.0,0.46535794452461116,0.5210421522921522,0.5180117858122647,0.5296803652968036,0.0,0.009479047685189168,0.03599312427858707,0.033468801988713964,0.03772308594031578
timestep_ce,C,L3,L2,3,117.0136826471659,43,full_count,43.0,0.4285253326919994,0.45531320531320524,0.44729979720238816,0.4657534246575343,0.0,0.0076029376759869415,0.01581156883519758,0.013301516305535428,0.024695556681260163
timestep_ce,C,L3,L2,4,242.10347130039656,42,fixed250,672.0,0.4823953823953824,0.5313394938394939,0.5229120312258889,0.541095890410959,0.0,0.024631988959958773,0.04322304658984071,0.04358557377265687,0.04745344678270896
timestep_ce,C,L3,L2,4,242.10347130039656,42,full_count,42.0,0.44743867243867236,0.5005774318274318,0.49197236796618465,0.5114155251141553,0.0,0.037964309420475954,0.04406347674949381,0.044574447572684125,0.04560498711287261
timestep_ce,D,L3,L1,2,54.31342963722199,43,fixed250,688.0,0.28002845919512587,0.264022089022089,0.2367493865459406,0.273972602739726,0.0,0.0569020168025572,0.06156751085755652,0.07479953738241672,0.06849315068493152
timestep_ce,D,L3,L1,2,54.31342963722199,43,full_count,43.0,0.22672158088824756,0.21885868760868762,0.20571960919379853,0.228310502283105,0.0,0.018569344568086503,0.06169325148517317,0.06844855557427415,0.07259412372413082
timestep_ce,D,L3,L1,3,117.0136826471659,43,fixed250,688.0,0.40524090107423444,0.4549896862396862,0.4443249297944712,0.4611872146118721,0.0,0.05344578597350157,0.027958576076884897,0.017985920538949977,0.024054004001946887
timestep_ce,D,L3,L1,3,117.0136826471659,43,full_count,43.0,0.3588684463684464,0.3609513172013172,0.3521698914240105,0.3721461187214612,0.0,0.03405694218819544,0.017809243133999102,0.02431633531725363,0.01977226949279539
timestep_ce,D,L3,L1,4,242.10347130039656,42,fixed250,672.0,0.47801426968093635,0.5201576201576201,0.5212920733082603,0.5296803652968037,0.0,0.014201870538853445,0.049763358341273684,0.044090224835197506,0.05186217667397513
timestep_ce,D,L3,L1,4,242.10347130039656,42,full_count,42.0,0.39854497354497354,0.40527343027343027,0.39912172866915535,0.408675799086758,0.0,0.020412941386597244,0.05254314595976862,0.05434215587342999,0.059052589755148696
timestep_ce,D,L3,L2,2,54.31342963722199,43,fixed250,688.0,0.4243286034952702,0.500548063048063,0.4928413695688793,0.5091324200913242,0.0,0.02855474148255328,0.05085316849756091,0.06061779263479224,0.05536235457982717
timestep_ce,D,L3,L2,2,54.31342963722199,43,full_count,43.0,0.34914421997755335,0.4448789636289636,0.4165982480117619,0.4634703196347032,0.0,0.03440389424730726,0.022534539531177372,0.019601175246354616,0.020925003173314336
timestep_ce,D,L3,L2,3,117.0136826471659,43,fixed250,688.0,0.42873376623376624,0.5182377807377807,0.5161428718384334,0.5342465753424658,0.0,0.013969332823588898,0.03134761316258655,0.03688779813624584,0.023726723391354464
timestep_ce,D,L3,L2,3,117.0136826471659,43,full_count,43.0,0.39175084175084174,0.4619688182188182,0.4421190054210306,0.4817351598173516,0.0,0.004355507661079157,0.01994246231084756,0.0226352096919714,0.02593108833698754
timestep_ce,D,L3,L2,4,242.10347130039656,42,fixed250,672.0,0.5028158569825236,0.507301726051726,0.5061416666360504,0.5228310502283106,0.0,0.02023767576350777,0.04043527250441337,0.043463475227666304,0.035147955064704715
timestep_ce,D,L3,L2,4,242.10347130039656,42,full_count,42.0,0.43756212922879584,0.49283332408332403,0.49166077774537725,0.5045662100456622,0.0,0.04006916314568503,0.02034861155243956,0.01988580529821959,0.017237064920709488
timestep_ce,D,L3,L3,2,54.31342963722199,22,fixed250,352.0,0.4516835016835017,0.5072385947385948,0.5076708377742377,0.5159817351598174,0.0,0.01228249468027872,0.030266821622493417,0.022274833354379724,0.032368600179812405
timestep_ce,D,L3,L3,2,54.31342963722199,22,full_count,22.0,0.4647927689594356,0.4617505180005179,0.44556813347985896,0.4680365296803653,0.0,0.024481752321345807,0.04046059701385631,0.040365828374278157,0.04560498711287256
timestep_ce,D,L3,L3,3,117.0136826471659,21,fixed250,336.0,0.4411676286676287,0.4804514929514929,0.47465988605264653,0.4931506849315068,0.0,0.031400155357695775,0.04539801970928613,0.045516797066651134,0.04491396249521923
timestep_ce,D,L3,L3,3,117.0136826471659,21,full_count,21.0,0.4295554753888087,0.46254463129463125,0.45789399012444476,0.4748858447488584,0.0,0.008514736720362378,0.01969734530804347,0.022885967498352904,0.014257986297713224
timestep_ce,D,L3,L3,4,242.10347130039656,21,fixed250,336.0,0.46389890973224307,0.44404553779553774,0.441433612460421,0.44977168949771684,0.0,0.019946969041756735,0.022312752004332317,0.014441396830227674,0.027681177289913563
timestep_ce,D,L3,L3,4,242.10347130039656,21,full_count,21.0,0.4128266794933462,0.42255152255152256,0.39617560653030837,0.4315068493150685,0.0,0.010957732962316726,0.040261918036313356,0.054203045286424036,0.041662757056837106
timestep_ce,E,L3,L1,2,54.31342963722199,43,fixed250,688.0,0.25064333814333817,0.2136361323861324,0.2016460862826095,0.21689497716894976,0.0,0.027568863805378773,0.020650555337262934,0.03974778069920689,0.015817815594236322
timestep_ce,E,L3,L1,2,54.31342963722199,43,full_count,43.0,0.20333293249959916,0.18996767121767122,0.1593600605156415,0.2009132420091324,0.0,0.0234200355878555,0.057470553971526714,0.04832500009249494,0.06652421134398842
timestep_ce,E,L3,L1,3,117.0136826471659,43,fixed250,688.0,0.3554272887606221,0.35332653457653457,0.33732127552904073,0.36301369863013694,0.0,0.04175796988141569,0.060510222700262156,0.06465377143288183,0.06533830146691409
timestep_ce,E,L3,L1,3,117.0136826471659,43,full_count,43.0,0.29257455507455504,0.3150536963036963,0.3000739616885691,0.3219178082191781,0.0,0.03274524652341516,0.03621794992057749,0.03126272207332615,0.03813537234815082
timestep_ce,E,L3,L1,4,242.10347130039656,42,fixed250,672.0,0.4807459515792849,0.46298562548562544,0.46461415649096055,0.4748858447488584,0.0,0.03306891989856105,0.09256156096577256,0.09072746485942401,0.09694462897516962
timestep_ce,E,L3,L1,4,242.10347130039656,42,full_count,42.0,0.38569825236491906,0.40013389388389387,0.3853135677372601,0.4063926940639269,0.0,0.021277334824548872,0.05323842054967395,0.06166432615806364,0.057441760846617035
timestep_ce,E,L3,L2,2,54.31342963722199,43,fixed250,688.0,0.40622093955427285,0.43327829577829574,0.4333757629537367,0.4406392694063927,0.0,0.045447314098563146,0.07671357573341266,0.09072418915994293,0.07698500137026197
timestep_ce,E,L3,L2,2,54.31342963722199,43,full_count,43.0,0.3520763187429854,0.3827392514892514,0.3701216784284491,0.3858447488584475,0.0,0.05026469566246182,0.06065613860497397,0.07419956266170631,0.05825274348024236
timestep_ce,E,L3,L2,3,117.0136826471659,43,fixed250,688.0,0.44102132435465774,0.5033727846227846,0.49487325642874835,0.5136986301369864,0.0,0.013492708311672671,0.026565195207631814,0.026156295052999965,0.023726723391354555
timestep_ce,E,L3,L2,3,117.0136826471659,43,full_count,43.0,0.4252825877825878,0.4646494708994709,0.4555591394036363,0.4703196347031963,0.0,0.041790657782373376,0.005896230258865306,0.009761939160580017,0.0039544538985591005
timestep_ce,E,L3,L2,4,242.10347130039656,42,fixed250,672.0,0.48249158249158247,0.49045005920005913,0.4842572948059547,0.5045662100456622,0.0,0.024724288128776577,0.058338332417503115,0.06283576169199646,0.06364091262450387
timestep_ce,E,L3,L2,4,242.10347130039656,42,full_count,42.0,0.44012946929613594,0.4502104377104377,0.4439152077660076,0.4611872146118721,0.0,0.04187615278182822,0.01748396117224378,0.018461334516454576,0.01977226949279542
timestep_ce,E,L3,L3,2,54.31342963722199,43,fixed250,688.0,0.5090668590668591,0.509490971990972,0.5057744084694119,0.5205479452054794,0.0,0.02439353938680909,0.05199974210435318,0.05034963591972023,0.05971094443206406
timestep_ce,E,L3,L3,2,54.31342963722199,43,full_count,43.0,0.45706269039602376,0.4784021534021534,0.4771545009912288,0.4863013698630137,0.0,0.03682693373493925,0.03971777894817164,0.04403629092849545,0.0449139624952192
timestep_ce,E,L3,L3,3,117.0136826471659,43,fixed250,688.0,0.4790945165945166,0.446275715025715,0.4366805477639539,0.4497716894977169,0.0,0.023007510060834853,0.0488177183467068,0.05108888426690067,0.05493702929459348
timestep_ce,E,L3,L3,3,117.0136826471659,43,full_count,43.0,0.4454124579124579,0.45512635512635513,0.4426763294153493,0.4657534246575343,0.0,0.005379214100589776,0.05015336027966941,0.048566018881450596,0.05606406008131818
timestep_ce,E,L3,L3,4,242.10347130039656,42,fixed250,672.0,0.4424663299663299,0.4941681004181004,0.48179885443504905,0.5045662100456622,0.0,0.05250518050595743,0.03805401353616382,0.03799159859605816,0.037723085940315794
timestep_ce,E,L3,L3,4,242.10347130039656,42,full_count,42.0,0.4287437870771204,0.4514078514078514,0.41975809545030823,0.4680365296803653,0.0,0.04319068380656684,0.027208161549495756,0.04195028214848584,0.025931088336987564
