architecture,objective,seed,epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy
A,fixed250_sequence_ce,11,19,0.9398863408938948,0.7017533100664598,2.1418027877807617,0.3588624338624338
A,fixed250_sequence_ce,11,20,0.8885826692113368,0.7221590907757935,2.14969801902771,0.37969576719576725
A,fixed250_sequence_ce,11,21,0.8357184292322182,0.7467626328726301,2.1357614994049072,0.3889550264550265
A,fixed250_sequence_ce,11,22,0.7869846153997924,0.7531087024400756,2.098017692565918,0.395899470899471
A,fixed250_sequence_ce,11,23,0.7350436122815498,0.7709932829104403,2.149944305419922,0.4105820105820106
A,fixed250_sequence_ce,11,24,0.701779768922448,0.7822409759348629,2.1867105960845947,0.417526455026455
A,fixed250_sequence_ce,11,25,0.6585384766329176,0.804620609427798,2.1293931007385254,0.4337301587301587
A,fixed250_sequence_ce,11,26,0.624682496931795,0.8043403587520638,2.1996872425079346,0.42123015873015873
A,fixed250_sequence_ce,11,27,0.6086576410702297,0.7987023693333214,2.3287534713745117,0.3883597883597884
A,fixed250_sequence_ce,11,28,0.5824655034866267,0.8194715494205757,2.258364200592041,0.4456349206349206
A,fixed250_sequence_ce,11,29,0.5604057145816324,0.8338680909394379,2.2567076683044434,0.45753968253968247
A,fixed250_sequence_ce,11,30,0.5436988050268767,0.8366037258992219,2.4116945266723633,0.450595238095238
A,fixed250_sequence_ce,11,31,0.5152366239827594,0.8451145448798444,2.1738226413726807,0.4373015873015873
A,fixed250_sequence_ce,11,32,0.49464704432298723,0.8621094055021561,2.2176570892333984,0.39424603174603173
A,fixed250_sequence_ce,11,33,0.46545373572745136,0.867420402499981,2.1410350799560547,0.4561507936507936
A,fixed250_sequence_ce,11,34,0.4374258738274008,0.8831220387062909,2.192406415939331,0.4561507936507936
A,fixed250_sequence_ce,11,35,0.4027022234133722,0.893547622957068,2.3465731143951416,0.42003968253968255
A,fixed250_sequence_ce,11,36,0.385749599865915,0.8910180348190831,2.300947666168213,0.4117063492063491
A,fixed250_sequence_ce,11,37,0.369150324706982,0.9082728690126459,2.4293484687805176,0.3922619047619047
A,fixed250_sequence_ce,11,38,0.3464477686483971,0.9156155249353967,2.4197659492492676,0.4255952380952381
A,fixed250_sequence_ce,11,39,0.3328295981771154,0.9129238456995995,2.2998716831207275,0.4450396825396825
A,fixed250_sequence_ce,11,40,0.3171902441014111,0.9184573908270698,2.369652509689331,0.41726190476190467
A,fixed250_sequence_ce,11,41,0.3035410973988794,0.9236574468479729,2.449525833129883,0.4228174603174603
A,fixed250_sequence_ce,11,42,0.29412370155887635,0.9219213357368617,2.5112345218658447,0.41094877344877334
A,fixed250_sequence_ce,11,43,0.27707897201052223,0.9300677032582293,2.516364097595215,0.43317099567099565
A,fixed250_sequence_ce,11,44,0.2687597967261086,0.9284953762142041,2.548285961151123,0.44567099567099566
A,fixed250_sequence_ce,11,45,0.26012353622154194,0.9284651391556652,2.5289108753204346,0.4456709956709956
A,fixed250_sequence_ce,11,46,0.25382774270647773,0.9301584803097906,2.48317289352417,0.41650432900432893
A,fixed250_sequence_ce,11,47,0.23892410179013435,0.9384205885718989,2.5123438835144043,0.4442821067821068
A,fixed250_sequence_ce,11,48,0.23373531869479588,0.9382288731043326,2.5815372467041016,0.4373376623376623
A,fixed250_sequence_ce,11,49,0.23243255428521029,0.9362280612916928,2.5297882556915283,0.4442821067821067
A,fixed250_sequence_ce,11,50,0.2383696836982044,0.9338948815810623,2.5041043758392334,0.45598845598845594
A,fixed250_sequence_ce,11,51,0.25510600542652834,0.9345880006015026,2.5672600269317627,0.47332251082251076
A,fixed250_sequence_ce,11,52,0.2567684114133224,0.933813967433415,2.4307777881622314,0.43809523809523804
A,fixed250_sequence_ce,11,53,0.24267986011587198,0.947192443575256,2.5260300636291504,0.42963564213564204
A,fixed250_sequence_ce,11,54,0.2394355441124632,0.9419876378987522,2.6318187713623047,0.4308621933621933
A,fixed250_sequence_ce,11,55,0.22355112082063638,0.9458636216476072,2.521681785583496,0.44365079365079363
A,fixed250_sequence_ce,11,56,0.2142788714980915,0.9487367733428562,2.4435176849365234,0.4456709956709956
A,fixed250_sequence_ce,11,57,0.20128200253192816,0.9538811193524892,2.595479726791382,0.4260642135642136
A,fixed250_sequence_ce,11,58,0.18149660081440733,0.9582020925566032,2.5653672218322754,0.4373376623376623
A,fixed250_sequence_ce,11,59,0.1769948391670204,0.9625961386521861,2.653632879257202,0.4429292929292929
A,fixed250_sequence_ce,11,60,0.16527247223714542,0.9591631238158693,2.7697577476501465,0.4442821067821068
A,fixed250_sequence_ce,11,61,0.16340345339192375,0.9608310473955576,2.8407342433929443,0.4845959595959595
A,fixed250_sequence_ce,11,62,0.1547638490898679,0.9640990212517667,2.8828256130218506,0.445544733044733
A,fixed250_sequence_ce,11,63,0.14618976457804286,0.9657015853543309,2.9167957305908203,0.44630230880230876
A,fixed250_sequence_ce,11,64,0.13991999996123955,0.9607983676569952,2.85125994682312,0.45324675324675323
A,fixed250_sequence_ce,11,65,0.13379874894725682,0.9731672126464949,2.92329740524292,0.45110028860028856
A,fixed250_sequence_ce,11,66,0.12627582923988467,0.9769866570909392,2.885843515396118,0.48721139971139965
A,fixed250_sequence_ce,11,67,0.12314204510025642,0.9753840929883753,2.8719279766082764,0.4657467532467532
A,fixed250_sequence_ce,11,68,0.11842662283249854,0.9769866570909395,2.870100975036621,0.4796717171717171
A,fixed250_sequence_ce,11,69,0.11495529517864812,0.9769866570909395,2.9033162593841553,0.47828282828282825
A,fixed250_sequence_ce,11,70,0.11062632765293942,0.9804410730453553,2.886626958847046,0.5104256854256853
A,fixed250_sequence_ce,11,71,0.10739074775663793,0.9804410730453553,2.737900495529175,0.5173701298701299
A,fixed250_sequence_ce,11,72,0.1072499485567802,0.9788687460013302,2.717064619064331,0.5028499278499279
A,fixed250_sequence_ce,11,73,0.1043821473873626,0.9804713101038943,2.948963165283203,0.46534992784992785
A,fixed250_sequence_ce,11,74,0.10114240824611995,0.9804713101038942,2.891327142715454,0.49574314574314565
A,fixed250_sequence_ce,11,75,0.1006548197205834,0.9788687460013302,2.773268461227417,0.5110209235209234
A,fixed250_sequence_ce,11,76,0.09917208252285516,0.9788687460013302,2.8951470851898193,0.47352092352092345
A,fixed250_sequence_ce,11,77,0.09465135277446084,0.9804713101038942,2.8306539058685303,0.4826118326118325
A,fixed250_sequence_ce,11,78,0.09326359557818217,0.9804713101038942,2.847252368927002,0.48757215007215
A,fixed250_sequence_ce,11,79,0.09034358883170786,0.9820145199804374,2.835639715194702,0.502092352092352
A,fixed250_sequence_ce,11,80,0.08796261671590723,0.9820145199804374,2.891071319580078,0.48820346320346314
A,fixed250_sequence_ce,11,81,0.08517852381974612,0.9852510710111062,2.9340596199035645,0.48062770562770557
A,fixed250_sequence_ce,11,82,0.08524007229663419,0.9836170840830016,3.033025026321411,0.48062770562770557
A,fixed250_sequence_ce,11,83,0.08321512555911906,0.983707861134563,3.0705535411834717,0.4577741702741702
A,fixed250_sequence_ce,11,84,0.080667700458209,0.9852510710111062,3.1401822566986084,0.45420274170274166
A,fixed250_sequence_ce,11,85,0.07851867631667657,0.9852510710111062,3.021458148956299,0.4528138528138528
A,fixed250_sequence_ce,11,86,0.07741534103368523,0.9852510710111062,3.200758218765259,0.4528138528138528
A,fixed250_sequence_ce,11,87,0.07647429616951902,0.9852510710111062,3.287457227706909,0.4610209235209235
A,fixed250_sequence_ce,11,88,0.07541212381830315,0.9852208339525671,3.217127799987793,0.46237373737373727
A,fixed250_sequence_ce,11,89,0.07333868662482079,0.983648506908542,3.1947946548461914,0.4643939393939393
A,fixed250_sequence_ce,11,90,0.07039701726396605,0.9883666079316745,3.2460296154022217,0.46376262626262615
A,fixed250_sequence_ce,11,91,0.06919208171548204,0.9883666079316745,3.408595561981201,0.4643939393939393
A,fixed250_sequence_ce,11,92,0.06669560314609754,0.9883666079316745,3.4428696632385254,0.45050505050505046
A,fixed250_sequence_ce,11,93,0.066031818956188,0.9867942808876494,3.3584272861480713,0.4429292929292929
A,fixed250_sequence_ce,11,94,0.06353014157427773,0.9867942808876494,3.3733863830566406,0.46733405483405477
A,fixed250_sequence_ce,11,95,0.06317562986928296,0.9883666079316745,3.475684881210327,0.47705627705627696
A,fixed250_sequence_ce,11,96,0.06180182659738856,0.9883666079316745,3.5509066581726074,0.45404040404040397
A,fixed250_sequence_ce,11,97,0.06110308966286827,0.9852510710111062,3.575077533721924,0.45542929292929285
A,fixed250_sequence_ce,11,98,0.05734167478837573,0.9899389349756996,3.5949230194091797,0.46468855218855215
A,fixed250_sequence_ce,11,99,0.055372705147721885,0.9899389349756996,3.636592149734497,0.4713383838383838
A,fixed250_sequence_ce,11,100,0.05556991966938193,0.9899389349756996,3.549239158630371,0.4477272727272727
A,fixed250_sequence_ce,23,1,2.5612386594335717,0.0973070263018931,2.4678797721862793,0.08134920634920635
A,fixed250_sequence_ce,23,2,2.3625433986650686,0.1618381094710636,2.4281764030456543,0.08134920634920635
A,fixed250_sequence_ce,23,3,2.24138858437333,0.20772710138992975,2.3721742630004883,0.1279761904761905
A,fixed250_sequence_ce,23,4,2.143963779721941,0.22571914528860515,2.3094191551208496,0.1716269841269841
A,fixed250_sequence_ce,23,5,2.0551525317453065,0.27166244928869787,2.330733060836792,0.1882936507936508
A,fixed250_sequence_ce,23,6,1.9661818993071065,0.32466944904556044,2.293238878250122,0.17533068783068784
A,fixed250_sequence_ce,23,7,1.8871192049857055,0.34185913324750244,2.2780511379241943,0.1845899470899471
A,fixed250_sequence_ce,23,8,1.7947595133838883,0.376446089757785,2.2313358783721924,0.2123677248677249
A,fixed250_sequence_ce,23,9,1.7069057037415891,0.4353088068351723,2.1964101791381836,0.2025132275132275
A,fixed250_sequence_ce,23,10,1.6152945291154766,0.4666525549768332,2.172532558441162,0.2401815776815777
A,fixed250_sequence_ce,23,11,1.5308781841740962,0.5064403607818929,2.2339560985565186,0.23694083694083692
A,fixed250_sequence_ce,23,12,1.4345494016312486,0.5407787345854964,2.1905741691589355,0.23231120731120727
A,fixed250_sequence_ce,23,13,1.3580472592437534,0.5612775801754445,2.223335027694702,0.2539381914381914
A,fixed250_sequence_ce,23,14,1.2894045715693148,0.5851372649831054,2.1914961338043213,0.2456048581048581
A,fixed250_sequence_ce,23,15,1.2246869621917016,0.6040092639810769,2.193695306777954,0.2892917267917268
A,fixed250_sequence_ce,23,16,1.1563198363309062,0.6278724895782556,2.231477975845337,0.309529822029822
A,fixed250_sequence_ce,23,17,1.086162886808333,0.657318885268177,2.1473968029022217,0.3162758537758538
A,fixed250_sequence_ce,23,18,1.0109635589455164,0.6857830713689274,2.205955743789673,0.3299001924001924
A,fixed250_sequence_ce,23,19,0.954899689827031,0.6923470032250822,2.183596134185791,0.33125300625300624
A,fixed250_sequence_ce,23,20,0.8888266245592482,0.7229245329769537,2.182645320892334,0.3116762866762867
A,fixed250_sequence_ce,23,21,0.8477381479104087,0.7350015620248963,2.1486446857452393,0.35704665704665706
A,fixed250_sequence_ce,23,22,0.8095744446099523,0.7422770647110539,2.079388380050659,0.3403799903799904
A,fixed250_sequence_ce,23,23,0.7649760585848928,0.7674576023483524,2.1272730827331543,0.3806938431938432
A,fixed250_sequence_ce,23,24,0.7358013437660138,0.7711677329092045,2.0738227367401123,0.42315416065416067
A,fixed250_sequence_ce,23,25,0.6858029614832644,0.7893919909148658,2.1909384727478027,0.372991822991823
A,fixed250_sequence_ce,23,26,0.6527248687670276,0.7976962070807171,2.1538748741149902,0.4078763828763829
A,fixed250_sequence_ce,23,27,0.6239777181727135,0.807496861903756,2.1402342319488525,0.4183922558922559
A,fixed250_sequence_ce,23,28,0.5961607135511717,0.8195232027911815,2.2332818508148193,0.3758958633958634
A,fixed250_sequence_ce,23,29,0.5624391505311975,0.8247725650652877,2.240865707397461,0.3820827320827321
A,fixed250_sequence_ce,23,30,0.5291093085698539,0.8434548314191228,2.3917911052703857,0.4141895141895142
A,fixed250_sequence_ce,23,31,0.4994075335241636,0.851486693331209,2.4456632137298584,0.3830387205387205
A,fixed250_sequence_ce,23,32,0.48599334889558016,0.8503578121840613,2.2770559787750244,0.40986050986050987
A,fixed250_sequence_ce,23,33,0.4569953140929316,0.8756735760927339,2.3613364696502686,0.3998376623376623
A,fixed250_sequence_ce,23,34,0.42060774662203304,0.8850190010874376,2.4209322929382324,0.4186868686868687
A,fixed250_sequence_ce,23,35,0.39617093925632013,0.8964886090886771,2.424152135848999,0.4046296296296296
A,fixed250_sequence_ce,23,36,0.38462940684284075,0.8974750605574182,2.386522054672241,0.42513828763828765
A,fixed250_sequence_ce,23,37,0.38289468336638816,0.8906297725846793,2.3817176818847656,0.43502284752284753
A,fixed250_sequence_ce,23,38,0.3784729371074965,0.9002196191151489,2.3512277603149414,0.42130230880230873
A,fixed250_sequence_ce,23,39,0.35986747645264855,0.9064067372322985,2.484654188156128,0.41369648869648873
A,fixed250_sequence_ce,23,40,0.3442102864564183,0.9094658876381468,2.6378982067108154,0.3873376623376623
A,fixed250_sequence_ce,23,41,0.3302819418004376,0.9114512864985458,2.5879194736480713,0.4143578643578643
A,fixed250_sequence_ce,23,42,0.31614437099167897,0.9177784107606034,2.3833017349243164,0.47454304954304954
A,fixed250_sequence_ce,23,43,0.30511139612805205,0.9178627286758037,2.436148166656494,0.43750601250601256
A,fixed250_sequence_ce,23,44,0.2909369256328182,0.9213538408251197,2.558549404144287,0.4028138528138528
A,fixed250_sequence_ce,23,45,0.27908111983034983,0.9326869558880736,2.5889439582824707,0.43396464646464644
A,fixed250_sequence_ce,23,46,0.2711182890681104,0.9331457435911715,2.661658525466919,0.4444805194805194
A,fixed250_sequence_ce,23,47,0.2629485581704959,0.937467902562287,2.6240429878234863,0.4262626262626262
A,fixed250_sequence_ce,23,48,0.2511593924639763,0.937716004544573,2.7717669010162354,0.437536075036075
A,fixed250_sequence_ce,23,49,0.2445839083851307,0.9377474273701134,2.7584774494171143,0.4305916305916306
A,fixed250_sequence_ce,23,50,0.2396265588405826,0.9420079264571495,2.6769065856933594,0.42563131313131314
A,fixed250_sequence_ce,23,51,0.23407901985099516,0.9471099458974042,2.686375617980957,0.437536075036075
A,fixed250_sequence_ce,23,52,0.22633264653653984,0.9462422028807048,2.812195062637329,0.4345959595959596
A,fixed250_sequence_ce,23,53,0.2222419773290982,0.9505643618518201,2.7343807220458984,0.4345959595959596
A,fixed250_sequence_ce,23,54,0.21716502611485283,0.947359233646692,2.7050065994262695,0.441540404040404
A,fixed250_sequence_ce,23,55,0.21203377365860798,0.948961797749256,2.761528491973877,0.4491161616161616
A,fixed250_sequence_ce,23,56,0.21014827217990067,0.9457566695441278,2.8394155502319336,0.43522727272727263
A,fixed250_sequence_ce,23,57,0.20649022053728416,0.948961797749256,2.773820161819458,0.43522727272727263
A,fixed250_sequence_ce,23,58,0.20370224787630847,0.9505643618518201,2.8205792903900146,0.4302669552669552
A,fixed250_sequence_ce,23,59,0.2008870737611119,0.9505643618518201,2.8540778160095215,0.4372113997113997
A,fixed250_sequence_ce,23,60,0.20359129749764263,0.9505945989103591,2.9156925678253174,0.43426527176527174
A,fixed250_sequence_ce,23,61,0.19717523377395127,0.9521669259543842,2.8143770694732666,0.4768939393939393
A,fixed250_sequence_ce,23,62,0.19103986404438641,0.9521366888958452,2.8251495361328125,0.4554292929292929
A,fixed250_sequence_ce,23,63,0.18702302421739714,0.9536787788813316,2.7918813228607178,0.44924242424242417
A,fixed250_sequence_ce,23,64,0.18169764839689825,0.9536787788813316,2.7317028045654297,0.49154040404040394
A,fixed250_sequence_ce,23,65,0.180620870009552,0.9552813429838957,2.7371325492858887,0.5040404040404041
A,fixed250_sequence_ce,23,66,0.17817244079868066,0.9552813429838957,2.8051135540008545,0.4697811447811447
A,fixed250_sequence_ce,23,67,0.17629895637552423,0.9521366888958455,2.8194477558135986,0.4975949975949976
A,fixed250_sequence_ce,23,68,0.1726194445729871,0.9505038877347424,2.806628465652466,0.49015151515151506
A,fixed250_sequence_ce,23,69,0.16688667604516993,0.9538123258898786,2.823361396789551,0.4819805194805194
A,fixed250_sequence_ce,23,70,0.157434265913118,0.9554765498765221,2.907589912414551,0.46102092352092344
A,fixed250_sequence_ce,23,71,0.16144445197409893,0.9573925042924766,2.8772635459899902,0.45046897546897546
A,fixed250_sequence_ce,23,72,0.1534338108489928,0.959123342034228,2.961604118347168,0.45943362193362186
A,fixed250_sequence_ce,23,73,0.145927961845201,0.9604766183875043,2.9981229305267334,0.4699494949494949
A,fixed250_sequence_ce,23,74,0.1353349553584642,0.9652540736366578,2.898317813873291,0.4818542568542568
A,fixed250_sequence_ce,23,75,0.1329125615795385,0.9686241716758736,2.879856824874878,0.4662457912457912
A,fixed250_sequence_ce,23,76,0.1263597966356142,0.9668880605647624,3.0099828243255615,0.4587061087061087
A,fixed250_sequence_ce,23,77,0.12560392287840327,0.9687351640785326,2.931248188018799,0.445508658008658
A,fixed250_sequence_ce,23,78,0.16431047440395913,0.9616921580221618,2.9859070777893066,0.4326118326118325
A,fixed250_sequence_ce,23,79,0.1743150173130216,0.9562761896405071,2.951502561569214,0.4592712842712843
A,fixed250_sequence_ce,23,80,0.22268289372504477,0.9391410368016856,3.339000940322876,0.42285353535353537
A,fixed250_sequence_ce,23,81,0.29094897350376525,0.9302519478199277,2.9036126136779785,0.5137626262626261
A,fixed250_sequence_ce,23,82,0.2083522144980767,0.9472874486299384,2.943263053894043,0.4552609427609428
A,fixed250_sequence_ce,23,83,0.22329760818596345,0.9342494390047064,3.097330093383789,0.46283068783068787
A,fixed250_sequence_ce,23,84,0.16972264524376127,0.9610315817183186,2.8310163021087646,0.4703703703703703
A,fixed250_sequence_ce,23,85,0.18632290055798992,0.9544049853699302,2.9983835220336914,0.4421356421356421
A,fixed250_sequence_ce,23,86,0.17541947137570832,0.9590164695131399,3.025264263153076,0.4367424242424242
A,fixed250_sequence_ce,23,87,0.16670378055199084,0.9494648145190107,2.9048011302948,0.4631313131313131
A,fixed250_sequence_ce,23,88,0.12881384125675063,0.9672649612175138,3.0877978801727295,0.4571127946127946
A,fixed250_sequence_ce,23,89,0.1276237992585834,0.9703139528939566,2.7527434825897217,0.48535353535353526
A,fixed250_sequence_ce,23,90,0.11818710184959044,0.9736080788413845,2.8793082237243652,0.4807239057239057
A,fixed250_sequence_ce,23,91,0.11332367858152176,0.9704331876947951,2.880187511444092,0.4465969215969215
A,fixed250_sequence_ce,23,92,0.11674333518938436,0.9721053332637682,2.982154369354248,0.4465969215969216
A,fixed250_sequence_ce,23,93,0.09990049967872501,0.9753441899524956,2.892963171005249,0.46313131313131306
A,fixed250_sequence_ce,23,94,0.09533873386360486,0.9784888440405459,2.8779869079589844,0.4700757575757575
A,fixed250_sequence_ce,23,95,0.09212345230231213,0.9784888440405459,2.979935646057129,0.48627946127946126
A,fixed250_sequence_ce,23,96,0.09463932924774089,0.9769165169965208,3.032057523727417,0.4895202020202019
A,fixed250_sequence_ce,23,97,0.08900319170623557,0.9767527329294348,3.0383896827697754,0.46313131313131306
A,fixed250_sequence_ce,23,98,0.08736514610441949,0.9784888440405459,3.106116771697998,0.46081649831649835
A,fixed250_sequence_ce,23,99,0.08476698260093925,0.9784888440405459,3.0587754249572754,0.46249999999999997
A,fixed250_sequence_ce,23,100,0.08234775088176054,0.9784888440405459,3.1103861331939697,0.44629629629629636
A,fixed250_sequence_ce,101,1,2.608809240918972,0.09922189574104112,2.4267256259918213,0.10787037037037038
A,fixed250_sequence_ce,101,2,2.371759078178471,0.14033037906072496,2.3956620693206787,0.1119047619047619
A,fixed250_sequence_ce,101,3,2.2454075649149856,0.18990665576288032,2.415733575820923,0.10727513227513226
A,fixed250_sequence_ce,101,4,2.161341276103166,0.24824912740723878,2.38785982131958,0.14523809523809525
A,fixed250_sequence_ce,101,5,2.084897458245545,0.27255344976511275,2.324946880340576,0.1640873015873016
A,fixed250_sequence_ce,101,6,1.991831765322595,0.2974388611946418,2.3041493892669678,0.21501322751322752
A,fixed250_sequence_ce,101,7,1.8993819475994669,0.3492411901464343,2.239473581314087,0.24523809523809523
A,fixed250_sequence_ce,101,8,1.830232009419886,0.3774897813234846,2.2374210357666016,0.23584656084656086
A,fixed250_sequence_ce,101,9,1.7284024639917528,0.38234597084277994,2.1937382221221924,0.2779761904761905
A,fixed250_sequence_ce,101,10,1.6600924919066042,0.42202207076620063,2.1724436283111572,0.25112433862433864
A,fixed250_sequence_ce,101,11,1.5844410384993954,0.45655077343373945,2.1694347858428955,0.3136243386243386
A,fixed250_sequence_ce,101,12,1.5030929188720126,0.4887984263630871,2.1200685501098633,0.321494708994709
A,fixed250_sequence_ce,101,13,1.4186771047299986,0.5158213601041611,2.080822706222534,0.35271164021164014
A,fixed250_sequence_ce,101,14,1.3595765601337058,0.5401505045604343,2.075660228729248,0.32149470899470906
A,fixed250_sequence_ce,101,15,1.2918212725660683,0.579294193123891,2.082620143890381,0.3185846560846561
A,fixed250_sequence_ce,101,16,1.2077737880450723,0.6007372636596363,2.017263889312744,0.3954365079365079
A,fixed250_sequence_ce,101,17,1.144395931862718,0.6222917746819654,1.9916430711746216,0.3689153439153439
A,fixed250_sequence_ce,101,18,1.0928045866206262,0.650535546374914,1.9958359003067017,0.3764911014911015
A,fixed250_sequence_ce,101,19,1.0214199487395623,0.656205448736224,1.9472712278366089,0.42325036075036077
A,fixed250_sequence_ce,101,20,0.9614521394292992,0.6887708438713595,2.0210421085357666,0.4301948051948052
A,fixed250_sequence_ce,101,21,0.9047632065574397,0.7117170453589964,2.0650076866149902,0.4209355459355459
A,fixed250_sequence_ce,101,22,0.8678523523672107,0.7118951634153531,2.2028563022613525,0.40598845598845595
A,fixed250_sequence_ce,101,23,0.8166202088231269,0.7376299768086074,2.134997606277466,0.41601130351130355
A,fixed250_sequence_ce,101,24,0.762916022036449,0.7436407706288692,2.1643319129943848,0.43793290043290045
A,fixed250_sequence_ce,101,25,0.722484227814896,0.7680757724579256,2.19205904006958,0.42093554593554594
A,fixed250_sequence_ce,101,26,0.6729321007884513,0.7944912825172588,2.2328577041625977,0.40149110149110157
A,fixed250_sequence_ce,101,27,0.6389111162463071,0.8016158970962325,2.3042609691619873,0.4322150072150072
A,fixed250_sequence_ce,101,28,0.6145679654229733,0.8198523809334378,2.330349922180176,0.40149110149110157
A,fixed250_sequence_ce,101,29,0.5852457598852003,0.8250234725765498,2.440913677215576,0.4076779701779702
A,fixed250_sequence_ce,101,30,0.5601536854203925,0.8370640380141771,2.4055533409118652,0.4133958633958634
A,fixed250_sequence_ce,101,31,0.5236030190208487,0.8497326231626009,2.4564359188079834,0.44874939874939873
A,fixed250_sequence_ce,101,32,0.5080865739032037,0.8530043651228371,2.5130455493927,0.41958273208273206
A,fixed250_sequence_ce,101,33,0.4880029301635164,0.856288959479851,2.564145088195801,0.3993446368446369
A,fixed250_sequence_ce,101,34,0.4595278093203415,0.8661548176115247,2.4562480449676514,0.42249278499278503
A,fixed250_sequence_ce,101,35,0.44582769449114185,0.8753689794741777,2.5099446773529053,0.41676887926887923
A,fixed250_sequence_ce,101,36,0.42913768582828277,0.8753808358691745,2.600344181060791,0.4243446368446368
A,fixed250_sequence_ce,101,37,0.4147944547325732,0.8816991953368126,2.613105058670044,0.4210678210678211
A,fixed250_sequence_ce,101,38,0.39237978833883025,0.8791029202364201,2.715688705444336,0.406451418951419
A,fixed250_sequence_ce,101,39,0.3714499278651252,0.8950834349650405,2.732490301132202,0.4047378547378547
A,fixed250_sequence_ce,101,40,0.3562824332160096,0.8916894931277023,2.7257254123687744,0.40212241462241466
A,fixed250_sequence_ce,101,41,0.3332861022776868,0.9014658969967809,2.8004720211029053,0.4090668590668591
A,fixed250_sequence_ce,101,42,0.339333795947175,0.9019069516393726,2.6955063343048096,0.40906685906685897
A,fixed250_sequence_ce,101,43,0.32093003289629796,0.9043065744864149,2.6883187294006348,0.42358706108706107
A,fixed250_sequence_ce,101,44,0.2973194885325719,0.9197292965124033,2.580137014389038,0.4362493987493987
A,fixed250_sequence_ce,101,45,0.2909274618822613,0.9221349232930302,2.7572717666625977,0.40771404521404514
A,fixed250_sequence_ce,101,46,0.2787573497081993,0.9229432606579712,2.795626640319824,0.42854737854737857
A,fixed250_sequence_ce,101,47,0.26178984880037026,0.9277509529656635,2.8617660999298096,0.4577140452140453
A,fixed250_sequence_ce,101,48,0.25166391459471593,0.9378899426447475,2.948739767074585,0.4410473785473785
A,fixed250_sequence_ce,101,49,0.2383190935634705,0.9394622696887728,2.911994457244873,0.447991822991823
A,fixed250_sequence_ce,101,50,0.2259456027241459,0.9406795899502106,2.8422274589538574,0.4347342472342472
A,fixed250_sequence_ce,101,51,0.2142814616841006,0.942562864627603,2.805158853530884,0.4472342472342472
A,fixed250_sequence_ce,101,52,0.20466905478356012,0.947882748991605,2.9006147384643555,0.48969456469456474
A,fixed250_sequence_ce,101,53,0.19398473462221338,0.9505406839760768,3.0853638648986816,0.41465848965848967
A,fixed250_sequence_ce,101,54,0.18572229944592705,0.9521734851371799,2.964761972427368,0.45712481962481966
A,fixed250_sequence_ce,101,55,0.18278891645795098,0.9612416765319082,3.0981926918029785,0.43764430014430006
A,fixed250_sequence_ce,101,56,0.17783883801323205,0.9595055654207969,3.1085469722747803,0.45060726310726307
A,fixed250_sequence_ce,101,57,0.16905914598405875,0.9593898246800564,3.0315136909484863,0.4492183742183742
A,fixed250_sequence_ce,101,58,0.15642515684056404,0.9612416765319082,3.050727605819702,0.4499819624819625
A,fixed250_sequence_ce,101,59,0.15337865934314499,0.9655335984444845,3.0975284576416016,0.47101370851370844
A,fixed250_sequence_ce,101,60,0.14953096164791185,0.9655335984444845,3.1931352615356445,0.428553391053391
