readout,seed,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_hidden_1_firing_rate,train_hidden_2_firing_rate,train_output_firing_rate,train_output_full_window_firing_rate,train_mean_active_bins,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_hidden_1_firing_rate,val_hidden_2_firing_rate,val_output_firing_rate,val_output_full_window_firing_rate,val_silent_output_fraction,val_mean_active_bins,val_mean_last_active_bin
fixed200_zero_hold_gru,11,14,1.9862911153373128,0.3683304647160069,0.3524938669495643,0.31587422327421005,0.02095441070561241,0.14019843778786406,0.18535044048436533,0.10468170113489673,7.709122203098107,2.0882070064544678,0.2777777777777778,0.25202020202020203,0.20296289967342596,0.015256013519445177,0.11485081423931173,0.15384130014924063,0.07645186166914683,0.11904761904761904,6.095238095238095,6.944444444444445
fixed200_zero_hold_gru,11,15,1.9475036758974373,0.35972461273666095,0.34312806195640233,0.3017617013244929,0.022586599979901853,0.15256691007754536,0.1958684701961244,0.11151175572827023,7.9311531841652325,2.0584750175476074,0.30158730158730157,0.2792027417027417,0.23206333294133985,0.01654815204986393,0.12569819374945132,0.16467496268984286,0.08248852926587301,0.1111111111111111,6.341269841269841,7.158730158730159
fixed200_zero_hold_gru,11,16,1.8825101054268736,0.39414802065404475,0.37522222393499677,0.3444921394033635,0.02418319878741186,0.16274499849263904,0.20577570469124223,0.11746063495051635,8.113597246127366,1.9981558322906494,0.3492063492063492,0.3189814814814815,0.29762193272355875,0.01787869809498727,0.13452232025283117,0.17148132297427793,0.08607991536458333,0.1111111111111111,6.523809523809524,7.222222222222222
fixed200_zero_hold_gru,11,17,1.8463485897510679,0.42512908777969016,0.40778797405647205,0.3768146799671293,0.025584573416852295,0.17043280101160668,0.21473089420001004,0.12291261866663081,8.309810671256454,2.0121889114379883,0.31746031746031744,0.29973544973544974,0.25740191772800464,0.019003489597050303,0.14213935343692388,0.1801120402071811,0.09052288721478174,0.10317460317460317,6.698412698412699,7.380952380952381
fixed200_zero_hold_gru,11,18,1.7950700131628066,0.43029259896729777,0.4147178883288329,0.39374636068713076,0.027427688545731656,0.1784082059055052,0.22779364228649907,0.13098606759627796,8.485370051635112,1.9552643299102783,0.36507936507936506,0.3355218855218855,0.3139840140052364,0.020402620489860416,0.14905956456851902,0.18999648845579845,0.09648398747519842,0.0873015873015873,6.896825396825397,7.587301587301587
fixed200_zero_hold_gru,11,19,1.7404032888182674,0.45611015490533563,0.4419357575536418,0.4192319105824101,0.029100178789756646,0.1862430807945467,0.22617270588038255,0.13043202385434596,8.645438898450946,1.9683105945587158,0.35714285714285715,0.3349266474266474,0.29509070364333523,0.02183467210956018,0.1571100539899921,0.1922104073391274,0.09796626984126984,0.0873015873015873,6.944444444444445,7.611111111111111
fixed200_zero_hold_gru,11,20,1.715401329600257,0.43717728055077454,0.4203381749475024,0.39270870954708,0.030809829668213107,0.1960001025842866,0.22455805014487412,0.13024040918136834,8.869191049913942,1.9967352151870728,0.3492063492063492,0.3338684463684463,0.29840552965552963,0.023146014397331226,0.16628121982266703,0.19284961811956808,0.09884207589285714,0.0873015873015873,7.158730158730159,7.746031746031746
fixed200_zero_hold_gru,11,21,1.6703777551240642,0.45438898450946646,0.4339121365097132,0.398870838954972,0.0326270370308339,0.20325872594503158,0.22845415947878808,0.1329810032540878,9.024096385542169,1.871382474899292,0.3492063492063492,0.32751924001924,0.2850763271815903,0.02444912650337986,0.1723400052673163,0.1944737073127908,0.10033404637896826,0.07936507936507936,7.285714285714286,7.873015873015873
fixed200_zero_hold_gru,11,22,1.6147540469177823,0.53184165232358,0.5147095070174116,0.5030040960201793,0.03419144740147721,0.20990524561609192,0.23755537457919507,0.13930659860423839,9.137693631669535,1.8399243354797363,0.42857142857142855,0.41244588744588745,0.3987804951040246,0.025665821701343166,0.17862237731542446,0.2025283118251251,0.10558985150049603,0.07936507936507936,7.420634920634921,7.992063492063492
fixed200_zero_hold_gru,11,23,1.5635215606213437,0.5025817555938038,0.4872217349102352,0.46943212387745886,0.03569880834742995,0.21614299830840605,0.2514628728624784,0.14826773612306368,9.25473321858864,1.8305894136428833,0.3888888888888889,0.3762025012025012,0.34366088292917557,0.02682627732420332,0.18355499956105698,0.21524119919234483,0.11270383804563493,0.07142857142857142,7.444444444444445,8.023809523809524
fixed200_zero_hold_gru,11,24,1.535842581377998,0.5335628227194492,0.5180084794580785,0.5050254482558286,0.03708160265965465,0.22415477875291004,0.24401975480261945,0.14469639159315834,9.349397590361447,1.83274507522583,0.36507936507936506,0.3463744588744589,0.32123259311558544,0.02794558203845141,0.19036135984549205,0.20847050302870687,0.10980224609375,0.07142857142857142,7.531746031746032,8.055555555555555
fixed200_zero_hold_gru,11,25,1.515547661280673,0.5232358003442341,0.5041810000821791,0.48021241727372743,0.03803390934061333,0.2289252097743983,0.23768098799135778,0.1405890722488167,9.433734939759036,1.8437473773956299,0.42063492063492064,0.41079244829244826,0.3611785728180068,0.028675324817838646,0.19451897331226406,0.20393292950575015,0.10712832496279762,0.06349206349206349,7.658730158730159,8.166666666666666
fixed200_zero_hold_gru,11,26,1.4644581270299968,0.5456110154905336,0.5298138809064245,0.5186964365589568,0.03884647110054097,0.230614710167987,0.24259613613144188,0.1437105845256024,9.46987951807229,1.7523702383041382,0.42063492063492064,0.41125541125541126,0.40010649681702315,0.029310420507418136,0.19614854929330172,0.2062785312966377,0.10861932663690477,0.05555555555555555,7.698412698412699,8.214285714285714
fixed200_zero_hold_gru,11,27,1.428661633686847,0.576592082616179,0.5600710724090362,0.5480821654864382,0.039746177165156514,0.23403846073324736,0.24584847672802185,0.14577317360961703,9.549053356282272,1.8033702373504639,0.35714285714285715,0.3508658008658008,0.3237624819034289,0.030009985953823193,0.19946119743657273,0.2086076727240804,0.11024596199156746,0.06349206349206349,7.777777777777778,8.261904761904763
fixed200_zero_hold_gru,11,28,1.3692589616611368,0.576592082616179,0.5588254965949702,0.5428386362165899,0.04062677952333897,0.23752135428006765,0.2600333712964979,0.1548372619944062,9.605851979345955,1.7590115070343018,0.35714285714285715,0.3439213564213564,0.29681514019749317,0.030680745764199806,0.20240348740233519,0.22141657887806163,0.11735994853670635,0.06349206349206349,7.817460317460317,8.285714285714286
fixed200_zero_hold_gru,11,29,1.359388899269695,0.5955249569707401,0.5775842548017953,0.5624273796701045,0.04143279891804981,0.24096211499489173,0.26003546485336726,0.15469208026301634,9.655765920826163,1.7369314432144165,0.38095238095238093,0.366053391053391,0.31508276026391974,0.031239026424370115,0.2046859911333509,0.22260721183390397,0.11792089068700397,0.05555555555555555,7.865079365079365,8.373015873015873
fixed200_zero_hold_gru,11,30,1.3133163817367948,0.6179001721170396,0.6037740121217857,0.6011935349188929,0.041873492639054044,0.2447433403955985,0.2555311772488988,0.15150795705141998,9.667814113597245,1.7285865545272827,0.4365079365079365,0.4248496873496874,0.4248451734721757,0.03161761478360109,0.20757752831182513,0.21842627951891844,0.11518884083581349,0.05555555555555555,7.865079365079365,8.34920634920635
fixed200_zero_hold_gru,11,31,1.2706366260367703,0.6161790017211703,0.6022728416380034,0.594998598677265,0.04218203058267875,0.24376277069690322,0.2585076917279381,0.1532482468938253,9.688468158347677,1.7035515308380127,0.42063492063492064,0.4084776334776335,0.35889123420745767,0.031837086296198754,0.2076804055833553,0.22016833465016242,0.1162990993923611,0.05555555555555555,7.888888888888889,8.34920634920635
fixed200_zero_hold_gru,11,32,1.2460132414625762,0.6299483648881239,0.6186019877177998,0.6168644720193831,0.04263502395029058,0.246654234428124,0.26756389535565345,0.1593935731766351,9.738382099827882,1.7207049131393433,0.48412698412698413,0.4702200577200577,0.47737541825070423,0.03220744447370731,0.21023176191730314,0.2283930295847599,0.12098427424355158,0.05555555555555555,7.984126984126984,8.396825396825397
fixed200_zero_hold_gru,11,33,1.2289377465305558,0.648881239242685,0.637117674845722,0.6341497136390197,0.04275749702714925,0.2470329065268729,0.26400484867770946,0.15728097938629518,9.76592082616179,1.7757723331451416,0.4126984126984127,0.40259139009139017,0.37958199000625364,0.03231855192695988,0.2102619392502853,0.22600353349135283,0.12010653056795635,0.05555555555555555,7.9603174603174605,8.373015873015873
fixed200_zero_hold_gru,11,34,1.1727939128055014,0.657487091222031,0.6422335722862095,0.6367464972669566,0.04312910337146398,0.2474115786256218,0.2629936607097995,0.1566586519067341,9.795180722891565,1.646490216255188,0.4126984126984127,0.4006072631072631,0.4003816226889094,0.03257368756035467,0.21099168202967256,0.22526007374242824,0.11968994140625,0.05555555555555555,7.976190476190476,8.38888888888889
fixed200_zero_hold_gru,11,35,1.115497246051204,0.6833046471600689,0.6704156980140282,0.6670588520461921,0.04335782445944362,0.2485803067479525,0.26271992814912826,0.15667377938091653,9.822719449225474,1.677207589149475,0.42063492063492064,0.4073532948532948,0.397201329769616,0.032791787375998596,0.2112111535422702,0.22562768852602932,0.12007262214781746,0.05555555555555555,8.031746031746032,8.396825396825397
fixed200_zero_hold_gru,11,36,1.0910530705870531,0.7125645438898451,0.7029886716028234,0.7036758354083875,0.04379720970740449,0.24837513817475337,0.26611096688830455,0.1591036299214716,9.860585197934595,1.6733310222625732,0.4523809523809524,0.4404220779220778,0.4514446255785667,0.03310453428145027,0.21068716530594328,0.22861250109735756,0.12188914465525794,0.06349206349206349,8.047619047619047,8.38888888888889
fixed200_zero_hold_gru,11,37,1.0767434148082635,0.7160068846815835,0.7093707872970983,0.7137514276558948,0.044227697338670505,0.2529006230425243,0.26964593766225065,0.16069138439920397,9.845094664371773,1.6470149755477905,0.3968253968253968,0.3803691678691679,0.38542966124102024,0.03342413967167062,0.2150080107102098,0.23168784566763234,0.12277367001488096,0.05555555555555555,8.071428571428571,8.428571428571429
fixed200_zero_hold_gru,11,38,1.0321460660681667,0.7091222030981067,0.7001042315332217,0.7015233077770069,0.0448212207111394,0.25301786222720957,0.2600391285778887,0.15540874435240964,9.91394148020654,1.6417269706726074,0.47619047619047616,0.46277657527657534,0.46558440415892105,0.0339001185146168,0.21473915810727767,0.22279376261961198,0.1184353298611111,0.05555555555555555,8.126984126984127,8.468253968253968
fixed200_zero_hold_gru,11,39,1.0068323146455669,0.7401032702237521,0.7343730039801311,0.7385957129556685,0.045446147436648966,0.2557072977205353,0.26093674108563486,0.1561100708638124,9.969018932874354,1.6703863143920898,0.4444444444444444,0.44075276575276573,0.4543270103560199,0.03442273505398999,0.21723976165393732,0.22571273373716091,0.1199951171875,0.047619047619047616,8.142857142857142,8.476190476190476
fixed200_zero_hold_gru,11,40,0.9754971809518522,0.7366609294320138,0.7337729592329394,0.7359141708113143,0.04585072730165642,0.25843886604585725,0.27062833922320667,0.16157129914748278,9.994836488812393,1.650593638420105,0.47619047619047616,0.4677368927368928,0.4768294436868045,0.034687472566060924,0.21974310859450444,0.23286201826002983,0.12392171223958333,0.05555555555555555,8.19047619047619,8.507936507936508
fixed200_zero_hold_gru,11,41,0.9582139513168401,0.7435456110154905,0.7395664863680315,0.7423452538313448,0.046307646088398345,0.2594675875525483,0.2753603011372201,0.16443816560886404,10.025817555938039,1.625502586364746,0.47619047619047616,0.4599987974987976,0.47501028179147703,0.035078406197875514,0.22020948555877448,0.23716365990694407,0.12601822141617064,0.05555555555555555,8.174603174603174,8.484126984126984
fixed200_zero_hold_gru,11,42,0.9088806975729083,0.7521514629948365,0.7472665739243869,0.750963336870619,0.04676325640209691,0.2609872481451086,0.2759517309528196,0.16450749986553356,10.034423407917384,1.6249585151672363,0.46825396825396826,0.45212842712842716,0.44690504891375277,0.035384294618558514,0.22178556535861646,0.2367192300939338,0.12582542782738096,0.047619047619047616,8.23015873015873,8.523809523809524
fixed200_zero_hold_gru,11,43,0.8770763897649597,0.7865748709122203,0.7818655298654672,0.7854850994131232,0.04700401544207547,0.2598271559448641,0.2716641264843318,0.16202659409961273,10.072289156626505,1.650881290435791,0.4523809523809524,0.4431998556998557,0.45134100668520954,0.03557633219208147,0.22088024536915107,0.23257944868756036,0.12384711371527778,0.05555555555555555,8.23015873015873,8.507936507936508
fixed200_zero_hold_gru,11,44,0.8495679837290884,0.7951807228915663,0.7941803000121416,0.7972831567420217,0.04726597174535649,0.2616242128226171,0.271503445994607,0.1617973708449871,10.094664371772806,1.6921586990356445,0.4365079365079365,0.4302368927368927,0.444076268298258,0.0357752282503731,0.2227128324993416,0.23283458432095513,0.12368047805059523,0.05555555555555555,8.246031746031745,8.507936507936508
fixed200_zero_hold_gru,11,45,0.8371383863759329,0.7900172117039587,0.786212620246549,0.7884181445419923,0.04756247173698226,0.263014072889276,0.27253766308808014,0.16257055285875646,10.074010327022375,1.6491312980651855,0.48412698412698413,0.4700517075517076,0.47699225525119854,0.036035850671582825,0.22384585418312702,0.23323786322535334,0.12438577318948413,0.05555555555555555,8.277777777777779,8.531746031746032
fixed200_zero_hold_gru,11,46,0.8089064568948007,0.8055077452667814,0.8060346315195467,0.8068118480940781,0.04785164427956521,0.26488047883832716,0.2707235960607634,0.16178266357842083,10.132530120481928,1.708398699760437,0.4365079365079365,0.4224987974987975,0.4460422305500493,0.03621828636642964,0.22492812307962426,0.23252183741550347,0.12350415426587301,0.047619047619047616,8.301587301587302,8.563492063492063
fixed200_zero_hold_gru,11,47,0.7734227514923542,0.8055077452667814,0.8056909164901106,0.8062536521190816,0.04807199114006733,0.2658152519805048,0.2757973311337029,0.16508591564920397,10.141135972461274,1.7090516090393066,0.4603174603174603,0.44749879749879745,0.4581018967700472,0.036365057940479326,0.2255687055570187,0.2365244491265034,0.12619842044890872,0.047619047619047616,8.365079365079366,8.61111111111111
fixed200_zero_hold_gru,11,48,0.7945073420332549,0.7917383820998278,0.7936704770673,0.7946691550583468,0.048089524678848375,0.26454079923627044,0.28281231681377395,0.1685309877904475,10.158347676419966,1.6587233543395996,0.4444444444444444,0.4361231361231361,0.4484450087137714,0.03638289000087789,0.22486228162584496,0.24084255113686243,0.12804206969246032,0.047619047619047616,8.341269841269842,8.619047619047619
fixed200_zero_hold_gru,11,49,0.7514377009642924,0.8313253012048193,0.8344063778598958,0.8316085533059421,0.048210427588055,0.26383657904433316,0.27091044601135544,0.16158243464931152,10.168674698795181,1.6746723651885986,0.4444444444444444,0.4235569985569985,0.4360449084479349,0.036487138969361774,0.22406395399877096,0.231248902642437,0.12316507006448413,0.047619047619047616,8.317460317460318,8.579365079365079
fixed200_zero_hold_gru,11,50,0.7044334682458034,0.8347676419965576,0.8380849057538787,0.8381449139928002,0.04841376429899342,0.26688898495988744,0.2762903637764416,0.1641683923192771,10.21170395869191,1.6958332061767578,0.4523809523809524,0.44647667147667147,0.4568564542515067,0.03668191993679221,0.22728058335528048,0.2362693134931086,0.1252160450768849,0.047619047619047616,8.34920634920635,8.603174603174603
fixed200_zero_hold_gru,11,51,0.7136060675532395,0.8261617900172117,0.8262897019017458,0.8256366167733757,0.048680954494447884,0.26526098279933674,0.278778032726481,0.16585258444492254,10.232358003442341,1.6335270404815674,0.5238095238095238,0.5100348725348726,0.5253432184315426,0.03682457641998069,0.22556459046615748,0.23681799227460276,0.1255338154141865,0.047619047619047616,8.428571428571429,8.658730158730158
fixed200_zero_hold_gru,11,52,0.6426670635423644,0.8691910499139415,0.8733103464962481,0.8733554587368748,0.04858700612993452,0.26387190781650394,0.27688545731656256,0.16461402249623494,10.249569707401033,1.6853628158569336,0.4126984126984127,0.39766714766714767,0.4141793964549383,0.036729929330172946,0.2248321042928628,0.23454371872530946,0.12453109499007936,0.047619047619047616,8.357142857142858,8.61111111111111
fixed200_zero_hold_gru,11,53,0.6344935568802944,0.8588640275387264,0.8627893376460233,0.8609054109463697,0.0486278304888874,0.26371829308121325,0.27693570268142764,0.16473798374300774,10.261617900172118,1.6492425203323364,0.4444444444444444,0.42775974025974023,0.43786348632895944,0.036723070845404264,0.22426833684487754,0.23402521727679748,0.1243315197172619,0.047619047619047616,8.404761904761905,8.634920634920634
fixed200_zero_hold_gru,11,54,0.6075702146490757,0.8657487091222031,0.8654790693763968,0.8678951791665702,0.048731723248530326,0.2681498295844708,0.2768749895322157,0.16423583564167385,10.268502581755595,1.6801937818527222,0.4126984126984127,0.40355339105339105,0.42511431923196635,0.036873957510315164,0.2279856355895005,0.23543806513914495,0.12455531529017858,0.047619047619047616,8.38888888888889,8.626984126984127
fixed200_zero_hold_gru,11,55,0.5676948365061295,0.8864027538726333,0.8878929070197509,0.8867412246312819,0.04900126869546284,0.26982676863684324,0.2774727000184233,0.16467705363866178,10.283993115318417,1.666280746459961,0.4444444444444444,0.4265031265031265,0.45013292406481265,0.037039932841717145,0.22933264199806866,0.23504027302256167,0.12439352368551587,0.047619047619047616,8.452380952380953,8.658730158730158
fixed200_zero_hold_gru,11,56,0.576220463865185,0.8812392426850258,0.8828563333966083,0.8823788291623632,0.04913002244292964,0.268511491533656,0.2781866029108815,0.16512562526893287,10.29776247848537,1.7511136531829834,0.4126984126984127,0.40805074555074555,0.4087236106972949,0.037146925204108505,0.22855351812834693,0.23582214028619086,0.12496415395585317,0.047619047619047616,8.38888888888889,8.626984126984127
fixed200_zero_hold_gru,11,57,0.5581662466111569,0.8950086058519794,0.8973108845709631,0.8964642303678462,0.04926715041787395,0.2668489456847606,0.2831745021521765,0.16807548273450948,10.283993115318417,1.6812812089920044,0.46825396825396826,0.46019721019721027,0.4718936431035701,0.0371853327188131,0.22676756869458345,0.2395202352734615,0.12681070963541666,0.047619047619047616,8.396825396825397,8.658730158730158
fixed200_zero_hold_gru,11,58,0.5524273221853884,0.8795180722891566,0.8814098887374846,0.8808241949995067,0.04934670557891035,0.26656788567504647,0.2789083566415998,0.16576518126075732,10.313253012048193,1.671008586883545,0.46825396825396826,0.45569985569985566,0.46511677669636997,0.03728135150557458,0.22603096743042753,0.23645860767272409,0.12560260106646826,0.047619047619047616,8.373015873015873,8.619047619047619
fixed200_zero_hold_gru,11,59,0.5229582535215171,0.9036144578313253,0.9056793712845755,0.9061463108891045,0.04945792578759609,0.26889278057849164,0.27738163029460533,0.16446106692394577,10.314974182444063,1.7385799884796143,0.4126984126984127,0.4069564694564694,0.4154807692307692,0.03735542314107629,0.22849179176542886,0.2346507110877008,0.12396046471974206,0.047619047619047616,8.38888888888889,8.642857142857142
fixed200_zero_hold_gru,11,60,0.5121967941779073,0.8984509466437177,0.8988896180080929,0.8990169416352919,0.04958484767280218,0.2682448247274189,0.2777569003634415,0.16469155080141998,10.314974182444063,1.663199782371521,0.4444444444444444,0.42557720057720055,0.42902175404297643,0.03742263629180932,0.22758921516987096,0.23310618031779476,0.12349737258184523,0.047619047619047616,8.396825396825397,8.626984126984127
fixed200_zero_hold_gru,11,61,0.48098669543528927,0.9139414802065404,0.9161273263898556,0.9158035250288901,0.04966414113922991,0.26846674175557306,0.2811809126233105,0.16666610638984508,10.327022375215146,1.6885285377502441,0.4523809523809524,0.4503427128427128,0.4606024969182864,0.03755157580546045,0.2283271881309806,0.23803880256342727,0.12572467137896826,0.047619047619047616,8.404761904761905,8.634920634920634
fixed200_zero_hold_gru,11,62,0.4870010169668575,0.9036144578313253,0.9028319737473395,0.9038255529334424,0.04964399065436213,0.26945176026261575,0.2826563468270052,0.16770906169320138,10.335628227194492,1.6516560316085815,0.4523809523809524,0.4450877825877826,0.4521784277676726,0.03752962865420068,0.22857409358265296,0.23737490123781932,0.1257537357390873,0.047619047619047616,8.412698412698413,8.61111111111111
fixed200_zero_hold_gru,11,63,0.460012583231967,0.9156626506024096,0.9178723742316017,0.917456333993914,0.04971935870165977,0.26836729780427754,0.2803843142345119,0.16622614901570568,10.34251290877797,1.7356370687484741,0.4365079365079365,0.42560726310726316,0.4245478380985627,0.03758723992625757,0.228288780616276,0.23666436221578438,0.12518019903273808,0.047619047619047616,8.444444444444445,8.658730158730158
fixed200_zero_hold_gru,11,64,0.4192979637911726,0.9414802065404475,0.9424077143468083,0.9422515884846129,0.04973479868357144,0.26807577001021654,0.27665254911484416,0.16365868048085197,10.328743545611015,1.6441503763198853,0.42857142857142855,0.4152597402597402,0.4209895980867287,0.03754060222983057,0.22796506013519446,0.23398680976209288,0.12339952256944445,0.047619047619047616,8.404761904761905,8.61111111111111
fixed200_zero_hold_gru,11,65,0.40703612786562227,0.9397590361445783,0.9409808723499977,0.940607491395641,0.0497190970070511,0.26800380399283164,0.2806868332021371,0.16560592257422546,10.363166953528399,1.6467994451522827,0.4365079365079365,0.4305675805675806,0.4438169758422596,0.037452813624791505,0.22788001492406285,0.23799490826090774,0.1250794425843254,0.05555555555555555,8.412698412698413,8.579365079365079
fixed200_zero_hold_gru,11,66,0.3927168410636882,0.9328743545611016,0.9343960137250447,0.9336156212277555,0.04998811906476627,0.26779758864119785,0.2824197749007654,0.16683839151247848,10.370051635111876,1.672322154045105,0.4365079365079365,0.42157287157287154,0.44241478797638223,0.03767091344043543,0.2278937318936002,0.23981652181546836,0.12607247488839285,0.03968253968253968,8.492063492063492,8.69047619047619
fixed200_zero_hold_gru,11,67,0.3775683150028813,0.9466437177280551,0.9479538068229322,0.9473905639627337,0.050127602291188636,0.2682521521764617,0.27981486676604084,0.1653628324682659,10.373493975903614,1.6727195978164673,0.4523809523809524,0.44803391053391045,0.4528429631370808,0.03784100386269862,0.22850688043191994,0.23693047142480905,0.12474907769097222,0.03968253968253968,8.507936507936508,8.722222222222221
fixed200_zero_hold_gru,11,68,0.3754729970186795,0.9397590361445783,0.9417785608685058,0.9412942363195497,0.05026185162543755,0.26987884586396904,0.2797714254610012,0.16558007980583048,10.392426850258175,1.7078118324279785,0.4523809523809524,0.4474025974025974,0.4583821597191717,0.037983660345887106,0.22961932666139934,0.23871642085857256,0.12581283327132936,0.03968253968253968,8.476190476190476,8.69047619047619
fixed200_zero_hold_gru,11,69,0.35980351979679165,0.9414802065404475,0.9424676957118209,0.9422707523879937,0.050244056392047834,0.27030017418393154,0.2797128058686586,0.1652834132288081,10.38382099827883,1.653971552848816,0.48412698412698413,0.4756433381433382,0.4817251186816403,0.037926049073830216,0.2301597752611711,0.23694693178825388,0.12447393508184523,0.03968253968253968,8.492063492063492,8.706349206349206
