readout,seed,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_hidden_1_firing_rate,train_hidden_2_firing_rate,train_output_firing_rate,train_output_full_window_firing_rate,train_mean_active_bins,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_hidden_1_firing_rate,val_hidden_2_firing_rate,val_output_firing_rate,val_output_full_window_firing_rate,val_silent_output_fraction,val_mean_active_bins,val_mean_last_active_bin
fixed200_zero_hold_gru,11,29,1.4325131395392492,0.5662650602409639,0.5458140489368337,0.5488441220150817,0.007936543244510694,0.04684215732661162,0.10166155140938249,0.04741664761725473,4.974182444061962,2.084635019302368,0.25396825396825395,0.25145502645502643,0.2424865677265058,0.004950454306031077,0.030529859099288913,0.08011533227987007,0.031378851996527776,0.24603174603174602,3.5555555555555554,4.341269841269841
fixed200_zero_hold_gru,11,30,1.4007105072270982,0.5662650602409639,0.5479006576646296,0.5561467914163788,0.007987573693201803,0.04734748961595793,0.10525775872175792,0.049174376075731496,5.022375215146299,2.090022325515747,0.2619047619047619,0.25747354497354497,0.24223312617866447,0.0050066938811342285,0.03109156900184356,0.08277093758230182,0.03244648282490079,0.23015873015873015,3.611111111111111,4.388888888888889
fixed200_zero_hold_gru,11,31,1.3460035822682865,0.6024096385542169,0.5835403263036986,0.5873525580007498,0.008096831192322507,0.04778399622322341,0.10701791665968814,0.04996457649795611,5.070567986230637,2.0419485569000244,0.2698412698412698,0.2617724867724867,0.25138187891644115,0.005062247607760513,0.03113683500131683,0.08396431393205162,0.032882448226686505,0.23015873015873015,3.6666666666666665,4.420634920634921
fixed200_zero_hold_gru,11,32,1.307530671922352,0.6144578313253012,0.5964769521065393,0.6057770651440855,0.008229379511615054,0.04900323140502789,0.10688916291222135,0.04989692307175129,5.1411359724612735,2.0268514156341553,0.2857142857142857,0.2697751322751323,0.2579756301776426,0.005153465455183917,0.03218138223158634,0.08285872618734089,0.032486204117063495,0.23809523809523808,3.7063492063492065,4.484126984126984
fixed200_zero_hold_gru,11,33,1.2607919100845126,0.6024096385542169,0.5848454585404345,0.5923326298631669,0.008380638995427672,0.050547752985412094,0.10771559448640863,0.05026376432067556,5.185886402753873,2.0692522525787354,0.25396825396825395,0.2441798941798942,0.23647163022163023,0.005287205908173119,0.033373386884382406,0.0848120226494601,0.0332215324280754,0.21428571428571427,3.7063492063492065,4.5476190476190474
fixed200_zero_hold_gru,11,34,1.2186332633286048,0.6419965576592083,0.6279841299027046,0.6384197363702209,0.008493691066374128,0.05142900958011624,0.11233712127556233,0.05228916503065835,5.256454388984509,2.0574820041656494,0.2222222222222222,0.21858465608465608,0.21936910004365248,0.0053736228162584495,0.034216294662452816,0.0887131287858836,0.03475709945436508,0.23015873015873015,3.761904761904762,4.531746031746032
fixed200_zero_hold_gru,11,35,1.1597358164811915,0.6660929432013769,0.6511276305029662,0.6637501054926696,0.00860582720619023,0.05266355389652805,0.11490853250037684,0.05344998857035284,5.290877796901893,2.0289359092712402,0.25396825396825395,0.2500661375661376,0.2510836113806247,0.005460725572820648,0.035153163681854095,0.0898873013782811,0.03521340990823413,0.20634920634920634,3.8333333333333335,4.611111111111111
fixed200_zero_hold_gru,11,36,1.1271959803806115,0.6798623063683304,0.6669105181842596,0.6858224603739456,0.008681456948096538,0.052884685840856184,0.11535603028120656,0.05360063300075301,5.304647160068847,2.0475027561187744,0.2619047619047619,0.2560846560846561,0.24801141765908222,0.005488845360372223,0.0350255958651567,0.08954712053375471,0.035111684647817464,0.20634920634920634,3.8174603174603177,4.603174603174603
fixed200_zero_hold_gru,11,37,1.1011883012193822,0.6919104991394148,0.6815484587230513,0.6924454580992402,0.008737328747048086,0.052929043077026144,0.11663728708526638,0.054277797574225475,5.320137693631669,2.0173866748809814,0.24603174603174602,0.2380291005291005,0.23805885022276052,0.005511478360108858,0.03529307677113511,0.09115474936353261,0.035718160962301584,0.21428571428571427,3.8492063492063493,4.611111111111111
fixed200_zero_hold_gru,11,38,1.0531520592160972,0.6953528399311532,0.6849648215231109,0.703135333346287,0.008839913033647647,0.05381958983033815,0.11699580869914751,0.05429313515221601,5.359724612736661,2.043839693069458,0.29365079365079366,0.2830687830687831,0.26926003439561674,0.005575948116934422,0.035702528311825125,0.09060881397594592,0.03552827380952381,0.20634920634920634,3.8253968253968256,4.619047619047619
fixed200_zero_hold_gru,11,39,1.033684578389186,0.6987951807228916,0.690493350813664,0.7026798948451525,0.008926403101813857,0.05454186695027384,0.11934530289580786,0.05547538928033563,5.407917383820998,2.040086030960083,0.24603174603174602,0.2358465608465609,0.2281311835141422,0.005667851812834694,0.03653446251426565,0.0926691028004565,0.036411830357142856,0.20634920634920634,3.9126984126984126,4.674603174603175
fixed200_zero_hold_gru,11,40,0.9635375090802598,0.7366609294320138,0.728605064995672,0.7440614038616559,0.009080017837104527,0.05573310080895037,0.12063912104108396,0.05607397502958262,5.473321858864027,1.9869436025619507,0.29365079365079366,0.29113756613756614,0.28747283714675015,0.005768671538934247,0.03757283710824335,0.09454558423316653,0.03711034381200397,0.19047619047619047,3.9603174603174605,4.753968253968254
fixed200_zero_hold_gru,11,41,0.9336567050208323,0.7469879518072289,0.7369241993004195,0.7494189092573774,0.00922054784196158,0.05707899618135227,0.12119914750364279,0.0562704220901463,5.526678141135973,1.9749788045883179,0.29365079365079366,0.28478835978835976,0.2863206089045955,0.005872920507418137,0.03870997388289,0.09452638047581424,0.037116156684027776,0.19047619047619047,4.023809523809524,4.785714285714286
fixed200_zero_hold_gru,11,42,0.9059398340481284,0.7469879518072289,0.7398055941376086,0.7530982377723588,0.009327319242299898,0.05759322608739344,0.12296244577687708,0.05697532036628657,5.588640275387263,2.0171525478363037,0.2619047619047619,0.2546957671957672,0.25921802054154996,0.005938761961197437,0.0389074982442279,0.09594745851988412,0.037643190414186505,0.1984126984126984,4.031746031746032,4.753968253968254
fixed200_zero_hold_gru,11,43,0.8759979132735995,0.7641996557659209,0.7551370093844404,0.7711388605324418,0.009430950307334148,0.05831183948280771,0.12430493911936624,0.05750499206648021,5.611015490533563,1.9716063737869263,0.30158730158730157,0.3007275132275132,0.29765676130378654,0.005999116627161794,0.0394129685716794,0.09762915898516372,0.03828260633680555,0.1984126984126984,4.071428571428571,4.76984126984127
fixed200_zero_hold_gru,11,44,0.8336185992482197,0.7831325301204819,0.7811508450795667,0.7949623051744727,0.009548058644715024,0.05919100252064247,0.12955296280168155,0.05989408246826592,5.660929432013769,1.9896785020828247,0.2777777777777778,0.27354497354497354,0.27198523698523697,0.00608416183829339,0.04017974716881749,0.10105017118777983,0.039604065910218256,0.1984126984126984,4.111111111111111,4.777777777777778
fixed200_zero_hold_gru,11,45,0.7958608676972775,0.802065404475043,0.7987035991947052,0.8118930632550415,0.009662419188704842,0.05998812429865845,0.12958122581941817,0.05991488274526678,5.693631669535284,2.0587427616119385,0.24603174603174602,0.2443783068783069,0.24095318091818294,0.006158919322271969,0.04090880409972786,0.10022166622772365,0.039192320808531744,0.19047619047619047,4.142857142857143,4.865079365079365
fixed200_zero_hold_gru,11,46,0.7662672750305596,0.8037865748709122,0.7984928329352385,0.8106903354969862,0.009714758110439313,0.0597723570938081,0.12819319761502002,0.05927385602678571,5.695352839931153,2.065741777420044,0.25396825396825395,0.2562830687830688,0.24752423502423504,0.0062069287156527085,0.04090948994820472,0.09997476077605127,0.039169069320436505,0.18253968253968253,4.174603174603175,4.904761904761905
fixed200_zero_hold_gru,11,47,0.7433972658265683,0.8141135972461274,0.8081231246181106,0.8210992894329688,0.009868634540338653,0.060872128686753645,0.12980209606913762,0.05998022502958262,5.767641996557659,2.0724074840545654,0.2777777777777778,0.2898148148148148,0.2747482140384953,0.006343412562549381,0.041921116451584584,0.10222708717408481,0.04013691251240079,0.18253968253968253,4.23015873015873,4.944444444444445
fixed200_zero_hold_gru,11,48,0.7198909524180598,0.8209982788296041,0.8185534495143592,0.8305214267412776,0.009970957132329542,0.0610604179576934,0.13202859379972198,0.06107171431260757,5.800344234079174,2.022691249847412,0.29365079365079366,0.29345238095238096,0.29612098141509907,0.006393479501360723,0.041935519269598806,0.1034671012202616,0.0406067863343254,0.18253968253968253,4.246031746031746,4.936507936507937
fixed200_zero_hold_gru,11,49,0.6931981041181108,0.8261617900172117,0.8225746429489806,0.8347030619505617,0.010083747508667326,0.06209685945534024,0.1325498894601973,0.0613293015813253,5.865748709122203,2.1070806980133057,0.2857142857142857,0.2832671957671958,0.2788986340542799,0.006481268106399789,0.0427894006232991,0.10391427442717935,0.04079473586309524,0.18253968253968253,4.261904761904762,4.936507936507937
fixed200_zero_hold_gru,11,50,0.6674063387302852,0.846815834767642,0.8439380958606684,0.8537543717732871,0.010160685723616997,0.06284569857805618,0.13532908620429765,0.06265757785606713,5.898450946643718,2.0177736282348633,0.2777777777777778,0.27585978835978836,0.28248369242295074,0.006535450136072338,0.043408035949433765,0.10551367307523483,0.04141865079365079,0.18253968253968253,4.349206349206349,4.968253968253968
fixed200_zero_hold_gru,11,51,0.6451829191739711,0.8450946643717728,0.8429076907292198,0.8529357089157341,0.010228464627263135,0.0628729148173581,0.13443409064263823,0.06219955155443201,5.924268502581755,2.021881580352783,0.2698412698412698,0.2616402116402116,0.25327440805381984,0.0066088359230971816,0.04378250921780353,0.10503632253533492,0.04126945374503968,0.16666666666666666,4.380952380952381,5.158730158730159
fixed200_zero_hold_gru,11,52,0.6243271160864379,0.8537005163511188,0.8552991661669446,0.8627263601681566,0.010320057740298457,0.06336346136131442,0.1342383430753513,0.06221720027431153,5.970740103270224,1.9852832555770874,0.29365079365079366,0.28974867724867726,0.27926198327687596,0.006660274558862259,0.044054791063120005,0.10473729259942059,0.04120744977678571,0.16666666666666666,4.396825396825397,5.174603174603175
fixed200_zero_hold_gru,11,53,0.6083983104425946,0.8485370051635112,0.8480745328001512,0.8577587730408606,0.010391631215770344,0.06431550634766443,0.13694112499371933,0.06349105966275817,6.006884681583477,2.0936501026153564,0.24603174603174602,0.2421957671957672,0.24058539138630672,0.00671102734615047,0.044757785751909404,0.10753555438504082,0.04234871031746032,0.16666666666666666,4.428571428571429,5.174603174603175
fixed200_zero_hold_gru,11,54,0.5939455136477229,0.846815834767642,0.8469579750659464,0.8545396308294678,0.010411127464116435,0.0644264648617415,0.1374744586061936,0.06367553080626076,5.998278829604131,2.041128635406494,0.2698412698412698,0.26626984126984127,0.26630377982617165,0.006708969800719867,0.044627474541304536,0.10845459134404355,0.04261125837053571,0.1746031746031746,4.380952380952381,5.103174603174603
fixed200_zero_hold_gru,11,55,0.5610589044434684,0.8674698795180723,0.8667393782604553,0.8738207810955249,0.010458232493677458,0.06440382827809135,0.13892843385197715,0.0643190787704389,5.993115318416523,2.1635162830352783,0.30158730158730157,0.29753487253487254,0.29541905769086296,0.0067432622245632515,0.04473995369151084,0.10869052322008603,0.042688763330853176,0.18253968253968253,4.373015873015873,5.071428571428571
fixed200_zero_hold_gru,11,56,0.5310251824108951,0.8709122203098106,0.8723691635740671,0.8774978332896025,0.010470793834893731,0.06381122083675281,0.13603304470162628,0.06288364955357142,5.982788296041308,2.091437339782715,0.30952380952380953,0.31314333814333817,0.3102872111644041,0.006756293345623738,0.04430238236326925,0.10609252918971118,0.04159400576636905,0.18253968253968253,4.396825396825397,5.079365079365079
fixed200_zero_hold_gru,11,57,0.5160116053694497,0.8760757314974182,0.8751095448106533,0.8804686925426735,0.0105553211934949,0.0641671255045472,0.13685319560520542,0.06333705357142858,6.015490533562823,2.172072649002075,0.29365079365079366,0.2964766714766715,0.3030746758687935,0.006816648011588096,0.04471663484329734,0.10750812044596611,0.042252797929067464,0.1746031746031746,4.428571428571429,5.119047619047619
fixed200_zero_hold_gru,11,58,0.5355377986693751,0.8709122203098106,0.8708853223737522,0.8747194590804339,0.010638278384444035,0.0645476294655568,0.1377837816336443,0.0636946502527969,6.065404475043029,2.168278217315674,0.29365079365079366,0.2942941317941318,0.2884797770667336,0.0068872904047054696,0.04517752501975244,0.10969186199631288,0.04308597625248016,0.1746031746031746,4.4603174603174605,5.150793650793651
fixed200_zero_hold_gru,11,59,0.5154542164322431,0.8691910499139415,0.8705582338589569,0.8739124027887007,0.010701085090525399,0.06446938277756377,0.14113556618151976,0.06523786272321429,6.091222030981067,2.1935110092163086,0.29365079365079366,0.29151635401635406,0.2876099854737626,0.006920896980071986,0.045172038231937495,0.11224047493635327,0.044064476376488096,0.16666666666666666,4.468253968253968,5.174603174603175
fixed200_zero_hold_gru,11,60,0.4926521850432463,0.8743545611015491,0.8742097538907011,0.878432166969041,0.010754994179911903,0.06439192117339676,0.13739071633141842,0.0635645959955895,6.108433734939759,2.1477038860321045,0.30952380952380953,0.30957190957190955,0.3095941096207875,0.006943529979808621,0.04503349683961022,0.10892645509612853,0.04278951977926587,0.16666666666666666,4.468253968253968,5.166666666666667
fixed200_zero_hold_gru,11,61,0.46857064136539595,0.8846815834767642,0.8851035765350802,0.8887720187385234,0.010853522200077043,0.06468881370693554,0.13746399082184668,0.06367195904152323,6.153184165232358,2.234239101409912,0.2857142857142857,0.28457190957190953,0.2816650795499413,0.0070299468878939515,0.045536909621631115,0.10971655254148012,0.04306369357638889,0.16666666666666666,4.5396825396825395,5.166666666666667
fixed200_zero_hold_gru,11,62,0.4564132492944419,0.8932874354561101,0.8939586513441428,0.898534759664594,0.010924703133635923,0.06526323337297134,0.13534635804847003,0.0627683025629303,6.1652323580034425,2.1606345176696777,0.3253968253968254,0.32623857623857627,0.3212533610130864,0.007077270432797823,0.04597516679834957,0.10670156263716969,0.04193599640376984,0.16666666666666666,4.555555555555555,5.174603174603175
fixed200_zero_hold_gru,11,63,0.45361850727445696,0.8846815834767642,0.8839046705339161,0.8890638858303902,0.010930460415026714,0.0648040901820557,0.13531024419247326,0.06268909342728055,6.148020654044751,2.1580045223236084,0.31746031746031744,0.3065957190957191,0.289334543539349,0.0070477789482925116,0.04551290492494074,0.10613093670441577,0.04164825923859127,0.16666666666666666,4.5,5.166666666666667
fixed200_zero_hold_gru,11,64,0.4351852846022522,0.9053356282271945,0.9081508799385666,0.9109472062857774,0.010918422463027785,0.06452512372921099,0.13313713216205805,0.06160642850419535,6.1411359724612735,2.2306149005889893,0.2857142857142857,0.2851671476671477,0.2719448606948607,0.007034747827232025,0.04531675226055658,0.10491286980949872,0.04111056857638889,0.16666666666666666,4.5476190476190474,5.182539682539683
fixed200_zero_hold_gru,11,65,0.4200102145208139,0.891566265060241,0.8930185502324731,0.8978416389891523,0.010952181067546519,0.06396679828160852,0.1378764215251143,0.06380915682820568,6.139414802065405,2.1125991344451904,0.36507936507936506,0.35600048100048104,0.3500356454981349,0.007065611008691072,0.04481471117548942,0.10826804055833553,0.04240877666170635,0.16666666666666666,4.5396825396825395,5.174603174603175
fixed200_zero_hold_gru,11,66,0.39203188136194334,0.9053356282271945,0.9078944347679058,0.9107830903533035,0.011017081330497261,0.06455351759425193,0.1378832255849398,0.0638488664479346,6.166953528399311,2.179413318634033,0.2857142857142857,0.2837782587782588,0.2740922429413479,0.007097845887103854,0.045218675928364496,0.10852317619173031,0.04258316282242063,0.16666666666666666,4.563492063492063,5.158730158730159
fixed200_zero_hold_gru,11,67,0.374833500349378,0.9036144578313253,0.9055648320785622,0.9087406114606921,0.011129479164922036,0.06559048248111611,0.13980040028807342,0.06477017164640705,6.230636833046471,2.2068049907684326,0.2698412698412698,0.26711159211159213,0.2745588235294118,0.0071726033710824335,0.04606844219120358,0.10992779387235536,0.04315185546875,0.15873015873015872,4.603174603174603,5.2063492063492065
fixed200_zero_hold_gru,11,68,0.36918702885739363,0.9104991394148021,0.9131514734808267,0.9147646967370467,0.011233371924564958,0.0667562011154471,0.1393869228063711,0.06452224915286145,6.239242685025817,2.186659336090088,0.31746031746031744,0.32286556036556036,0.320217694906527,0.00724530330963041,0.046956615968747256,0.10961230357299623,0.04302397228422619,0.15873015873015872,4.619047619047619,5.238095238095238
fixed200_zero_hold_gru,11,69,0.3477352956845305,0.9225473321858864,0.9255251353193903,0.9272094284903623,0.011289767112733851,0.06719493212688629,0.1418468521278912,0.06566311283078743,6.261617900172117,2.2236039638519287,0.2857142857142857,0.28873857623857624,0.2839949304439003,0.007285082521288737,0.04728033644982881,0.11114037397945746,0.0436217292906746,0.15079365079365079,4.642857142857143,5.285714285714286
