architecture,condition,seed,epoch,split,shift,valid_firing_rate_hz,tail_firing_rate_hz,tail_valid_ratio,tail_stage1_firing_rate_hz,tail_stage2_firing_rate_hz,tail_stage3_firing_rate_hz
mid_long,sat_relative_tail_capacity,11,1,train,6,5.646570913357053,11.537691043443376,2.043309332421698,12.525782880343982,11.623158253106618,10.374668742999207
mid_long,sat_relative_tail_capacity,11,1,train,7,10.796902652396984,21.191291481716338,1.9627195098412535,21.79049636536728,21.228423899680354,20.501926071633473
mid_long,sat_relative_tail_capacity,11,1,val,6,3.3288101299689394,7.833552134304014,2.3532589208916845,8.73911273911274,7.872085586371301,6.810783572688335
mid_long,sat_relative_tail_capacity,11,1,val,7,5.678668623098436,13.908421848271473,2.449239913682912,14.553404267689983,13.959881388452818,13.153943058704963
mid_long,sat_relative_tail_capacity,11,2,train,6,5.463377908149878,11.30302520500908,2.0688711992901005,12.282473693833419,11.368147629765529,10.17140671529656
mid_long,sat_relative_tail_capacity,11,2,train,7,10.848404948929176,21.328225900379174,1.9660241298868955,21.92001916614653,21.35996418956832,20.65273338250963
mid_long,sat_relative_tail_capacity,11,2,val,6,3.3221214743469156,7.6992481203007515,2.317569715542783,8.56607942322228,7.686028257456829,6.774502393550012
mid_long,sat_relative_tail_capacity,11,2,val,7,5.872907182362015,14.36289135537256,2.4456186534853375,15.02598988313274,14.358044072329786,13.64978584026203
mid_long,sat_relative_tail_capacity,11,3,train,6,5.7643269075094485,11.966853450321155,2.076019219994514,12.908702313177356,12.067409354844811,10.837581618992978
mid_long,sat_relative_tail_capacity,11,3,train,7,10.960648308764945,21.363149698687337,1.9490771984357698,21.929299616046602,21.40152446520777,20.708247957817665
mid_long,sat_relative_tail_capacity,11,3,val,6,3.4216486700026336,8.027051756375064,2.345960246225071,8.940054654340369,8.043258328972614,7.020408163265306
mid_long,sat_relative_tail_capacity,11,3,val,7,5.998386361831186,14.403628117913833,2.4012504778896395,15.037153322867608,14.421303564160707,13.698160745779793
mid_long,sat_relative_tail_capacity,11,4,train,6,5.819606379406737,12.130429343582708,2.0844071837070377,13.080995883061288,12.233650457402609,10.988826052509356
mid_long,sat_relative_tail_capacity,11,4,train,7,11.50241775910458,22.21305415000496,1.9311639183355627,22.776645041705283,22.281553214427568,21.528290030871787
mid_long,sat_relative_tail_capacity,11,4,val,6,3.47890356212716,8.127620638898835,2.3362592534554874,9.111227396941683,8.13628699342985,7.052658100277148
mid_long,sat_relative_tail_capacity,11,4,val,7,6.314358453415604,14.878466006285555,2.356291001857425,15.524623524623525,14.875283446712018,14.18190980095742
mid_long,sat_relative_tail_capacity,11,5,train,6,5.851252983817004,12.292348772102374,2.1008062386124324,13.192361281862143,12.418855957582291,11.180285768926044
mid_long,sat_relative_tail_capacity,11,5,train,7,11.91316005860364,22.792816809666164,1.9132469216851724,23.383909263427334,22.846046667044945,22.094800972597874
mid_long,sat_relative_tail_capacity,11,5,val,6,3.5514085890699008,8.20718462823726,2.3109660357009743,9.194953194953195,8.229315657887087,7.113126732174352
mid_long,sat_relative_tail_capacity,11,5,val,7,6.571470375526209,15.282651072124755,2.325606020996633,15.8855747427176,15.36089307517879,14.54472159234064
mid_long,sat_relative_tail_capacity,11,6,train,6,5.925316246719097,12.351153270439438,2.084471571838615,13.233114561858107,12.487047089456729,11.248476900800481
mid_long,sat_relative_tail_capacity,11,6,train,7,11.923623855223164,22.485818677502706,1.8858208670892243,23.077250918903243,22.52970437479904,21.797557577247765
mid_long,sat_relative_tail_capacity,11,6,val,6,3.584049228505378,8.256832557584437,2.3037720832388526,9.16146287574859,8.290714576428861,7.240110859158478
mid_long,sat_relative_tail_capacity,11,6,val,7,6.702300479493,15.434140907825117,2.3028124380649437,16.05116576545148,15.470666899238328,14.72612748803225
mid_long,sat_relative_tail_capacity,11,7,train,6,6.039652365878771,12.452059580966186,2.0617179312032157,13.35133942362858,12.56330817776601,11.357320438215448
mid_long,sat_relative_tail_capacity,11,7,train,7,11.834758148322722,21.981701241054445,1.8573849136215594,22.574492633012426,22.020490123760347,21.297489276835233
mid_long,sat_relative_tail_capacity,11,7,val,6,3.748322610582289,8.578271074511676,2.2885626360691167,9.576370719227862,8.599569742426885,7.473922902494331
mid_long,sat_relative_tail_capacity,11,7,val,7,6.786577540330503,15.273103393404146,2.2504868326694685,15.941391941391942,15.316239316239317,14.502393550012597
mid_long,sat_relative_tail_capacity,11,8,train,6,6.112133298560351,12.603211988663569,2.061998875520618,13.506686084999338,12.71905833695851,11.49894817364697
