architecture,condition,seed,epoch,split,shift,valid_firing_rate_hz,tail_firing_rate_hz,tail_valid_ratio,tail_stage1_firing_rate_hz,tail_stage2_firing_rate_hz,tail_stage3_firing_rate_hz
short_mid_long,wc_only,11,1,train,6,1.6662958080212338,3.4809226163515503,2.089018408133205,3.715811440424177,3.4991331101486005,3.2067316886593993
short_mid_long,wc_only,11,1,train,7,2.288355756324336,5.17962720915887,2.2634711385429984,5.193016965822474,5.2446646870054785,5.094664371772805
short_mid_long,wc_only,11,1,val,6,0.2959061247183449,0.9197597167521979,3.1082821203098163,1.028897028897029,0.9209837781266352,0.800201562106324
short_mid_long,wc_only,11,1,val,7,0.43369243053204076,1.5836416437920198,3.6515316669217768,1.6242804814233385,1.5926507355078783,1.529856386999244
short_mid_long,wc_only,11,2,train,6,1.6820170244056891,3.6030868910658747,2.1421227245538503,3.869947608329708,3.61493698498862,3.301150178947081
short_mid_long,wc_only,11,2,train,7,2.2935110902685896,5.162924523011488,2.2511007445823448,5.209560376513905,5.209963874335648,5.061443051116028
short_mid_long,wc_only,11,2,val,6,0.29911667941691644,1.0273302303377492,3.434546787361965,1.114483400197686,1.0363393220536077,0.9231544469639708
short_mid_long,wc_only,11,2,val,7,0.45536367474739875,1.7013963480128893,3.7363462269068672,1.7061457061457062,1.7191697191697193,1.6769967246157722
short_mid_long,wc_only,11,3,train,6,1.8405052610087196,3.8479675954084867,2.090712630345617,4.15279958137101,3.8630881453600905,3.501352348168183
short_mid_long,wc_only,11,3,train,7,2.5574029367219446,5.767534153801026,2.2552309106181747,5.811982624375052,5.820859576453381,5.661612436139114
short_mid_long,wc_only,11,3,val,6,0.3223932009815602,1.0375144209730676,3.2181647063717382,1.107041107041107,1.0530844816559102,0.9453262786596119
short_mid_long,wc_only,11,3,val,7,0.4591093218957322,1.719855193539404,3.746068989490042,1.7545206116634688,1.7303331589045874,1.6709498614260518
short_mid_long,wc_only,11,4,train,6,1.921050973523883,3.9408676596827696,2.0514123331427445,4.254077534628309,3.9405597271345982,3.601890555418955
short_mid_long,wc_only,11,4,train,7,2.7197704345107496,6.1550088646745955,2.263061906466308,6.204182507108497,6.204989502751981,6.047591727454034
short_mid_long,wc_only,11,4,val,6,0.39061748832620574,1.229104507299996,3.146568046829402,1.3303099017384732,1.2279783708355136,1.1206853111615016
short_mid_long,wc_only,11,4,val,7,0.5575663326519266,2.1195846759756534,3.801493296581184,2.160125588697017,2.1452410023838597,2.0478710002519525
short_mid_long,wc_only,11,5,train,6,2.001902943501081,3.948321751021271,1.9722843027125698,4.2686034562110295,3.9712255615870076,3.5765374422861513
short_mid_long,wc_only,11,5,train,7,2.7528462404105127,6.208982007514483,2.255477228030208,6.221129415621671,6.271566643339449,6.128022293254651
short_mid_long,wc_only,11,5,val,6,0.4096132702927541,1.2469268409118033,3.044156357582395,1.311704168847026,1.2540263968835397,1.1690602166792643
short_mid_long,wc_only,11,5,val,7,0.6035842833314522,2.1558658551139755,3.5717726830373806,2.199197627769056,2.167567881853596,2.0962459057697154
