architecture,condition,seed,epoch,split,shift,valid_firing_rate_hz,tail_firing_rate_hz,tail_valid_ratio,tail_stage1_firing_rate_hz,tail_stage2_firing_rate_hz,tail_stage3_firing_rate_hz
mid_long,relative_tail,11,1,train,6,5.646570913357053,11.537691043443376,2.043309332421698,12.525782880343982,11.623158253106618,10.374668742999207
mid_long,relative_tail,11,1,train,7,10.796902652396984,21.191291481716338,1.9627195098412535,21.79049636536728,21.228423899680354,20.501926071633473
mid_long,relative_tail,11,1,val,6,3.3288101299689394,7.833552134304014,2.3532589208916845,8.73911273911274,7.872085586371301,6.810783572688335
mid_long,relative_tail,11,1,val,7,5.678668623098436,13.908421848271473,2.449239913682912,14.553404267689983,13.959881388452818,13.153943058704963
mid_long,relative_tail,11,2,train,6,5.463377908149878,11.30302520500908,2.0688711992901005,12.282473693833419,11.368147629765529,10.17140671529656
mid_long,relative_tail,11,2,train,7,10.848404948929176,21.328225900379174,1.9660241298868955,21.92001916614653,21.35996418956832,20.65273338250963
mid_long,relative_tail,11,2,val,6,3.3221214743469156,7.6992481203007515,2.317569715542783,8.56607942322228,7.686028257456829,6.774502393550012
mid_long,relative_tail,11,2,val,7,5.872907182362015,14.36289135537256,2.4456186534853375,15.02598988313274,14.358044072329786,13.64978584026203
mid_long,relative_tail,11,3,train,6,5.7643269075094485,11.966853450321155,2.076019219994514,12.908702313177356,12.067409354844811,10.837581618992978
mid_long,relative_tail,11,3,train,7,10.960648308764945,21.363149698687337,1.9490771984357698,21.929299616046602,21.40152446520777,20.708247957817665
mid_long,relative_tail,11,3,val,6,3.4216486700026336,8.027051756375064,2.345960246225071,8.940054654340369,8.043258328972614,7.020408163265306
mid_long,relative_tail,11,3,val,7,5.998386361831186,14.403628117913833,2.4012504778896395,15.037153322867608,14.421303564160707,13.698160745779793
mid_long,relative_tail,11,4,train,6,5.819606379406737,12.130429343582708,2.0844071837070377,13.080995883061288,12.233650457402609,10.988826052509356
mid_long,relative_tail,11,4,train,7,11.50241775910458,22.21305415000496,1.9311639183355627,22.776645041705283,22.281553214427568,21.528290030871787
mid_long,relative_tail,11,4,val,6,3.47890356212716,8.127620638898835,2.3362592534554874,9.111227396941683,8.13628699342985,7.052658100277148
mid_long,relative_tail,11,4,val,7,6.314358453415604,14.878466006285555,2.356291001857425,15.524623524623525,14.875283446712018,14.18190980095742
mid_long,relative_tail,11,5,train,6,5.851252983817004,12.292348772102374,2.1008062386124324,13.192361281862143,12.418855957582291,11.180285768926044
mid_long,relative_tail,11,5,train,7,11.91316005860364,22.792816809666164,1.9132469216851724,23.383909263427334,22.846046667044945,22.094800972597874
mid_long,relative_tail,11,5,val,6,3.5514085890699008,8.20718462823726,2.3109660357009743,9.194953194953195,8.229315657887087,7.113126732174352
mid_long,relative_tail,11,5,val,7,6.571470375526209,15.282651072124755,2.325606020996633,15.8855747427176,15.36089307517879,14.54472159234064
mid_long,relative_tail,11,6,train,6,5.942262492951692,12.372549273355506,2.082127689248158,13.248447479084312,12.511256958761262,11.273392891293064
mid_long,relative_tail,11,6,train,7,11.938987771235247,22.529024799520315,1.8870129722219648,23.11074123810785,22.573685637368943,21.850449416714476
mid_long,relative_tail,11,6,val,6,3.604382741596331,8.281020010343319,2.2974863115329893,9.191232048374905,8.320483749055178,7.2522045855379185
mid_long,relative_tail,11,6,val,7,6.718353252985858,15.475514182281099,2.303468364871,16.101401244258387,15.520902378045236,14.748299319727892
mid_long,relative_tail,11,7,train,6,6.09493183777606,12.646970265595142,2.0749978182216737,13.53412393687781,12.77514453418068,11.547031664071252
mid_long,relative_tail,11,7,train,7,12.000902821476624,22.451585072837,1.8708246710120844,23.034076651976825,22.492582575198753,21.77613856787695
mid_long,relative_tail,11,7,val,6,3.80691523383122,8.63619365875005,2.2685542304704063,9.604279318565032,8.679574393860108,7.540438397581255
mid_long,relative_tail,11,7,val,7,6.8633633068713396,15.51688745673708,2.260828512633472,16.214896214896214,15.524623524623525,14.752330561854372
mid_long,relative_tail,11,8,train,6,6.058180942331879,12.668642345968191,2.0911627543913953,13.566403762617188,12.78442498408075,11.570636286643172
mid_long,relative_tail,11,8,train,7,11.850632493438194,22.014278380978265,1.8576458592541603,22.601930484890897,22.051155958212757,21.337704559735542
mid_long,relative_tail,11,8,val,6,3.9208899256305103,8.858972828897642,2.259429108424422,9.861038432467003,8.86935286935287,7.762156714537667
mid_long,relative_tail,11,8,val,7,6.924096299919318,15.479969765684052,2.2356664458673734,16.142333856619572,15.52276295133438,14.716049382716049
mid_long,relative_tail,11,9,train,6,6.187064290938209,12.820899063493501,2.072210415248382,13.752819756262097,12.918789758720912,11.705270059831161
mid_long,relative_tail,11,9,train,7,11.698218363165521,21.68174308404402,1.8534226675331926,22.272272764527496,21.729971692105945,20.989754938119827
mid_long,relative_tail,11,9,val,6,4.0062371713675375,9.0531089628834,2.2597536230719713,10.039653468224897,9.126111983254841,7.905265810027715
mid_long,relative_tail,11,9,val,7,6.806911053421456,15.261646178939412,2.2420810348723785,15.933949648235362,15.260422117564975,14.53464348702444
