architecture,condition,seed,epoch,split,shift,valid_firing_rate_hz,tail_firing_rate_hz,tail_valid_ratio,tail_stage1_firing_rate_hz,tail_stage2_firing_rate_hz,tail_stage3_firing_rate_hz
short_mid_long,wc_only,37,1,train,6,2.1519180569878142,4.120041929263779,1.9145905281499807,4.36302194649871,4.158045053053659,3.8156435264869
short_mid_long,wc_only,37,1,train,7,2.7023137591747637,5.813086934202977,2.151151735976871,5.878156267140777,5.854753393479728,5.697456492637215
short_mid_long,wc_only,37,1,val,6,0.4585742294459703,1.278115924732466,2.787151659779554,1.3414733414733415,1.265189836618408,1.2234819853867474
short_mid_long,wc_only,37,1,val,7,0.6902692601928841,1.8325178024426145,2.654786918847506,1.884760741903599,1.838246409674981,1.7697152935248173
short_mid_long,wc_only,37,2,train,6,2.2800868048493954,4.379692777554903,1.9208447539102314,4.659592845479248,4.394091278772862,4.060869327650739
short_mid_long,wc_only,37,2,train,7,2.902861353897246,6.330732166043336,2.18085929510343,6.367195627092356,6.380914553031593,6.236865830669617
short_mid_long,wc_only,37,2,val,6,0.5342898110872828,1.3455861876914508,2.518457510827645,1.4251991394848538,1.332170475027618,1.27387251196775
short_mid_long,wc_only,37,2,val,7,0.8280555660065799,2.0158332338783467,2.4344178297115975,2.0354671783243212,2.0317460317460316,1.9773242630385488
short_mid_long,wc_only,37,3,train,6,2.3375100789809284,4.5402318187896595,1.9423367880274722,4.848026328232868,4.551455429252331,4.194628855558287
short_mid_long,wc_only,37,3,train,7,2.950892732526377,6.529922051255506,2.212863239411952,6.602434857168076,6.581049472615738,6.395978471709969
short_mid_long,wc_only,37,3,val,6,0.5602417949007362,1.4385169272387317,2.567671566691322,1.5535786964358393,1.4345020059305773,1.3182161753590325
short_mid_long,wc_only,37,3,val,7,0.820831817934794,2.124676771293313,2.5884434848529407,2.148962148962149,2.1564044421187276,2.0639959687578737
short_mid_long,wc_only,37,4,train,6,2.4973254312527766,4.903687790905836,1.9635758037533433,5.19059597889202,4.940023831590096,4.5535065431795205
short_mid_long,wc_only,37,4,train,7,3.2164689950209238,7.137844611528822,2.2191554224766867,7.230680965620724,7.190734681268244,6.979974319044887
short_mid_long,wc_only,37,4,val,6,0.6651199150540736,1.5868242033655569,2.3857715991507327,1.7191697191697193,1.588929588929589,1.4411690602166793
short_mid_long,wc_only,37,4,val,7,0.9101922570450356,2.2048772725464456,2.4224302673202702,2.214082214082214,2.214082214082214,2.18493323255228
short_mid_long,wc_only,37,5,train,6,2.6019123545376748,5.15988767098469,1.9831135595270786,5.446413597876592,5.215209346018296,4.789552768898724
short_mid_long,wc_only,37,5,train,7,3.431767990831417,7.634645995367075,2.2246975948736627,7.726983286363665,7.697931443198224,7.4660546949703575
short_mid_long,wc_only,37,5,val,6,0.6825104196713362,1.6256514301627083,2.38187049356044,1.7470783185068899,1.628001628001628,1.491559586797682
short_mid_long,wc_only,37,5,val,7,0.9912587631839673,2.3837371205792257,2.4047576769183414,2.392697249840107,2.385254956683528,2.3723859914336103
short_mid_long,wc_only,37,6,train,6,2.6564772256902156,5.204474180287207,1.9591638618076093,5.543656572916469,5.2232793024531405,4.81665437259241
short_mid_long,wc_only,37,6,train,7,3.647934716117676,8.009145065762514,2.1955286179809343,8.108692225731813,8.057044504548807,7.849411250443953
short_mid_long,wc_only,37,6,val,6,0.6501373264607396,1.628197477821538,2.504390090452469,1.726612012326298,1.6317227745799174,1.5177626606198036
short_mid_long,wc_only,37,6,val,7,1.0343337053898023,2.4340215618411105,2.3532265739361335,2.4559567416710273,2.442932728647014,2.400604686318972
short_mid_long,wc_only,37,7,train,6,2.778776038862796,5.389998231378791,1.9397022847457073,5.7466159772528105,5.388713409367454,5.005054230527552
short_mid_long,wc_only,37,7,train,7,3.639104292629005,8.049452374481815,2.211932312790803,8.133709090679831,8.104253749692647,7.898806108788897
short_mid_long,wc_only,37,7,val,6,0.6926771762168128,1.7898715041572184,2.5839908771542603,1.8903424617710332,1.812198383626955,1.656840513983371
short_mid_long,wc_only,37,7,val,7,1.0522593024568268,2.492580657994192,2.368789377460942,2.545264259549974,2.498749927321356,2.4288233812043334
short_mid_long,wc_only,37,8,train,6,2.714921358028531,5.335334894896449,1.9651894811313277,5.653407980430356,5.364907037884663,4.958719230664153
short_mid_long,wc_only,37,8,train,7,3.5016457350857,7.712223760778883,2.2024568857734925,7.780648496655381,7.783472981407577,7.56091030789826
short_mid_long,wc_only,37,8,val,6,0.7063220336857419,1.9496359947487767,2.7602650091136933,2.0354671783243212,1.9684865399151112,1.836230788611741
short_mid_long,wc_only,37,8,val,7,1.0164081083227778,2.6103353622150616,2.5681961220503218,2.6587592301878016,2.6122448979591835,2.5558075081884604
short_mid_long,wc_only,37,9,train,6,2.8913256561606,5.709005732920943,1.97452878431617,6.041976382768121,5.751861448935459,5.30186050323744
short_mid_long,wc_only,37,9,train,7,3.6507931190966683,8.0885173346447,2.2155507230292133,8.157918959984364,8.161550440380044,7.934213042646777
short_mid_long,wc_only,37,9,val,6,0.7809674304275305,2.0610255798225725,2.6390672639117496,2.163846735275307,2.089423803709518,1.9188712522045854
short_mid_long,wc_only,37,9,val,7,1.0720577230980182,2.6294307196562836,2.4526950956127527,2.675504389790104,2.617826617826618,2.5920886873267825
short_mid_long,wc_only,37,10,train,6,3.0111233667265624,5.885557266660627,1.9546051588908844,6.265917673835058,5.882594743179941,5.476709559325738
short_mid_long,wc_only,37,10,train,7,3.739199439804059,8.201156937093163,2.1932921923851483,8.255161935024242,8.27856480868529,8.058792995109691
short_mid_long,wc_only,37,10,val,6,0.8598935667674146,2.2462505470024268,2.6122425307200796,2.3238560381417526,2.2773417059131345,2.128495842781557
short_mid_long,wc_only,37,10,val,7,1.1410846491173066,2.844571746827386,2.4928665450261054,2.8559799988371415,2.8708645851502994,2.803728898966994
short_mid_long,wc_only,37,11,train,6,2.9700338239035546,5.827442961966017,1.962079662213049,6.196919546317137,5.8430519566492025,5.4102669180121845
short_mid_long,wc_only,37,11,train,7,3.6754468447904727,8.07015818375543,2.1956944351389436,8.162760933845272,8.119990164740596,7.915853891757506
short_mid_long,wc_only,37,11,val,6,0.8483890790975331,2.1431356168198272,2.526123531787526,2.2308273736845163,2.1731496017210303,2.015621063240111
short_mid_long,wc_only,37,11,val,7,1.0779437400453993,2.8693957115009745,2.661916021127527,2.842955985813129,2.880167451596023,2.886369362559839
short_mid_long,wc_only,37,12,train,6,2.9780475608267993,5.914683438372179,1.9860943512702252,6.238479821956586,5.949575381589151,5.526104417670683
short_mid_long,wc_only,37,12,train,7,3.7106664529244795,8.063670363516364,2.1731056848726356,8.155497973053912,8.119990164740596,7.9031773351911045
short_mid_long,wc_only,37,12,val,6,0.8347442216286041,2.0470223176990094,2.4522749180643917,2.122914122914123,2.0801209372637945,1.9289493575207861
short_mid_long,wc_only,37,12,val,7,1.1111194719306385,2.780284043441938,2.502236810422396,2.7778359206930636,2.7852782138496424,2.7775258251448727
short_mid_long,wc_only,37,13,train,6,3.1387816854847523,6.268890815679474,1.997236967664831,6.583873957367933,6.311512927691929,5.88148512417015
short_mid_long,wc_only,37,13,train,7,3.868797389155136,8.555226275671968,2.211339963073189,8.645747826470718,8.618713472413988,8.388383465836133
short_mid_long,wc_only,37,13,val,6,0.9155431815426548,2.229701237220034,2.4353862080683886,2.2922262922262924,2.2587359730216874,2.130511463844797
short_mid_long,wc_only,37,13,val,7,1.1683743640551647,2.8706687353303897,2.4569768249338715,2.900633757776615,2.8876097447526017,2.819853867472915
short_mid_long,wc_only,37,14,train,6,3.147407937332067,6.287940160211199,1.9978154358793532,6.61776777439428,6.3324948144225255,5.882359369450591
short_mid_long,wc_only,37,14,train,7,3.9787948609359836,8.800106980014581,2.2117518715062423,8.876952078329015,8.881794052189921,8.628363795317323
short_mid_long,wc_only,37,14,val,6,0.9021658702986066,2.177507260214027,2.413644022571256,2.197337054479912,2.2103610675039245,2.120433358528597
short_mid_long,wc_only,37,14,val,7,1.2133221298351664,2.8916736285157336,2.3832695023114567,2.928542357113786,2.9099366242223383,2.8319475938523557
short_mid_long,wc_only,37,15,train,6,3.3222809481539612,6.535029484209663,1.96703096041317,6.8711644064484,6.548366149054617,6.156435264869
short_mid_long,wc_only,37,15,train,7,4.169082830680298,9.241002678814075,2.216555308234583,9.346623542836968,9.31797519749327,9.043193180886812
short_mid_long,wc_only,37,15,val,6,0.9864429311361099,2.2627998567848193,2.2938983952966225,2.3164137449851734,2.281062852491424,2.18493323255228
short_mid_long,wc_only,37,15,val,7,1.3187353424382657,3.0762620837808807,2.332736512614464,3.122041979184836,3.0885516599802316,3.0133534895439658
short_mid_long,wc_only,37,16,train,6,3.448050679229603,6.716274334718034,1.9478467573506342,7.083807758506554,6.750518557747474,6.2810152173319125
short_mid_long,wc_only,37,16,train,7,4.381268208960105,9.634136977555766,2.1989379599845202,9.746893382005258,9.680719739239533,9.461519547578067
short_mid_long,wc_only,37,16,val,6,0.9505917370020609,2.2176075108405935,2.332870594724921,2.30711087853945,2.2457119599976743,2.090199042579995
short_mid_long,wc_only,37,16,val,7,1.3091036783425511,3.1494609539722322,2.4058147617152428,3.1648351648351647,3.157392871678586,3.124212648022172
short_mid_long,wc_only,37,17,train,6,3.5287495204757837,6.812349289747605,1.930527868362017,7.179436742259462,6.838077585065537,6.386798896265334
short_mid_long,wc_only,37,17,train,7,4.405003162267804,9.53723379015525,2.1650912471184802,9.634720987560918,9.596388694495406,9.367538179930607
short_mid_long,wc_only,37,17,val,6,0.9752059896911095,2.3582766439909295,2.4182343719380754,2.4857259142973427,2.359206930635502,2.2191987906273622
short_mid_long,wc_only,37,17,val,7,1.274590215332907,3.136730715678084,2.460971909202056,3.1536717251002964,3.1480900052328624,3.106072058453011
short_mid_long,wc_only,37,18,train,6,3.5795372162632284,6.812763405933077,1.9032525699076532,7.252066350173063,6.823955161304559,6.324727481353987
short_mid_long,wc_only,37,18,train,7,4.352531050439168,9.38318256915956,2.1557991110052623,9.47735683708145,9.435796561442,9.224161953938202
short_mid_long,wc_only,37,18,val,6,0.9845701075619432,2.4098341090822295,2.4476003187316118,2.517355660212803,2.4299087156230015,2.271604938271605
short_mid_long,wc_only,37,18,val,7,1.2949237284238602,3.2742172892548833,2.528502040224528,3.3062387348101634,3.2932147217861503,3.2189468379944572
