architecture,condition,seed,epoch,split,shift,valid_firing_rate_hz,tail_firing_rate_hz,tail_valid_ratio,tail_stage1_firing_rate_hz,tail_stage2_firing_rate_hz,tail_stage3_firing_rate_hz
short_mid_long,sat_relative_tail,23,1,train,6,5.051002235519964,9.703984574172091,1.9211998177175893,9.991009564159306,9.7654542818054,9.326448651749857
short_mid_long,sat_relative_tail,23,1,train,7,4.518981981055105,8.597466126590142,1.9025227723043012,8.624765939740122,8.659870250231696,8.500286861732645
short_mid_long,sat_relative_tail,23,1,val,6,2.7011466863982005,6.01567410589967,2.2270816080414986,6.337112622826909,6.085935228792372,5.591332829428067
short_mid_long,sat_relative_tail,23,1,val,7,2.1861202035023473,5.084457174682739,2.325790304914164,5.155648584220013,5.099831385545671,4.990677752582514
short_mid_long,sat_relative_tail,23,2,train,6,5.005318830766433,9.758785949382924,1.9496831828969867,10.095918997812285,9.817102002988406,9.330382755511843
short_mid_long,sat_relative_tail,23,2,train,7,4.269484235317387,8.109223143918316,1.899344908417372,8.100218771475227,8.180918335823671,8.04130808950086
short_mid_long,sat_relative_tail,23,2,val,6,2.7115809891685583,6.235907228388432,2.2997311359306014,6.532472818187104,6.277574277574278,5.8694885361552025
short_mid_long,sat_relative_tail,23,2,val,7,1.96459192930091,4.754744002864304,2.420219655771596,4.837490551776266,4.779812779812779,4.637944066515495
short_mid_long,sat_relative_tail,23,3,train,6,4.8457076501359415,9.44861292646418,1.949893309432134,9.742858403787835,9.505198186781664,9.068546294019615
short_mid_long,sat_relative_tail,23,3,train,7,4.294342132652549,8.254577925019088,1.9221984811723334,8.248705969876365,8.319721586502999,8.190366909816134
short_mid_long,sat_relative_tail,23,3,val,6,2.5863693559242678,6.037315510999721,2.334282030202225,6.275713704285133,6.136170707599279,5.671957671957672
short_mid_long,sat_relative_tail,23,3,val,7,2.0106098799804357,4.82921589688507,2.4018661924271756,4.90633176347462,4.861678004535148,4.710506424792139
short_mid_long,sat_relative_tail,23,4,train,6,4.8070171240988735,9.490300622468391,1.9742597909399895,9.78159419467509,9.572582323012616,9.085594076988224
short_mid_long,sat_relative_tail,23,4,train,7,4.345793386274402,8.471850883663548,1.9494371063338485,8.492015156386929,8.540434894995997,8.375706909269732
short_mid_long,sat_relative_tail,23,4,val,6,2.707300249570463,6.011218522496718,2.2203737924710976,6.305482876911448,6.106401534972964,5.589317208364827
short_mid_long,sat_relative_tail,23,4,val,7,2.035759225119246,4.8381270636909735,2.3765713567662092,4.954706668992383,4.854235711378569,4.6943814562862185
short_mid_long,sat_relative_tail,23,5,train,6,4.699061368731591,9.245281879397288,1.9674741728033334,9.570564833903905,9.311115734523652,8.821572002294895
short_mid_long,sat_relative_tail,23,5,train,7,4.482945686355672,8.717007665463141,1.944482105146688,8.802304981306703,8.763972688241191,8.57372346528973
short_mid_long,sat_relative_tail,23,5,val,6,2.7466295446279645,5.859728686796356,2.1334252004451026,6.205011919297633,5.912901912901913,5.428067523305619
short_mid_long,sat_relative_tail,23,5,val,7,2.166856875310918,5.013804352150217,2.313860416568028,5.066341066341066,5.038432467003895,4.930209120685311
short_mid_long,sat_relative_tail,23,6,train,6,4.5845721208409005,8.976934591211247,1.9580746806017528,9.287712860862603,9.018176315938794,8.595579597300768
short_mid_long,sat_relative_tail,23,6,train,7,4.470746430784617,8.64081028733624,1.9327444356578676,8.705062006266825,8.68609760864494,8.522142993743682
short_mid_long,sat_relative_tail,23,6,val,6,2.6000142133931967,5.881370091896407,2.2620530540180455,6.244083958369672,5.905459619745334,5.4623330813807005
short_mid_long,sat_relative_tail,23,6,val,7,2.010074787530674,4.922783148347058,2.4490547211900373,4.978894121751265,4.9881969881969885,4.791131267321743
short_mid_long,sat_relative_tail,23,7,train,6,4.629285710297987,9.125188185610325,1.9711870808300007,9.447497998272524,9.19127688146621,8.704423134715734
short_mid_long,sat_relative_tail,23,7,train,7,4.593300458508893,8.89783839978604,1.9371339802740695,8.974195053368891,8.943932716738225,8.765183181706417
short_mid_long,sat_relative_tail,23,7,val,6,2.69258520720201,6.234634204559017,2.315482603069677,6.4524681667538815,6.299901157044014,5.927941546989166
short_mid_long,sat_relative_tail,23,7,val,7,2.2425724569522303,5.2225802601742455,2.3288345685258247,5.345427059712774,5.235653235653236,5.075333837238599
short_mid_long,sat_relative_tail,23,8,train,6,4.926253362651105,9.754092632614238,1.9800225271736716,10.065253163359875,9.809435544375303,9.35704723656531
short_mid_long,sat_relative_tail,23,8,train,7,4.707126148565176,9.036153205733784,1.9196751734576267,9.08999892820891,9.094840902069818,8.914242002021693
short_mid_long,sat_relative_tail,23,8,val,6,2.7889018481591568,6.5369773640450335,2.3439252149945085,6.7873713587999305,6.562241990813419,6.238347190728143
short_mid_long,sat_relative_tail,23,8,val,7,2.3000948953016374,5.298961689939134,2.303801334789807,5.421710564567707,5.332403046688761,5.129755605946082
short_mid_long,sat_relative_tail,23,9,train,6,4.903284052998492,9.811792821123376,2.0010655542428135,10.105602945534098,9.865925239419216,9.434855066524602
short_mid_long,sat_relative_tail,23,9,train,7,4.6846672680159545,8.986045147291637,1.9181821532220362,9.054087622073853,9.03552672227371,8.858727426713658
short_mid_long,sat_relative_tail,23,9,val,6,2.8038844367524907,6.552253649998011,2.3368486818190513,6.79109250537822,6.612477469620327,6.2282690854119425
short_mid_long,sat_relative_tail,23,9,val,7,2.2770859199618747,5.240402593786053,2.3013635751934176,5.3714750857608005,5.26914355485784,5.067271352985639
short_mid_long,sat_relative_tail,23,10,train,6,4.713863812729942,9.26709199849883,1.965922726378464,9.576617301230037,9.364377446993625,8.826380351337322
short_mid_long,sat_relative_tail,23,10,train,7,4.7506147081741235,9.04084652250247,1.903089826869432,9.131962701670103,9.098068884643755,8.880146436084473
short_mid_long,sat_relative_tail,23,10,val,6,2.723620569288202,6.316744241556272,2.31924531367712,6.599453456596314,6.374324088609803,5.948097757621567
short_mid_long,sat_relative_tail,23,10,val,7,2.3410294677084247,5.394438477145244,2.3043018259935555,5.475667189952905,5.416128844700273,5.282942806752331
short_mid_long,sat_relative_tail,23,11,train,6,4.9273252637682265,9.42845927210453,1.9135045419944554,9.788453657644707,9.502373702029468,8.958391388683987
short_mid_long,sat_relative_tail,23,11,train,7,4.9024163235227265,9.320927102610225,1.9012924418284598,9.398674761841715,9.36679843392408,9.187006529519438
short_mid_long,sat_relative_tail,23,11,val,6,2.7589366709724885,6.286191669650316,2.27848349539481,6.534333391476249,6.363160648874935,5.933988410178887
short_mid_long,sat_relative_tail,23,11,val,7,2.5036975724360504,5.8336316982933525,2.3300065321457093,6.005930577359149,5.845921274492703,5.63366087175611
short_mid_long,sat_relative_tail,23,12,train,6,4.998683252422345,9.492647280852735,1.8990295646863862,9.83768039189726,9.577827794695265,9.026582520558424
short_mid_long,sat_relative_tail,23,12,train,7,4.921914715272278,9.319960831510791,1.8935640641215814,9.397060770554747,9.36679843392408,9.185695161598776
short_mid_long,sat_relative_tail,23,12,val,6,2.8771921023698743,6.529339221068544,2.2693442039168965,6.811558811558812,6.5864294435723005,6.161753590325019
short_mid_long,sat_relative_tail,23,12,val,7,2.563360380584505,5.899192425508215,2.3013511756638225,6.046863189720333,5.9166230594802025,5.7203325774754346
short_mid_long,sat_relative_tail,23,13,train,6,4.751788695111924,8.962854640905189,1.8862064826504406,9.311922730167137,9.026246272373639,8.516023276780592
short_mid_long,sat_relative_tail,23,13,train,7,4.796247070017315,9.05354608552362,1.88763129867097,9.14769911671805,9.099682875930725,8.90156544545529
short_mid_long,sat_relative_tail,23,13,val,6,2.7238881155130827,6.181167203723595,2.2692441618731043,6.536193964765394,6.23105994534566,5.742504409171076
short_mid_long,sat_relative_tail,23,13,val,7,2.4587498066560483,5.761069340016708,2.343088883798179,5.8998778998779,5.799406942264085,5.569160997732427
short_mid_long,sat_relative_tail,23,14,train,6,4.415058615604615,8.12813444972155,1.8410026134179538,8.487173182526023,8.158322457806106,7.706472147091769
short_mid_long,sat_relative_tail,23,14,train,7,4.657818697177566,8.64964476595965,1.857016197560664,8.72927187557136,8.698202543297208,8.510777805097943
short_mid_long,sat_relative_tail,23,14,val,6,2.525636362876289,5.518558300513187,2.185016965082197,5.877551020408164,5.605907320193034,5.035021415973797
short_mid_long,sat_relative_tail,23,14,val,7,2.381696493890331,5.443449894577714,2.2855346634390967,5.60404674690389,5.457061457061457,5.254724111866969
short_mid_long,sat_relative_tail,23,15,train,6,4.020599004503739,7.3545654152593185,1.8292213192663538,7.6757390630024025,7.430815885204869,6.924022621096632
short_mid_long,sat_relative_tail,23,15,train,7,4.517552779565609,8.297093853394243,1.8366346245969174,8.401228146494928,8.32173907561171,8.157582711799579
short_mid_long,sat_relative_tail,23,15,val,6,2.145988269770203,4.612801845884553,2.1495000279654377,4.999360427931856,4.606779463922321,4.200554295792391
short_mid_long,sat_relative_tail,23,15,val,7,2.06465421740639,4.775112384134941,2.3127903664824885,4.956567242281528,4.781673353101924,4.571428571428571
short_mid_long,sat_relative_tail,23,16,train,6,4.206293112317532,7.6919320676907414,1.8286723873726278,8.006203779009287,7.737474229728963,7.302133704887577
short_mid_long,sat_relative_tail,23,16,train,7,4.656695753150105,8.528722839801741,1.8314966860423154,8.641712848253295,8.560206288261366,8.372209928147965
short_mid_long,sat_relative_tail,23,16,val,6,2.3081212820480665,4.887774993038151,2.1176421841668036,5.297052154195011,4.880283737426595,4.452506928697405
short_mid_long,sat_relative_tail,23,16,val,7,2.2136774646650865,4.917054541114691,2.2212154298000257,5.086807372521658,4.900750043607187,4.750818846056942
short_mid_long,sat_relative_tail,23,17,train,6,4.381370294780782,7.867517330330991,1.7956750516392121,8.186970803149805,7.913399280008575,7.471737289293228
