architecture,condition,seed,epoch,split,shift,valid_firing_rate_hz,tail_firing_rate_hz,tail_valid_ratio,tail_stage1_firing_rate_hz,tail_stage2_firing_rate_hz,tail_stage3_firing_rate_hz
short_mid_long,relative_tail,11,1,train,6,1.6662958080212338,3.4809226163515503,2.089018408133205,3.715811440424177,3.4991331101486005,3.2067316886593993
short_mid_long,relative_tail,11,1,train,7,2.288355756324336,5.17962720915887,2.2634711385429984,5.193016965822474,5.2446646870054785,5.094664371772805
short_mid_long,relative_tail,11,1,val,6,0.2959061247183449,0.9197597167521979,3.1082821203098163,1.028897028897029,0.9209837781266352,0.800201562106324
short_mid_long,relative_tail,11,1,val,7,0.43369243053204076,1.5836416437920198,3.6515316669217768,1.6242804814233385,1.5926507355078783,1.529856386999244
short_mid_long,relative_tail,11,2,train,6,1.6820170244056891,3.6030868910658747,2.1421227245538503,3.869947608329708,3.61493698498862,3.301150178947081
short_mid_long,relative_tail,11,2,train,7,2.2935110902685896,5.162924523011488,2.2511007445823448,5.209560376513905,5.209963874335648,5.061443051116028
short_mid_long,relative_tail,11,2,val,6,0.29911667941691644,1.0273302303377492,3.434546787361965,1.114483400197686,1.0363393220536077,0.9231544469639708
short_mid_long,relative_tail,11,2,val,7,0.45536367474739875,1.7013963480128893,3.7363462269068672,1.7061457061457062,1.7191697191697193,1.6769967246157722
short_mid_long,relative_tail,11,3,train,6,1.8405052610087196,3.8479675954084867,2.090712630345617,4.15279958137101,3.8630881453600905,3.501352348168183
short_mid_long,relative_tail,11,3,train,7,2.5574029367219446,5.767534153801026,2.2552309106181747,5.811982624375052,5.820859576453381,5.661612436139114
short_mid_long,relative_tail,11,3,val,6,0.3223932009815602,1.0375144209730676,3.2181647063717382,1.107041107041107,1.0530844816559102,0.9453262786596119
short_mid_long,relative_tail,11,3,val,7,0.4591093218957322,1.719855193539404,3.746068989490042,1.7545206116634688,1.7303331589045874,1.6709498614260518
short_mid_long,relative_tail,11,4,train,6,1.921050973523883,3.9408676596827696,2.0514123331427445,4.254077534628309,3.9405597271345982,3.601890555418955
short_mid_long,relative_tail,11,4,train,7,2.7197704345107496,6.1550088646745955,2.263061906466308,6.204182507108497,6.204989502751981,6.047591727454034
short_mid_long,relative_tail,11,4,val,6,0.39061748832620574,1.229104507299996,3.146568046829402,1.3303099017384732,1.2279783708355136,1.1206853111615016
short_mid_long,relative_tail,11,4,val,7,0.5575663326519266,2.1195846759756534,3.801493296581184,2.160125588697017,2.1452410023838597,2.0478710002519525
short_mid_long,relative_tail,11,5,train,6,2.001902943501081,3.948321751021271,1.9722843027125698,4.2686034562110295,3.9712255615870076,3.5765374422861513
short_mid_long,relative_tail,11,5,train,7,2.7528462404105127,6.208982007514483,2.255477228030208,6.221129415621671,6.271566643339449,6.128022293254651
short_mid_long,relative_tail,11,5,val,6,0.4096132702927541,1.2469268409118033,3.044156357582395,1.311704168847026,1.2540263968835397,1.1690602166792643
short_mid_long,relative_tail,11,5,val,7,0.6035842833314522,2.1558658551139755,3.5717726830373806,2.199197627769056,2.167567881853596,2.0962459057697154
short_mid_long,relative_tail,11,6,train,6,1.8409646472017718,3.6061237430926716,1.958822918503028,3.9482261857477003,3.6016215568711267,3.240390131956397
short_mid_long,relative_tail,11,6,train,7,2.424385112378145,5.344583489705331,2.2045109345118377,5.423010724215543,5.3705560073890535,5.231483758161899
short_mid_long,relative_tail,11,6,val,6,0.34219162162275146,1.1450849345586187,3.3463266257904336,1.239141810570382,1.153555439269725,1.034013605442177
short_mid_long,relative_tail,11,6,val,7,0.4850613057091856,1.8662529339221068,3.8474578614213417,1.884760741903599,1.8940636083493225,1.81607457797934
short_mid_long,relative_tail,11,7,train,6,1.6867640150672292,3.2880825126499555,1.949343525993411,3.572569713705686,3.3022261731383935,2.9645657459771058
short_mid_long,relative_tail,11,7,train,7,2.2840681518558483,4.961664056871956,2.1722924742155834,5.052196226034436,5.006600972177564,4.814905882031527
short_mid_long,relative_tail,11,7,val,6,0.3486127310198946,1.2221028762382147,3.505617458842809,1.2949590092447236,1.2428629571486713,1.1206853111615016
short_mid_long,relative_tail,11,7,val,7,0.5021842641015672,1.9910092692047578,3.964698640581208,2.009419152276295,2.0001162858305714,1.9611992945326278
short_mid_long,relative_tail,11,8,train,6,1.7555698582043902,3.385813932421415,1.9286124767968222,3.688777086367448,3.3905921960999414,3.052427396661476
short_mid_long,relative_tail,11,8,train,7,2.4143296590413343,5.13076149927314,2.125128803375769,5.21601634166178,5.157509157509158,5.00942545692976
short_mid_long,relative_tail,11,8,val,6,0.4510829351493033,1.229104507299996,2.7247860903742156,1.3228676085818942,1.2447235304378161,1.1106072058453011
short_mid_long,relative_tail,11,8,val,7,0.5869964173888325,1.938815292198751,3.3029422919194067,1.9554625268910983,1.9536019536019535,1.9047619047619047
short_mid_long,relative_tail,11,9,train,6,1.8950190892509213,3.650986329852169,1.9266224549196287,3.922402325156198,3.662549727954203,3.3444253203289347
short_mid_long,relative_tail,11,9,train,7,2.456389017160786,5.1143348905827395,2.0820541269534485,5.216823337305265,5.150649694539539,4.963964702346802
short_mid_long,relative_tail,11,9,val,6,0.4197800268382307,1.0986195647849784,2.617131579746051,1.2447235304378161,1.0865748008605152,0.9533887629125725
short_mid_long,relative_tail,11,9,val,7,0.5605093411256171,1.9235390062457731,3.431769758525191,1.9684865399151112,1.9387173672887958,1.8584026203073822
short_mid_long,relative_tail,11,10,train,6,1.8927732011959992,3.734775838046062,1.9731766255387302,3.962348609508678,3.7714941398246045,3.4484605087014724
short_mid_long,relative_tail,11,10,train,7,2.4999796625904116,5.193016965822474,2.0772236844685406,5.301557879871133,5.222472306809657,5.043521022866978
short_mid_long,relative_tail,11,10,val,6,0.40693780804394447,1.117078410311493,2.745083863504916,1.252165823594395,1.1089016803302518,0.9795918367346939
short_mid_long,relative_tail,11,10,val,7,0.5848560475897847,2.0648446513108167,3.5305177399124528,2.091284376998663,2.0838420838420837,2.015621063240111
short_mid_long,relative_tail,11,11,train,6,1.8590848803721667,3.5798963846794267,1.925622881706603,3.814264908929281,3.606060032910291,3.2976531978253147
short_mid_long,relative_tail,11,11,train,7,2.5384660169861233,5.262450446253327,2.0730828819608713,5.3830644398630625,5.284610971357959,5.1077780509794275
short_mid_long,relative_tail,11,11,val,6,0.38687184117787227,1.1183514341409078,2.8907542889034477,1.2000697714983428,1.1293679865108437,1.017888636936256
short_mid_long,relative_tail,11,11,val,7,0.6100053927285952,1.7975096471337073,2.9467110759354527,1.8233618233618234,1.8177801034943892,1.747543461829176
short_mid_long,relative_tail,11,12,train,6,1.9522892346514367,3.7680431716123355,1.9300640011391985,4.009961352474261,3.7819850831899027,3.490861404802885
