architecture,objective,profile,seed,shift,alpha,tau_syn_ms,tau_group,neuron_start,neuron_stop,neuron_count,n_test_samples,fs_hz,tail_stage1_steps,tail_stage2_steps,tail_stage3_steps,valid_firing_rate_hz,tail_stage1_firing_rate_hz,tail_stage2_firing_rate_hz,tail_stage3_firing_rate_hz,tail_firing_rate_hz,valid_spikes_per_neuron_sample,tail_stage1_spikes_per_neuron_sample,tail_stage2_spikes_per_neuron_sample,tail_stage3_spikes_per_neuron_sample,tail_spikes_per_neuron_sample,tail_to_valid_rate_ratio
short_mid,whole_count_ce,a1_p2,37,2,0.75,54.31342963722199,short_mid,0,32,32,146,64.0,13,13,12,1.6913518886679921,0.2507903055848261,0.0,0.0,0.08579668348954578,2.1851455479452055,0.05094178082191781,0.0,0.0,0.05094178082191781,0.05072669032646668
short_mid,whole_count_ce,a1_p2,37,3,0.875,117.0136826471659,short_mid,32,64,32,146,64.0,13,13,12,3.948807157057654,1.2697576396206534,0.03371970495258166,0.0,0.4459264599855804,5.101669520547945,0.2579195205479452,0.00684931506849315,0.0,0.2647688356164384,0.11292687696551136
short_mid,whole_count_ce,a1_p2,37,4,0.9375,242.10347130039656,short_mid,64,96,32,146,64.0,13,13,12,10.726805831676607,9.505795574288724,3.5489989462592204,0.9942922374429224,4.780100937274693,13.858518835616438,1.9308647260273972,0.7208904109589042,0.18642979452054795,2.8381849315068495,0.44562202507282267
short_mid,whole_count_ce,a1_p2,37,5,0.96875,492.1461612435418,short_mid,96,128,32,146,64.0,13,13,12,12.26938369781312,14.89567966280295,9.28872497365648,5.098173515981735,9.883561643835616,15.851455479452055,3.0256849315068495,1.8867722602739727,0.9559075342465754,5.868364726027397,0.8055467077451698
