architecture,objective,profile,seed,shift,alpha,tau_syn_ms,tau_group,neuron_start,neuron_stop,neuron_count,n_test_samples,fs_hz,tail_stage1_steps,tail_stage2_steps,tail_stage3_steps,valid_firing_rate_hz,tail_stage1_firing_rate_hz,tail_stage2_firing_rate_hz,tail_stage3_firing_rate_hz,tail_firing_rate_hz,valid_spikes_per_neuron_sample,tail_stage1_spikes_per_neuron_sample,tail_stage2_spikes_per_neuron_sample,tail_stage3_spikes_per_neuron_sample,tail_spikes_per_neuron_sample,tail_to_valid_rate_ratio
short_mid,whole_count_ce,a1_tail,37,2,0.75,54.31342963722199,short_mid,0,32,32,146,64.0,13,13,12,1.6338634857521537,0.2465753424657534,0.0,0.0,0.08435472242249459,2.110873287671233,0.05008561643835616,0.0,0.0,0.05008561643835616,0.05162899052344123
short_mid,whole_count_ce,a1_tail,37,3,0.875,117.0136826471659,short_mid,32,64,32,146,64.0,13,13,12,3.572564612326044,0.9894625922023182,0.02528977871443625,0.0,0.3471521268925739,4.615582191780822,0.2009845890410959,0.005136986301369863,0.0,0.20612157534246575,0.0971716860472814
short_mid,whole_count_ce,a1_tail,37,4,0.9375,242.10347130039656,short_mid,64,96,32,146,64.0,13,13,12,10.022365805168986,8.357218124341411,3.239199157007376,0.9223744292237442,4.258471521268926,12.94841609589041,1.6975599315068493,0.6579623287671232,0.17294520547945205,2.5284674657534247,0.42489683614148666
short_mid,whole_count_ce,a1_tail,37,5,0.96875,492.1461612435418,short_mid,96,128,32,146,64.0,13,13,12,10.258283631544069,10.908324552160169,6.081138040042149,3.047945205479452,6.774693583273252,13.253210616438356,2.2157534246575343,1.2352311643835616,0.5714897260273972,4.022474315068493,0.6604119974262722
