architecture,objective,profile,seed,shift,alpha,tau_syn_ms,tau_group,neuron_start,neuron_stop,neuron_count,n_test_samples,fs_hz,tail_stage1_steps,tail_stage2_steps,tail_stage3_steps,valid_firing_rate_hz,tail_stage1_firing_rate_hz,tail_stage2_firing_rate_hz,tail_stage3_firing_rate_hz,tail_firing_rate_hz,valid_spikes_per_neuron_sample,tail_stage1_spikes_per_neuron_sample,tail_stage2_spikes_per_neuron_sample,tail_stage3_spikes_per_neuron_sample,tail_spikes_per_neuron_sample,tail_to_valid_rate_ratio
short_mid_long,whole_count_ce,none,37,2,0.75,54.31342963722199,short_mid,0,22,22,146,64.0,13,13,12,1.7386589553587566,1.6890506753520451,0.9656097327330204,0.42175176421751764,1.0413580651504228,2.24626400996264,0.34308841843088417,0.19613947696139478,0.07907845579078455,0.6183063511830635,0.5989432613801756
short_mid_long,whole_count_ce,none,37,3,0.875,117.0136826471659,short_mid,22,44,22,146,64.0,13,13,12,3.615639496355202,4.5444965992911195,2.7650158061116965,1.730178497301785,3.0469948220488954,4.671232876712328,0.9231008717310087,0.5616438356164384,0.3244084682440847,1.8091531755915318,0.842726390482365
short_mid_long,whole_count_ce,none,37,4,0.9375,242.10347130039656,short_mid,44,65,21,146,64.0,13,13,12,4.847107829215185,6.822620302072357,5.536454413166742,3.8582300500108717,5.446492944690493,6.262230919765166,1.3858447488584476,1.1245923026744944,0.7234181343770385,3.2338551859099804,1.1236583002883922
short_mid_long,whole_count_ce,none,37,5,0.96875,492.1461612435418,short_mid,65,86,21,146,64.0,13,13,12,7.184575089147653,11.707160419489187,10.43384013247027,9.073276799304196,10.439798125450613,9.282126549249837,2.378016960208741,2.1193737769080236,1.7012393998695368,6.198630136986301,1.453084976621651
short_mid_long,whole_count_ce,none,37,6,0.984375,992.1669944116244,long,86,107,21,146,64.0,13,13,12,6.7675218530089305,11.87897034472377,11.365146269255858,10.640574037834313,11.312115906203866,8.743313763861709,2.4129158512720155,2.308545335942596,1.9951076320939334,6.716568819308545,1.6715300152557835
short_mid_long,whole_count_ce,none,37,7,0.9921875,1992.177287539818,long,107,128,21,146,64.0,13,13,12,7.230521632112089,13.012594711224848,12.400822921370867,11.906936290497935,12.454149071308407,9.341487279843443,2.6431833007175474,2.5189171559034573,2.2325505544683626,7.394651011089367,1.7224412988403517
