architecture,objective,profile,seed,shift,alpha,tau_syn_ms,tau_group,neuron_start,neuron_stop,neuron_count,n_test_samples,fs_hz,tail_stage1_steps,tail_stage2_steps,tail_stage3_steps,valid_firing_rate_hz,tail_stage1_firing_rate_hz,tail_stage2_firing_rate_hz,tail_stage3_firing_rate_hz,tail_firing_rate_hz,valid_spikes_per_neuron_sample,tail_stage1_spikes_per_neuron_sample,tail_stage2_spikes_per_neuron_sample,tail_stage3_spikes_per_neuron_sample,tail_spikes_per_neuron_sample,tail_to_valid_rate_ratio
short_mid,timestep_ce,a1_p2,23,2,0.75,54.31342963722199,short_mid,0,32,32,146,64.0,13,13,12,0.025182239893969515,0.0,0.0,0.0,0.0,0.032534246575342464,0.0,0.0,0.0,0.0,0.0
short_mid,timestep_ce,a1_p2,23,3,0.875,117.0136826471659,short_mid,32,64,32,146,64.0,13,13,12,0.08962889330682572,0.001053740779768177,0.0,0.0,0.0003604902667627974,0.11579623287671233,0.00021404109589041095,0.0,0.0,0.00021404109589041095,0.004022031885730582
short_mid,timestep_ce,a1_p2,23,4,0.9375,242.10347130039656,short_mid,64,96,32,146,64.0,13,13,12,0.4315772034459907,0.1517386722866175,0.007376185458377239,0.0,0.054434030281182405,0.5575770547945206,0.030821917808219176,0.0014982876712328766,0.0,0.03232020547945205,0.12612814079739618
short_mid,timestep_ce,a1_p2,23,5,0.96875,492.1461612435418,short_mid,96,128,32,146,64.0,13,13,12,0.6598740888005301,0.5152792413066386,0.1886195995785037,0.0547945205479452,0.2581110310021629,0.8525256849315068,0.10466609589041095,0.03831335616438356,0.010273972602739725,0.15325342465753425,0.39115194153378247
