epoch,train_ba,val_ba,train_total_loss,val_loss
1,0.07994238115886106,0.07506613756613757,2.956308126449585,3.7064383029937744
2,0.10874188223485748,0.15046296296296294,2.6029932498931885,2.6649434566497803
3,0.09138962151439327,0.15542328042328044,2.5057175159454346,2.4635281562805176
4,0.0989613524703717,0.15079365079365079,2.49290509223938,2.429157018661499
5,0.10035319124155602,0.13392857142857142,2.488781452178955,2.451948404312134
6,0.1020554368471035,0.13392857142857142,2.487738847732544,2.5317020416259766
7,0.10552231718898386,0.12896825396825398,2.488429594039917,2.6396026611328125
8,0.11568086016592305,0.14087301587301587,2.4840626239776613,2.5770602226257324
9,0.11905874276550377,0.14087301587301587,2.4815603256225587,2.6973824501037598
10,0.1290338475873067,0.14087301587301587,2.4849243640899656,3.150451898574829
11,0.12389495869841781,0.14087301587301587,2.481060743331909,3.217820644378662
12,0.13667273647619557,0.12896825396825398,2.4774805068969727,3.238088607788086
13,0.13719917486426922,0.11706349206349205,2.469238519668579,3.6763224601745605
14,0.14228939328782095,0.12400793650793651,2.4681078433990478,4.064919471740723
15,0.1448233595835797,0.12400793650793651,2.471252965927124,3.805713415145874
16,0.15002582468777437,0.1359126984126984,2.467932605743408,3.5667364597320557
17,0.14810215422243725,0.12400793650793651,2.46023211479187,4.164109706878662
18,0.15628825547850703,0.13326719576719578,2.451851654052734,4.385635852813721
19,0.16664443357788863,0.13095238095238096,2.4487439155578614,4.285815238952637
20,0.17008989365514518,0.1402116402116402,2.4418997764587402,4.381064414978027
21,0.18200172687200988,0.1578042328042328,2.436705541610718,4.220312595367432
22,0.1705404258273755,0.1402116402116402,2.435732126235962,4.881936550140381
23,0.17074401082262716,0.14715608465608465,2.4343682289123536,4.830366134643555
24,0.1841693096095612,0.1541005291005291,2.4263442516326905,4.834997177124023
25,0.18975398233259866,0.16335978835978837,2.4193932056427,4.281599044799805
26,0.18303742451934277,0.13789682539682538,2.408613157272339,5.041234970092773
27,0.19847545870737693,0.14715608465608465,2.408249282836914,4.6316022872924805
28,0.19863986991345484,0.1703042328042328,2.399911069869995,4.33846378326416
29,0.20372477873587755,0.13789682539682538,2.3886069774627687,5.450933456420898
30,0.21003884770324843,0.14715608465608465,2.3803593635559084,4.8277788162231445
31,0.21289870361411245,0.14484126984126985,2.3689252853393556,4.834741592407227
32,0.21221896333924636,0.13789682539682538,2.37819356918335,5.252228260040283
33,0.21263747782615708,0.16335978835978837,2.353488397598267,4.555471420288086
34,0.22303633822501748,0.16104497354497355,2.355908489227295,4.83341121673584
35,0.22146401118099232,0.14715608465608465,2.3491445064544676,4.911932468414307
36,0.2275211099464244,0.14715608465608465,2.335675001144409,4.529850959777832
37,0.22533565243008455,0.14715608465608465,2.335572910308838,4.903494358062744
38,0.23237031529808075,0.1541005291005291,2.318923902511597,4.7119879722595215
39,0.22970531054974264,0.14021164021164023,2.3181907176971435,4.585817337036133
40,0.22780541537154556,0.1402116402116402,2.308377170562744,4.67657995223999
41,0.2425406619267607,0.15707671957671956,2.3143245220184325,4.079483985900879
42,0.24122121748231629,0.13822751322751323,2.3120759963989257,3.965733289718628
43,0.24205877280493446,0.1613756613756614,2.3036044120788572,4.338454246520996
44,0.2459185445263414,0.1613756613756614,2.2976399421691895,4.134028434753418
45,0.25645928067191626,0.13558201058201058,2.2902577400207518,4.429990291595459
46,0.25315145050924737,0.14517195767195767,2.289148950576782,4.79662561416626
47,0.2544506782850753,0.11349206349206349,2.2827662944793703,4.973989009857178
48,0.2600235163946781,0.15562169312169313,2.2981264114379885,4.60634183883667
49,0.26541043611983306,0.142989417989418,2.273089075088501,4.59529447555542
50,0.2662188742749694,0.16984126984126982,2.2798364639282225,4.966629981994629
51,0.263404991209514,0.15191798941798942,2.2594490528106688,4.557009696960449
52,0.25926671378114224,0.1591931216931217,2.2652267932891847,4.683591842651367
53,0.26545445903728365,0.16117724867724867,2.2502702713012694,4.632929801940918
54,0.2683736691741686,0.180026455026455,2.256554651260376,4.367642402648926
55,0.2586121723725775,0.2121693121693122,2.258862352371216,5.15841007232666
56,0.27524095312478586,0.1863756613756614,2.254026460647583,5.201145648956299
57,0.29585635434090857,0.180026455026455,2.2460540294647218,4.800614356994629
58,0.28525219551347925,0.17414021164021165,2.244297981262207,5.878089904785156
59,0.2975889364776712,0.14497354497354498,2.2407256603240966,5.464040279388428
60,0.29569553666760473,0.1533068783068783,2.225126552581787,5.0308051109313965
61,0.3007940646827994,0.13802910052910053,2.242831802368164,5.232384204864502
62,0.29871547968754775,0.15826719576719578,2.2165764808654784,5.9587578773498535
63,0.3027361698724536,0.13941798941798944,2.2142762184143066,6.342891216278076
64,0.30869830187625236,0.15965608465608463,2.207799291610718,6.4007744789123535
65,0.31439808820103865,0.14775132275132277,2.221660852432251,6.894252777099609
66,0.3251590765720899,0.1666005291005291,2.2198721885681154,6.763919353485107
67,0.32405686991240074,0.15965608465608466,2.214394378662109,6.374904632568359
68,0.3295026201498177,0.17493386243386244,2.2071523666381836,6.466522216796875
69,0.33028784164582353,0.167989417989418,2.1935739040374758,6.5562920570373535
70,0.33216696284491326,0.14914021164021166,2.2017343997955323,7.296733856201172
71,0.34553000688798874,0.16441798941798944,2.186038541793823,6.8892717361450195
72,0.33472994551795887,0.15515873015873016,2.190916061401367,7.093332290649414
73,0.34624113770918247,0.1777116402116402,2.1724808692932127,7.130208969116211
74,0.3468719723415894,0.17632275132275133,2.1794124126434324,6.969288349151611
75,0.3559420260067689,0.18234126984126986,2.1948875427246093,7.377449035644531
76,0.3675576480390576,0.18465608465608466,2.1671638011932375,7.901683330535889
77,0.36913007587327784,0.15873015873015872,2.1779274940490723,7.748429298400879
78,0.38034024134838046,0.167989417989418,2.1727813720703124,7.637521743774414
79,0.36643344540149014,0.16011904761904763,2.1554422855377195,8.404189109802246
80,0.36913182290332675,0.16706349206349205,2.1444783210754395,8.903837203979492
81,0.376977330374713,0.1906746031746032,2.156405305862427,8.173924446105957
82,0.38700819588976265,0.1990079365079365,2.15549840927124,8.588377952575684
83,0.3823262001543078,0.1634920634920635,2.1413333415985107,9.396657943725586
84,0.3846640946062885,0.1990079365079365,2.1451761722564697,8.52252197265625
85,0.3962044039649941,0.19206349206349205,2.119756317138672,8.64706039428711
