epoch,train_ba,val_ba,train_objective_loss,train_reg_loss,train_total_loss,val_objective_loss
1.0,0.08269408831908832,0.07738095238095238,2.524725864758385,0.0006989010435564318,2.5254247553787623,2.481804370880127
2.0,0.10633547008547008,0.15476190476190477,2.4660446139087777,0.0012224127326910857,2.4672669736530612,2.4449477195739746
3.0,0.10825914055080721,0.14781746031746032,2.4376373258186903,0.0017142167820622454,2.4393516009522798,2.412921667098999
4.0,0.12846569325735993,0.11845238095238093,2.4145045493843225,0.0021763779840106704,2.4166809125529305,2.404235363006592
5.0,0.15132910910426633,0.13730158730158729,2.3903119223458424,0.0026221497869199197,2.392934084759317,2.4020867347717285
6.0,0.15385463142145533,0.11706349206349205,2.3731582636677255,0.0031139755179935653,2.376272235597883,2.392256498336792
7.0,0.15786232955258114,0.12876984126984126,2.3559894270412687,0.0037326126086097626,2.3597220775387577,2.3851685523986816
8.0,0.18544586222652262,0.1496031746031746,2.339134872882994,0.004333962839443025,2.343468829399542,2.379434585571289
9.0,0.1744983336021072,0.15099206349206348,2.3161941391260408,0.00490736694310803,2.321101517357227,2.365351915359497
10.0,0.20786708908957338,0.1357142857142857,2.3023591587342414,0.005330460269497819,2.307689629405378,2.3638365268707275
11.0,0.21414966672042143,0.1753968253968254,2.278745258121195,0.005140876230782157,2.28388618027692,2.357177972793579
12.0,0.23152561507051886,0.18234126984126983,2.262003334787339,0.005236228493566459,2.267239543123623,2.342133045196533
13.0,0.25203497248493545,0.16904761904761903,2.2379688260477297,0.005449479827320719,2.243418329964406,2.339031219482422
14.0,0.2788394338410524,0.17106782106782106,2.219282768269209,0.005598406663257468,2.224881143865405,2.33231782913208
15.0,0.2826315081480638,0.1704365079365079,2.1996926510395567,0.00563961788114295,2.2053322381694223,2.3261196613311768
16.0,0.2887528787787759,0.1753968253968254,2.175238971250603,0.005904120115784482,2.181143093027059,2.3084259033203125
17.0,0.30834497558901003,0.18297258297258298,2.1550569809242286,0.006218687353876905,2.16127567529268,2.2942776679992676
18.0,0.3203697149047223,0.2002344877344877,2.1361384986805216,0.006334031983350825,2.142472464533558,2.2863457202911377
19.0,0.3227718166635573,0.209493746993747,2.1172726728829994,0.006400967718914741,2.123673698783126,2.2770466804504395
20.0,0.35796174228171074,0.20595238095238097,2.0935030192803596,0.0065125043947961364,2.100015531924013,2.2648608684539795
21.0,0.34336133456231493,0.20949374699374698,2.0708048462662556,0.006626368631735419,2.0774312359946117,2.2567694187164307
22.0,0.36839345699038634,0.2071789321789322,2.0420518102005714,0.006882634966052337,2.0489344248057644,2.2470383644104004
23.0,0.39591188776214675,0.2366762866762867,2.0092519351414273,0.007262027515467134,2.0165139426462826,2.2288196086883545
24.0,0.3965273561717328,0.24977152477152476,1.9802289374313748,0.007745273394442825,1.9879742148821202,2.2315731048583984
25.0,0.42931895472267284,0.24977152477152478,1.9575404835650105,0.008180050172950438,1.9657205369919795,2.1962976455688477
26.0,0.4332172394975298,0.24977152477152476,1.924576092299824,0.008389992083193616,1.9329660734908716,2.194284677505493
27.0,0.43976470364257086,0.26504930254930253,1.9006388136113572,0.008403382233621332,1.909042195691094,2.1799168586730957
28.0,0.44753006977614046,0.27986411736411737,1.8733384139361358,0.008624468090112053,1.8819628695407546,2.1655335426330566
29.0,0.4810421944604841,0.2770863395863396,1.8521279398217259,0.00872291455112667,1.8608508647616677,2.171478271484375
30.0,0.48465637876940876,0.2909752284752285,1.8341108995542674,0.008741516836320984,1.8428524229899947,2.14399790763855
31.0,0.5006172638265787,0.2758297258297258,1.8109608888626099,0.009068475314856807,1.8200293422360838,2.1280999183654785
32.0,0.5128280315395662,0.280465367965368,1.7832324668995896,0.009320342491690243,1.7925528082708073,2.13289737701416
33.0,0.515985371315754,0.3118145743145743,1.7676191871629936,0.00935970107654491,1.7769788669842246,2.1077051162719727
34.0,0.5439915930352109,0.275499037999038,1.7491978322782533,0.009560580193842545,1.7587584491030483,2.1103405952453613
35.0,0.5558134995314562,0.26085257335257334,1.7279224793800183,0.009545422034104084,1.7374679131269866,2.0976669788360596
36.0,0.5589067283071705,0.23938792688792687,1.7080170749181725,0.009601930880890246,1.7176189935556172,2.0922138690948486
37.0,0.5773036063203573,0.2622414622414622,1.6875041382653373,0.009650974231491605,1.697155136659921,2.08768630027771
38.0,0.5827190352205269,0.2622414622414622,1.679485549614885,0.009499674050615085,1.68898521335523,2.0896904468536377
39.0,0.5839585365287466,0.2927970177970178,1.659824842840382,0.00969373932342316,1.6695185797144747,2.0575501918792725
40.0,0.600430400823587,0.2914081289081289,1.6474361661789545,0.009896718093840063,1.657332893698228,2.0545270442962646
41.0,0.6055192964581725,0.26363035113035116,1.6363939192537187,0.009815625371908361,1.6462095477289669,2.0740394592285156
42.0,0.6076758575339453,0.31363035113035115,1.6177885518016586,0.00995539031159806,1.6277439341898015,2.045811891555786
43.0,0.625322357729465,0.2844636844636845,1.6018093752573772,0.010106479444520198,1.6119158620883594,2.0389599800109863
44.0,0.6235274127272936,0.27751924001924005,1.5871836782117308,0.01022369985223432,1.5974073687026504,2.038344621658325
45.0,0.6214763758195265,0.30298220298220296,1.5765531695032695,0.010216748216886734,1.5867699011262641,2.0318782329559326
46.0,0.6420323516636082,0.28816738816738824,1.5633205801197256,0.01015228485422475,1.5734728621944092,2.02054500579834
47.0,0.6516976972540832,0.30344516594516596,1.5512078906090452,0.010316935961780727,1.5615248306688057,2.001037359237671
48.0,0.6492938306361936,0.30437109187109185,1.5297746463404671,0.010520042837140585,1.5402947038463388,2.0033013820648193
49.0,0.6487430459440428,0.30377585377585375,1.5149830594120255,0.010700158931943307,1.5256832199950225,1.9919514656066895
50.0,0.6606158964544733,0.29557479557479555,1.5025280408317578,0.010986712599323867,1.5135147473077561,1.9851492643356323
51.0,0.6690273645018522,0.3316859066859067,1.4809477979673165,0.010965875832431287,1.4919136900089283,1.9732908010482788
52.0,0.6581720522758855,0.30668590668590673,1.4737093387085065,0.010721037675676268,1.484430398670203,1.9745529890060425
53.0,0.6773572426418949,0.3179954304954305,1.4565336423158235,0.010953995798315321,1.4674876331257123,1.9891390800476074
54.0,0.6634647179746261,0.32196368446368445,1.4463005851755455,0.011119482176387988,1.4574200581765626,1.9831874370574951
55.0,0.690057792158624,0.3346620971620971,1.4373745774648277,0.010921154410070171,1.4482957247817783,1.9849491119384766
56.0,0.6946833908817084,0.3179954304954305,1.4187765804707697,0.010999440537723944,1.4297760010996703,1.9956244230270386
57.0,0.7044737452570594,0.3176647426647427,1.406219708119325,0.01110210773341114,1.4173217884644789,1.9627389907836914
58.0,0.7104015961630857,0.3156806156806157,1.3939301296683884,0.011207120730293186,1.4051372481705604,1.9450080394744873
59.0,0.6971388560656683,0.3235509860509861,1.382446029305253,0.011527283697448376,1.3939733234412084,1.9480758905410767
60.0,0.7138481325682747,0.30873617123617125,1.3679952525025596,0.01167061577732202,1.379665868212557,1.963868498802185
61.0,0.722370113611439,0.3362193362193362,1.3542032682957215,0.01169372198657612,1.3658969855759928,1.9465569257736206
62.0,0.736228802417319,0.3556637806637806,1.3346068395394672,0.01183085645614721,1.3464376879230835,1.9222869873046875
63.0,0.7317048377602138,0.36260822510822505,1.326100141579436,0.012130101416548538,1.3382302571902382,1.9121371507644653
64.0,0.7282415199894136,0.3839045214045214,1.3146774387195475,0.012162007837077016,1.3268394355314324,1.8904175758361816
65.0,0.728536545406988,0.3609247234247234,1.3065733944487448,0.012045760820146887,1.3186191461993166,1.915070652961731
66.0,0.7370117820699313,0.3762025012025012,1.2949879466974386,0.01211410262036857,1.307102053382926,1.8991739749908447
67.0,0.7487835729101184,0.35040885040885045,1.2788271912198879,0.012126492546380797,1.290953703673489,1.917138934135437
68.0,0.7484813241952263,0.38096440596440595,1.2641874793884882,0.012185413751065115,1.2763728877968714,1.9015055894851685
69.0,0.7643610099469106,0.38453583453583456,1.2472884823245969,0.012424089543508581,1.259712546499584,1.8938872814178467
70.0,0.7615186045737525,0.37094155844155846,1.242964412997799,0.012370004458112479,1.2553343949342555,1.8981748819351196
71.0,0.7674095642495823,0.37788600288600294,1.2349891149648906,0.012346066263618137,1.247335182409894,1.8898262977600098
72.0,0.7564485474405233,0.35133477633477633,1.2228011159601393,0.012516767555998443,1.2353178906974203,1.8945772647857666
73.0,0.7651367334492343,0.36399711399711393,1.2172857654279357,0.01247807579169534,1.2297638439270386,1.8946665525436401
74.0,0.772511583689837,0.37064694564694567,1.2042047800993139,0.012322399545646883,1.2165271872702645,1.9070265293121338
75.0,0.7738523633764361,0.32355699855699854,1.1895463653357632,0.01235042105904955,1.2018967758152448,1.897518277168274
76.0,0.7845319048759521,0.34997594997595,1.1804098789540092,0.012440417208764926,1.192850304142333,1.8734261989593506
77.0,0.788690324448122,0.3715728715728716,1.166791572217892,0.012545438680522105,1.1793369857046156,1.884149432182312
78.0,0.7861617829938945,0.3692580567580568,1.1607449333762139,0.01281059153454952,1.1735555202333119,1.9044420719146729
79.0,0.7845728354490648,0.3632395382395383,1.1516055923320752,0.012745280121733626,1.1643508889178606,1.8921217918395996
80.0,0.7989591510450577,0.35288600288600286,1.1428582733961883,0.012619437736406178,1.155477708054902,1.8807528018951416
81.0,0.7962165497466404,0.36850048100048105,1.1345537264868233,0.012468123353261135,1.1470218504973,1.8866608142852783
82.0,0.7962467868051792,0.36277657527657525,1.125212490661214,0.012270895753010928,1.1374833635126662,1.8616808652877808
83.0,0.8098247650362312,0.3632395382395382,1.1208089276147997,0.012242215554103281,1.1330511338123972,1.8733831644058228
84.0,0.7972950496301716,0.38344155844155847,1.1106428008481681,0.012396069052797484,1.123038899057293,1.8770307302474976
85.0,0.7993612038346907,0.37881192881192877,1.1040457150611942,0.012530389543231608,1.1165760917630745,1.8716509342193604
86.0,0.8155090289697072,0.3927008177008178,1.0938803759786635,0.01232763489455036,1.106208001890199,1.8469645977020264
87.0,0.8193796755345378,0.37047859547859546,1.0844267262033669,0.012326321245624768,1.0967530520975897,1.8689621686935425
88.0,0.8301137838851833,0.3565897065897066,1.073552932365831,0.01235286877995514,1.0859058121805962,1.8499137163162231
89.0,0.8274534062206884,0.37742303992304,1.0688761546566647,0.012287490236574524,1.0811636279659305,1.8531252145767212
90.0,0.8259946163670594,0.3843674843674844,1.067425150879484,0.012481544665325427,1.0799066796770604,1.8603034019470215
91.0,0.8151065703417554,0.3877405002405003,1.0564369252544672,0.012339367939996022,1.068776285176433,1.8548182249069214
92.0,0.8399874265772224,0.38205266955266953,1.048546627753778,0.012234171201665717,1.0607807833233307,1.860041856765747
93.0,0.8315697383531586,0.3711099086099086,1.036145828061588,0.012350058016365654,1.048495857112379,1.8602358102798462
94.0,0.8364653132084108,0.41387085137085133,1.0383681062987258,0.01237713697842497,1.0507452270455286,1.8566995859146118
95.0,0.8356153764595176,0.3987193362193362,1.0300840477935214,0.012323299083031598,1.0424073844276074,1.8501635789871216
96.0,0.851567994701908,0.3831469456469456,1.0208943070725196,0.012335370902273412,1.0332296629165414,1.8413434028625488
97.0,0.8439089075471663,0.38499879749879756,1.0125097282577094,0.012447219534349113,1.0249569448874862,1.8432788848876953
98.0,0.8475022664512465,0.37047859547859546,1.0124777561621083,0.012661221147019563,1.0251389819865793,1.8450790643692017
99.0,0.8494602733926498,0.3337361712361713,1.0064210086394094,0.012712917117507752,1.0191339094339262,1.8527028560638428
100.0,0.845320336591736,0.3695526695526696,0.994420602789434,0.012719317425920815,1.007139904158456,1.8551647663116455
