epoch,train_ba,val_ba,train_objective_loss,train_reg_loss,train_total_loss,val_objective_loss
1.0,0.0934745067999785,0.07837301587301587,2.4933902618191532,0.0,2.4933902618191532,2.4832892417907715
2.0,0.09412460355856582,0.10555555555555557,2.4778362929102884,0.0,2.4778362929102884,2.4765896797180176
3.0,0.09959465543191959,0.09226190476190477,2.470412563744182,0.0,2.470412563744182,2.474548101425171
4.0,0.10826647583723054,0.0886904761904762,2.4629308315644782,0.0,2.4629308315644782,2.4743905067443848
5.0,0.11347665699080793,0.09563492063492063,2.4533753624881607,0.0,2.4533753624881607,2.4761388301849365
6.0,0.13542819034564318,0.0853174603174603,2.436725641897336,0.0,2.436725641897336,2.478433132171631
7.0,0.15370998629253346,0.0992063492063492,2.4137013093945083,0.0,2.4137013093945083,2.47702956199646
8.0,0.15816511449766166,0.13194444444444445,2.384352995893836,0.0,2.384352995893836,2.455301523208618
9.0,0.1871075901736279,0.14781746031746032,2.3615472472678363,0.0,2.3615472472678363,2.415947914123535
10.0,0.2008665605009945,0.1898148148148148,2.3281687688909587,0.0,2.3281687688909587,2.3995864391326904
11.0,0.22802250757046352,0.1875,2.2921804273805604,0.0,2.2921804273805604,2.380204439163208
12.0,0.23743084672723036,0.1875,2.254605267421309,0.0,2.254605267421309,2.3595681190490723
13.0,0.24289045001702234,0.1755952380952381,2.2135791844221893,0.0,2.2135791844221893,2.3117189407348633
14.0,0.25388456610940885,0.19179894179894177,2.1881418306117624,0.0,2.1881418306117624,2.3139395713806152
15.0,0.29037567865398056,0.21164021164021166,2.1497264839901162,0.0,2.1497264839901162,2.2631430625915527
16.0,0.2876482847748571,0.19543650793650794,2.119996644543699,0.0,2.119996644543699,2.252440929412842
17.0,0.2997257834757835,0.19682539682539682,2.089864878564201,0.0,2.089864878564201,2.2491567134857178
18.0,0.32997339138848575,0.18988095238095237,2.0638395188802696,0.0,2.0638395188802696,2.232924222946167
19.0,0.33601861667367583,0.16964285714285718,2.0289127851312214,0.0,2.0289127851312214,2.2253921031951904
20.0,0.3802127219887579,0.2071428571428571,2.004033706479557,0.0,2.004033706479557,2.2032365798950195
21.0,0.3813518988872762,0.1716269841269841,1.9646448104188692,0.0,1.9646448104188692,2.1733953952789307
22.0,0.4108990571044308,0.2211640211640212,1.9339512202907962,0.0,1.9339512202907962,2.1452977657318115
23.0,0.42238584686952235,0.26931216931216934,1.9023734261369951,0.0,1.9023734261369951,2.1232101917266846
24.0,0.4436222961877327,0.2664021164021164,1.8709043594728034,0.0,1.8709043594728034,2.0850064754486084
25.0,0.4739038315293865,0.2908068783068783,1.8332597602049783,0.0,1.8332597602049783,2.0686800479888916
26.0,0.49531257740423484,0.3158068783068783,1.8034663551235364,0.0,1.8034663551235364,2.0638599395751953
27.0,0.5141875770089791,0.3372715247715248,1.7738853457051997,0.0,1.7738853457051997,2.0562796592712402
28.0,0.5289586067185031,0.3201058201058201,1.7442158033843704,0.0,1.7442158033843704,2.0561838150024414
29.0,0.5417701670406551,0.2876984126984127,1.7074996592050575,0.0,1.7074996592050575,2.0328845977783203
30.0,0.5748674163952662,0.3253968253968254,1.6786322544445884,0.0,1.6786322544445884,2.006639242172241
31.0,0.5915675650844981,0.32136243386243385,1.6471141069973603,0.0,1.6471141069973603,1.9956543445587158
32.0,0.5973810710760471,0.3374338624338624,1.6031948053077658,0.0,1.6031948053077658,1.997079849243164
33.0,0.6085112607319564,0.3679894179894179,1.587326977216028,0.0,1.587326977216028,1.9599961042404175
