epoch,train_ba,val_ba,train_objective_loss,train_reg_loss,train_total_loss,val_objective_loss
1.0,0.08905630008548064,0.08333333333333333,2.487166172460927,3.3193358023596445e-05,2.4871993446514242,2.485363483428955
2.0,0.08907825983158946,0.08333333333333333,2.483074081539082,6.417472453428458e-05,2.4831382752285562,2.4853692054748535
3.0,0.0998428766496654,0.09027777777777778,2.4778040050434367,0.0001097198652076293,2.4779136976974145,2.4861667156219482
4.0,0.10242488627176936,0.09027777777777778,2.4692768919283266,0.00016958508621993444,2.4694464863269956,2.4859235286712646
5.0,0.10575766097709309,0.04497354497354497,2.459470158394766,0.00024337906341538116,2.4597135390348974,2.485208511352539
6.0,0.11282308725242503,0.08267195767195767,2.439713857670454,0.0003253059080407575,2.4400391451463026,2.47550630569458
7.0,0.1382397539190917,0.08234126984126984,2.412562349782343,0.0004264494374040963,2.4129887821341955,2.460503578186035
8.0,0.15566496759430537,0.09358465608465609,2.3920623291790384,0.0005639757529336305,2.3926263011466204,2.4371869564056396
9.0,0.16874799407748908,0.08664021164021164,2.3690879693745335,0.0007155347961520459,2.3698035320603705,2.4215822219848633
10.0,0.18648320347867145,0.09160052910052911,2.3460797820362083,0.0008795150095218609,2.346959297915539,2.4047892093658447
11.0,0.19992640932360686,0.1197089947089947,2.3209100988358515,0.0009633321082620223,2.3218734243855828,2.3995606899261475
12.0,0.2181567001632669,0.09854497354497355,2.2996320482375494,0.0010158479097098908,2.3006479161536633,2.40330171585083
13.0,0.2269108549590884,0.11474867724867725,2.2729487550443297,0.0010610321288601384,2.2740098149764147,2.3900580406188965
14.0,0.23719757078501993,0.1216931216931217,2.244664948901703,0.0011096399649336498,2.245774603546589,2.369548797607422
15.0,0.2468871804621435,0.11011904761904762,2.216976771461369,0.0012081404739154083,2.218184982848044,2.352623701095581
16.0,0.2754430921430551,0.13822751322751323,2.191523950399507,0.001337509618738663,2.192861504070525,2.3508858680725098
17.0,0.2993765302981914,0.15826719576719575,2.1595187355442014,0.0014201487905847584,2.1609389388007263,2.3479678630828857
18.0,0.2915016144876485,0.13869047619047617,2.1408639241413896,0.001479238592706967,2.142343119787062,2.345534086227417
19.0,0.3141297524223902,0.16785714285714284,2.110078241041318,0.0015651735732822379,2.1116434750171207,2.317967176437378
20.0,0.33409556214842007,0.1791005291005291,2.079892764608544,0.001616479832961155,2.0815092064632608,2.3027522563934326
21.0,0.3449597919584971,0.20072751322751323,2.0476819882089217,0.0016887723784829633,2.049370798925114,2.2993576526641846
22.0,0.35561335049796944,0.19378306878306875,2.025567008377968,0.0017818564524242522,2.027348841324115,2.2854316234588623
23.0,0.3710990709647295,0.18743386243386242,1.9957543059593634,0.0018340268436011422,1.9975883453930512,2.2614872455596924
24.0,0.39228450792777464,0.2476190476190476,1.9794401843453437,0.001858463768146791,1.9812986797391856,2.2491581439971924
25.0,0.3992621558245402,0.2248015873015873,1.9477409253637474,0.0019771591243261982,1.9497180789350026,2.242155075073242
26.0,0.41227322930731175,0.20132275132275132,1.931988971163607,0.0021511779604367464,1.9341401405465788,2.2300682067871094
27.0,0.42811843348584927,0.21904761904761905,1.902652790747493,0.002279281965056162,1.9049320524612925,2.2128617763519287
28.0,0.4498043286819646,0.18988095238095234,1.8761460101953267,0.0023603767449943518,1.8785064068595636,2.223532199859619
29.0,0.4568502313036165,0.2226190476190476,1.8559598957610006,0.0024000429516263856,1.8583599501345531,2.190138101577759
30.0,0.4793242834278258,0.2384920634920635,1.833244986460254,0.0024591750139130114,1.8357041942888612,2.1700992584228516
31.0,0.5051907167882473,0.24219576719576721,1.8119727941470385,0.0025018648486488247,1.8144746237080192,2.172447443008423
32.0,0.5113788019642626,0.2798941798941799,1.7875973314508513,0.0025424934228763575,1.7901398128158255,2.131559133529663
