epoch,train_ba,val_ba,train_objective_loss,train_reg_loss,train_total_loss,val_objective_loss
1.0,0.09330840455840456,0.06646825396825397,2.48452275509268,0.0002061678814229262,2.484728878008109,2.470768451690674
2.0,0.09755698005698005,0.12281746031746033,2.4588117620005256,0.0003915536422270435,2.4592032941401314,2.4705376625061035
3.0,0.131454177219993,0.10317460317460318,2.4341679333409427,0.0005870192157819533,2.434754974870797,2.4435765743255615
4.0,0.12950858060527873,0.11011904761904762,2.4149770621793816,0.0008748947913644646,2.4158519680857045,2.424347162246704
5.0,0.14985046094715906,0.1130952380952381,2.387655001704336,0.0012375072771667306,2.388892433934696,2.4242756366729736
6.0,0.16394007128899213,0.12142857142857143,2.367988035724003,0.001589165233066001,2.36957724943834,2.4116084575653076
7.0,0.18062005960166458,0.14424603174603173,2.337655940277441,0.0019129928932388966,2.339568875127323,2.3861567974090576
8.0,0.19532098149598268,0.14424603174603176,2.3081652601081206,0.0023655750806380878,2.310530841863504,2.375239133834839
9.0,0.23086653317310266,0.14821428571428572,2.2778829662401785,0.002916112611480634,2.280799029000655,2.370879888534546
10.0,0.25920671229209086,0.22063492063492063,2.2440142807985133,0.0035236170507403227,2.2475379174014174,2.351282835006714
11.0,0.2882663431503281,0.16765873015873015,2.2059365640203636,0.003729530199785138,2.2096661208213506,2.3264877796173096
12.0,0.29735403509965525,0.19285714285714284,2.1771909176995545,0.0037639199478772954,2.1809548773576797,2.316558837890625
13.0,0.321036109010731,0.19087301587301586,2.142576243503984,0.0038847823919032714,2.146461054708379,2.304274559020996
14.0,0.3193144108975234,0.17400793650793647,2.1115472160805524,0.004164030433194824,2.115711218723947,2.296598434448242
15.0,0.3437220530867971,0.1398809523809524,2.080878592604409,0.004460996306996645,2.085339631147926,2.287397861480713
16.0,0.35005031037260004,0.15654761904761902,2.0460428555532904,0.00481788616342127,2.050860676215561,2.266286611557007
17.0,0.39615339717740866,0.21739417989417986,2.011021329285561,0.005053488388593451,2.016074818916452,2.253969192504883
18.0,0.41688236522810257,0.19914021164021165,1.985699102102992,0.005164261237299791,1.9908633570662875,2.221395254135132
19.0,0.4138808800315579,0.16441798941798944,1.9551001830273365,0.00534020367811038,1.9604403906968293,2.2283458709716797
20.0,0.4259845749180851,0.15945767195767196,1.9269403418247137,0.0054677225234188945,1.932408043111253,2.2007319927215576
21.0,0.43734483543900043,0.18167989417989416,1.9054150675742434,0.005540197169353701,1.9109552626765738,2.1911823749542236
22.0,0.45969110799360635,0.22275132275132273,1.8851575787834784,0.005621226546923644,1.8907788187624461,2.1690852642059326
