epoch,train_ba,val_ba,train_objective_loss,train_reg_loss,train_total_loss,val_objective_loss
1.0,0.09209935897435899,0.09365079365079365,2.4953245488788913,0.0,2.4953245488788913,2.4746716022491455
2.0,0.100491452991453,0.10059523809523808,2.4667697359075236,0.0,2.4667697359075236,2.46769380569458
3.0,0.10368589743589744,0.12142857142857143,2.4497917781803573,0.0,2.4497917781803573,2.459195137023926
4.0,0.11531345750685373,0.13333333333333333,2.437384552471404,0.0,2.437384552471404,2.456587314605713
5.0,0.11204422673762297,0.12003968253968254,2.428750631936446,0.0,2.428750631936446,2.4473843574523926
6.0,0.1324307571359458,0.13194444444444445,2.4127538589930575,0.0,2.4127538589930575,2.4457249641418457
7.0,0.1334120504757297,0.1388888888888889,2.3961686201637256,0.0,2.3961686201637256,2.4360568523406982
8.0,0.15453355417584977,0.1150793650793651,2.372697382908885,0.0,2.372697382908885,2.4195899963378906
9.0,0.18874958564030897,0.1388888888888889,2.3445941088737188,0.0,2.3445941088737188,2.407089948654175
10.0,0.2109168436094537,0.1388888888888889,2.3183269545871914,0.0,2.3183269545871914,2.3930115699768066
11.0,0.21190736485154726,0.15707671957671956,2.2897029042038777,0.0,2.2897029042038777,2.360954523086548
12.0,0.22332075695676326,0.18981481481481485,2.2645893384175126,0.0,2.2645893384175126,2.3413610458374023
13.0,0.25140005420272715,0.2037037037037037,2.2323923480285015,0.0,2.2323923480285015,2.3251583576202393
14.0,0.2615544759805766,0.22096560846560845,2.208825229572552,0.0,2.208825229572552,2.3140971660614014
15.0,0.27852038873658375,0.19874338624338625,2.176403898380299,0.0,2.176403898380299,2.301440715789795
16.0,0.28897853616800157,0.21296296296296294,2.1550380367009856,0.0,2.1550380367009856,2.2979798316955566
17.0,0.2912292484187138,0.2060185185185185,2.1240904684116018,0.0,2.1240904684116018,2.306530714035034
18.0,0.3077464096292712,0.2547619047619048,2.1045722136604192,0.0,2.1045722136604192,2.254948854446411
19.0,0.31691489051945027,0.2732804232804233,2.088089524776308,0.0,2.088089524776308,2.2441048622131348
20.0,0.3258917244530452,0.24351851851851855,2.0514114301093884,0.0,2.0514114301093884,2.2722575664520264
21.0,0.33339937330896446,0.2584656084656085,2.0326006798243563,0.0,2.0326006798243563,2.228505849838257
22.0,0.35845200818864337,0.24021164021164024,2.0104779335389655,0.0,2.0104779335389655,2.1927192211151123
23.0,0.3741480410721129,0.23544973544973544,1.9802598212549074,0.0,1.9802598212549074,2.204817056655884
24.0,0.38880810464435434,0.2542989417989418,1.9628944039960325,0.0,1.9628944039960325,2.1728367805480957
25.0,0.4182320102868135,0.24365079365079367,1.9343445834522608,0.0,1.9343445834522608,2.1608901023864746
26.0,0.4248285428728977,0.2681878306878307,1.9042546677302166,0.0,1.9042546677302166,2.1536052227020264
27.0,0.4603041331494111,0.27156084656084656,1.8777631037001354,0.0,1.8777631037001354,2.1166975498199463
28.0,0.4654651944362078,0.2521164021164021,1.8524789789662715,0.0,1.8524789789662715,2.098663091659546
29.0,0.4700803966177267,0.2973544973544973,1.8245543243552649,0.0,1.8245543243552649,2.0910274982452393
30.0,0.4993137126975126,0.3244708994708995,1.8011160619082427,0.0,1.8011160619082427,2.0713284015655518
31.0,0.5009574348577011,0.2979497354497354,1.768067637942539,0.0,1.768067637942539,2.0587451457977295
32.0,0.5245691190470289,0.31719576719576725,1.7265140409108488,0.0,1.7265140409108488,2.0221595764160156
33.0,0.5541075276637316,0.30390211640211645,1.700744655169226,0.0,1.700744655169226,2.015817880630493
34.0,0.554956099951811,0.2974206349206349,1.6754700632801154,0.0,1.6754700632801154,2.0275089740753174
35.0,0.5718331685414705,0.317989417989418,1.6382537647286708,0.0,1.6382537647286708,1.998492956161499
