seed,model_kind,split,layer,state,lag_steps,corr_mean,corr_std,cosine_mean,cosine_std,normalized_l2_mean,normalized_l2_std,count
23,c2,test,L1,spike50,1,0.9363758498810435,0.06600753059825183,0.9419019986268289,0.06438380939103695,18762134301.99604,177761904249.68503,9071
23,c2,test,L1,spike50,2,0.9044036971297488,0.09127739676329803,0.9129012269693968,0.08842793869872442,46810824557.85812,333912591076.37524,8940
23,c2,test,L1,spike50,4,0.791954473212532,0.15669381174031774,0.8112967366362945,0.14908628749479771,137036880651.03554,736821987637.5752,8680
23,c2,test,L1,spike50,8,0.7093398204668191,0.18928106876024384,0.7364370493992809,0.1780903591504867,394922162646.68994,1481052576693.5864,8170
23,c2,test,L1,spike50,16,0.655842903873408,0.2068742125231308,0.6863780933601682,0.1950814784045484,981274426898.1992,2579740750895.941,7154
23,c2,test,L1,spike50,32,0.5974663190499098,0.22428125844490937,0.6320726845692153,0.21076915220920814,1910398097788.6646,4078926622834.1436,5111
23,c2,test,L1,spike50,48,0.5214934681340173,0.2466025332890478,0.5616540950781047,0.23151909166328127,2667104341498.53,4593251177939.747,3239
23,c2,test,L1,spike50,64,0.4572532052770625,0.2918023961489599,0.500099066779554,0.2710425086128317,3366834285690.704,4870594418829.616,1760
23,c2,test,L1,syn_current,1,0.9510391448867084,0.09368149320300564,0.9542675428196652,0.08851052384861904,2120894959.0607653,54453713260.44565,10429
23,c2,test,L1,syn_current,2,0.9096172133406129,0.1184722602445655,0.9156067863059906,0.11174530898601541,2807785901.542769,52929162095.029366,10301
23,c2,test,L1,syn_current,4,0.8429635218740844,0.14634752324848035,0.8533495104401937,0.13727670922675317,4488214566.580282,74423657173.58208,10045
23,c2,test,L1,syn_current,8,0.7599692663019135,0.16985865228715585,0.7754369408641063,0.15818995727050586,8528582247.12729,103598132094.51797,9533
23,c2,test,L1,syn_current,16,0.7252133536747409,0.17674280508242868,0.7413126645034255,0.16660534551699233,20317145232.309933,209845244018.67432,8509
23,c2,test,L1,syn_current,32,0.6959408372405912,0.18943742273268935,0.7139147924316483,0.17887654053253466,32909729949.624126,296416193673.11957,6461
23,c2,test,L1,syn_current,48,0.6317388995261912,0.19797098775251507,0.6520363672830962,0.18873951399994196,51051870737.68144,382711095842.1537,4425
23,c2,test,L1,syn_current,64,0.5845098802672953,0.22262178015631576,0.6066239359964208,0.21481347653003124,67429670935.95224,441579002433.7925,2662
23,c2,test,L1,pre_reset,1,0.9699834458353243,0.059283193017790635,0.9716625305960206,0.05624052262922671,2120894958.9957747,54453713260.44817,10429
23,c2,test,L1,pre_reset,2,0.9393395144180114,0.09032999869019828,0.9427558974484168,0.08542158794479615,3787384737.780854,76433674622.1155,10301
23,c2,test,L1,pre_reset,4,0.8744676181480366,0.1288611425821505,0.8813975945949852,0.12102750419640529,7045281527.98436,112857033731.019,10045
23,c2,test,L1,pre_reset,8,0.7854733836299342,0.16185467765998174,0.7966257290104071,0.15066917393438387,14357713307.591911,174640692732.97394,9533
23,c2,test,L1,pre_reset,16,0.7421249399121099,0.17412654497163563,0.7533920407463632,0.16449128497820845,34171200427.973686,348354015788.51715,8509
23,c2,test,L1,pre_reset,32,0.7123495893893896,0.18976329460464608,0.7243795087928543,0.18021336319510872,56256381777.704544,499426395980.3943,6461
