seed,model_kind,split,layer,state,lag_steps,corr_mean,corr_std,cosine_mean,cosine_std,normalized_l2_mean,normalized_l2_std,count
37,a2,test,L1,syn_current,48,0.5544803826710194,0.21116589692850754,0.5974927140631647,0.19947307621346425,44796401182.38415,335659201169.51044,4425
37,a2,test,L1,syn_current,64,0.5010358243813818,0.23050551366425637,0.547763472813085,0.2194279861476641,57868357760.09197,378908818735.5042,2662
37,a2,test,L1,pre_reset,1,0.9600838531758324,0.06422563349876821,0.9637731523886233,0.06009902667224991,2127065331.0202594,55365418115.217285,10429
37,a2,test,L1,pre_reset,2,0.920324626200702,0.09910892547867756,0.9275182628071118,0.09251321686838254,3749162055.1917973,76596946322.35666,10301
37,a2,test,L1,pre_reset,4,0.8340033068652414,0.1378686813781512,0.8489916521443667,0.12872668679057264,6905029774.127712,111115549086.13933,10045
37,a2,test,L1,pre_reset,8,0.7137506404259994,0.1647933213448009,0.7400505844708674,0.1535713736023633,14058141654.762417,171367932799.19534,9533
37,a2,test,L1,pre_reset,16,0.661270241094374,0.18571769824616235,0.6922166554297521,0.17293380086268328,31078813878.936092,317017080027.64777,8509
37,a2,test,L1,pre_reset,32,0.6304083620072769,0.20814948296395175,0.6623826065631541,0.1955726450247194,47689360333.1964,422771165437.5661,6461
37,a2,test,L1,pre_reset,48,0.5581944835202736,0.2113869739306182,0.5955290440782239,0.20049720064815338,72649868330.04721,540537568064.6969,4425
37,a2,test,L1,pre_reset,64,0.50546207602933,0.23336709735712,0.5463677448730309,0.22387139670724357,93650162357.99478,605126364410.3221,2662
37,a2,test,L2,spike50,1,0.9643860057114695,0.047010782326614806,0.9785979250694354,0.045776668607452574,30733840419.545147,307764815286.8224,8877
37,a2,test,L2,spike50,2,0.92211802060322,0.0673578249358947,0.9562029962122287,0.060324882335403084,97919149921.42683,734183645428.963,8747
37,a2,test,L2,spike50,4,0.7975958602998818,0.13307803333924523,0.8907228925887796,0.102450615433427,378789441015.73474,2071945357510.0,8488
37,a2,test,L2,spike50,8,0.6249872491199994,0.1912032554601897,0.8029820284016099,0.13425390702113044,1333702747346.2922,4825470577638.026,7980
37,a2,test,L2,spike50,16,0.427485603456948,0.22824520468597967,0.7040530507930093,0.150838083968527,3735361647096.243,8676691461315.615,6959
37,a2,test,L2,spike50,32,0.21987586568935125,0.24801334509694603,0.5970181497783329,0.15898977831650132,6697702507270.254,11929195990609.89,4919
37,a2,test,L2,spike50,48,0.059495576616486814,0.27279269253398447,0.5070824547266114,0.170178761536074,9223101201361.758,13711796926302.605,3086
37,a2,test,L2,spike50,64,-0.05567161819163226,0.2733769905587507,0.4249746586803214,0.17730801302167418,11884195342644.262,14761846377057.69,1647
37,a2,test,L2,syn_current,1,0.9571486639491331,0.07530564281966196,0.9635033026538461,0.06881636223365974,19673276027.206726,199421754465.2484,9065
37,a2,test,L2,syn_current,2,0.9364812040321837,0.09433898532082088,0.9459568912220848,0.08621945782913076,49679400243.46166,379644348461.1318,8937
37,a2,test,L2,syn_current,4,0.875768189459232,0.1386808461702821,0.8945966493966597,0.125713845841951,137884035063.34088,756852827339.2708,8681
37,a2,test,L2,syn_current,8,0.7591168340375437,0.1961172322077751,0.7968927444947319,0.17517858179177223,416082169120.02716,1581259209529.86,8169
37,a2,test,L2,syn_current,16,0.5893478481723439,0.24075891294344456,0.6549999920366235,0.2114014072946589,1136290721938.4417,2943987636610.432,7145
37,a2,test,L2,syn_current,32,0.35024446983431806,0.28230204220103844,0.45663077567250815,0.24978527028002095,2016371652144.9248,4136311251822.25,5097
37,a2,test,L2,syn_current,48,0.14728718411975514,0.309909202036695,0.29151392996761916,0.28356328914100093,2927665499570.74,4917904267837.291,3221
37,a2,test,L2,syn_current,64,-0.019047783603449726,0.3245839832758087,0.15651991310076954,0.29856040571324044,3775873233806.244,5347862522004.028,1743
37,a2,test,L2,pre_reset,1,0.9770005929971916,0.0502981368817107,0.9799527209423199,0.04562293627120909,19673276027.14964,199421754465.25403,9065
37,a2,test,L2,pre_reset,2,0.9555938316384922,0.07556256323579764,0.9605445175406278,0.06991961329074146,56897851659.39329,432836178154.05365,8937
37,a2,test,L2,pre_reset,4,0.8983523058890724,0.12433450609220634,0.9090980585063033,0.11584421609118138,175669359582.45697,971394376477.0488,8681
37,a2,test,L2,pre_reset,8,0.7829188227771894,0.18663273114298218,0.8059325988762724,0.1727068471809871,584231668632.9204,2283761441710.2036,8169
37,a2,test,L2,pre_reset,16,0.6095486087569536,0.23422030670546828,0.6512317142078784,0.21444303047750554,1788541973826.765,4786538774578.966,7145
37,a2,test,L2,pre_reset,32,0.3640949641598651,0.2757865282469777,0.43460717174735997,0.2538987289715516,3315983669276.8125,6953959197940.07,5097
37,a2,test,L2,pre_reset,48,0.1577815449280612,0.3033465355737853,0.25604083083502666,0.2891537969329086,4989111992607.487,8573539176402.519,3221
37,a2,test,L2,pre_reset,64,-0.010777972837487758,0.3200766448712652,0.10997082218761273,0.30780855991302397,6419998905510.19,9327506880497.742,1743
37,a2,test,L1,spike50,1,0.9292977817289472,0.06348798706766556,0.9335815095566865,0.0620138755180674,19122595460.1676,175613211637.76953,1163
37,a2,test,L1,spike50,2,0.9033940197624843,0.07915045449489645,0.9091949736197336,0.07718559549200044,44176886958.79361,285274842900.6023,1145
37,a2,test,L1,spike50,4,0.8045596789639885,0.13929118615713096,0.8168647454092324,0.13454181151984754,131501930940.3219,622554815896.6687,1109
37,a2,test,L1,spike50,8,0.7592757786215155,0.15080546727017816,0.7746999933711352,0.14486458542920555,389721120636.99023,1280692595003.1113,1037
37,a2,test,L1,spike50,16,0.726719540176794,0.17564277067408077,0.7432920030862816,0.16984929810189275,972143188103.888,2178166960091.3828,893
37,a2,test,L1,spike50,32,0.6413172628059596,0.20382484587136,0.663437290874834,0.195637126213793,1797936321741.2065,3101159499474.2954,605
37,a2,test,L1,spike50,48,0.5927270053234291,0.20480866170532055,0.6166503046569185,0.1950522669097749,3088869079427.3247,4096749430373.3267,323
37,a2,test,L1,spike50,64,0.4870027529450706,0.23498200049668072,0.512639828998053,0.2261546668428105,4996070795034.463,4343110629990.5654,94
37,a2,test,L1,syn_current,1,0.9411352423923491,0.09776462059146046,0.9472773971971613,0.0909941391267518,1262834661.3142693,21811427154.9542,1397
37,a2,test,L1,syn_current,2,0.8908596407241945,0.12278521338969701,0.9025036374160694,0.11469920997467778,2540649453.4494476,35884952578.745605,1379
37,a2,test,L1,syn_current,4,0.8100335160333746,0.14860074803005283,0.8308701902735456,0.1391791908841414,4777245155.212015,58677643908.41499,1343
37,a2,test,L1,syn_current,8,0.7183021885160722,0.1683440817910547,0.7503942843246075,0.15644425746731896,7560806918.360577,78971818861.29805,1271
37,a2,test,L1,syn_current,16,0.7137018675941402,0.17853067827213434,0.746644504383081,0.16294720779854793,15215579882.391304,155453901838.80197,1127
37,a2,test,L1,syn_current,32,0.6423518620153392,0.18625280162086938,0.681663097853841,0.173070714941395,22309097530.260292,190170363101.0338,839
37,a2,test,L1,syn_current,48,0.6023412472309638,0.19194429867043633,0.6431162151732465,0.1794576197527567,43815813453.73504,299380286926.942,551
37,a2,test,L1,syn_current,64,0.5065136801791069,0.18075017560016327,0.5507754249966337,0.17203781005903615,63534465896.27602,328389457407.40845,288
37,a2,test,L1,pre_reset,1,0.9621211832644535,0.05745164016838948,0.9661308977935206,0.05466056428853324,1262834661.2533863,21811427154.957726,1397
37,a2,test,L1,pre_reset,2,0.9246126432112595,0.08884013431215956,0.9325142866309656,0.08379416890910762,3097071162.97167,42787118688.81248,1379
37,a2,test,L1,pre_reset,4,0.8415533382151165,0.12536871375700984,0.8585790839758655,0.11763448226686289,6686873224.21474,80543343356.21622,1343
37,a2,test,L1,pre_reset,8,0.7335013007326573,0.15315122755690116,0.7632885938138614,0.14224408228859842,12406021142.211699,129292930455.02945,1271
37,a2,test,L1,pre_reset,16,0.7185784578388155,0.17163491150693383,0.7502194961834325,0.15662944929686204,27213675560.216137,267486789069.41592,1127
37,a2,test,L1,pre_reset,32,0.6527118052060391,0.18028490469740835,0.689205746005438,0.16778854658648282,39182190341.49711,325658603201.4744,839
37,a2,test,L1,pre_reset,48,0.6119930525485373,0.18797995780515622,0.6497066752701601,0.1764705760053461,71909504765.85487,481156648305.7389,551
37,a2,test,L1,pre_reset,64,0.5140334929310074,0.17940315187861441,0.5557276448270587,0.17055786601219872,110947829440.34966,564746979040.2417,288
37,a2,test,L2,spike50,1,0.9585910979905382,0.04610565382182209,0.9738573385749889,0.04504826596263195,29565099903.924435,280282944506.3437,1136
37,a2,test,L2,spike50,2,0.9214529763933493,0.06355043394880351,0.9529324630005787,0.0577572448665496,89638926441.58012,631895916329.0245,1118
37,a2,test,L2,spike50,4,0.8038086958932418,0.1319601973936595,0.8864881862811517,0.10717546883699611,334980617525.0049,1722838200966.221,1082
37,a2,test,L2,spike50,8,0.6549091055658288,0.18985083558380675,0.8059269253191201,0.14216696307890397,1255253059486.2803,4233714652246.9287,1010
37,a2,test,L2,spike50,16,0.48837455102917876,0.22018098766188035,0.7143683830705168,0.16619349826156382,3818924158650.8335,8094888620558.344,866
37,a2,test,L2,spike50,32,0.2721912416098139,0.24152571314792579,0.584884533699398,0.18806016030723754,7869358483816.508,12026836379419.012,578
37,a2,test,L2,spike50,48,0.12826106627517145,0.2786450761914123,0.48264025327073473,0.1863543863627321,12949866495618.336,14447799175240.256,300
37,a2,test,L2,spike50,64,0.026010558263543333,0.24726654620754604,0.33162174327050714,0.17662168806404205,20667929213240.04,13146230208815.215,79
37,a2,test,L2,syn_current,1,0.9476278834423031,0.07701427167037483,0.959740040202753,0.06659290498637611,21900092441.296673,205642220160.9111,1163
37,a2,test,L2,syn_current,2,0.9285377275390494,0.08900603107997902,0.9446609422066099,0.0752870185791175,47005031710.59173,308483698155.70984,1145
37,a2,test,L2,syn_current,4,0.8711202249575862,0.12923669315231054,0.90042910252414,0.10964512745339973,127490042393.04973,614189261318.5674,1109
37,a2,test,L2,syn_current,8,0.7632986369827327,0.188887522687385,0.8195416771610938,0.154013762939555,375664714757.6466,1267292653200.2612,1037
37,a2,test,L2,syn_current,16,0.6260995797163562,0.2303201864670003,0.714550765034647,0.18646508584766766,934635040308.9812,2126954275908.9417,893
37,a2,test,L2,syn_current,32,0.4018935806087653,0.2698812010189156,0.532044109605467,0.22831549815725521,1743749910815.003,2967929108098.4844,605
37,a2,test,L2,syn_current,48,0.22176318663719533,0.30479664798266715,0.38296368192822156,0.26848386548596304,3177819717242.198,4033566892064.9443,323
37,a2,test,L2,syn_current,64,0.06852644501390877,0.3140695441824906,0.21232588991574675,0.2803979594993133,5611228463417.1875,4543928098091.288,94
37,a2,test,L2,pre_reset,1,0.9686386172716053,0.04719848653973574,0.97590773648041,0.04152628206195653,21900092441.24776,205642220160.91632,1163
37,a2,test,L2,pre_reset,2,0.9488608425732923,0.06594639851264758,0.9588712906869552,0.05791989434176571,55775250390.49428,370851673140.7941,1145
37,a2,test,L2,pre_reset,4,0.8926182454390618,0.11166160376587801,0.9124916769696118,0.09715708166607913,165404628637.7118,797320383098.8777,1109
37,a2,test,L2,pre_reset,8,0.7843238517195905,0.1764050743613817,0.8250157371737087,0.14926429476698855,531178303044.3378,1817979727440.4812,1037
37,a2,test,L2,pre_reset,16,0.638006103319441,0.22148952096199928,0.7055210840278225,0.1848883710107114,1426339817600.4917,3308575573741.37,893
37,a2,test,L2,pre_reset,32,0.4106135640371008,0.2607539859530729,0.509139117075828,0.22620362168994818,2627719487916.2754,4540931134471.748,605
37,a2,test,L2,pre_reset,48,0.22809531639970487,0.29215492924830694,0.34861406571149306,0.2688625371387259,4997927597909.484,6487309860298.257,323
37,a2,test,L2,pre_reset,64,0.06560862239813761,0.29834180785066017,0.17082548594522431,0.27607732263224893,9151489598519.254,7799058057878.32,94
