seed,model_kind,split,layer,state,lag_steps,corr_mean,corr_std,cosine_mean,cosine_std,normalized_l2_mean,normalized_l2_std,count
23,a2,test,L2,syn_current,48,0.03130164666613587,0.3268217384954178,0.2094195505476963,0.30269082241435885,2459821615897.648,4288957037739.2837,3269
23,a2,test,L2,syn_current,64,-0.11636280098053316,0.3094502378991204,0.08696984057508511,0.300737687635861,3127338385832.601,4500902236650.045,1774
23,a2,test,L2,pre_reset,1,0.9708516107086326,0.054185123481494804,0.975863785991948,0.04858858393478731,19707499793.83145,207322736893.91403,9121
23,a2,test,L2,pre_reset,2,0.9434615880152653,0.08615583553911131,0.9516959783332753,0.07768798686422072,55299961287.42929,436303571569.7128,8993
23,a2,test,L2,pre_reset,4,0.8693143146027932,0.14680748901333107,0.8868597949981083,0.13282838669456573,171381246967.15466,995260577902.5399,8737
23,a2,test,L2,pre_reset,8,0.7208767062310248,0.21952450540589796,0.7568579552364907,0.19765423518325173,572747402955.7107,2345691010504.95,8225
23,a2,test,L2,pre_reset,16,0.5154659391571946,0.26231019852465115,0.5769635632560887,0.23495367937836611,1655580754427.316,4667948061053.668,7201
23,a2,test,L2,pre_reset,32,0.25519475998759095,0.29290642462899286,0.35156091368055137,0.2639054147807718,2809498239929.989,6431068164711.082,5153
23,a2,test,L2,pre_reset,48,0.02943099028499141,0.3202643986441506,0.1559360096385115,0.31060636928882174,4030948704268.3257,7253463579109.708,3269
23,a2,test,L2,pre_reset,64,-0.11916981180500173,0.3030345997633513,0.02668858327646987,0.30975968366306167,5061809464085.205,7473889427963.1875,1774
23,a2,test,L1,spike50,1,0.9324222879792969,0.0630287437823158,0.9366046333683978,0.06134641427672522,16633617134.570856,147340213057.5947,1185
23,a2,test,L1,spike50,2,0.9120098985557065,0.07171180430555485,0.9175008032463586,0.0694893505054784,41452682308.99364,266156244326.06775,1166
23,a2,test,L1,spike50,4,0.8167865049390953,0.13148779521912818,0.82860476575846,0.1261544074547672,130202836893.69875,632229300121.0079,1128
23,a2,test,L1,spike50,8,0.766938317760021,0.14935976219388886,0.7819615719732054,0.14280796364082438,398813455416.06,1342388549493.1245,1058
23,a2,test,L1,spike50,16,0.739196238214134,0.15532988612127188,0.7550135245734707,0.14938037263575407,987374920870.7239,2314827012752.544,916
23,a2,test,L1,spike50,32,0.6701961531558852,0.16409821937064553,0.690184534107836,0.15738675476140632,1677716315978.033,3096614898828.3477,628
23,a2,test,L1,spike50,48,0.6409208148140344,0.1732853681052904,0.6607689339759656,0.16498113907922546,2819415204554.8804,3917976938982.1177,345
23,a2,test,L1,spike50,64,0.5101632715162348,0.1963927303178736,0.5339889111151891,0.1875499982462417,4670287650852.43,4286616372497.306,116
23,a2,test,L1,syn_current,1,0.9508176484778207,0.09031031010919188,0.9557770993313973,0.08356048440853091,1226017018.6361377,20879820761.896442,1397
23,a2,test,L1,syn_current,2,0.9100054289133327,0.1140360150405877,0.9192556800452962,0.10517387582758803,2429656511.255719,33866095241.1663,1379
23,a2,test,L1,syn_current,4,0.8458732959406897,0.13922201372942344,0.8619344661744693,0.1273436726390474,4613655935.454807,56011260740.30769,1343
23,a2,test,L1,syn_current,8,0.7761485998825551,0.15485488288217675,0.7997485530899958,0.13972416365339535,7744141260.950481,81228969992.6228,1271
23,a2,test,L1,syn_current,16,0.7694779514645802,0.15985074611516598,0.7924635616995743,0.14574334452921167,16861994801.10797,170968124551.46512,1127
23,a2,test,L1,syn_current,32,0.7101642458716203,0.17983343119746256,0.7376988374387172,0.16535294928995223,24580742242.717884,210225921960.1827,839
23,a2,test,L1,syn_current,48,0.6714932423373953,0.17478953162577757,0.7013519897537825,0.1624404659068607,47812685190.085815,327343009849.9725,551
23,a2,test,L1,syn_current,64,0.5770314763435458,0.17123703069251384,0.6122456913972862,0.1600937473427236,70431938477.7878,364445489442.99176,288
23,a2,test,L1,pre_reset,1,0.9695272855495959,0.0564324238133295,0.9724052560065252,0.05363243027884465,1226017018.5749009,20879820761.90004,1397
23,a2,test,L1,pre_reset,2,0.9396081385464868,0.08497164637656508,0.9454744540180142,0.07948194434616088,2965301149.653329,40573848573.53024,1379
23,a2,test,L1,pre_reset,4,0.8754476154401906,0.11958541689629992,0.8878355650235344,0.10992249160591956,6498349300.821989,77852334124.4588,1343
23,a2,test,L1,pre_reset,8,0.7959362904067545,0.14522870503687613,0.8164517045431264,0.1307123310779347,12661305461.155243,132628832061.39676,1271
23,a2,test,L1,pre_reset,16,0.7795915769507329,0.15862077784863343,0.800217659928854,0.14454264597646937,30133338610.177727,295370466401.3079,1127
23,a2,test,L1,pre_reset,32,0.7204864837657945,0.1805381341598183,0.7443443292423071,0.16636419352605253,44028735264.42127,367035201301.917,839
23,a2,test,L1,pre_reset,48,0.6787274467999709,0.17629082503619406,0.7044876118681419,0.1648360644750498,81579393667.5727,549146816088.687,551
23,a2,test,L1,pre_reset,64,0.580153617743158,0.17248477075625865,0.6115880806111009,0.16086330730766712,124960289247.40982,641106146515.0996,288
23,a2,test,L2,spike50,1,0.95857384322419,0.05385401008629277,0.9736704610225443,0.05286206686788685,28558160714.132725,282905452910.35486,1137
23,a2,test,L2,spike50,2,0.924019027711429,0.07018079378608137,0.9543971245432832,0.06516545162295863,87512180466.9394,643457085258.0398,1119
23,a2,test,L2,spike50,4,0.8130827570035112,0.12770819736068345,0.8927950372911972,0.10262070408920962,345608628789.65784,1839230019624.1533,1083
23,a2,test,L2,spike50,8,0.6653546459096358,0.18149603390563793,0.8126600491035455,0.13050663496843284,1298516619673.171,4420198372681.154,1011
23,a2,test,L2,spike50,16,0.4879354346288332,0.21599004818719902,0.7150495138331148,0.1457196577954448,3862176697398.3687,8134628918967.423,867
23,a2,test,L2,spike50,32,0.28091132276084796,0.2563938525600637,0.5902702803143957,0.15721829555364042,7682919605772.239,11737933564278.236,579
23,a2,test,L2,spike50,48,0.13184687180725668,0.2900379228533809,0.47647999283028336,0.1729963079922087,12620795015046.312,14042082188738.05,303
23,a2,test,L2,spike50,64,-0.0036354169637293873,0.23755539106220283,0.30109760753242953,0.1621522520584046,20688860100130.055,13035761111544.148,81
23,a2,test,L2,syn_current,1,0.9409988166367798,0.09959212873319825,0.9551637498842127,0.08404809721522069,14090712027.875134,138875583390.59613,1192
23,a2,test,L2,syn_current,2,0.9205330975536353,0.11664218379515605,0.9395532030870857,0.10038111531108326,34857112366.086716,260785514184.14154,1174
23,a2,test,L2,syn_current,4,0.8586857305990857,0.1541355448231445,0.8934582111844076,0.13036336676493293,105184582224.6326,601546188027.2537,1138
23,a2,test,L2,syn_current,8,0.7429772991439426,0.2059489679871687,0.8066255587536619,0.17077559655560268,330290589292.5668,1223770404269.5166,1066
23,a2,test,L2,syn_current,16,0.5877212370277431,0.2509769229175244,0.688989095627939,0.19980345191931498,869602994307.4598,2115638497045.6575,922
23,a2,test,L2,syn_current,32,0.33759115373647586,0.30622301091675774,0.48889345859517447,0.24115618589510496,1521590472208.5525,2788035703181.0103,634
23,a2,test,L2,syn_current,48,0.15664331837867948,0.35536878308145853,0.34140431976000774,0.29071347390122243,2618356029257.0312,3554287208381.5864,351
23,a2,test,L2,syn_current,64,-0.0034771359250503333,0.31995395202552745,0.17883063129918517,0.3122039846353019,4372412722133.595,3933860031344.1006,122
23,a2,test,L2,pre_reset,1,0.9639855191679306,0.06257762873779517,0.9729366637328731,0.05403502420084903,14090712027.825645,138875583390.60114,1192
23,a2,test,L2,pre_reset,2,0.9416209882866978,0.08893497646603317,0.9542379841277978,0.07834016081030301,40344692986.179085,297802506395.1259,1174
23,a2,test,L2,pre_reset,4,0.8792504830389275,0.1351294125326487,0.9040018715337474,0.11770906772994993,135263311426.15073,771233210151.6041,1138
23,a2,test,L2,pre_reset,8,0.7606143022375867,0.19646064039518096,0.8079071359516309,0.1701068913437657,467512809584.93994,1782418951044.0107,1066
23,a2,test,L2,pre_reset,16,0.5972725831699875,0.2431782545248933,0.6740265984840055,0.20557980412813925,1334917346669.1804,3309296989459.6187,922
23,a2,test,L2,pre_reset,32,0.3398395179864808,0.29449262003062543,0.45448807821353426,0.24704457262322035,2281727234269.0674,4247894828816.7583,634
23,a2,test,L2,pre_reset,48,0.14616394040470157,0.34326640308209216,0.29200025459933876,0.3013024933817251,4058085662632.023,5612064942636.418,351
23,a2,test,L2,pre_reset,64,-0.0034060714462845515,0.3148959073000962,0.14714483950754767,0.32414544579945537,6866432452511.361,6374205103431.861,122
