seed,model_kind,split,layer,state,lag_steps,corr_mean,corr_std,cosine_mean,cosine_std,normalized_l2_mean,normalized_l2_std,count
11,c2,test,L1,spike50,1,0.9352411219600506,0.06122365984202047,0.941011692227976,0.06001549785949219,17772266616.94338,166257465364.96207,9105
11,c2,test,L1,spike50,2,0.9041956281938855,0.0832679278510005,0.9129554450309562,0.08094588820976639,45375746624.095955,321332950786.2063,8971
11,c2,test,L1,spike50,4,0.7928076461042352,0.1425492193640485,0.8126712326935825,0.13633677288471224,138666999062.87582,738791524175.5526,8705
11,c2,test,L1,spike50,8,0.7130629992243488,0.16309166984025464,0.7410897798039178,0.15401604828039195,407393204118.4689,1525336133400.645,8197
11,c2,test,L1,spike50,16,0.6458829666307542,0.19381948019406828,0.6788259708748768,0.18391551468566406,1028551955103.998,2710091081919.8213,7191
11,c2,test,L1,spike50,32,0.5918842022546149,0.21378916853090432,0.6277142576133898,0.20390130868944115,1902012373116.7979,4142461944376.8936,5149
11,c2,test,L1,spike50,48,0.5266302253242995,0.23061301024216932,0.566610530238405,0.21897898015687953,2619190270518.647,4642843029345.645,3268
11,c2,test,L1,spike50,64,0.4765052358776878,0.24779871253333483,0.5164410226316134,0.23385177404919644,3289427090619.221,4934689534741.52,1781
11,c2,test,L1,syn_current,1,0.9397583912166741,0.1039059391035749,0.9461961674912761,0.09606801339215745,2156635433.3931203,55024834358.625755,10429
11,c2,test,L1,syn_current,2,0.8877719488410981,0.1291694753509565,0.8998931148697757,0.119995835732401,2822023387.575472,52931226450.54768,10301
11,c2,test,L1,syn_current,4,0.8024260424325337,0.1529944043777509,0.8240869315888163,0.14334296827924223,4482362231.546192,73373030662.54196,10045
11,c2,test,L1,syn_current,8,0.6929549060204442,0.1685758910006151,0.727328570839989,0.1590993481024499,8491235048.076342,103312633342.71307,9533
11,c2,test,L1,syn_current,16,0.6517291346309569,0.18006284561823957,0.6908948001337178,0.16836838644239052,19556746041.1755,201582962663.46005,8509
11,c2,test,L1,syn_current,32,0.6191007140541275,0.19518505225821284,0.6617554523757582,0.18254658619150657,30322926993.064228,272694075094.368,6461
11,c2,test,L1,syn_current,48,0.5496448817101128,0.19728199122908474,0.598289096621135,0.18726599139135416,44490647492.70391,333940047610.5801,4425
11,c2,test,L1,syn_current,64,0.5001233181389149,0.21935771946316396,0.550860536746185,0.21069296970113052,59053776611.88588,388175302280.24725,2662
11,c2,test,L1,pre_reset,1,0.9596499221342184,0.06411016422831887,0.9638333848955919,0.05997937523028355,2156635433.334942,55024834358.62804,10429
11,c2,test,L1,pre_reset,2,0.9197465187056131,0.09820912995253162,0.9277883875420472,0.09170264710098723,3819223113.8510284,76667233124.5596,10301
11,c2,test,L1,pre_reset,4,0.8320368374543444,0.13478079020193695,0.8488100058128469,0.12641970932029126,7025885672.799502,110981724881.21558,10045
11,c2,test,L1,pre_reset,8,0.7075459386487952,0.1578765290005515,0.7370339589673609,0.14906523858311596,14236288514.554502,172701424281.08432,9533
11,c2,test,L1,pre_reset,16,0.654637971515835,0.17503171895357397,0.6894552037382925,0.1644209984659911,32602910040.627087,331692754813.7117,8509
11,c2,test,L1,pre_reset,32,0.624092811754822,0.1928296125877625,0.6620046290019103,0.18092983763717504,49479951943.61459,438048049796.4697,6461
11,c2,test,L1,pre_reset,48,0.5530904676684245,0.19378379392768239,0.5968439133883168,0.1846903111080486,71729620793.12418,535764142129.7018,4425
11,c2,test,L1,pre_reset,64,0.5055609720610172,0.21911254772368102,0.5514496695219536,0.21212478187073872,96536637676.32352,626004713154.8903,2662
11,c2,test,L2,spike50,1,0.965114260419669,0.04643413265274832,0.9793286686359886,0.04514251478181909,32147360144.26051,320192180715.58795,8924
11,c2,test,L2,spike50,2,0.9238309806485683,0.06772468352400836,0.9578859411239781,0.06005394580835696,102946068143.63794,767487003377.7295,8792
11,c2,test,L2,spike50,4,0.8018152738512878,0.13408811021772,0.8949887296932602,0.1010499226474038,396279106728.3834,2162238731469.8223,8529
11,c2,test,L2,spike50,8,0.6316050598341542,0.19292859857818928,0.8105613296734955,0.12786600877797824,1375685717851.4138,4976984892340.89,8021
11,c2,test,L2,spike50,16,0.43458041028321437,0.23256156544950066,0.7124964423342826,0.14541557352488563,3776375515793.39,8812055364439.133,7003
11,c2,test,L2,spike50,32,0.22858070627768157,0.26477631430359977,0.6046979074450083,0.15936291880523462,6712113557666.632,12190658801331.883,4960
11,c2,test,L2,spike50,48,0.05728783477376276,0.28535520579373325,0.5025327550155803,0.17317283412064047,9191418324471.23,13964314498263.148,3127
11,c2,test,L2,spike50,64,-0.057937190604999106,0.272955058904823,0.41331430360388993,0.1732357869487932,11512683463079.346,14645176846258.947,1677
11,c2,test,L2,syn_current,1,0.9547269343407329,0.07568391538461,0.9620450143083769,0.06920409197683307,18558081544.942154,193665264202.1617,9157
11,c2,test,L2,syn_current,2,0.9318903156887928,0.09955169503846449,0.9429538822712465,0.09107267485329171,47698972974.07436,380809399317.40967,9029
11,c2,test,L2,syn_current,4,0.8660071966635637,0.14709987967066013,0.8882425148818969,0.13203389177834715,135651119971.81921,786728832376.1901,8773
11,c2,test,L2,syn_current,8,0.741218720301586,0.2034107107903175,0.7849733370883332,0.17911730946658644,415821683933.8331,1664787829469.209,8261
11,c2,test,L2,syn_current,16,0.556959332072332,0.25663455085772924,0.6323174100444001,0.2205114417925263,1118222096678.3806,3040998259784.3296,7237
11,c2,test,L2,syn_current,32,0.3014301376702988,0.3173040162938936,0.41819316749052343,0.2768167570449523,1960134695331.961,4301734565372.828,5189
11,c2,test,L2,syn_current,48,0.07651668577979336,0.3504385209193888,0.22638919922277922,0.3201211032949742,2673772450333.4004,4742042175566.204,3296
11,c2,test,L2,syn_current,64,-0.07950221262492872,0.3440781472868477,0.08878187475841667,0.3245743274721232,3314361850317.6606,5030302423102.421,1806
11,c2,test,L2,pre_reset,1,0.975296531812903,0.04937132592032935,0.979137677990617,0.04487303447607218,18558081544.883114,193665264202.1674,9157
11,c2,test,L2,pre_reset,2,0.9518499317329266,0.07827691867428355,0.9580779905655912,0.07277431295495826,54896781489.204704,438352741208.7452,9029
11,c2,test,L2,pre_reset,4,0.8891633630516721,0.130019673829967,0.9026328938509507,0.12020181316113229,174856177267.49582,1025285387961.3032,8773
11,c2,test,L2,pre_reset,8,0.7633066742810779,0.19255235669919424,0.7912200003267571,0.1765130937798315,591812141750.2078,2455508113453.6123,8261
11,c2,test,L2,pre_reset,16,0.5718669474358941,0.24924489656061086,0.6217553997611907,0.2241513511299212,1772666272947.6702,4986720415139.283,7237
11,c2,test,L2,pre_reset,32,0.3075198616724784,0.3112827030138923,0.3866118866472216,0.2842873902842517,3210964112654.6025,7224775009781.294,5189
11,c2,test,L2,pre_reset,48,0.07841909393360467,0.3469358562800388,0.18050481644583216,0.3311778152969527,4485173324187.115,8172280122740.505,3296
11,c2,test,L2,pre_reset,64,-0.077914009170122,0.3417465033354923,0.03543058230097733,0.3366263893888479,5531301368740.45,8680522019243.0,1806
