seed,model_kind,split,layer,state,lag_steps,corr_mean,corr_std,cosine_mean,cosine_std,normalized_l2_mean,normalized_l2_std,count
23,random_a2,test,L1,spike50,1,0.9062551121138827,0.13641598524885146,0.9084044783253011,0.13449545688999165,33205415290.955544,190942952134.18604,5315
23,random_a2,test,L1,spike50,2,0.838660362047508,0.19403654210540375,0.842163463353546,0.1913371871034695,66893701735.81363,281046115841.3278,5041
23,random_a2,test,L1,spike50,4,0.6490264195827166,0.2950856746031785,0.6567468362806436,0.29078061943873523,150200979216.8087,485012107483.18506,4580
23,random_a2,test,L1,spike50,8,0.5608728269272264,0.31798228544372875,0.5703352749900552,0.31336992568416666,253875282419.06888,685305023381.7582,4151
23,random_a2,test,L1,spike50,16,0.5151371304652275,0.3223475529348377,0.5251871717305542,0.3175872364710803,436250512900.06714,927769235981.7039,3516
23,random_a2,test,L1,spike50,32,0.46792645910379876,0.3356937505633668,0.4785672045855614,0.3304867214479113,784455800917.509,1391107070861.5952,2316
23,random_a2,test,L1,spike50,48,0.3801761306017784,0.34674062727938215,0.3912848688317758,0.3417411670769378,1025328893703.724,1449056739217.5776,1294
23,random_a2,test,L1,spike50,64,0.2762650268981557,0.3346604713646269,0.28775532146210997,0.3301047204393209,1172750164777.3123,1483349518537.0637,594
23,random_a2,test,L1,syn_current,1,0.9127664645267739,0.13274080394223703,0.9124018109722626,0.133145212828232,1413113494.8555694,36310679333.81806,10429
23,random_a2,test,L1,syn_current,2,0.8368739551088452,0.1625633922438698,0.8361897282490388,0.16303836597336846,1835257294.959161,34634096362.90573,10301
23,random_a2,test,L1,syn_current,4,0.7203525196851983,0.18061809877565407,0.7194313779335147,0.18079380712076978,2834250011.4733973,47016045752.23766,10045
23,random_a2,test,L1,syn_current,8,0.5954352197641889,0.184545354817262,0.5940542886737514,0.18436657472713405,5092066502.16777,62237715558.89476,9533
23,random_a2,test,L1,syn_current,16,0.5506704018262687,0.1977439958508413,0.549441382802438,0.19685698237124338,10978625451.606607,112978440967.79979,8509
23,random_a2,test,L1,syn_current,32,0.5232669295526747,0.2147463613293918,0.5219062313105506,0.21479284214437708,16095411981.729776,145434150470.93356,6461
23,random_a2,test,L1,syn_current,48,0.4495243229896684,0.20723319983027413,0.44823873904829503,0.2066799427011405,23321334578.036983,175450950602.95963,4425
