seed,model_kind,split,layer,state,lag_steps,corr_mean,corr_std,cosine_mean,cosine_std,normalized_l2_mean,normalized_l2_std,count
37,random_a2,test,L1,pre_reset,8,0.6600940025778747,0.18759892752189652,0.6594625150465663,0.18773749953203986,7061581964.468181,73268134019.5264,1271
37,random_a2,test,L1,pre_reset,16,0.6426675785736594,0.19188635994334305,0.6415511360416756,0.1923949972937001,14861724426.627533,146854630335.161,1127
37,random_a2,test,L1,pre_reset,32,0.5527239213882662,0.2087042976614564,0.551377854248753,0.20959304492173275,21369977035.722755,182207425640.85278,839
37,random_a2,test,L1,pre_reset,48,0.5069481013274753,0.2059097002954029,0.503930505989476,0.20727549790601799,40835568434.71496,278459421064.343,551
37,random_a2,test,L1,pre_reset,64,0.3924809922143667,0.17051444331600407,0.38938962723095255,0.17138865079973428,64783637855.169975,331902901864.7061,288
37,random_a2,test,L2,spike50,1,0.9516525132952418,0.05921474513724841,0.9542287091574468,0.05862623769733243,10638297872.435177,115594134467.72237,400
37,random_a2,test,L2,spike50,2,0.9406190662930473,0.0621830381911078,0.9435015060251111,0.061882391367992416,23521565002.035576,180257352114.5511,387
37,random_a2,test,L2,spike50,4,0.8840167875585893,0.10990153767373874,0.8896360307496822,0.10922925562273197,75516804170.71284,427024952002.7781,361
37,random_a2,test,L2,spike50,8,0.8446859021787572,0.12621318585276572,0.8517113488837651,0.1259700091793944,256472242856.31604,1014513462191.7239,310
37,random_a2,test,L2,spike50,16,0.7476364007308235,0.17197247672988356,0.7592140973416758,0.1713367726037202,866040497993.1014,2233117990859.1978,214
37,random_a2,test,L2,spike50,32,0.6216112503455667,0.16866624891260587,0.6384184670058902,0.1657578537566655,2552179427609.082,4004457009874.9805,76
37,random_a2,test,L2,spike50,48,0.5567346605268241,0.17169086979368317,0.5691607364543673,0.16916045233299576,4308067917606.5337,5014777923876.584,12
37,random_a2,test,L2,spike50,64,,,,,5160748142559.5205,5527206522503.189,0
37,random_a2,test,L2,syn_current,1,0.9800344750858422,0.06661253730401946,0.9801328030340979,0.06633808358603967,7708136403.329232,70654014145.05383,702
37,random_a2,test,L2,syn_current,2,0.9682931012935386,0.08791349957059563,0.9684356551382084,0.0875243913685254,14813056404.61978,95142233631.61536,685
37,random_a2,test,L2,syn_current,4,0.9413472533943774,0.1251438791665296,0.9415956602706559,0.12459714781050951,29782434139.78563,135603200033.00797,651
37,random_a2,test,L2,syn_current,8,0.8861695892130655,0.1802220873257397,0.8866675884555497,0.17941350429643457,71913080177.31027,237710568050.36896,583
37,random_a2,test,L2,syn_current,16,0.807747800982229,0.23732251752975686,0.8087539937373106,0.23623233684591058,200113731221.661,464536536768.47546,449
37,random_a2,test,L2,syn_current,32,0.6557159988525805,0.28267417351055873,0.6574572739872565,0.28121671631921236,705068207988.0576,1011521215611.2721,217
37,random_a2,test,L2,syn_current,48,0.5004251157369569,0.28682598606349874,0.5020558513054545,0.2856428825446753,1420475877885.649,1504717430609.3674,54
37,random_a2,test,L2,syn_current,64,,,,,1887485726637.3958,1667507129950.2124,0
37,random_a2,test,L2,pre_reset,1,0.9886580488247478,0.040161406620202775,0.9887210822959002,0.03994697856289822,7708136403.29676,70654014145.05737,702
37,random_a2,test,L2,pre_reset,2,0.9783167914377034,0.06423413190809832,0.9784398041103345,0.06390765764939718,18590583661.923325,120498778424.5016,685
37,random_a2,test,L2,pre_reset,4,0.9510615014707485,0.1059211362888085,0.9512799006751389,0.10543756550603162,45011363670.514725,205093042140.47833,651
37,random_a2,test,L2,pre_reset,8,0.8911650532064265,0.16747517004328913,0.8915639342367139,0.16675806648605218,120923908478.96855,398351747760.84985,583
37,random_a2,test,L2,pre_reset,16,0.8048841681341515,0.23527784909935356,0.805558936587658,0.23395876244969363,353251312200.6186,814708241855.3146,449
37,random_a2,test,L2,pre_reset,32,0.6458279823946439,0.27897151393995095,0.6470370572394499,0.27676554759902433,1261636151959.7095,1784935084212.3765,217
37,random_a2,test,L2,pre_reset,48,0.49116998579508,0.2858916651352396,0.49129605585522296,0.28392889450131903,2571175357136.112,2665150610810.3994,54
37,random_a2,test,L2,pre_reset,64,,,,,3464693427494.468,2984249799985.825,0
