contrast,architecture,training_family,regularization,seed,metric,delta
phase_shuffled_minus_wholecount,34x34,local_tsce,task_only,23,accuracy,-0.1415525114155251
phase_shuffled_minus_wholecount,34x34,local_tsce,task_only,23,balanced_accuracy,-0.14372710622710622
phase_shuffled_minus_wholecount,34x34,local_tsce,task_only,23,macro_f1,-0.14896103702963326
ordered_minus_wholecount,34x34,local_tsce,task_only,37,accuracy,0.04109589041095896
ordered_minus_wholecount,34x34,local_tsce,task_only,37,balanced_accuracy,0.039493145743145774
ordered_minus_wholecount,34x34,local_tsce,task_only,37,macro_f1,0.03965437804235128
ordered_minus_phase_shuffled,34x34,local_tsce,task_only,37,accuracy,0.11187214611872148
ordered_minus_phase_shuffled,34x34,local_tsce,task_only,37,balanced_accuracy,0.10923544048544043
ordered_minus_phase_shuffled,34x34,local_tsce,task_only,37,macro_f1,0.11730840428728789
phase_shuffled_minus_wholecount,34x34,local_tsce,task_only,37,accuracy,-0.07077625570776253
phase_shuffled_minus_wholecount,34x34,local_tsce,task_only,37,balanced_accuracy,-0.06974229474229465
phase_shuffled_minus_wholecount,34x34,local_tsce,task_only,37,macro_f1,-0.07765402624493661
ordered_minus_wholecount,34x34,local_tsce,task_plus_reg,11,accuracy,0.0273972602739726
ordered_minus_wholecount,34x34,local_tsce,task_plus_reg,11,balanced_accuracy,0.022815379065379116
ordered_minus_wholecount,34x34,local_tsce,task_plus_reg,11,macro_f1,0.024707362230159458
ordered_minus_phase_shuffled,34x34,local_tsce,task_plus_reg,11,accuracy,0.11872146118721472
ordered_minus_phase_shuffled,34x34,local_tsce,task_plus_reg,11,balanced_accuracy,0.1258156195656196
ordered_minus_phase_shuffled,34x34,local_tsce,task_plus_reg,11,macro_f1,0.139264797551866
phase_shuffled_minus_wholecount,34x34,local_tsce,task_plus_reg,11,accuracy,-0.09132420091324212
phase_shuffled_minus_wholecount,34x34,local_tsce,task_plus_reg,11,balanced_accuracy,-0.10300024050024048
phase_shuffled_minus_wholecount,34x34,local_tsce,task_plus_reg,11,macro_f1,-0.11455743532170654
ordered_minus_wholecount,34x34,local_tsce,task_plus_reg,23,accuracy,0.04109589041095896
ordered_minus_wholecount,34x34,local_tsce,task_plus_reg,23,balanced_accuracy,0.04864718614718622
ordered_minus_wholecount,34x34,local_tsce,task_plus_reg,23,macro_f1,0.057070138720079266
ordered_minus_phase_shuffled,34x34,local_tsce,task_plus_reg,23,accuracy,0.10730593607305938
ordered_minus_phase_shuffled,34x34,local_tsce,task_plus_reg,23,balanced_accuracy,0.11038914788914794
ordered_minus_phase_shuffled,34x34,local_tsce,task_plus_reg,23,macro_f1,0.12219276690586273
phase_shuffled_minus_wholecount,34x34,local_tsce,task_plus_reg,23,accuracy,-0.06621004566210043
phase_shuffled_minus_wholecount,34x34,local_tsce,task_plus_reg,23,balanced_accuracy,-0.061741961741961726
phase_shuffled_minus_wholecount,34x34,local_tsce,task_plus_reg,23,macro_f1,-0.06512262818578346
ordered_minus_wholecount,34x34,local_tsce,task_plus_reg,37,accuracy,0.006849315068493178
ordered_minus_wholecount,34x34,local_tsce,task_plus_reg,37,balanced_accuracy,0.007808164058164091
ordered_minus_wholecount,34x34,local_tsce,task_plus_reg,37,macro_f1,0.010892851454010533
ordered_minus_phase_shuffled,34x34,local_tsce,task_plus_reg,37,accuracy,0.09817351598173513
ordered_minus_phase_shuffled,34x34,local_tsce,task_plus_reg,37,balanced_accuracy,0.10131026381026381
ordered_minus_phase_shuffled,34x34,local_tsce,task_plus_reg,37,macro_f1,0.10657547065690454
phase_shuffled_minus_wholecount,34x34,local_tsce,task_plus_reg,37,accuracy,-0.09132420091324195
phase_shuffled_minus_wholecount,34x34,local_tsce,task_plus_reg,37,balanced_accuracy,-0.09350209975209972
phase_shuffled_minus_wholecount,34x34,local_tsce,task_plus_reg,37,macro_f1,-0.095682619202894
ordered_minus_wholecount,34x345,e2e_wc,task_only,11,accuracy,0.06164383561643838
ordered_minus_wholecount,34x345,e2e_wc,task_only,11,balanced_accuracy,0.0537427849927849
ordered_minus_wholecount,34x345,e2e_wc,task_only,11,macro_f1,0.07056366455422552
ordered_minus_phase_shuffled,34x345,e2e_wc,task_only,11,accuracy,0.2214611872146119
ordered_minus_phase_shuffled,34x345,e2e_wc,task_only,11,balanced_accuracy,0.21580063455063442
ordered_minus_phase_shuffled,34x345,e2e_wc,task_only,11,macro_f1,0.23770139525197181
phase_shuffled_minus_wholecount,34x345,e2e_wc,task_only,11,accuracy,-0.1598173515981735
phase_shuffled_minus_wholecount,34x345,e2e_wc,task_only,11,balanced_accuracy,-0.16205784955784952
phase_shuffled_minus_wholecount,34x345,e2e_wc,task_only,11,macro_f1,-0.1671377306977463
ordered_minus_wholecount,34x345,e2e_wc,task_only,23,accuracy,0.04109589041095896
ordered_minus_wholecount,34x345,e2e_wc,task_only,23,balanced_accuracy,0.039234376734376686
ordered_minus_wholecount,34x345,e2e_wc,task_only,23,macro_f1,0.03954563629330188
ordered_minus_phase_shuffled,34x345,e2e_wc,task_only,23,accuracy,0.15296803652968038
ordered_minus_phase_shuffled,34x345,e2e_wc,task_only,23,balanced_accuracy,0.1542996355496355
ordered_minus_phase_shuffled,34x345,e2e_wc,task_only,23,macro_f1,0.17275662745486065
phase_shuffled_minus_wholecount,34x345,e2e_wc,task_only,23,accuracy,-0.11187214611872143
phase_shuffled_minus_wholecount,34x345,e2e_wc,task_only,23,balanced_accuracy,-0.11506525881525881
phase_shuffled_minus_wholecount,34x345,e2e_wc,task_only,23,macro_f1,-0.13321099116155877
ordered_minus_wholecount,34x345,e2e_wc,task_only,37,accuracy,0.06164383561643838
ordered_minus_wholecount,34x345,e2e_wc,task_only,37,balanced_accuracy,0.056771006771006716
ordered_minus_wholecount,34x345,e2e_wc,task_only,37,macro_f1,0.07462690792934384
ordered_minus_phase_shuffled,34x345,e2e_wc,task_only,37,accuracy,0.17579908675799089
ordered_minus_phase_shuffled,34x345,e2e_wc,task_only,37,balanced_accuracy,0.17659285159285149
ordered_minus_phase_shuffled,34x345,e2e_wc,task_only,37,macro_f1,0.1942573030064066
phase_shuffled_minus_wholecount,34x345,e2e_wc,task_only,37,accuracy,-0.1141552511415525
phase_shuffled_minus_wholecount,34x345,e2e_wc,task_only,37,balanced_accuracy,-0.11982184482184477
phase_shuffled_minus_wholecount,34x345,e2e_wc,task_only,37,macro_f1,-0.11963039507706275
ordered_minus_wholecount,34x345,e2e_wc,task_plus_reg,11,accuracy,0.06164383561643838
ordered_minus_wholecount,34x345,e2e_wc,task_plus_reg,11,balanced_accuracy,0.049795343545343596
ordered_minus_wholecount,34x345,e2e_wc,task_plus_reg,11,macro_f1,0.046463977788268274
ordered_minus_phase_shuffled,34x345,e2e_wc,task_plus_reg,11,accuracy,0.18036529680365299
ordered_minus_phase_shuffled,34x345,e2e_wc,task_plus_reg,11,balanced_accuracy,0.1748203185703186
ordered_minus_phase_shuffled,34x345,e2e_wc,task_plus_reg,11,macro_f1,0.19101370211400576
phase_shuffled_minus_wholecount,34x345,e2e_wc,task_plus_reg,11,accuracy,-0.1187214611872146
phase_shuffled_minus_wholecount,34x345,e2e_wc,task_plus_reg,11,balanced_accuracy,-0.125024975024975
phase_shuffled_minus_wholecount,34x345,e2e_wc,task_plus_reg,11,macro_f1,-0.14454972432573748
ordered_minus_wholecount,34x345,e2e_wc,task_plus_reg,23,accuracy,0.047945205479452024
ordered_minus_wholecount,34x345,e2e_wc,task_plus_reg,23,balanced_accuracy,0.0536643911643912
ordered_minus_wholecount,34x345,e2e_wc,task_plus_reg,23,macro_f1,0.07000690909180052
ordered_minus_phase_shuffled,34x345,e2e_wc,task_plus_reg,23,accuracy,0.17351598173515975
ordered_minus_phase_shuffled,34x345,e2e_wc,task_plus_reg,23,balanced_accuracy,0.17058936433936434
ordered_minus_phase_shuffled,34x345,e2e_wc,task_plus_reg,23,macro_f1,0.19919980071724758
phase_shuffled_minus_wholecount,34x345,e2e_wc,task_plus_reg,23,accuracy,-0.12557077625570773
phase_shuffled_minus_wholecount,34x345,e2e_wc,task_plus_reg,23,balanced_accuracy,-0.11692497317497313
phase_shuffled_minus_wholecount,34x345,e2e_wc,task_plus_reg,23,macro_f1,-0.12919289162544706
ordered_minus_wholecount,34x345,e2e_wc,task_plus_reg,37,accuracy,0.06164383561643838
ordered_minus_wholecount,34x345,e2e_wc,task_plus_reg,37,balanced_accuracy,0.05450036075036069
ordered_minus_wholecount,34x345,e2e_wc,task_plus_reg,37,macro_f1,0.049413271526203895
ordered_minus_phase_shuffled,34x345,e2e_wc,task_plus_reg,37,accuracy,0.17123287671232884
ordered_minus_phase_shuffled,34x345,e2e_wc,task_plus_reg,37,balanced_accuracy,0.16997724497724498
ordered_minus_phase_shuffled,34x345,e2e_wc,task_plus_reg,37,macro_f1,0.1691855018161738
phase_shuffled_minus_wholecount,34x345,e2e_wc,task_plus_reg,37,accuracy,-0.10958904109589046
phase_shuffled_minus_wholecount,34x345,e2e_wc,task_plus_reg,37,balanced_accuracy,-0.11547688422688429
phase_shuffled_minus_wholecount,34x345,e2e_wc,task_plus_reg,37,macro_f1,-0.11977223028996992
ordered_minus_wholecount,34x345,local_tsce,task_only,11,accuracy,0.0
ordered_minus_wholecount,34x345,local_tsce,task_only,11,balanced_accuracy,0.0009941447441448314
ordered_minus_wholecount,34x345,local_tsce,task_only,11,macro_f1,-0.0050679166941854925
ordered_minus_phase_shuffled,34x345,local_tsce,task_only,11,accuracy,0.09360730593607303
ordered_minus_phase_shuffled,34x345,local_tsce,task_only,11,balanced_accuracy,0.09051596551596558
ordered_minus_phase_shuffled,34x345,local_tsce,task_only,11,macro_f1,0.09626628000738707
phase_shuffled_minus_wholecount,34x345,local_tsce,task_only,11,accuracy,-0.09360730593607303
phase_shuffled_minus_wholecount,34x345,local_tsce,task_only,11,balanced_accuracy,-0.08952182077182075
phase_shuffled_minus_wholecount,34x345,local_tsce,task_only,11,macro_f1,-0.10133419670157257
ordered_minus_wholecount,34x345,local_tsce,task_only,23,accuracy,0.0
ordered_minus_wholecount,34x345,local_tsce,task_only,23,balanced_accuracy,-0.002335164835164605
ordered_minus_wholecount,34x345,local_tsce,task_only,23,macro_f1,0.0078059608532085045
ordered_minus_phase_shuffled,34x345,local_tsce,task_only,23,accuracy,0.10730593607305944
ordered_minus_phase_shuffled,34x345,local_tsce,task_only,23,balanced_accuracy,0.09956039331039335
ordered_minus_phase_shuffled,34x345,local_tsce,task_only,23,macro_f1,0.11136353713538766
phase_shuffled_minus_wholecount,34x345,local_tsce,task_only,23,accuracy,-0.10730593607305944
phase_shuffled_minus_wholecount,34x345,local_tsce,task_only,23,balanced_accuracy,-0.10189555814555795
phase_shuffled_minus_wholecount,34x345,local_tsce,task_only,23,macro_f1,-0.10355757628217915
ordered_minus_wholecount,34x345,local_tsce,task_only,37,accuracy,0.0273972602739726
ordered_minus_wholecount,34x345,local_tsce,task_only,37,balanced_accuracy,0.03281024531024512
ordered_minus_wholecount,34x345,local_tsce,task_only,37,macro_f1,0.025409073950415695
ordered_minus_phase_shuffled,34x345,local_tsce,task_only,37,accuracy,0.16666666666666674
ordered_minus_phase_shuffled,34x345,local_tsce,task_only,37,balanced_accuracy,0.17241346616346603
ordered_minus_phase_shuffled,34x345,local_tsce,task_only,37,macro_f1,0.17539704946003404
phase_shuffled_minus_wholecount,34x345,local_tsce,task_only,37,accuracy,-0.13926940639269414
phase_shuffled_minus_wholecount,34x345,local_tsce,task_only,37,balanced_accuracy,-0.1396032208532209
phase_shuffled_minus_wholecount,34x345,local_tsce,task_only,37,macro_f1,-0.14998797550961834
ordered_minus_wholecount,34x345,local_tsce,task_plus_reg,11,accuracy,0.013698630136986356
ordered_minus_wholecount,34x345,local_tsce,task_plus_reg,11,balanced_accuracy,0.009244227994227971
ordered_minus_wholecount,34x345,local_tsce,task_plus_reg,11,macro_f1,0.022218261565678743
ordered_minus_phase_shuffled,34x345,local_tsce,task_plus_reg,11,accuracy,0.1347031963470321
ordered_minus_phase_shuffled,34x345,local_tsce,task_plus_reg,11,balanced_accuracy,0.12875434750434744
ordered_minus_phase_shuffled,34x345,local_tsce,task_plus_reg,11,macro_f1,0.13986714782847054
phase_shuffled_minus_wholecount,34x345,local_tsce,task_plus_reg,11,accuracy,-0.12100456621004574
phase_shuffled_minus_wholecount,34x345,local_tsce,task_plus_reg,11,balanced_accuracy,-0.11951011951011947
phase_shuffled_minus_wholecount,34x345,local_tsce,task_plus_reg,11,macro_f1,-0.1176488862627918
ordered_minus_wholecount,34x345,local_tsce,task_plus_reg,23,accuracy,0.03424657534246578
ordered_minus_wholecount,34x345,local_tsce,task_plus_reg,23,balanced_accuracy,0.03626026751026734
ordered_minus_wholecount,34x345,local_tsce,task_plus_reg,23,macro_f1,0.04063367060785128
ordered_minus_phase_shuffled,34x345,local_tsce,task_plus_reg,23,accuracy,0.15296803652968038
ordered_minus_phase_shuffled,34x345,local_tsce,task_plus_reg,23,balanced_accuracy,0.15480237355237342
ordered_minus_phase_shuffled,34x345,local_tsce,task_plus_reg,23,macro_f1,0.17079118770041007
phase_shuffled_minus_wholecount,34x345,local_tsce,task_plus_reg,23,accuracy,-0.1187214611872146
phase_shuffled_minus_wholecount,34x345,local_tsce,task_plus_reg,23,balanced_accuracy,-0.11854210604210608
phase_shuffled_minus_wholecount,34x345,local_tsce,task_plus_reg,23,macro_f1,-0.1301575170925588
ordered_minus_wholecount,34x345,local_tsce,task_plus_reg,37,accuracy,0.0273972602739726
ordered_minus_wholecount,34x345,local_tsce,task_plus_reg,37,balanced_accuracy,0.04074675324675325
ordered_minus_wholecount,34x345,local_tsce,task_plus_reg,37,macro_f1,0.05323470063389413
ordered_minus_phase_shuffled,34x345,local_tsce,task_plus_reg,37,accuracy,0.13698630136986306
ordered_minus_phase_shuffled,34x345,local_tsce,task_plus_reg,37,balanced_accuracy,0.14418359418359417
ordered_minus_phase_shuffled,34x345,local_tsce,task_plus_reg,37,macro_f1,0.14954537466474455
phase_shuffled_minus_wholecount,34x345,local_tsce,task_plus_reg,37,accuracy,-0.10958904109589046
phase_shuffled_minus_wholecount,34x345,local_tsce,task_plus_reg,37,balanced_accuracy,-0.10343684093684091
phase_shuffled_minus_wholecount,34x345,local_tsce,task_plus_reg,37,macro_f1,-0.09631067403085042
ordered_minus_wholecount,34x45,e2e_wc,task_only,11,accuracy,-0.020547945205479534
ordered_minus_wholecount,34x45,e2e_wc,task_only,11,balanced_accuracy,-0.02940115440115454
ordered_minus_wholecount,34x45,e2e_wc,task_only,11,macro_f1,-0.018717492278116143
ordered_minus_phase_shuffled,34x45,e2e_wc,task_only,11,accuracy,0.1324200913242009
ordered_minus_phase_shuffled,34x45,e2e_wc,task_only,11,balanced_accuracy,0.1288924038924038
ordered_minus_phase_shuffled,34x45,e2e_wc,task_only,11,macro_f1,0.15801257745546138
phase_shuffled_minus_wholecount,34x45,e2e_wc,task_only,11,accuracy,-0.15296803652968044
phase_shuffled_minus_wholecount,34x45,e2e_wc,task_only,11,balanced_accuracy,-0.15829355829355835
phase_shuffled_minus_wholecount,34x45,e2e_wc,task_only,11,macro_f1,-0.17673006973357752
ordered_minus_wholecount,34x45,e2e_wc,task_only,23,accuracy,0.1643835616438356
ordered_minus_wholecount,34x45,e2e_wc,task_only,23,balanced_accuracy,0.15938020313020307
ordered_minus_wholecount,34x45,e2e_wc,task_only,23,macro_f1,0.15803081776730582
ordered_minus_phase_shuffled,34x45,e2e_wc,task_only,23,accuracy,0.16210045662100453
ordered_minus_phase_shuffled,34x45,e2e_wc,task_only,23,balanced_accuracy,0.15600048100048086
ordered_minus_phase_shuffled,34x45,e2e_wc,task_only,23,macro_f1,0.15694573144281526
phase_shuffled_minus_wholecount,34x45,e2e_wc,task_only,23,accuracy,0.002283105022831078
phase_shuffled_minus_wholecount,34x45,e2e_wc,task_only,23,balanced_accuracy,0.003379722129722207
phase_shuffled_minus_wholecount,34x45,e2e_wc,task_only,23,macro_f1,0.0010850863244905584
ordered_minus_wholecount,34x45,e2e_wc,task_only,37,accuracy,0.11643835616438358
ordered_minus_wholecount,34x45,e2e_wc,task_only,37,balanced_accuracy,0.10682997557997559
ordered_minus_wholecount,34x45,e2e_wc,task_only,37,macro_f1,0.13151596970069934
ordered_minus_phase_shuffled,34x45,e2e_wc,task_only,37,accuracy,0.2442922374429224
ordered_minus_phase_shuffled,34x45,e2e_wc,task_only,37,balanced_accuracy,0.24157439782439777
ordered_minus_phase_shuffled,34x45,e2e_wc,task_only,37,macro_f1,0.26271237334358233
phase_shuffled_minus_wholecount,34x45,e2e_wc,task_only,37,accuracy,-0.1278538812785388
phase_shuffled_minus_wholecount,34x45,e2e_wc,task_only,37,balanced_accuracy,-0.13474442224442218
phase_shuffled_minus_wholecount,34x45,e2e_wc,task_only,37,macro_f1,-0.13119640364288299
ordered_minus_wholecount,34x45,e2e_wc,task_plus_reg,11,accuracy,0.0821917808219178
ordered_minus_wholecount,34x45,e2e_wc,task_plus_reg,11,balanced_accuracy,0.0746600621600621
ordered_minus_wholecount,34x45,e2e_wc,task_plus_reg,11,macro_f1,0.09593281266421488
ordered_minus_phase_shuffled,34x45,e2e_wc,task_plus_reg,11,accuracy,0.13013698630136977
ordered_minus_phase_shuffled,34x45,e2e_wc,task_plus_reg,11,balanced_accuracy,0.13070031820031808
ordered_minus_phase_shuffled,34x45,e2e_wc,task_plus_reg,11,macro_f1,0.15545519027645888
phase_shuffled_minus_wholecount,34x45,e2e_wc,task_plus_reg,11,accuracy,-0.04794520547945197
phase_shuffled_minus_wholecount,34x45,e2e_wc,task_plus_reg,11,balanced_accuracy,-0.056040256040255976
phase_shuffled_minus_wholecount,34x45,e2e_wc,task_plus_reg,11,macro_f1,-0.05952237761224399
ordered_minus_wholecount,34x45,e2e_wc,task_plus_reg,23,accuracy,0.10958904109589046
ordered_minus_wholecount,34x45,e2e_wc,task_plus_reg,23,balanced_accuracy,0.10277569652569651
ordered_minus_wholecount,34x45,e2e_wc,task_plus_reg,23,macro_f1,0.13420239240568255
ordered_minus_phase_shuffled,34x45,e2e_wc,task_plus_reg,23,accuracy,0.17123287671232879
ordered_minus_phase_shuffled,34x45,e2e_wc,task_plus_reg,23,balanced_accuracy,0.15474964849964845
ordered_minus_phase_shuffled,34x45,e2e_wc,task_plus_reg,23,macro_f1,0.18269520183942028
phase_shuffled_minus_wholecount,34x45,e2e_wc,task_plus_reg,23,accuracy,-0.061643835616438325
phase_shuffled_minus_wholecount,34x45,e2e_wc,task_plus_reg,23,balanced_accuracy,-0.05197395197395194
phase_shuffled_minus_wholecount,34x45,e2e_wc,task_plus_reg,23,macro_f1,-0.04849280943373774
ordered_minus_wholecount,34x45,e2e_wc,task_plus_reg,37,accuracy,0.04109589041095896
ordered_minus_wholecount,34x45,e2e_wc,task_plus_reg,37,balanced_accuracy,0.03571220446220452
ordered_minus_wholecount,34x45,e2e_wc,task_plus_reg,37,macro_f1,0.05311019644456344
ordered_minus_phase_shuffled,34x45,e2e_wc,task_plus_reg,37,accuracy,0.12328767123287682
ordered_minus_phase_shuffled,34x45,e2e_wc,task_plus_reg,37,balanced_accuracy,0.12078083953083957
ordered_minus_phase_shuffled,34x45,e2e_wc,task_plus_reg,37,macro_f1,0.13680034398328944
phase_shuffled_minus_wholecount,34x45,e2e_wc,task_plus_reg,37,accuracy,-0.08219178082191786
phase_shuffled_minus_wholecount,34x45,e2e_wc,task_plus_reg,37,balanced_accuracy,-0.08506863506863505
phase_shuffled_minus_wholecount,34x45,e2e_wc,task_plus_reg,37,macro_f1,-0.083690147538726
ordered_minus_wholecount,34x45,local_tsce,task_only,11,accuracy,-0.013698630136986245
ordered_minus_wholecount,34x45,local_tsce,task_only,11,balanced_accuracy,-0.017171717171717282
ordered_minus_wholecount,34x45,local_tsce,task_only,11,macro_f1,-0.0004585910363217316
ordered_minus_phase_shuffled,34x45,local_tsce,task_only,11,accuracy,0.07077625570776264
ordered_minus_phase_shuffled,34x45,local_tsce,task_only,11,balanced_accuracy,0.07158651533651522
ordered_minus_phase_shuffled,34x45,local_tsce,task_only,11,macro_f1,0.08996957284330892
phase_shuffled_minus_wholecount,34x45,local_tsce,task_only,11,accuracy,-0.08447488584474888
phase_shuffled_minus_wholecount,34x45,local_tsce,task_only,11,balanced_accuracy,-0.0887582325082325
phase_shuffled_minus_wholecount,34x45,local_tsce,task_only,11,macro_f1,-0.09042816387963065
ordered_minus_wholecount,34x45,local_tsce,task_only,23,accuracy,-0.0273972602739726
ordered_minus_wholecount,34x45,local_tsce,task_only,23,balanced_accuracy,-0.0358877233877235
ordered_minus_wholecount,34x45,local_tsce,task_only,23,macro_f1,-0.03206450951457651
ordered_minus_phase_shuffled,34x45,local_tsce,task_only,23,accuracy,0.07762557077625576
ordered_minus_phase_shuffled,34x45,local_tsce,task_only,23,balanced_accuracy,0.06867923742923737
ordered_minus_phase_shuffled,34x45,local_tsce,task_only,23,macro_f1,0.06989342551278616
phase_shuffled_minus_wholecount,34x45,local_tsce,task_only,23,accuracy,-0.10502283105022836
phase_shuffled_minus_wholecount,34x45,local_tsce,task_only,23,balanced_accuracy,-0.10456696081696087
phase_shuffled_minus_wholecount,34x45,local_tsce,task_only,23,macro_f1,-0.10195793502736267
ordered_minus_wholecount,34x45,local_tsce,task_only,37,accuracy,-0.013698630136986356
ordered_minus_wholecount,34x45,local_tsce,task_only,37,balanced_accuracy,-0.017458236208236055
ordered_minus_wholecount,34x45,local_tsce,task_only,37,macro_f1,-0.019447856508057026
ordered_minus_phase_shuffled,34x45,local_tsce,task_only,37,accuracy,0.1324200913242009
ordered_minus_phase_shuffled,34x45,local_tsce,task_only,37,balanced_accuracy,0.14316493691493692
ordered_minus_phase_shuffled,34x45,local_tsce,task_only,37,macro_f1,0.15122244561204456
phase_shuffled_minus_wholecount,34x45,local_tsce,task_only,37,accuracy,-0.14611872146118726
phase_shuffled_minus_wholecount,34x45,local_tsce,task_only,37,balanced_accuracy,-0.16062317312317298
phase_shuffled_minus_wholecount,34x45,local_tsce,task_only,37,macro_f1,-0.1706703021201016
ordered_minus_wholecount,34x45,local_tsce,task_plus_reg,11,accuracy,0.13013698630136988
ordered_minus_wholecount,34x45,local_tsce,task_plus_reg,11,balanced_accuracy,0.1272997835497835
ordered_minus_wholecount,34x45,local_tsce,task_plus_reg,11,macro_f1,0.13753233056821274
ordered_minus_phase_shuffled,34x45,local_tsce,task_plus_reg,11,accuracy,0.12328767123287676
ordered_minus_phase_shuffled,34x45,local_tsce,task_plus_reg,11,balanced_accuracy,0.11975593850593841
ordered_minus_phase_shuffled,34x45,local_tsce,task_plus_reg,11,macro_f1,0.13065622527750936
phase_shuffled_minus_wholecount,34x45,local_tsce,task_plus_reg,11,accuracy,0.0068493150684931225
phase_shuffled_minus_wholecount,34x45,local_tsce,task_plus_reg,11,balanced_accuracy,0.007543845043845088
phase_shuffled_minus_wholecount,34x45,local_tsce,task_plus_reg,11,macro_f1,0.0068761052907033715
ordered_minus_wholecount,34x45,local_tsce,task_plus_reg,23,accuracy,0.0273972602739726
ordered_minus_wholecount,34x45,local_tsce,task_plus_reg,23,balanced_accuracy,0.02867965367965375
ordered_minus_wholecount,34x45,local_tsce,task_plus_reg,23,macro_f1,0.0348910083140791
ordered_minus_phase_shuffled,34x45,local_tsce,task_plus_reg,23,accuracy,0.1141552511415525
ordered_minus_phase_shuffled,34x45,local_tsce,task_plus_reg,23,balanced_accuracy,0.11882099382099398
ordered_minus_phase_shuffled,34x45,local_tsce,task_plus_reg,23,macro_f1,0.11072210417977202
phase_shuffled_minus_wholecount,34x45,local_tsce,task_plus_reg,23,accuracy,-0.0867579908675799
phase_shuffled_minus_wholecount,34x45,local_tsce,task_plus_reg,23,balanced_accuracy,-0.09014134014134023
phase_shuffled_minus_wholecount,34x45,local_tsce,task_plus_reg,23,macro_f1,-0.07583109586569292
ordered_minus_wholecount,34x45,local_tsce,task_plus_reg,37,accuracy,0.03424657534246578
ordered_minus_wholecount,34x45,local_tsce,task_plus_reg,37,balanced_accuracy,0.03696789321789318
ordered_minus_wholecount,34x45,local_tsce,task_plus_reg,37,macro_f1,0.03831753994797488
ordered_minus_phase_shuffled,34x45,local_tsce,task_plus_reg,37,accuracy,0.11643835616438358
ordered_minus_phase_shuffled,34x45,local_tsce,task_plus_reg,37,balanced_accuracy,0.11480510230510227
ordered_minus_phase_shuffled,34x45,local_tsce,task_plus_reg,37,macro_f1,0.11304816309491178
phase_shuffled_minus_wholecount,34x45,local_tsce,task_plus_reg,37,accuracy,-0.0821917808219178
phase_shuffled_minus_wholecount,34x45,local_tsce,task_plus_reg,37,balanced_accuracy,-0.07783720908720909
phase_shuffled_minus_wholecount,34x45,local_tsce,task_plus_reg,37,macro_f1,-0.0747306231469369
ordered_minus_wholecount,4x4,e2e_wc,task_only,11,accuracy,0.06849315068493156
ordered_minus_wholecount,4x4,e2e_wc,task_only,11,balanced_accuracy,0.0668338605838606
ordered_minus_wholecount,4x4,e2e_wc,task_only,11,macro_f1,0.07807769953418103
ordered_minus_phase_shuffled,4x4,e2e_wc,task_only,11,accuracy,0.2123287671232877
ordered_minus_phase_shuffled,4x4,e2e_wc,task_only,11,balanced_accuracy,0.21295810670810672
ordered_minus_phase_shuffled,4x4,e2e_wc,task_only,11,macro_f1,0.24345138735429978
phase_shuffled_minus_wholecount,4x4,e2e_wc,task_only,11,accuracy,-0.14383561643835613
phase_shuffled_minus_wholecount,4x4,e2e_wc,task_only,11,balanced_accuracy,-0.14612424612424613
phase_shuffled_minus_wholecount,4x4,e2e_wc,task_only,11,macro_f1,-0.16537368782011874
ordered_minus_wholecount,4x4,e2e_wc,task_only,23,accuracy,0.0273972602739726
ordered_minus_wholecount,4x4,e2e_wc,task_only,23,balanced_accuracy,0.014301670551670587
ordered_minus_wholecount,4x4,e2e_wc,task_only,23,macro_f1,0.027521252161605447
ordered_minus_phase_shuffled,4x4,e2e_wc,task_only,23,accuracy,0.136986301369863
ordered_minus_phase_shuffled,4x4,e2e_wc,task_only,23,balanced_accuracy,0.13624222999222996
ordered_minus_phase_shuffled,4x4,e2e_wc,task_only,23,macro_f1,0.15338511003133698
phase_shuffled_minus_wholecount,4x4,e2e_wc,task_only,23,accuracy,-0.1095890410958904
phase_shuffled_minus_wholecount,4x4,e2e_wc,task_only,23,balanced_accuracy,-0.12194055944055937
phase_shuffled_minus_wholecount,4x4,e2e_wc,task_only,23,macro_f1,-0.12586385786973153
ordered_minus_wholecount,4x4,e2e_wc,task_only,37,accuracy,0.07534246575342468
ordered_minus_wholecount,4x4,e2e_wc,task_only,37,balanced_accuracy,0.07047258297258296
ordered_minus_wholecount,4x4,e2e_wc,task_only,37,macro_f1,0.08291265571551204
ordered_minus_phase_shuffled,4x4,e2e_wc,task_only,37,accuracy,0.18721461187214616
ordered_minus_phase_shuffled,4x4,e2e_wc,task_only,37,balanced_accuracy,0.184263653013653
ordered_minus_phase_shuffled,4x4,e2e_wc,task_only,37,macro_f1,0.2075199277870537
phase_shuffled_minus_wholecount,4x4,e2e_wc,task_only,37,accuracy,-0.11187214611872148
phase_shuffled_minus_wholecount,4x4,e2e_wc,task_only,37,balanced_accuracy,-0.11379107004107003
phase_shuffled_minus_wholecount,4x4,e2e_wc,task_only,37,macro_f1,-0.12460727207154165
ordered_minus_wholecount,4x4,e2e_wc,task_plus_reg,11,accuracy,0.0821917808219178
ordered_minus_wholecount,4x4,e2e_wc,task_plus_reg,11,balanced_accuracy,0.0758977133977134
ordered_minus_wholecount,4x4,e2e_wc,task_plus_reg,11,macro_f1,0.10656824729142955
ordered_minus_phase_shuffled,4x4,e2e_wc,task_plus_reg,11,accuracy,0.12100456621004568
