architecture,training_family,regularization,source,split,n,accuracy_mean,balanced_accuracy_mean,macro_f1_mean,accuracy_std,balanced_accuracy_std,macro_f1_std
34x34,e2e_wc,task_only,l2_wholecount_shared,train,3,0.9477911646586344,0.9471966437971453,0.9504966065915325,0.0228555184016547,0.02361733401049718,0.02214925108007392
34x34,e2e_wc,task_only,l2_wholecount_shared,val,3,0.5132275132275131,0.4980359147025813,0.5042872796697742,0.009164289987136932,0.0015022163349889116,0.011522385828330586
34x34,e2e_wc,task_plus_reg,l2_fixed250_ordered,test,3,0.5821917808219178,0.5697836885336884,0.5644400015833445,0.01186336169567729,0.007217078163852968,0.010902096070817555
34x34,e2e_wc,task_plus_reg,l2_fixed250_ordered,train,3,0.9586919104991395,0.9583251778063994,0.9620145178716898,0.016598366197922463,0.016959194799169217,0.015163205554587169
34x34,e2e_wc,task_plus_reg,l2_fixed250_ordered,val,3,0.4973544973544974,0.4839466089466089,0.49688518421449596,0.012123216124221767,0.008261399866092953,0.007448250756500015
34x34,e2e_wc,task_plus_reg,l2_fixed250_phase_shuffled,test,3,0.40106544901065444,0.3902868736202069,0.3696413345766165,0.03247578126841987,0.0304905080188425,0.02707850944081897
34x34,e2e_wc,task_plus_reg,l2_fixed250_phase_shuffled,train,3,0.9470262000382483,0.9444722670528095,0.9503324534683159,0.016591754619808,0.018676193722621384,0.016238681011048636
34x34,e2e_wc,task_plus_reg,l2_fixed250_phase_shuffled,val,3,0.3950617283950617,0.3786930148041259,0.3734215868577245,0.017212717192189718,0.018506205850852563,0.011815006623076964
34x34,e2e_wc,task_plus_reg,l2_wholecount_shared,test,3,0.5342465753424658,0.530868437118437,0.5250338658383772,0.018121584322360197,0.019066056713888842,0.022732844319169814
34x34,e2e_wc,task_plus_reg,l2_wholecount_shared,train,3,0.9443488238668962,0.9426841099339348,0.9472659069228428,0.0244220271414719,0.026010246494125294,0.02380611375225394
34x34,e2e_wc,task_plus_reg,l2_wholecount_shared,val,3,0.48412698412698413,0.47036636203302873,0.48014722911980584,0.020998026278290383,0.020584343030056743,0.018210234769076527
34x34,local_tsce,task_only,l2_fixed250_ordered,test,3,0.6118721461187214,0.6018065268065268,0.6001665526473458,0.022017467490851438,0.022016945980242616,0.023318759843726156
34x34,local_tsce,task_only,l2_fixed250_ordered,train,3,0.9718875502008032,0.9720714193925112,0.974233345156157,0.000993718191376277,0.0007913968413673795,0.0009509407329891973
34x34,local_tsce,task_only,l2_fixed250_ordered,val,3,0.5502645502645503,0.5435024851691518,0.5442110256104574,0.032075014954979206,0.035079949884752895,0.0435138395642324
34x34,local_tsce,task_only,l2_fixed250_phase_shuffled,test,3,0.4596651445966515,0.4475357975357975,0.43518636566274144,0.021090420792315094,0.023816085039566722,0.02327568664498152
34x34,local_tsce,task_only,l2_fixed250_phase_shuffled,train,3,0.9671065213233888,0.9659275313651947,0.9688309824783575,0.014675811851558458,0.016122192928785566,0.014295621049088473
34x34,local_tsce,task_only,l2_fixed250_phase_shuffled,val,3,0.435626102292769,0.4149544385655497,0.41209138658114003,0.010015711368254479,0.010457041794444,0.005118305163077014
34x34,local_tsce,task_only,l2_wholecount_shared,test,3,0.5844748858447488,0.5729007104007103,0.56768391949786,0.02768117728991362,0.02651212334372027,0.02758611252400583
34x34,local_tsce,task_only,l2_wholecount_shared,train,3,0.9334480780263913,0.9325609030473946,0.9362945813058322,0.037800496638047354,0.0392447673446225,0.036612423213811286
34x34,local_tsce,task_only,l2_wholecount_shared,val,3,0.5211640211640213,0.5093253968253968,0.5131420262139216,0.009164289987136877,0.019530851877090263,0.029717014427270573
34x34,local_tsce,task_plus_reg,l2_fixed250_ordered,test,3,0.6073059360730594,0.5965455840455841,0.5877607264533267,0.02201746749085152,0.02627086642369501,0.027236383562079643
34x34,local_tsce,task_plus_reg,l2_fixed250_ordered,train,3,0.9609868043602984,0.9612988950456405,0.9639823701875909,0.012451253249690611,0.01307631451991413,0.012265853941574341
34x34,local_tsce,task_plus_reg,l2_fixed250_ordered,val,3,0.5370370370370371,0.5329785954785955,0.5364025397226413,0.00458214499356845,0.011670376391721525,0.010560165847382109
34x34,local_tsce,task_plus_reg,l2_fixed250_phase_shuffled,test,3,0.4992389649923896,0.4840405736239069,0.4650830480817823,0.013377774605210764,0.016407105149423038,0.015434552161541252
34x34,local_tsce,task_plus_reg,l2_fixed250_phase_shuffled,train,3,0.9477911646586344,0.9450536404015962,0.9505464277740258,0.016518852609165757,0.018707207547681744,0.016522927555425435
34x34,local_tsce,task_plus_reg,l2_fixed250_phase_shuffled,val,3,0.4091710758377425,0.393461065683288,0.3855673074727835,0.006657702323871908,0.004661843378832371,0.00618280943222661
34x34,local_tsce,task_plus_reg,l2_wholecount_shared,test,3,0.5821917808219178,0.5701220076220076,0.5568706089852437,0.01186336169567729,0.020173797405942818,0.01955416740004525
34x34,local_tsce,task_plus_reg,l2_wholecount_shared,train,3,0.9225473321858865,0.9210302686265749,0.9262808853417049,0.046215909060576765,0.04982456155008915,0.04604631810540651
34x34,local_tsce,task_plus_reg,l2_wholecount_shared,val,3,0.5423280423280423,0.5279120570787238,0.5294105566080091,0.0091642899871369,0.007369052399472817,0.0029192476820194975
34x345,e2e_wc,task_only,l2_fixed250_ordered,test,3,0.5570776255707762,0.5442825692825691,0.546804402976901,0.003954453898559088,0.006459022845775219,0.003341672015417675
34x345,e2e_wc,task_only,l2_fixed250_ordered,train,3,0.9598393574297189,0.9594030389128552,0.9633283156637247,0.022463306885200065,0.023813277749427524,0.020563610258492557
34x345,e2e_wc,task_only,l2_fixed250_ordered,val,3,0.4576719576719577,0.44384319384319376,0.4512345250486928,0.0278720998752718,0.024719352933118107,0.027056423484879112
34x345,e2e_wc,task_only,l2_fixed250_phase_shuffled,test,3,0.3736681887366819,0.36205152871819535,0.34523262773915464,0.03795268687912235,0.037590513802178094,0.036383529037007596
34x345,e2e_wc,task_only,l2_fixed250_phase_shuffled,train,3,0.9621342512908778,0.9621563124731805,0.9660471429109169,0.010945946086252906,0.01105610888142494,0.009412171032900214
34x345,e2e_wc,task_only,l2_fixed250_phase_shuffled,val,3,0.3395061728395061,0.32353161242050127,0.3154228155281273,0.0015273816645228074,0.00690936861022814,0.013043394758140182
34x345,e2e_wc,task_only,l2_wholecount_shared,test,3,0.502283105022831,0.4943665131165131,0.4852256667179439,0.015817815594236305,0.014367879293022088,0.021207346494240942
34x345,e2e_wc,task_only,l2_wholecount_shared,train,3,0.9053356282271944,0.9020762599781654,0.9103108662883875,0.021974432590023556,0.02283259960935683,0.022715952380877574
34x345,e2e_wc,task_only,l2_wholecount_shared,val,3,0.45502645502645506,0.43784070867404207,0.4415880694145539,0.01212321612422182,0.008523359428413025,0.016887981107306344
34x345,e2e_wc,task_plus_reg,l2_fixed250_ordered,test,3,0.5228310502283106,0.5103449790949791,0.5000342261671181,0.05744176084661706,0.06053678589565152,0.05376651836556149
34x345,e2e_wc,task_plus_reg,l2_fixed250_ordered,train,3,0.8749282845668388,0.869354888364556,0.8834981340214004,0.10655050341034686,0.11489726888005995,0.10385629528871587
34x345,e2e_wc,task_plus_reg,l2_fixed250_ordered,val,3,0.4417989417989418,0.4265472182138848,0.43420118412094477,0.03994621394323148,0.04459656856487791,0.05166153395020923
34x345,e2e_wc,task_plus_reg,l2_fixed250_phase_shuffled,test,3,0.34779299847793,0.3385493364660031,0.3135678912846424,0.061020582299546676,0.062324029900753274,0.0676041629269147
34x345,e2e_wc,task_plus_reg,l2_fixed250_phase_shuffled,train,3,0.8875502008032129,0.8826177276583959,0.898682299564161,0.03843947217441184,0.03890577303924316,0.03183218880481862
34x345,e2e_wc,task_plus_reg,l2_fixed250_phase_shuffled,val,3,0.33509700176366847,0.3190289134733579,0.3047106713735093,0.020205360207036352,0.02247322529277882,0.023875309095492632
34x345,e2e_wc,task_plus_reg,l2_wholecount_shared,test,3,0.4657534246575343,0.4576916139416139,0.44473950669836054,0.054364752967080654,0.058799085506990145,0.05704289089384691
34x345,e2e_wc,task_plus_reg,l2_wholecount_shared,train,3,0.8686173264486516,0.8653440293710264,0.8782870782647537,0.06468334523265148,0.06619735716190699,0.06126852780837836
34x345,e2e_wc,task_plus_reg,l2_wholecount_shared,val,3,0.42328042328042326,0.4139169472502806,0.41657432525806665,0.03004713410476334,0.02545113775151891,0.020120766092236515
34x345,local_tsce,task_only,l2_fixed250_ordered,test,3,0.589041095890411,0.5765937765937766,0.5744028020351685,0.024695556681260184,0.032475924760752534,0.024222700497382295
34x345,local_tsce,task_only,l2_fixed250_ordered,train,3,0.9575444635685599,0.95530411308204,0.9585118906968364,0.052695180737602,0.05653703269461555,0.05218431425646164
34x345,local_tsce,task_only,l2_fixed250_ordered,val,3,0.544973544973545,0.537207391374058,0.5438446586681517,0.018328579974273847,0.02008472421312405,0.0249343984295172
34x345,local_tsce,task_only,l2_fixed250_phase_shuffled,test,3,0.46651445966514454,0.4557638349305016,0.4467271798342322,0.019947248739849568,0.018142343197633325,0.01950965119124458
34x345,local_tsce,task_only,l2_fixed250_phase_shuffled,train,3,0.9722700325109964,0.9715896729098136,0.9741216810899483,0.004029701186786291,0.004537691425023272,0.004075206621118393
34x345,local_tsce,task_only,l2_fixed250_phase_shuffled,val,3,0.42504409171075835,0.40829592218481103,0.403290537731136,0.010015711368254467,0.008312151379409143,0.005506246711309368
34x345,local_tsce,task_only,l2_wholecount_shared,test,3,0.5799086757990868,0.5661040348540348,0.5650204293320222,0.010462501586657156,0.013684453447877921,0.013125520864654234
34x345,local_tsce,task_only,l2_wholecount_shared,train,3,0.9334480780263913,0.9315193344933846,0.9370280437104467,0.04077878518397445,0.04416078122327187,0.03999773028545308
34x345,local_tsce,task_only,l2_wholecount_shared,val,3,0.5264550264550265,0.5168430335097002,0.5242817083390063,0.02551230360051052,0.028115918413089372,0.03075341852854011
34x345,local_tsce,task_plus_reg,l2_fixed250_ordered,test,3,0.6278538812785389,0.6161426536426536,0.6157975173050237,0.019772269492795376,0.015005204982901272,0.017922596515690906
34x345,local_tsce,task_plus_reg,l2_fixed250_ordered,train,3,0.9575444635685599,0.956699436088598,0.9605139094713294,0.013912054679268055,0.01517559186659217,0.013489612714970045
34x345,local_tsce,task_plus_reg,l2_fixed250_ordered,val,3,0.5370370370370371,0.525523088023088,0.5411246083380533,0.030047134104763295,0.0270097423291967,0.02410497746937926
34x345,local_tsce,task_plus_reg,l2_fixed250_phase_shuffled,test,3,0.48630136986301364,0.4735625485625486,0.4623962805738153,0.026917411238702227,0.02809359316107959,0.032452905959496965
34x345,local_tsce,task_plus_reg,l2_fixed250_phase_shuffled,train,3,0.9705488621151271,0.9703681027078567,0.9729539669409412,0.0023186757798779774,0.002341690102121632,0.002062583471284908
34x345,local_tsce,task_plus_reg,l2_fixed250_phase_shuffled,val,3,0.46208112874779533,0.44839866923200256,0.4543303885540622,0.01761462465206186,0.01273925896372697,0.008099731265544127
34x345,local_tsce,task_plus_reg,l2_wholecount_shared,test,3,0.6027397260273973,0.5873922373922374,0.5771019730358823,0.029855472216031995,0.031064366898006634,0.03204853344975809
34x345,local_tsce,task_plus_reg,l2_wholecount_shared,train,3,0.8835341365461847,0.8778916764783573,0.8876893747574216,0.037800496638047354,0.040607522884117994,0.038857526831563884
34x345,local_tsce,task_plus_reg,l2_wholecount_shared,val,3,0.5185185185185185,0.4997534872534873,0.5028889289527361,0.025512303600510516,0.018804027725199256,0.014082297985252946
34x45,e2e_wc,task_only,l2_fixed250_ordered,test,3,0.5433789954337899,0.5315307377807378,0.5326574559053134,0.020925003173314416,0.028365644092714477,0.02814513018326066
34x45,e2e_wc,task_only,l2_fixed250_ordered,train,3,0.9535283993115318,0.9523442208306049,0.9575078348657887,0.02409638554216874,0.024939289715086504,0.02166671624444097
34x45,e2e_wc,task_only,l2_fixed250_ordered,val,3,0.47883597883597884,0.46612954946288276,0.47021246424149465,0.01212321612422178,0.009040386792487472,0.007250134368902033
34x45,e2e_wc,task_only,l2_fixed250_phase_shuffled,test,3,0.3637747336377473,0.3560416435416436,0.3401005618246938,0.04021981814832209,0.0356389134869034,0.04436535221147523
34x45,e2e_wc,task_only,l2_fixed250_phase_shuffled,train,3,0.9571619812583667,0.9563114820520852,0.9605922347558394,0.022619067325245573,0.024823059875100705,0.021855086335275355
34x45,e2e_wc,task_only,l2_fixed250_phase_shuffled,val,3,0.3677248677248677,0.3518445032333921,0.34019357933985567,0.01997310697161573,0.017563132164277313,0.016721328858968758
34x45,e2e_wc,task_only,l2_wholecount_shared,test,3,0.4566210045662101,0.45259439634439635,0.44238102417535047,0.07938510799412657,0.07637016552085145,0.07105598670684879
34x45,e2e_wc,task_only,l2_wholecount_shared,train,3,0.9546758462421113,0.9541268267725256,0.957996070933307,0.025080313246579843,0.025843221597722354,0.02342667791984174
34x45,e2e_wc,task_only,l2_wholecount_shared,val,3,0.4417989417989418,0.42684183100849776,0.4331890162073117,0.009164289987136916,0.014171317663566588,0.013986083829892934
34x45,e2e_wc,task_plus_reg,l2_fixed250_ordered,test,3,0.5319634703196346,0.5176432363932363,0.5225760006080687,0.022017467490851473,0.027573904138697654,0.023189031209910123
34x45,e2e_wc,task_plus_reg,l2_fixed250_ordered,train,3,0.9661503155479059,0.9656740318196849,0.9690595637465521,0.006044551780179432,0.005223102140850696,0.004815607648249799
34x45,e2e_wc,task_plus_reg,l2_fixed250_ordered,val,3,0.45502645502645506,0.4436988936988937,0.45373793415282476,0.009164289987136932,0.013483685180431014,0.015914521174590277
34x45,e2e_wc,task_plus_reg,l2_fixed250_phase_shuffled,test,3,0.3904109589041096,0.3822329676496343,0.3642590885750126,0.04745344678270897,0.04458963034015654,0.04529849831835097
34x45,e2e_wc,task_plus_reg,l2_fixed250_phase_shuffled,train,3,0.9047619047619048,0.9004894517534536,0.9144431968715491,0.027256393620699277,0.027387321508624527,0.023047221183012757
