architecture,training_family,regularization,seed,source,split,accuracy,balanced_accuracy,macro_f1
234x234,local_tsce,task_only,11,l2_wholecount_shared,val,0.5317460317460317,0.5287457912457912,0.535986684503446
234x234,local_tsce,task_only,23,l2_fixed250_ordered,test,0.5547945205479452,0.550459262959263,0.5663064244836691
234x234,local_tsce,task_only,23,l2_fixed250_ordered,train,0.9965576592082617,0.996545584045584,0.996651896640988
234x234,local_tsce,task_only,23,l2_fixed250_ordered,val,0.5634920634920635,0.550511063011063,0.5624274085944568
234x234,local_tsce,task_only,23,l2_fixed250_phase_shuffled,test,0.4748858447488584,0.4564167314167314,0.4473173268557802
234x234,local_tsce,task_only,23,l2_fixed250_phase_shuffled,train,0.9495123350545037,0.9472801783906979,0.9523781218873841
234x234,local_tsce,task_only,23,l2_fixed250_phase_shuffled,val,0.43121693121693117,0.4131653839987173,0.41356484608634325
234x234,local_tsce,task_only,23,l2_wholecount_shared,test,0.6095890410958904,0.5984279609279609,0.5875407585561886
234x234,local_tsce,task_only,23,l2_wholecount_shared,train,0.9328743545611016,0.932492847104942,0.9359075361370631
234x234,local_tsce,task_only,23,l2_wholecount_shared,val,0.5634920634920635,0.5513949013949014,0.5536938007526243
234x234,local_tsce,task_only,37,l2_fixed250_ordered,test,0.636986301369863,0.6222194472194472,0.6206042568542568
234x234,local_tsce,task_only,37,l2_fixed250_ordered,train,0.9879518072289156,0.9874145469997749,0.9882949789599133
234x234,local_tsce,task_only,37,l2_fixed250_ordered,val,0.5714285714285714,0.5701479076479076,0.5724672510665891
234x234,local_tsce,task_only,37,l2_fixed250_phase_shuffled,test,0.502283105022831,0.4821941946941946,0.47353890393480724
234x234,local_tsce,task_only,37,l2_fixed250_phase_shuffled,train,0.9495123350545037,0.9463766599052165,0.9513989471286491
234x234,local_tsce,task_only,37,l2_fixed250_phase_shuffled,val,0.43915343915343913,0.4172398589065256,0.4109305468784668
234x234,local_tsce,task_only,37,l2_wholecount_shared,test,0.6164383561643836,0.6044733044733044,0.6006619337959286
234x234,local_tsce,task_only,37,l2_wholecount_shared,train,0.8950086058519794,0.8910888506731909,0.8984770319886343
234x234,local_tsce,task_only,37,l2_wholecount_shared,val,0.5238095238095238,0.5041426166426167,0.5027132201878909
234x234,local_tsce,task_plus_reg,11,l2_fixed250_ordered,test,0.6095890410958904,0.597668303918304,0.6012314027407923
234x234,local_tsce,task_plus_reg,11,l2_fixed250_ordered,train,0.9810671256454389,0.9821153872504224,0.9827873763668636
234x234,local_tsce,task_plus_reg,11,l2_fixed250_ordered,val,0.5476190476190477,0.5373737373737373,0.5461518436992929
234x234,local_tsce,task_plus_reg,11,l2_fixed250_phase_shuffled,test,0.5114155251141552,0.494725875975876,0.4873135403526905
234x234,local_tsce,task_plus_reg,11,l2_fixed250_phase_shuffled,train,0.9518072289156626,0.9503002099464936,0.9554536428632026
234x234,local_tsce,task_plus_reg,11,l2_fixed250_phase_shuffled,val,0.4417989417989418,0.42559122975789637,0.4337273118310474
234x234,local_tsce,task_plus_reg,11,l2_wholecount_shared,test,0.5753424657534246,0.5609369796869795,0.5642409250549066
234x234,local_tsce,task_plus_reg,11,l2_wholecount_shared,train,0.9707401032702238,0.9713806003350477,0.9731415954049462
234x234,local_tsce,task_plus_reg,11,l2_wholecount_shared,val,0.5634920634920635,0.5494167869167869,0.5475379688537584
234x234,local_tsce,task_plus_reg,23,l2_fixed250_ordered,test,0.5753424657534246,0.5666930291930291,0.5473567600405836
234x234,local_tsce,task_plus_reg,23,l2_fixed250_ordered,train,0.9913941480206541,0.9916750460868108,0.9919403868477947
234x234,local_tsce,task_plus_reg,23,l2_fixed250_ordered,val,0.5555555555555556,0.5472703222703222,0.5506415445108405
234x234,local_tsce,task_plus_reg,23,l2_fixed250_phase_shuffled,test,0.4863013698630137,0.4738601676101675,0.46750696779694084
234x234,local_tsce,task_plus_reg,23,l2_fixed250_phase_shuffled,train,0.9695926563396443,0.9688564299693262,0.9717991834452131
234x234,local_tsce,task_plus_reg,23,l2_fixed250_phase_shuffled,val,0.46296296296296297,0.4516394099727434,0.46297040559741814
234x234,local_tsce,task_plus_reg,23,l2_wholecount_shared,test,0.547945205479452,0.5364371739371739,0.5263945528438282
234x234,local_tsce,task_plus_reg,23,l2_wholecount_shared,train,0.9724612736660929,0.972796722339405,0.9746389220579049
234x234,local_tsce,task_plus_reg,23,l2_wholecount_shared,val,0.5396825396825397,0.5262325637325638,0.5229306679255079
234x234,local_tsce,task_plus_reg,37,l2_fixed250_ordered,test,0.6164383561643836,0.6048201798201799,0.6025371559747562
234x234,local_tsce,task_plus_reg,37,l2_fixed250_ordered,train,0.9586919104991394,0.958161904936643,0.9613937463809722
234x234,local_tsce,task_plus_reg,37,l2_fixed250_ordered,val,0.5873015873015873,0.5691558441558441,0.5739500205676676
234x234,local_tsce,task_plus_reg,37,l2_fixed250_phase_shuffled,test,0.4840182648401827,0.4708733396233396,0.4519847636828785
234x234,local_tsce,task_plus_reg,37,l2_fixed250_phase_shuffled,train,0.9443488238668962,0.9413609858504818,0.9472216285083359
234x234,local_tsce,task_plus_reg,37,l2_fixed250_phase_shuffled,val,0.4417989417989418,0.42370931537598205,0.4138884861494787
234x234,local_tsce,task_plus_reg,37,l2_wholecount_shared,test,0.6095890410958904,0.5995282495282496,0.5827943726300787
234x234,local_tsce,task_plus_reg,37,l2_wholecount_shared,train,0.9345955249569707,0.9338063718945101,0.938432227005258
234x234,local_tsce,task_plus_reg,37,l2_wholecount_shared,val,0.49206349206349204,0.4780483405483406,0.4695980641110649
34x234,e2e_wc,task_only,11,l2_fixed250_ordered,test,0.589041095890411,0.5718788156288156,0.5748095021494729
34x234,e2e_wc,task_only,11,l2_fixed250_ordered,train,0.9345955249569707,0.9339724616196546,0.9406678914049661
34x234,e2e_wc,task_only,11,l2_fixed250_ordered,val,0.49206349206349204,0.47821067821067814,0.49176470588235294
34x234,e2e_wc,task_only,11,l2_fixed250_phase_shuffled,test,0.36301369863013705,0.3505857568357568,0.3208523067727845
34x234,e2e_wc,task_only,11,l2_fixed250_phase_shuffled,train,0.9196787148594378,0.9159968018192278,0.9253531068755639
34x234,e2e_wc,task_only,11,l2_fixed250_phase_shuffled,val,0.335978835978836,0.32199575116241785,0.3070243912191047
34x234,e2e_wc,task_only,11,l2_wholecount_shared,test,0.5205479452054794,0.5070498945498946,0.5066034353812098
34x234,e2e_wc,task_only,11,l2_wholecount_shared,train,0.8777969018932874,0.8755120205238502,0.8849713654894525
34x234,e2e_wc,task_only,11,l2_wholecount_shared,val,0.48412698412698413,0.47038239538239535,0.48265937103036083
34x234,e2e_wc,task_only,23,l2_fixed250_ordered,test,0.6027397260273972,0.5886537074037074,0.586402031050006
34x234,e2e_wc,task_only,23,l2_fixed250_ordered,train,0.9741824440619621,0.9730833827870424,0.9757444466028368
34x234,e2e_wc,task_only,23,l2_fixed250_ordered,val,0.5317460317460317,0.5228535353535353,0.5277958588153955
34x234,e2e_wc,task_only,23,l2_fixed250_phase_shuffled,test,0.35616438356164376,0.34560763310763304,0.32679009500097367
34x234,e2e_wc,task_only,23,l2_fixed250_phase_shuffled,train,0.9185312679288583,0.9151377834834561,0.92398432319413
34x234,e2e_wc,task_only,23,l2_fixed250_phase_shuffled,val,0.3783068783068783,0.365383998717332,0.350644457786045
34x234,e2e_wc,task_only,23,l2_wholecount_shared,test,0.5205479452054794,0.5196442446442445,0.5107084551792344
34x234,e2e_wc,task_only,23,l2_wholecount_shared,train,0.955249569707401,0.9552581242634858,0.958195520984518
34x234,e2e_wc,task_only,23,l2_wholecount_shared,val,0.49206349206349204,0.4802308802308802,0.47701734485656777
34x234,e2e_wc,task_only,37,l2_fixed250_ordered,test,0.5342465753424658,0.521802503052503,0.5230729325381278
34x234,e2e_wc,task_only,37,l2_fixed250_ordered,train,0.9948364888123924,0.9949115971174795,0.9950930778169301
34x234,e2e_wc,task_only,37,l2_fixed250_ordered,val,0.5476190476190477,0.5441017316017316,0.5584656170320458
34x234,e2e_wc,task_only,37,l2_fixed250_phase_shuffled,test,0.41324200913242004,0.40131581381581377,0.38972638614235283
34x234,e2e_wc,task_only,37,l2_fixed250_phase_shuffled,train,0.9523809523809524,0.9491743908619995,0.9535591132992453
34x234,e2e_wc,task_only,37,l2_fixed250_phase_shuffled,val,0.4497354497354497,0.4309122975789643,0.42529939388285437
34x234,e2e_wc,task_only,37,l2_wholecount_shared,test,0.5958904109589042,0.584480796980797,0.5625592407662265
34x234,e2e_wc,task_only,37,l2_wholecount_shared,train,0.882960413080895,0.8741287222288691,0.8813432104096175
34x234,e2e_wc,task_only,37,l2_wholecount_shared,val,0.5238095238095238,0.4990139490139491,0.49041971983817584
34x234,e2e_wc,task_plus_reg,11,l2_fixed250_ordered,test,0.6164383561643836,0.6031947219447219,0.5967859145137379
34x234,e2e_wc,task_plus_reg,11,l2_fixed250_ordered,train,0.9483648881239243,0.9477735049365137,0.9528265496948757
34x234,e2e_wc,task_plus_reg,11,l2_fixed250_ordered,val,0.5079365079365079,0.49769119769119774,0.5124705210273591
34x234,e2e_wc,task_plus_reg,11,l2_fixed250_phase_shuffled,test,0.4041095890410959,0.3892655955155955,0.35288744947104744
34x234,e2e_wc,task_plus_reg,11,l2_fixed250_phase_shuffled,train,0.9650028686173263,0.9649889051025881,0.9681032711270502
34x234,e2e_wc,task_plus_reg,11,l2_fixed250_phase_shuffled,val,0.3968253968253968,0.3805776014109348,0.38091466951524805
34x234,e2e_wc,task_plus_reg,11,l2_wholecount_shared,test,0.5616438356164384,0.5472693972693973,0.5333529061673544
34x234,e2e_wc,task_plus_reg,11,l2_wholecount_shared,train,0.8777969018932874,0.871278753808522,0.8836589246068765
34x234,e2e_wc,task_plus_reg,11,l2_wholecount_shared,val,0.49206349206349204,0.4709776334776335,0.46529915904408403
34x234,e2e_wc,task_plus_reg,23,l2_fixed250_ordered,test,0.5958904109589042,0.5800095737595737,0.5767541436224713
34x234,e2e_wc,task_plus_reg,23,l2_fixed250_ordered,train,0.9793459552495697,0.9794272152074116,0.9809190888716657
34x234,e2e_wc,task_plus_reg,23,l2_fixed250_ordered,val,0.5396825396825397,0.5247113997113997,0.5374027101732716
34x234,e2e_wc,task_plus_reg,23,l2_fixed250_phase_shuffled,test,0.4520547945205479,0.4341699966699967,0.4112739101185148
34x234,e2e_wc,task_plus_reg,23,l2_fixed250_phase_shuffled,train,0.9604130808950085,0.9599866655258937,0.9638984649973291
34x234,e2e_wc,task_plus_reg,23,l2_fixed250_phase_shuffled,val,0.38888888888888884,0.3675785634118967,0.3554074679012214
34x234,e2e_wc,task_plus_reg,23,l2_wholecount_shared,test,0.6095890410958904,0.5981372793872792,0.5947925805935393
34x234,e2e_wc,task_plus_reg,23,l2_wholecount_shared,train,0.9328743545611016,0.9310742092132617,0.9364785016792999
34x234,e2e_wc,task_plus_reg,23,l2_wholecount_shared,val,0.5238095238095238,0.501070226070226,0.5095181145176096
34x234,e2e_wc,task_plus_reg,37,l2_fixed250_ordered,test,0.589041095890411,0.5716741591741591,0.5537718941227713
34x234,e2e_wc,task_plus_reg,37,l2_fixed250_ordered,train,0.9518072289156626,0.9517466946553581,0.9558751653543508
34x234,e2e_wc,task_plus_reg,37,l2_fixed250_ordered,val,0.5158730158730159,0.5083393458393458,0.5025477744229995
34x234,e2e_wc,task_plus_reg,37,l2_fixed250_phase_shuffled,test,0.4429223744292237,0.4296453546453547,0.4143569753212784
34x234,e2e_wc,task_plus_reg,37,l2_fixed250_phase_shuffled,train,0.9627079747561674,0.9624150671576496,0.9656822248206597
34x234,e2e_wc,task_plus_reg,37,l2_fixed250_phase_shuffled,val,0.35714285714285715,0.3415824915824916,0.32504498525022446
34x234,e2e_wc,task_plus_reg,37,l2_wholecount_shared,test,0.5684931506849316,0.5514360639360638,0.5415951887378473
34x234,e2e_wc,task_plus_reg,37,l2_wholecount_shared,train,0.9380378657487092,0.935332873612742,0.9399813928986683
34x234,e2e_wc,task_plus_reg,37,l2_wholecount_shared,val,0.5079365079365079,0.4978234728234729,0.5125427590491111
34x234,local_tsce,task_only,11,l2_fixed250_ordered,test,0.6164383561643836,0.5976932789432788,0.5957937420609725
34x234,local_tsce,task_only,11,l2_fixed250_ordered,train,0.9862306368330465,0.9868626054410369,0.9873810073350319
34x234,local_tsce,task_only,11,l2_fixed250_ordered,val,0.5396825396825397,0.545947570947571,0.5468629697636519
34x234,local_tsce,task_only,11,l2_fixed250_phase_shuffled,test,0.5273972602739726,0.5153180153180154,0.4987287154125239
34x234,local_tsce,task_only,11,l2_fixed250_phase_shuffled,train,0.9563970166379804,0.9531369077711503,0.9572722442906153
34x234,local_tsce,task_only,11,l2_fixed250_phase_shuffled,val,0.4523809523809524,0.4336620169953503,0.43564181146563175
34x234,local_tsce,task_only,11,l2_wholecount_shared,test,0.636986301369863,0.615827922077922,0.60647359900839
34x234,local_tsce,task_only,11,l2_wholecount_shared,train,0.8967297762478486,0.8930971039175261,0.901083867520872
34x234,local_tsce,task_only,11,l2_wholecount_shared,val,0.5396825396825397,0.5298039923039922,0.5446590510091655
34x234,local_tsce,task_only,23,l2_fixed250_ordered,test,0.6164383561643836,0.6077852702852703,0.6124571368508417
34x234,local_tsce,task_only,23,l2_fixed250_ordered,train,0.9690189328743546,0.9683047417708875,0.9709794448925818
34x234,local_tsce,task_only,23,l2_fixed250_ordered,val,0.5476190476190477,0.5354858104858106,0.5450652775730175
34x234,local_tsce,task_only,23,l2_fixed250_phase_shuffled,test,0.4748858447488584,0.4621431808931809,0.45859284851325993
34x234,local_tsce,task_only,23,l2_fixed250_phase_shuffled,train,0.9776247848537004,0.9775753633555597,0.979271366817045
34x234,local_tsce,task_only,23,l2_fixed250_phase_shuffled,val,0.43121693121693117,0.4103936187269521,0.40646215081934683
34x234,local_tsce,task_only,23,l2_wholecount_shared,test,0.6027397260273972,0.5885773948273948,0.5870207175934731
34x234,local_tsce,task_only,23,l2_wholecount_shared,train,0.9586919104991394,0.9577629075158179,0.960927309291349
34x234,local_tsce,task_only,23,l2_wholecount_shared,val,0.5634920634920635,0.5503427128427129,0.5562423661898692
34x234,local_tsce,task_only,37,l2_fixed250_ordered,test,0.6164383561643836,0.6055305805305805,0.6025551494764851
34x234,local_tsce,task_only,37,l2_fixed250_ordered,train,0.9913941480206541,0.9916750460868108,0.9919562507985531
34x234,local_tsce,task_only,37,l2_fixed250_ordered,val,0.5952380952380952,0.5923761423761423,0.5960884709160571
34x234,local_tsce,task_only,37,l2_fixed250_phase_shuffled,test,0.4680365296803653,0.4559933122433122,0.44160211109289627
34x234,local_tsce,task_only,37,l2_fixed250_phase_shuffled,train,0.9581181870338497,0.9558883569526787,0.9601417846181448
34x234,local_tsce,task_only,37,l2_fixed250_phase_shuffled,val,0.45502645502645506,0.43802509219175884,0.4328091037245478
34x234,local_tsce,task_only,37,l2_wholecount_shared,test,0.6164383561643836,0.6035575535575536,0.5933257104736356
34x234,local_tsce,task_only,37,l2_wholecount_shared,train,0.963855421686747,0.9627944311315536,0.9647477515900668
34x234,local_tsce,task_only,37,l2_wholecount_shared,val,0.5793650793650794,0.5708814333814333,0.5730802045371076
34x234,local_tsce,task_plus_reg,11,l2_fixed250_ordered,test,0.678082191780822,0.6648379398379398,0.6575661726523795
34x234,local_tsce,task_plus_reg,11,l2_fixed250_ordered,train,0.9672977624784854,0.9679700379969048,0.970420907060079
34x234,local_tsce,task_plus_reg,11,l2_fixed250_ordered,val,0.5396825396825397,0.5291726791726793,0.5340891708698614
34x234,local_tsce,task_plus_reg,11,l2_fixed250_phase_shuffled,test,0.5182648401826483,0.5013042513042513,0.49496032323881406
34x234,local_tsce,task_plus_reg,11,l2_fixed250_phase_shuffled,train,0.9563970166379804,0.9548193772693979,0.9593179966546473
34x234,local_tsce,task_plus_reg,11,l2_fixed250_phase_shuffled,val,0.41005291005291006,0.3991702741702741,0.407183791506575
34x234,local_tsce,task_plus_reg,11,l2_wholecount_shared,test,0.6917808219178082,0.677779859029859,0.6796265349574173
34x234,local_tsce,task_plus_reg,11,l2_wholecount_shared,train,0.8950086058519794,0.8918448694054876,0.9016565992747837
34x234,local_tsce,task_plus_reg,11,l2_wholecount_shared,val,0.49206349206349204,0.48460197210197214,0.4963987349441313
34x234,local_tsce,task_plus_reg,23,l2_fixed250_ordered,test,0.6643835616438356,0.6502185314685315,0.6510625517558173
34x234,local_tsce,task_plus_reg,23,l2_fixed250_ordered,train,0.9569707401032702,0.9561894605807358,0.9598208734355772
34x234,local_tsce,task_plus_reg,23,l2_fixed250_ordered,val,0.5555555555555556,0.5415043290043291,0.5442179998087706
34x234,local_tsce,task_plus_reg,23,l2_fixed250_phase_shuffled,test,0.4634703196347032,0.4497576497576497,0.448044468466833
34x234,local_tsce,task_plus_reg,23,l2_fixed250_phase_shuffled,train,0.9707401032702238,0.9700468666969747,0.9729244909588002
34x234,local_tsce,task_plus_reg,23,l2_fixed250_phase_shuffled,val,0.4365079365079365,0.4195486612153279,0.4075986922109079
34x234,local_tsce,task_plus_reg,23,l2_wholecount_shared,test,0.6095890410958904,0.6011495448995449,0.5994838607729531
34x234,local_tsce,task_plus_reg,23,l2_wholecount_shared,train,0.9328743545611016,0.9329421935101707,0.9356508333689543
34x234,local_tsce,task_plus_reg,23,l2_wholecount_shared,val,0.5634920634920635,0.5458453583453583,0.5415872928577102
34x234,local_tsce,task_plus_reg,37,l2_fixed250_ordered,test,0.6095890410958904,0.598001998001998,0.5997816673644347
34x234,local_tsce,task_plus_reg,37,l2_fixed250_ordered,train,0.9896729776247849,0.9901027190427856,0.9904397754288667
34x234,local_tsce,task_plus_reg,37,l2_fixed250_ordered,val,0.5714285714285714,0.5593073593073593,0.5676959326485053
34x234,local_tsce,task_plus_reg,37,l2_fixed250_phase_shuffled,test,0.4383561643835616,0.432754514004514,0.42468813045544307
34x234,local_tsce,task_plus_reg,37,l2_fixed250_phase_shuffled,train,0.9575444635685599,0.9551043385568395,0.9590319943926399
34x234,local_tsce,task_plus_reg,37,l2_fixed250_phase_shuffled,val,0.4444444444444444,0.4318201859868527,0.4232205162758888
34x234,local_tsce,task_plus_reg,37,l2_wholecount_shared,test,0.6027397260273972,0.5977536352536353,0.5929968828365315
34x234,local_tsce,task_plus_reg,37,l2_wholecount_shared,train,0.9535283993115319,0.9534858611352771,0.9557147803705379
34x234,local_tsce,task_plus_reg,37,l2_wholecount_shared,val,0.5555555555555556,0.5513047138047138,0.5561191393098969
34x34,e2e_wc,task_only,11,l2_fixed250_ordered,test,0.5753424657534246,0.5496274558774558,0.5447040955945898
34x34,e2e_wc,task_only,11,l2_fixed250_ordered,train,0.955249569707401,0.9549566397095502,0.9585896134019071
34x34,e2e_wc,task_only,11,l2_fixed250_ordered,val,0.5,0.4913780663780664,0.5150550793332748
34x34,e2e_wc,task_only,11,l2_fixed250_phase_shuffled,test,0.4018264840182648,0.39224802974802975,0.3811959819979233
34x34,e2e_wc,task_only,11,l2_fixed250_phase_shuffled,train,0.9368904188181296,0.9338945632302477,0.9413281374903639
34x34,e2e_wc,task_only,11,l2_fixed250_phase_shuffled,val,0.4021164021164021,0.38699895783229116,0.38484976050020586
34x34,e2e_wc,task_only,11,l2_wholecount_shared,test,0.5273972602739726,0.5194416694416694,0.5130733647979978
34x34,e2e_wc,task_only,11,l2_wholecount_shared,train,0.9345955249569707,0.9341286304275528,0.9379125501793396
34x34,e2e_wc,task_only,11,l2_wholecount_shared,val,0.5079365079365079,0.49630230880230886,0.5133078619928945
34x34,e2e_wc,task_only,23,l2_fixed250_ordered,test,0.5342465753424658,0.5283633033633033,0.5405138920196145
34x34,e2e_wc,task_only,23,l2_fixed250_ordered,train,0.9931153184165232,0.9935268979386627,0.9936129266521424
34x34,e2e_wc,task_only,23,l2_fixed250_ordered,val,0.5317460317460317,0.5141955266955266,0.5129682780644935
34x34,e2e_wc,task_only,23,l2_fixed250_phase_shuffled,test,0.4223744292237443,0.40824661449661453,0.3977318513773274
34x34,e2e_wc,task_only,23,l2_fixed250_phase_shuffled,train,0.9759036144578314,0.9760005099690621,0.977840297619073
34x34,e2e_wc,task_only,23,l2_fixed250_phase_shuffled,val,0.41534391534391535,0.39119167869167865,0.38332656459615616
