epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy
0,0.4863822402211352,0.8315719090505321,1.4812681674957275,0.5622414622414622
1,0.4855676748871598,0.8314092448745031,1.4803184270858765,0.5622414622414622
2,0.4805131871092956,0.829673133763392,1.479400396347046,0.5559283309283309
3,0.4766890286578574,0.8335364318241094,1.4836552143096924,0.5313912938912939
4,0.4736238575946033,0.8396665013732968,1.4886343479156494,0.5244468494468495
5,0.4736297891800662,0.842779595613842,1.4959783554077148,0.5244468494468495
6,0.472514813922974,0.8442913826648447,1.4913848638534546,0.5350949975949976
7,0.47114207827696086,0.842871629578425,1.4881994724273682,0.542039442039442
8,0.4702383697340698,0.8381826457227745,1.4882866144180298,0.542039442039442
9,0.46961864623883914,0.8344148394549681,1.488832712173462,0.542039442039442
10,0.4688643568456686,0.8344148394549681,1.4900351762771606,0.5350949975949976
11,0.4682156509253326,0.8344148394549681,1.492077350616455,0.5231902356902357
12,0.467492009245385,0.8360174035575322,1.4933959245681763,0.5231902356902357
13,0.4664027671395399,0.8375897306015574,1.4916611909866333,0.542039442039442
14,0.46567005396094463,0.8423612359779015,1.4891786575317383,0.5628727753727755
15,0.4647599247359573,0.8423612359779015,1.4910298585891724,0.5489838864838864
16,0.4636374384216105,0.8423612359779015,1.4929087162017822,0.542039442039442
17,0.4625388066863029,0.8423612359779015,1.4931423664093018,0.5489838864838864
18,0.46155118501124814,0.843995222906006,1.4966193437576294,0.5350949975949976
19,0.46011249626154743,0.843995222906006,1.4979521036148071,0.5350949975949976
20,0.4590140300548015,0.8455384327825491,1.4989432096481323,0.5350949975949976
21,0.45821277379168907,0.8486539697031176,1.5015748739242554,0.5350949975949976
22,0.4566325907452792,0.8501971795796609,1.4999825954437256,0.5350949975949976
23,0.4553023651626968,0.8534361732903526,1.5009684562683105,0.5350949975949976
24,0.4543411086430443,0.8534955275163735,1.5001314878463745,0.5281505531505531
25,0.4534984356154673,0.8552909928535054,1.4980746507644653,0.5350949975949976
26,0.4519069844699768,0.8568342027300487,1.5043604373931885,0.5281505531505531
27,0.45099319427846424,0.85834829543911,1.509504795074463,0.5281505531505531
28,0.450231088110584,0.8566816287724434,1.5080186128616333,0.5281505531505531
29,0.4490208450364985,0.85834829543911,1.5096192359924316,0.5281505531505531
30,0.4481514152684433,0.8598915053156532,1.503940463066101,0.5281505531505531
31,0.44695243480488683,0.8630663964622424,1.501787543296814,0.5281505531505531
32,0.4458354894142348,0.8630663964622424,1.5057799816131592,0.5281505531505531
33,0.4450471210910613,0.8630663964622424,1.5086126327514648,0.5281505531505531
34,0.44401743849050157,0.8646689605648065,1.5036557912826538,0.5281505531505531
35,0.4431189792599407,0.8615825408117201,1.5020935535430908,0.5281505531505531
36,0.4420973125607955,0.8615825408117201,1.5014320611953735,0.5281505531505531
37,0.44144391751945944,0.8647597376163678,1.4997020959854126,0.5142616642616642
38,0.4404126836079944,0.8647597376163678,1.5040396451950073,0.5212061087061086
39,0.4393851803214948,0.866302947492911,1.5024631023406982,0.5142616642616642
