method,seed,epoch,train_ba,val_ba,train_loss,val_loss
l2_whole,11,59.0,0.911672078949268,0.5832431457431456,0.8721895292786025,1.388546109199524
l2_whole,11,60.0,0.9103188025959916,0.5832431457431456,0.862259436700102,1.3809757232666016
l2_whole,11,61.0,0.9087162384934274,0.5901875901875901,0.8526846919330591,1.3752464056015017
l2_whole,11,62.0,0.9087162384934274,0.5901875901875901,0.8428639663886696,1.3704546689987185
l2_whole,11,63.0,0.910382905160094,0.592502405002405,0.8337842137801257,1.3667603731155396
l2_whole,11,64.0,0.9170602555874446,0.5786135161135161,0.8247488990503006,1.3639485836029053
l2_whole,11,65.0,0.915489114310421,0.5855579605579605,0.8159423531025084,1.359334945678711
l2_whole,11,66.0,0.9187256653410896,0.5832431457431457,0.8075769901685994,1.3547734022140503
l2_whole,11,67.0,0.9185921183325426,0.5762987012987013,0.7989813990108733,1.3505141735076904
l2_whole,11,68.0,0.9169895542299784,0.5762987012987013,0.790463918252574,1.3461307287216189
l2_whole,11,69.0,0.917058998674423,0.5832431457431456,0.7828106283115643,1.3430945873260498
l2_whole,11,70.0,0.9197471707174336,0.5832431457431456,0.7746511800358915,1.338527798652649
l2_whole,11,71.0,0.9230544231055684,0.5925024050024049,0.7669100401323552,1.3349930047988892
l2_whole,11,72.0,0.9214518590030044,0.5994468494468495,0.7596249429576368,1.3305692672729492
l2_whole,11,73.0,0.91719254568297,0.5901875901875901,0.7520956699696342,1.3270981311798096
l2_whole,11,74.0,0.918795109785534,0.5772246272246272,0.7449889089687761,1.325408935546875
l2_whole,11,75.0,0.9220002379906624,0.5772246272246272,0.737744867493897,1.3230491876602173
l2_whole,11,76.0,0.923085845931109,0.5855579605579606,0.7310584678912532,1.319937825202942
l2_whole,11,77.0,0.9263550767003398,0.5786135161135161,0.7241852612790881,1.3182743787765503
l2_whole,11,78.0,0.9204931992777412,0.5931337181337181,0.7174105911985322,1.3147999048233032
l2_whole,11,79.0,0.9188265326110744,0.5861892736892736,0.710952683077827,1.3142130374908447
l2_whole,11,80.0,0.9204290967136388,0.5838744588744588,0.7047525655587241,1.3110028505325315
l2_whole,11,81.0,0.9231172687566492,0.5908189033189033,0.698553287839315,1.3077579736709597
l2_whole,11,82.0,0.9215147046540852,0.5977633477633478,0.6922703701329519,1.3034307956695557
l2_whole,11,83.0,0.9215147046540852,0.6070226070226071,0.6865111480686628,1.2988948822021484
l2_whole,11,84.0,0.9215147046540852,0.5986892736892737,0.6802998420088303,1.2975119352340698
l2_whole,11,85.0,0.9231172687566492,0.5917448292448293,0.6747360243854752,1.2959648370742798
l2_whole,11,86.0,0.9231172687566492,0.5917448292448293,0.6689618811549911,1.2948468923568726
l2_whole,11,87.0,0.9263223969617776,0.5848003848003848,0.6636021783552974,1.2929435968399048
l2_whole,11,88.0,0.9263223969617776,0.5755411255411255,0.6583390373371144,1.2916558980941772
l2_whole,11,89.0,0.9247198328592136,0.5755411255411255,0.6526424817086908,1.2889404296875
l2_whole,11,90.0,0.9247198328592136,0.5917448292448292,0.6474734415490944,1.285951018333435
l2_whole,11,91.0,0.9247198328592136,0.5917448292448292,0.6424076747976359,1.2848727703094482
l2_whole,11,92.0,0.9247198328592136,0.5986892736892737,0.6372384702892598,1.2815529108047483
l2_whole,11,93.0,0.9247198328592136,0.5917448292448293,0.6322712837726442,1.2799044847488403
l2_whole,11,94.0,0.9263223969617776,0.5917448292448293,0.6273945526904371,1.2791149616241455
l2_whole,11,95.0,0.926290974136237,0.5848003848003848,0.6227634172636548,1.2771767377853394
l2_whole,11,96.0,0.9279890636284444,0.5778559403559403,0.6177221506885325,1.2746880054473877
l2_whole,11,97.0,0.9297946191839996,0.5848003848003848,0.6132739420191556,1.2726595401763916
l2_whole,11,98.0,0.9280585080728888,0.5848003848003848,0.6086308733526483,1.2695544958114624
l2_whole,11,99.0,0.9280585080728888,0.5917448292448293,0.6041959565190563,1.266978740692139
l2_whole,11,100.0,0.9280585080728888,0.5848003848003848,0.5997676422591874,1.2662270069122314
l2_whole,23,1.0,0.0713549522373051,0.0928030303030303,2.5745840158807227,2.510049819946289
l2_whole,23,2.0,0.1323512415771017,0.1406565656565656,2.489037473107369,2.448473691940308
l2_whole,23,3.0,0.2227351487953134,0.2004148629148629,2.4208430784294404,2.3960366249084477
l2_whole,23,4.0,0.2773145895190845,0.2414862914862915,2.35959037774196,2.349689483642578
l2_whole,23,5.0,0.3660221528943781,0.3123196248196248,2.3066283725009726,2.306319236755371
l2_whole,23,6.0,0.4508235850110619,0.3805375180375179,2.2555713727429074,2.266363859176636
l2_whole,23,7.0,0.4994687954873398,0.4013708513708514,2.2071922235767936,2.2287631034851074
l2_whole,23,8.0,0.5226987128103944,0.4349025974025973,2.1600918121469204,2.1934871673583984
l2_whole,23,9.0,0.5491706587489052,0.4468073593073592,2.115293223353138,2.15936279296875
l2_whole,23,10.0,0.5789759729349999,0.4468073593073592,2.0707410362624468,2.1264805793762207
l2_whole,23,11.0,0.5945042255465859,0.4551406926406925,2.0282478231981576,2.0944552421569824
l2_whole,23,12.0,0.6176001406583168,0.4682720057720057,1.987239550600364,2.0637295246124268
l2_whole,23,13.0,0.6494073707803822,0.4716450216450216,1.9471637468124623,2.034085750579834
l2_whole,23,14.0,0.6613945838642935,0.4931096681096682,1.908943585192275,2.005858421325684
l2_whole,23,15.0,0.66436938275821,0.5014430014430015,1.8718577879841685,1.9794206619262693
l2_whole,23,16.0,0.6676386135274407,0.4931096681096682,1.835740434938782,1.953349232673645
l2_whole,23,17.0,0.682582820554981,0.4861652236652237,1.80070746273264,1.9289705753326416
l2_whole,23,18.0,0.6931330342301948,0.4937409812409813,1.767433352396533,1.9057599306106567
l2_whole,23,19.0,0.7187253544916327,0.5030002405002406,1.735226689845888,1.8828142881393437
l2_whole,23,20.0,0.7389473248467437,0.4934403559403559,1.703152782535389,1.861527919769287
l2_whole,23,21.0,0.7517589345333535,0.4858645983645983,1.6728228394217828,1.8399658203125
l2_whole,23,22.0,0.76981745780021,0.477531265031265,1.6431408445519138,1.8188241720199585
l2_whole,23,23.0,0.7721322726150248,0.4725709475709476,1.6145622248083302,1.7980839014053345
l2_whole,23,24.0,0.7870972042572145,0.4580507455507455,1.5871534173131605,1.77911376953125
l2_whole,23,25.0,0.7916117921748761,0.4719396344396344,1.5604546784123536,1.759207844734192
l2_whole,23,26.0,0.8054015977993592,0.4719396344396344,1.5338599183268062,1.741774559020996
l2_whole,23,27.0,0.8120812538847683,0.4530904280904281,1.5090645352657404,1.7254658937454224
l2_whole,23,28.0,0.8160687090819009,0.4719396344396344,1.4842019144721368,1.7089622020721436
l2_whole,23,29.0,0.8178090468786142,0.4719396344396344,1.4607695876628726,1.692609786987305
l2_whole,23,30.0,0.818001948113182,0.4858285233285233,1.437809806272208,1.6772220134735107
l2_whole,23,31.0,0.8222000376053892,0.4719396344396345,1.4153382548366684,1.6622371673583984
l2_whole,23,32.0,0.8205113954248876,0.4719396344396345,1.3945770148771357,1.6493167877197266
l2_whole,23,33.0,0.8246685845619154,0.4881433381433382,1.3732137468718826,1.6356669664382937
l2_whole,23,34.0,0.8390774705315224,0.4881433381433382,1.3528229535754497,1.6230005025863647
l2_whole,23,35.0,0.8432660824940906,0.4742544492544493,1.333209439522223,1.6100893020629885
l2_whole,23,36.0,0.8387824451139481,0.4931036556036556,1.3138671623039573,1.5970762968063354
l2_whole,23,37.0,0.8370463340028369,0.4811988936988937,1.2947226920759822,1.5850634574890137
l2_whole,23,38.0,0.8386488981054011,0.4719396344396344,1.2767038259161525,1.5734410285949707
l2_whole,23,39.0,0.8480488843199033,0.4719396344396344,1.259093991245132,1.5615458488464355
l2_whole,23,40.0,0.852532521700046,0.4881433381433381,1.2416789026966193,1.5502291917800903
l2_whole,23,41.0,0.8566991883667128,0.4881433381433381,1.225166795791324,1.5402815341949463
l2_whole,23,42.0,0.8651754955562554,0.4974025974025973,1.2091071242514655,1.531407117843628
l2_whole,23,43.0,0.8704610625907155,0.5000481000481,1.1928507329674882,1.5215412378311155
l2_whole,23,44.0,0.8774399707793011,0.5000481000481,1.1773705619953174,1.5119271278381348
l2_whole,23,45.0,0.882216240261453,0.5000481000481,1.16226957012577,1.5026897192001345
l2_whole,23,46.0,0.8892579941011195,0.5202861952861952,1.1479657043072935,1.4945054054260254
l2_whole,23,47.0,0.8859193188874442,0.5083814333814333,1.1334968922265425,1.4863379001617432
l2_whole,23,48.0,0.8859193188874442,0.5176406926406926,1.1197649322565577,1.4787501096725464
l2_whole,23,49.0,0.8876554299985554,0.5295454545454544,1.1058578478900167,1.470991134643555
l2_whole,23,50.0,0.8876554299985554,0.5295454545454544,1.093110003282609,1.463934063911438
l2_whole,23,51.0,0.8861122201220123,0.5295454545454544,1.0802664851157473,1.456149339675903
l2_whole,23,52.0,0.8876554299985554,0.52260101010101,1.0675580774445133,1.4483249187469482
l2_whole,23,53.0,0.8932768721237926,0.5176406926406926,1.0553835070276836,1.44000506401062
l2_whole,23,54.0,0.8950129832349036,0.5176406926406926,1.0433796824768775,1.432701587677002
l2_whole,23,55.0,0.8943310572386988,0.5176406926406926,1.031554056937436,1.4254047870635986
l2_whole,23,56.0,0.8921598413578055,0.5295454545454545,1.0202934546027451,1.419646978378296
l2_whole,23,57.0,0.8938959524689164,0.5295454545454545,1.0090476632528584,1.4139106273651123
l2_whole,23,58.0,0.8938959524689164,0.5295454545454545,0.9982817818293678,1.4072163105010986
l2_whole,23,59.0,0.9026109717686132,0.5295454545454545,0.9877521887088192,1.4000835418701172
l2_whole,23,60.0,0.9026109717686132,0.5295454545454545,0.9771744240581888,1.3945536613464355
l2_whole,23,61.0,0.8999227997256024,0.5295454545454545,0.9668841415346182,1.389315843582153
l2_whole,23,62.0,0.8999227997256024,0.5295454545454545,0.9571175047945032,1.383919596672058
l2_whole,23,63.0,0.8999227997256024,0.5295454545454545,0.9474589428680078,1.3800028562545776
l2_whole,23,64.0,0.8983202356230384,0.5295454545454545,0.9380966691675366,1.3738093376159668
l2_whole,23,65.0,0.9000563467341496,0.5295454545454545,0.9286626989788116,1.3692972660064695
l2_whole,23,66.0,0.9043785057052648,0.5295454545454545,0.9195692717721252,1.3644548654556274
l2_whole,23,67.0,0.9026423945941536,0.5295454545454545,0.91078562498503,1.3599684238433838
l2_whole,23,68.0,0.9026423945941536,0.5295454545454545,0.9020901512155844,1.355690598487854
l2_whole,23,69.0,0.9026423945941536,0.5295454545454545,0.8934971274689429,1.3514230251312256
l2_whole,23,70.0,0.9026423945941536,0.5295454545454545,0.885190509067345,1.347648859024048
l2_whole,23,71.0,0.9026423945941536,0.5295454545454545,0.8768909092409065,1.3431103229522705
l2_whole,23,72.0,0.9042763815222582,0.536489898989899,0.8690134886004633,1.3385547399520874
l2_whole,23,73.0,0.9060124926333694,0.536489898989899,0.8612371660550983,1.3345180749893188
l2_whole,23,74.0,0.9058789456248224,0.536489898989899,0.8535750057939407,1.330972671508789
l2_whole,23,75.0,0.9041428345137112,0.536489898989899,0.8460142574499068,1.3275049924850464
l2_whole,23,76.0,0.9041428345137112,0.536489898989899,0.8385925019054118,1.3239941596984863
l2_whole,23,77.0,0.9041428345137112,0.536489898989899,0.8313370097729917,1.3198894262313845
l2_whole,23,78.0,0.9041114116881708,0.5289141414141414,0.8243698575205318,1.3156899213790894
l2_whole,23,79.0,0.9041428345137112,0.5289141414141414,0.817426308297044,1.3130083084106443
l2_whole,23,80.0,0.9025402704111471,0.5289141414141414,0.8105968458517078,1.3103820085525513
l2_whole,23,81.0,0.9027331716457152,0.5367845117845118,0.8038193786616169,1.3076142072677612
l2_whole,23,82.0,0.9081551801927236,0.5367845117845118,0.797548747103719,1.3054821491241455
l2_whole,23,83.0,0.9081551801927236,0.5367845117845118,0.7908884371004088,1.30161452293396
l2_whole,23,84.0,0.9064190690816124,0.5437289562289563,0.7844833168433578,1.298206448554993
l2_whole,23,85.0,0.9064190690816124,0.5367845117845118,0.7783300541148949,1.2940645217895508
l2_whole,23,86.0,0.9081551801927236,0.5367845117845118,0.7721534183636795,1.2906699180603027
l2_whole,23,87.0,0.9078079579705012,0.5437289562289563,0.766282800655562,1.2880537509918213
l2_whole,23,88.0,0.9061020839179292,0.5437289562289563,0.7604548645922321,1.285308003425598
l2_whole,23,89.0,0.9010967420375872,0.5367845117845118,0.75491228961288,1.2835992574691772
l2_whole,23,90.0,0.9010967420375872,0.5367845117845118,0.749193642718041,1.2813103199005127
l2_whole,23,91.0,0.908254861695707,0.5367845117845118,0.7433675731726235,1.2783998250961304
l2_whole,23,92.0,0.9081854172512626,0.5430976430976431,0.7379247875509082,1.276368260383606
l2_whole,23,93.0,0.9099215283623736,0.5500420875420876,0.7326596608055232,1.2727267742156982
l2_whole,23,94.0,0.9099215283623736,0.5500420875420876,0.7272468524217195,1.270336031913757
l2_whole,23,95.0,0.9099215283623736,0.5361531986531988,0.7218548126146839,1.2679136991500854
l2_whole,23,96.0,0.9083189642598096,0.5298400673400674,0.7171404852103859,1.2662367820739746
l2_whole,23,97.0,0.9083189642598096,0.5298400673400674,0.7117647295769644,1.2647031545639038
l2_whole,23,98.0,0.9065828531486984,0.5298400673400674,0.7069772544498083,1.2634786367416382
l2_whole,23,99.0,0.9099215283623736,0.5292087542087542,0.7020235003169351,1.2616808414459229
l2_whole,23,100.0,0.9099215283623736,0.5361531986531988,0.6973476868488292,1.2597708702087402
l2_whole,37,1.0,0.1198445815191098,0.1138888888888888,2.4955315540661704,2.446566104888916
l2_whole,37,2.0,0.2152875208299736,0.1591269841269841,2.4260573296867016,2.393723487854004
l2_whole,37,3.0,0.3134072224277552,0.2224206349206349,2.3618478598570043,2.3473381996154785
l2_whole,37,4.0,0.4200977328925442,0.2904761904761905,2.3048768363598087,2.303541660308838
l2_whole,37,5.0,0.4694757315655392,0.3466630591630592,2.250792822616236,2.262133836746216
l2_whole,37,6.0,0.5297735863549311,0.3911075036075036,2.197899780257023,2.223651885986328
l2_whole,37,7.0,0.5638980766068724,0.4327741702741702,2.1477761280926493,2.185931205749512
l2_whole,37,8.0,0.6056085955722934,0.449440836940837,2.099170188690422,2.150857925415039
l2_whole,37,9.0,0.6249633453069451,0.4702741702741703,2.0521893439727887,2.116046667098999
l2_whole,37,10.0,0.6378929651605845,0.4841630591630592,2.00698764476021,2.0827529430389404
l2_whole,37,11.0,0.6502361652611376,0.4786075036075036,1.9626831257404849,2.0514070987701416
l2_whole,37,12.0,0.6614357333155443,0.4710317460317461,1.920904037464096,2.021712303161621
l2_whole,37,13.0,0.6818303184081054,0.4640873015873016,1.879962779979082,1.9916290044784544
l2_whole,37,14.0,0.6881129125504403,0.4640873015873016,1.8401119487421032,1.9630392789840696
l2_whole,37,15.0,0.7172183779146026,0.4778499278499279,1.8025646589298872,1.9358986616134644
l2_whole,37,16.0,0.7248388848224305,0.478481240981241,1.7658721512238047,1.9091663360595703
l2_whole,37,17.0,0.7388204203646872,0.4633297258297259,1.7305033330047397,1.8839045763015747
l2_whole,37,18.0,0.7346651008294658,0.4633297258297259,1.6965033866452268,1.859884262084961
l2_whole,37,19.0,0.7579509350142563,0.4911075036075036,1.6633332473275584,1.83719003200531
l2_whole,37,20.0,0.7744709843537237,0.4917388167388167,1.6309960723538817,1.8152765035629272
l2_whole,37,21.0,0.7870569466175006,0.5105880230880232,1.6006231790155223,1.7950997352600098
l2_whole,37,22.0,0.7959742570238973,0.5105880230880232,1.5705769624234067,1.7756316661834717
l2_whole,37,23.0,0.8060110217297796,0.5181637806637808,1.5413258623543376,1.7566570043563845
l2_whole,37,24.0,0.8127084478512253,0.5181637806637808,1.5140244632497712,1.7389224767684937
l2_whole,37,25.0,0.8261616800999193,0.5181637806637808,1.486891376787537,1.721199631690979
l2_whole,37,26.0,0.8444000342826915,0.5181637806637808,1.4612080199377877,1.7055221796035769
l2_whole,37,27.0,0.8483560666542836,0.52742303992304,1.435571520956371,1.6876490116119385
l2_whole,37,28.0,0.847384403060071,0.5366822991822993,1.411309802183391,1.6701092720031738
l2_whole,37,29.0,0.8522662881502895,0.5291065416065417,1.387569685811225,1.6550896167755127
l2_whole,37,30.0,0.8531506661180007,0.5366822991822993,1.364413824631302,1.639643669128418
l2_whole,37,31.0,0.8584705504820027,0.5366822991822993,1.3421706086386913,1.625394344329834
l2_whole,37,32.0,0.861460256443407,0.5291065416065417,1.3208320245480167,1.6114602088928225
l2_whole,37,33.0,0.8720371493023967,0.5410113035113036,1.2999602578798384,1.59863543510437
l2_whole,37,34.0,0.8767546423330618,0.5502705627705627,1.279690354087882,1.5848639011383057
l2_whole,37,35.0,0.891700132177745,0.5410113035113036,1.2598405842526643,1.5737371444702148
l2_whole,37,36.0,0.8937834655110785,0.5363816738816739,1.240577188088028,1.5619888305664062
l2_whole,37,37.0,0.895417452439183,0.5628066378066379,1.2217759456158506,1.5506118535995483
l2_whole,37,38.0,0.8927292803961723,0.5425685425685426,1.2042211183377265,1.539259433746338
l2_whole,37,39.0,0.8970200165417471,0.534992784992785,1.1863785643585782,1.5289409160614014
l2_whole,37,40.0,0.893547794319525,0.5544733044733045,1.169271839670388,1.5181158781051636
l2_whole,37,41.0,0.899708188584758,0.5544733044733045,1.152792118092207,1.5084308385849
l2_whole,37,42.0,0.8981697270462964,0.5544733044733045,1.1366949153233723,1.4984252452850342
l2_whole,37,43.0,0.8981697270462964,0.5683621933621934,1.1206260066024205,1.4885560274124146
l2_whole,37,44.0,0.8954815550032856,0.5683621933621934,1.105828240488154,1.4800325632095337
l2_whole,37,45.0,0.8981697270462964,0.5614177489177489,1.0907572575567512,1.4704675674438477
l2_whole,37,46.0,0.8964336159351852,0.54752886002886,1.0764480363481426,1.462534785270691
l2_whole,37,47.0,0.8954815550032856,0.54752886002886,1.0624070133686887,1.456291675567627
l2_whole,37,48.0,0.8981697270462964,0.561417748917749,1.048668526125857,1.4481273889541626
l2_whole,37,49.0,0.8982605040978577,0.5607864357864358,1.035656157130834,1.4409524202346802
l2_whole,37,50.0,0.9018484670608208,0.5607864357864358,1.022377093872392,1.4328713417053225
l2_whole,37,51.0,0.905983710901947,0.5753066378066378,1.0099891017923668,1.4238630533218384
l2_whole,37,52.0,0.9075269207784902,0.5683621933621933,0.9978055024516356,1.4169979095458984
l2_whole,37,53.0,0.9037074763340456,0.5544733044733045,0.9854368705962898,1.4101938009262085
l2_whole,37,54.0,0.9070775743732614,0.561417748917749,0.9737018072871868,1.4033137559890747
l2_whole,37,55.0,0.908711561301366,0.5683621933621934,0.9622430189956692,1.3965966701507568
l2_whole,37,56.0,0.9071392342573408,0.5600288600288601,0.9513051473950764,1.3909999132156372
l2_whole,37,57.0,0.9071392342573408,0.5600288600288601,0.9403262262500296,1.3855949640274048
l2_whole,37,58.0,0.907230011308902,0.5600288600288601,0.9298221095498784,1.381098985671997
l2_whole,37,59.0,0.9087732211854456,0.5530844155844156,0.9193594405450016,1.374974012374878
l2_whole,37,60.0,0.9073321354919086,0.5461399711399711,0.9090401462556572,1.3702584505081177
l2_whole,37,61.0,0.9089661224200132,0.5544733044733045,0.8993575755577284,1.3661950826644895
l2_whole,37,62.0,0.9073321354919086,0.561417748917749,0.8896610727613846,1.3604658842086792
l2_whole,37,63.0,0.907230011308902,0.5530844155844157,0.8800116665597216,1.3547910451889038
l2_whole,37,64.0,0.907230011308902,0.5649891774891775,0.8710107644330614,1.3482105731964111
l2_whole,37,65.0,0.907230011308902,0.5649891774891775,0.8619493899575199,1.342276930809021
l2_whole,37,66.0,0.907230011308902,0.5649891774891775,0.853041883692684,1.33759343624115
l2_whole,37,67.0,0.9088639982370068,0.571933621933622,0.8446290981338684,1.3336913585662842
l2_whole,37,68.0,0.9088639982370068,0.5649891774891775,0.8361217765307467,1.3309810161590576
l2_whole,37,69.0,0.910600109348118,0.5649891774891775,0.8280285271638027,1.3268626928329468
l2_whole,37,70.0,0.910600109348118,0.571933621933622,0.819850848689547,1.323806881904602
l2_whole,37,71.0,0.910600109348118,0.5649891774891775,0.8118509336305773,1.3199446201324463
l2_whole,37,72.0,0.910600109348118,0.5649891774891775,0.8040605351559676,1.315327286720276
l2_whole,37,73.0,0.9088639982370068,0.5649891774891775,0.7968660250383072,1.3111021518707275
l2_whole,37,74.0,0.9088639982370068,0.5649891774891775,0.7890037318720464,1.3076367378234863
l2_whole,37,75.0,0.910600109348118,0.5649891774891775,0.7817995093775698,1.3038716316223145
l2_whole,37,76.0,0.910600109348118,0.571933621933622,0.7746286577899362,1.299494743347168
l2_whole,37,77.0,0.9147667760147844,0.571933621933622,0.7675871645932354,1.295835018157959
l2_whole,37,78.0,0.9122667760147846,0.5649891774891775,0.7607717623809118,1.293540358543396
l2_whole,37,79.0,0.910600109348118,0.5649891774891775,0.7541652661387563,1.2911685705184937
l2_whole,37,80.0,0.910600109348118,0.558044733044733,0.747547641370875,1.2876808643341064
l2_whole,37,81.0,0.910600109348118,0.558044733044733,0.7410220686416823,1.2839815616607666
l1_l2_timeshared,11,1.0,0.1590410682495865,0.1101551226551226,2.497367662324758,2.4506278038024902
l1_l2_timeshared,11,2.0,0.3142219379016456,0.2628066378066379,2.411083350698632,2.38856053352356
l1_l2_timeshared,11,3.0,0.3990831537555085,0.3490440115440115,2.338846773781177,2.3358571529388428
l1_l2_timeshared,11,4.0,0.4794192330617137,0.3644841269841269,2.2745580188994152,2.2881503105163574
l1_l2_timeshared,11,5.0,0.5415741274335891,0.3914682539682539,2.2148163679749957,2.243218183517456
l1_l2_timeshared,11,6.0,0.5612763345675851,0.3984126984126984,2.1561714293829546,2.2010979652404785
l1_l2_timeshared,11,7.0,0.601832583138077,0.4365440115440115,2.100017482360341,2.160109281539917
l1_l2_timeshared,11,8.0,0.6072770751449534,0.4712662337662338,2.0469722735491964,2.1221768856048584
l1_l2_timeshared,11,9.0,0.647806235527055,0.4865440115440115,1.9956425512514095,2.0858871936798096
l1_l2_timeshared,11,10.0,0.6756456369571425,0.4845598845598844,1.9451818681625,2.051778554916382
l1_l2_timeshared,11,11.0,0.7049825468272565,0.47761544011544,1.89774711448026,2.0192975997924805
l1_l2_timeshared,11,12.0,0.7313737051424343,0.4748376623376623,1.8525372667690152,1.9880614280700684
l1_l2_timeshared,11,13.0,0.748206425302476,0.4609487734487734,1.8090172942452092,1.959402561187744
