epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy
0,0.35834612898695284,0.881225729729513,2.6641786098480225,0.5133357383357383
1,0.3583519599831658,0.881225729729513,2.6641833782196045,0.5133357383357383
2,0.3583514804786741,0.881225729729513,2.664271354675293,0.5133357383357383
3,0.35825945967856454,0.881225729729513,2.6644372940063477,0.5133357383357383
4,0.3580057976475681,0.881225729729513,2.664546251296997,0.5133357383357383
5,0.35753893693219774,0.881225729729513,2.6641063690185547,0.5133357383357383
6,0.35692398842558803,0.8828609735706391,2.6626336574554443,0.5063912938912939
7,0.35557803065354154,0.8845228918992242,2.6641933917999268,0.5063912938912939
8,0.3543104548872851,0.8845228918992242,2.6638262271881104,0.49944684944684953
9,0.35348279140697286,0.8853592120903829,2.663870334625244,0.49944684944684953
10,0.35275295622993047,0.8853592120903829,2.6665987968444824,0.49944684944684953
11,0.3516790855566934,0.886961776192947,2.6658759117126465,0.49944684944684953
12,0.35100121762789466,0.886961776192947,2.6680777072906494,0.4925024050024051
13,0.3502724508718041,0.886961776192947,2.670905590057373,0.4925024050024051
14,0.3501754692417414,0.886961776192947,2.672584295272827,0.4925024050024051
15,0.3492931849267109,0.886961776192947,2.675368070602417,0.4925024050024051
16,0.34845252624887607,0.886961776192947,2.6767940521240234,0.4925024050024051
17,0.34818512191050227,0.8915018000878097,2.673043727874756,0.4925024050024051
18,0.3471422325210604,0.8915018000878097,2.6725575923919678,0.4925024050024051
19,0.3470011170370033,0.8915018000878097,2.6738460063934326,0.4855579605579606
20,0.34567802508398504,0.8915018000878097,2.6714816093444824,0.4925024050024051
21,0.34501835431986955,0.8915018000878097,2.6721670627593994,0.4925024050024051
22,0.3442385571138379,0.8915018000878097,2.6735479831695557,0.4925024050024051
23,0.3435080647468567,0.8915018000878097,2.6729321479797363,0.4855579605579606
24,0.3425377231867096,0.8941899721308203,2.6715452671051025,0.4855579605579606
25,0.3413893934884293,0.8973951003359485,2.6758177280426025,0.4855579605579606
26,0.3403946943004037,0.8973951003359485,2.6754872798919678,0.4855579605579606
27,0.3390429817050336,0.8957925362333844,2.6809756755828857,0.4855579605579606
28,0.3373204219361796,0.8973951003359485,2.686615228652954,0.4855579605579606
29,0.33591577600488975,0.8973951003359485,2.686596155166626,0.4855579605579606
30,0.33430597393832806,0.8991312114470595,2.6897988319396973,0.4786135161135161
31,0.3327682018792978,0.8991614485055986,2.6904757022857666,0.4786135161135161
32,0.3307399168584925,0.9007337755496237,2.691342353820801,0.4786135161135161
33,0.329012972249837,0.9007337755496237,2.7037272453308105,0.4716690716690717
34,0.32659134489328645,0.9007337755496237,2.6936442852020264,0.4786135161135161
35,0.3253305421536227,0.9023363396521877,2.6944122314453125,0.4786135161135161
36,0.322202389319259,0.9023363396521877,2.692966938018799,0.4855579605579606
37,0.32088989727263195,0.9023363396521877,2.694960832595825,0.4786135161135161
38,0.31694358148693835,0.903908666696213,2.696633815765381,0.4786135161135161
39,0.31577748362866204,0.9055112307987772,2.694002151489258,0.4786135161135161
40,0.3125645378267909,0.9055426536243175,2.681635618209839,0.4855579605579606
41,0.3110321657587862,0.9086884276034248,2.6898553371429443,0.4855579605579606
42,0.3070129540311285,0.9071452177268817,2.6919896602630615,0.4786135161135161
43,0.306168854134013,0.910320108873471,2.695295810699463,0.4786135161135161
44,0.3017786063651415,0.9087477818294459,2.6660492420196533,0.4786135161135161
45,0.3006286778312542,0.9130105865745404,2.6854074001312256,0.4786135161135161
46,0.29589363835149296,0.9127019445992316,2.693732500076294,0.4702801827801828
47,0.2936142298830561,0.9166964840104379,2.6915340423583984,0.4702801827801828
48,0.29042617997183445,0.9146445735026449,2.6974713802337646,0.47028018278018285
49,0.28861759838979956,0.9204138042718758,2.6945180892944336,0.4702801827801828
50,0.2850190244114953,0.9164786190866906,2.670276403427124,0.47431457431457424
51,0.28261100476457,0.9212501244630348,2.7073285579681396,0.4633357383357384
52,0.278732873794339,0.922356433175289,2.7449634075164795,0.4633357383357384
53,0.2760535443711404,0.9238694059932931,2.7160096168518066,0.4633357383357384
54,0.2703946271523346,0.9265878150948431,2.679232120513916,0.4940897065897066
55,0.27010952187589854,0.9228841113911394,2.6950526237487793,0.47524050024050024
56,0.26580432924264064,0.9238515997254869,2.7348430156707764,0.46598124098124094
57,0.2624695609338107,0.9205045813234372,2.7429845333099365,0.47524050024050024
58,0.2582360463995942,0.9265878150948431,2.734461545944214,0.48218494468494466
59,0.2562676370656839,0.9283916236203495,2.7359225749969482,0.47524050024050024
60,0.2563202847404447,0.9261302131587463,2.7498862743377686,0.47524050024050024
61,0.2545276950538261,0.9266240896836978,2.7495574951171875,0.48218494468494466
62,0.24557718347354107,0.9315688204249971,2.742546796798706,0.4940897065897067
63,0.24554067624415465,0.9309099740659583,2.769430637359619,0.48218494468494466
64,0.24166198044040732,0.9350232363794131,2.800980567932129,0.47524050024050024
65,0.23827813891453506,0.9335102635614089,2.782149076461792,0.47524050024050024
66,0.23573275305420519,0.9360749788142964,2.8002572059631348,0.47524050024050024
67,0.23481770539447896,0.9366258004819773,2.8331801891326904,0.47524050024050024
68,0.23225633602544485,0.9361681985458808,2.8049724102020264,0.47524050024050024
69,0.2276773773351758,0.9409165366275521,2.8035292625427246,0.4633357383357383
70,0.22511768192309314,0.9409165366275521,2.8537936210632324,0.46690716690716694
71,0.22475832911038357,0.9398309286871056,2.8732728958129883,0.47524050024050024
72,0.2198575255741556,0.9409117882894704,2.8654682636260986,0.45162938912938916
73,0.2199587949684688,0.9425191007301162,2.8644819259643555,0.4633357383357383
74,0.21706260425293508,0.9441216648326803,2.891901969909668,0.45857383357383363
75,0.21670905122350703,0.9393092241869064,2.864593267440796,0.4669071669071669
76,0.21318948209901276,0.9478075622685779,2.9057674407958984,0.45301827801827804
77,0.21135750089783267,0.9441810190587012,2.9100027084350586,0.4585738335738336
78,0.21090218780014067,0.9473908956019111,2.899780750274658,0.4585738335738336
79,0.20737902030169245,0.9441810190587012,2.9358081817626953,0.4552008177008177
80,0.2049669759306358,0.9441810190587012,2.910832643508911,0.4585738335738336
81,0.20397529143218124,0.9473267930378085,2.945164442062378,0.46214526214526214
82,0.20169976517788923,0.9489607799659131,2.9377870559692383,0.46214526214526214
83,0.19995059024241213,0.9494101263711419,2.945913553237915,0.46214526214526214
84,0.19926016691834914,0.952678100227351,2.960832357406616,0.4552008177008177
85,0.19640408022883837,0.9483559412562358,2.9482295513153076,0.46214526214526214
86,0.196018072111266,0.9500226079229024,2.963326930999756,0.46214526214526214
87,0.1934003766606884,0.9537399281843403,2.95816969871521,0.46214526214526214
88,0.1925760621714715,0.9499899281843404,2.9806931018829346,0.47047859547859544
89,0.19042173108781676,0.9520732615176737,2.98978328704834,0.46214526214526214
90,0.1888863955738212,0.9520732615176737,2.9671905040740967,0.46214526214526214
91,0.18782178298433963,0.9520732615176737,2.987532138824463,0.46214526214526214
92,0.1877418586698949,0.9515865424140951,2.983876943588257,0.46214526214526214
93,0.18529977802052555,0.9505009344736486,3.024412155151367,0.46214526214526214
94,0.18687480034085435,0.9511046532922688,2.981283187866211,0.45456950456950457
