epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy
0,0.22134883945451955,0.921342000197849,3.1435739994049072,0.4717652717652718
1,0.22135199578206427,0.921342000197849,3.143519163131714,0.4717652717652718
2,0.22133550945534763,0.921342000197849,3.143289566040039,0.4717652717652718
3,0.22128647086234593,0.921342000197849,3.1428685188293457,0.4717652717652718
4,0.2211670948388039,0.921342000197849,3.142277956008911,0.4717652717652718
5,0.22090204544814238,0.921342000197849,3.1413724422454834,0.4717652717652718
6,0.2205030304121684,0.9228852100743921,3.140428066253662,0.4717652717652718
7,0.21980018511081112,0.9228852100743921,3.138991117477417,0.4717652717652718
8,0.21887442828660988,0.9228852100743921,3.137540340423584,0.4717652717652718
9,0.2176619968962136,0.9244877741769563,3.1358132362365723,0.46482082732082725
10,0.21647282070424184,0.9244877741769563,3.1336824893951416,0.46482082732082725
11,0.21467092497315957,0.9278264493906314,3.1312146186828613,0.46482082732082725
12,0.21299698579537069,0.9327321097679899,3.1273045539855957,0.46482082732082725
13,0.2114213512194136,0.9327321097679899,3.1227316856384277,0.46482082732082725
14,0.20950464163097374,0.9327321097679899,3.117844343185425,0.46482082732082725
15,0.20761488862784513,0.9338479547669755,3.109107732772827,0.46482082732082725
16,0.2056233044232846,0.9338479547669755,3.0994694232940674,0.46482082732082725
17,0.20350813373230822,0.93548194169508,3.0912864208221436,0.46482082732082725
18,0.20123757714351154,0.93548194169508,3.0822081565856934,0.46482082732082725
19,0.19914014356630805,0.940231465543753,3.068258762359619,0.46482082732082725
20,0.19660109609827117,0.940231465543753,3.0579729080200195,0.46482082732082725
21,0.19455387111169747,0.940231465543753,3.0487828254699707,0.4717652717652718
22,0.19175600566983017,0.9423207487498956,3.0412003993988037,0.46482082732082736
23,0.18948731783027287,0.9438930757939207,3.032085418701172,0.4836700336700337
24,0.18678753024124237,0.945465402837946,3.027538537979126,0.4836700336700337
25,0.18414302498563842,0.9481535748809566,3.020293712615967,0.4767255892255893
26,0.18126181342515602,0.9492077599958629,3.012509822845459,0.4767255892255893
