model_type,hidden_width,objective,seed,split,best_epoch,primary_readout,parameter_count,tail_logit_l1_fraction,endpoint_logits_accuracy,endpoint_logits_balanced_accuracy,endpoint_logits_macro_f1,valid_sum_logits_accuracy,valid_sum_logits_balanced_accuracy,valid_sum_logits_macro_f1,full_sum_logits_accuracy,full_sum_logits_balanced_accuracy,full_sum_logits_macro_f1,primary_balanced_accuracy,primary_macro_f1
ff_ann,64,sum_logits_ce,37,val,134,valid_sum_logits,2688,0.0,0.06349206349206349,0.060515873015873016,0.04246794871794871,0.3333333333333333,0.3348605098605099,0.3241307267387494,0.3333333333333333,0.3348605098605099,0.3241307267387494,0.3348605098605099,0.3241307267387494
ff_ann,64,sum_logits_ce,37,test,134,valid_sum_logits,2688,0.0,0.10273972602739725,0.09974192474192474,0.0742753428763365,0.4589041095890411,0.44489885114885114,0.43702194814864287,0.4589041095890411,0.44489885114885114,0.43702194814864287,0.44489885114885114,0.43702194814864287
ff_ann,64,sum_logits_ce,53,train,146,valid_sum_logits,2688,0.0,0.12392426850258176,0.11791583860604393,0.09057108893876627,0.7177280550774526,0.7064083465178723,0.7058606987564312,0.7177280550774526,0.7064083465178723,0.7058606987564312,0.7064083465178723,0.7058606987564312
ff_ann,64,sum_logits_ce,53,val,146,valid_sum_logits,2688,0.0,0.05555555555555555,0.048611111111111105,0.032407407407407406,0.42063492063492064,0.4079785954785955,0.41628512662374884,0.42063492063492064,0.4079785954785955,0.41628512662374884,0.4079785954785955,0.41628512662374884
ff_ann,64,sum_logits_ce,53,test,146,valid_sum_logits,2688,0.0,0.1095890410958904,0.10493672993672994,0.0815029926185683,0.4520547945205479,0.4318667443667443,0.4279175890339058,0.4520547945205479,0.4318667443667443,0.4279175890339058,0.4318667443667443,0.4279175890339058
ff_ann,64,sum_logits_ce,71,train,150,valid_sum_logits,2688,0.0,0.1549053356282272,0.1510693320133324,0.13111546505609956,0.7401032702237521,0.7351050063618313,0.7346341034962641,0.7401032702237521,0.7351050063618313,0.7346341034962641,0.7351050063618313,0.7346341034962641
ff_ann,64,sum_logits_ce,71,val,150,valid_sum_logits,2688,0.0,0.07142857142857142,0.0704064454064454,0.05589799272535525,0.42063492063492064,0.40440716690716694,0.39296659073715207,0.42063492063492064,0.40440716690716694,0.39296659073715207,0.40440716690716694,0.39296659073715207
ff_ann,64,sum_logits_ce,71,test,150,valid_sum_logits,2688,0.0,0.13013698630136986,0.1305791430791431,0.10327386969959251,0.4589041095890411,0.44866661116661116,0.43430110782098486,0.4589041095890411,0.44866661116661116,0.43430110782098486,0.44866661116661116,0.43430110782098486
ff_ann,128,endpoint_ce,11,train,27,endpoint_logits,5376,0.0,0.3304647160068847,0.32314926113285614,0.31866132961796445,0.12908777969018934,0.12177238042989062,0.09565971975489546,0.12908777969018934,0.12177238042989062,0.09565971975489546,0.32314926113285614,0.31866132961796445
ff_ann,128,endpoint_ce,11,val,27,endpoint_logits,5376,0.0,0.2222222222222222,0.21131553631553632,0.1988517913046629,0.11904761904761904,0.10808080808080807,0.07312589317510164,0.11904761904761904,0.10808080808080807,0.07312589317510164,0.21131553631553632,0.1988517913046629
ff_ann,128,endpoint_ce,11,test,27,endpoint_logits,5376,0.0,0.17123287671232876,0.1714160839160839,0.15872536246855665,0.1506849315068493,0.13141025641025642,0.07406746409459146,0.1506849315068493,0.13141025641025642,0.07406746409459146,0.1714160839160839,0.15872536246855665
ff_ann,128,endpoint_ce,23,train,20,endpoint_logits,5376,0.0,0.3218588640275387,0.3138365988379041,0.30930888153822345,0.14802065404475043,0.13930211551373223,0.09690003385178825,0.14802065404475043,0.13930211551373223,0.09690003385178825,0.3138365988379041,0.30930888153822345
ff_ann,128,endpoint_ce,23,val,20,endpoint_logits,5376,0.0,0.1984126984126984,0.18753607503607506,0.17052416226644904,0.14285714285714285,0.12891414141414143,0.09473274810086955,0.14285714285714285,0.12891414141414143,0.09473274810086955,0.18753607503607506,0.17052416226644904
ff_ann,128,endpoint_ce,23,test,20,endpoint_logits,5376,0.0,0.1780821917808219,0.18063048063048062,0.16288079204745873,0.136986301369863,0.11996336996336997,0.07611555829228243,0.136986301369863,0.11996336996336997,0.07611555829228243,0.18063048063048062,0.16288079204745873
ff_ann,128,endpoint_ce,37,train,96,endpoint_logits,5376,0.0,0.43029259896729777,0.42430072933510715,0.42688743205552043,0.14113597246127366,0.14071916109883184,0.10343811122179632,0.14113597246127366,0.14071916109883184,0.10343811122179632,0.42430072933510715,0.42688743205552043
ff_ann,128,endpoint_ce,37,val,96,endpoint_logits,5376,0.0,0.2222222222222222,0.2114838864838865,0.21741496077022396,0.0873015873015873,0.08354377104377105,0.05968543867480037,0.0873015873015873,0.08354377104377105,0.05968543867480037,0.2114838864838865,0.21741496077022396
ff_ann,128,endpoint_ce,37,test,96,endpoint_logits,5376,0.0,0.17123287671232876,0.17017843267843266,0.15560545040686374,0.1506849315068493,0.13465700965700964,0.09797631476726669,0.1506849315068493,0.13465700965700964,0.09797631476726669,0.17017843267843266,0.15560545040686374
ff_ann,128,endpoint_ce,53,train,23,endpoint_logits,5376,0.0,0.3253012048192771,0.3158155346093852,0.3081577673697477,0.1549053356282272,0.1426018679255823,0.09608502624260083,0.1549053356282272,0.1426018679255823,0.09608502624260083,0.3158155346093852,0.3081577673697477
ff_ann,128,endpoint_ce,53,val,23,endpoint_logits,5376,0.0,0.24603174603174602,0.2347943722943723,0.21514331813567808,0.15079365079365079,0.134469696969697,0.0913044063779358,0.15079365079365079,0.134469696969697,0.0913044063779358,0.2347943722943723,0.21514331813567808
ff_ann,128,endpoint_ce,53,test,23,endpoint_logits,5376,0.0,0.18493150684931506,0.1908584471084471,0.16234627120512155,0.15753424657534246,0.13944388944388944,0.08664283744928906,0.15753424657534246,0.13944388944388944,0.08664283744928906,0.1908584471084471,0.16234627120512155
ff_ann,128,endpoint_ce,71,train,14,endpoint_logits,5376,0.0,0.29604130808950085,0.2804135065976076,0.25818391745989516,0.12736660929432014,0.12164304091792068,0.08562988409190335,0.12736660929432014,0.12164304091792068,0.08562988409190335,0.2804135065976076,0.25818391745989516
ff_ann,128,endpoint_ce,71,val,14,endpoint_logits,5376,0.0,0.2222222222222222,0.21194684944684947,0.19604288409805007,0.10317460317460317,0.0941919191919192,0.05813197603599573,0.10317460317460317,0.0941919191919192,0.05813197603599573,0.21194684944684947,0.19604288409805007
ff_ann,128,endpoint_ce,71,test,14,endpoint_logits,5376,0.0,0.15753424657534246,0.15963758463758465,0.12952387625164138,0.1095890410958904,0.09615384615384615,0.05431801852315563,0.1095890410958904,0.09615384615384615,0.05431801852315563,0.15963758463758465,0.12952387625164138
ff_ann,128,sum_logits_ce,11,train,144,valid_sum_logits,5376,0.0,0.1342512908777969,0.1296411671850551,0.1033745446079422,0.8382099827882961,0.8343129879983718,0.8346296054236158,0.8382099827882961,0.8343129879983718,0.8346296054236158,0.8343129879983718,0.8346296054236158
ff_ann,128,sum_logits_ce,11,val,144,valid_sum_logits,5376,0.0,0.07142857142857142,0.07242063492063491,0.061939422233539876,0.42857142857142855,0.4191257816257817,0.40166455269343065,0.42857142857142855,0.4191257816257817,0.40166455269343065,0.4191257816257817,0.40166455269343065
ff_ann,128,sum_logits_ce,11,test,144,valid_sum_logits,5376,0.0,0.10273972602739725,0.09928404928404928,0.08126352574069927,0.4931506849315068,0.48121739371739364,0.4740882459407501,0.4931506849315068,0.48121739371739364,0.4740882459407501,0.48121739371739364,0.4740882459407501
ff_ann,128,sum_logits_ce,23,train,147,valid_sum_logits,5376,0.0,0.11703958691910499,0.11781091622541684,0.09405028032395679,0.8244406196213425,0.8247247259543706,0.82666719230338,0.8244406196213425,0.8247247259543706,0.82666719230338,0.8247247259543706,0.82666719230338
ff_ann,128,sum_logits_ce,23,val,147,valid_sum_logits,5376,0.0,0.05555555555555555,0.058531746031746025,0.04293367451262189,0.40476190476190477,0.40493626743626737,0.40102196008004737,0.40476190476190477,0.40493626743626737,0.40102196008004737,0.40493626743626737,0.40102196008004737
ff_ann,128,sum_logits_ce,23,test,147,valid_sum_logits,5376,0.0,0.10273972602739725,0.11455003330003331,0.08485264960874717,0.4726027397260274,0.45957930957930954,0.4460215276498311,0.4726027397260274,0.45957930957930954,0.4460215276498311,0.45957930957930954,0.4460215276498311
ff_ann,128,sum_logits_ce,37,train,147,valid_sum_logits,5376,0.0,0.13253012048192772,0.13167374911696483,0.10720573653653742,0.7934595524956971,0.7899080948547641,0.7906060845675271,0.7934595524956971,0.7899080948547641,0.7906060845675271,0.7899080948547641,0.7906060845675271
ff_ann,128,sum_logits_ce,37,val,147,valid_sum_logits,5376,0.0,0.06349206349206349,0.06547619047619048,0.048511904761904756,0.42063492063492064,0.42302789802789803,0.42361362229191474,0.42063492063492064,0.42302789802789803,0.42361362229191474,0.42302789802789803,0.42361362229191474
ff_ann,128,sum_logits_ce,37,test,147,valid_sum_logits,5376,0.0,0.11643835616438356,0.11773434898434898,0.09221356341565586,0.4863013698630137,0.47031857031857033,0.4518450076234088,0.4863013698630137,0.47031857031857033,0.4518450076234088,0.47031857031857033,0.4518450076234088
ff_ann,128,sum_logits_ce,53,train,125,valid_sum_logits,5376,0.0,0.12736660929432014,0.1243213718385794,0.1050848048073794,0.8003442340791739,0.8007402135206814,0.7993696010427377,0.8003442340791739,0.8007402135206814,0.7993696010427377,0.8007402135206814,0.7993696010427377
ff_ann,128,sum_logits_ce,53,val,125,valid_sum_logits,5376,0.0,0.0873015873015873,0.08832972582972583,0.06637420485435554,0.4126984126984127,0.41780303030303023,0.4075704869755214,0.4126984126984127,0.41780303030303023,0.4075704869755214,0.41780303030303023,0.4075704869755214
ff_ann,128,sum_logits_ce,53,test,125,valid_sum_logits,5376,0.0,0.1095890410958904,0.11766150516150516,0.08523341143281173,0.4452054794520548,0.4321733821733822,0.4217784197033776,0.4452054794520548,0.4321733821733822,0.4217784197033776,0.4321733821733822,0.4217784197033776
ff_ann,128,sum_logits_ce,71,train,128,valid_sum_logits,5376,0.0,0.13253012048192772,0.12936244412997394,0.10219546765265874,0.7831325301204819,0.7792896401611106,0.7800124110721453,0.7831325301204819,0.7792896401611106,0.7800124110721453,0.7792896401611106,0.7800124110721453
ff_ann,128,sum_logits_ce,71,val,128,valid_sum_logits,5376,0.0,0.0873015873015873,0.08925565175565175,0.07347003128736874,0.42063492063492064,0.41637806637806635,0.40842654855812754,0.42063492063492064,0.41637806637806635,0.40842654855812754,0.41637806637806635,0.40842654855812754
ff_ann,128,sum_logits_ce,71,test,128,valid_sum_logits,5376,0.0,0.136986301369863,0.135997335997336,0.10450467406989145,0.5273972602739726,0.5145104895104895,0.5091864111407455,0.5273972602739726,0.5145104895104895,0.5091864111407455,0.5145104895104895,0.5091864111407455
rnn,64,endpoint_ce,11,train,137,endpoint_logits,6784,0.9790119231435009,1.0,1.0,1.0,0.39414802065404475,0.376679318800573,0.3415819932792985,0.2099827882960413,0.19903321913079589,0.13368229986353797,1.0,1.0
rnn,64,endpoint_ce,11,val,137,endpoint_logits,6784,0.9850935971844569,0.5793650793650794,0.575511063011063,0.5789968076390654,0.2777777777777778,0.2643037518037518,0.2208777576922485,0.1111111111111111,0.1119047619047619,0.07047258297258298,0.575511063011063,0.5789968076390654
rnn,64,endpoint_ce,11,test,137,endpoint_logits,6784,1.0020558558931738,0.4931506849315068,0.49584582084582074,0.4972057955804086,0.3013698630136986,0.2855394605394605,0.24966093783199253,0.11643835616438356,0.11646825396825394,0.06157538114059854,0.49584582084582074,0.4972057955804086
rnn,64,endpoint_ce,23,train,77,endpoint_logits,6784,0.9828849213114683,0.9879518072289156,0.9875302877405158,0.9876246798752867,0.31669535283993117,0.301853878854665,0.2661701857211216,0.2495697074010327,0.23528070793979042,0.14546380922918487,0.9875302877405158,0.9876246798752867
rnn,64,endpoint_ce,23,val,77,endpoint_logits,6784,1.0211274985318777,0.5793650793650794,0.569498556998557,0.5732928267886989,0.31746031746031744,0.29659090909090907,0.24298041544701862,0.20634920634920634,0.19166666666666665,0.10432978492693797,0.569498556998557,0.5732928267886989
rnn,64,endpoint_ce,23,test,77,endpoint_logits,6784,1.0356679608630093,0.5,0.49684967809967806,0.5042729157584229,0.2328767123287671,0.22894605394605394,0.20833607397074894,0.1643835616438356,0.15,0.07540581012279125,0.49684967809967806,0.5042729157584229
rnn,64,endpoint_ce,37,train,89,endpoint_logits,6784,0.9892711279929511,0.9965576592082617,0.9956778410288848,0.9962363302801421,0.23924268502581755,0.22834470747391578,0.18312698125426655,0.14629948364888123,0.1383830512261885,0.06594562613703701,0.9956778410288848,0.9962363302801421
rnn,64,endpoint_ce,37,val,89,endpoint_logits,6784,0.9799137011692295,0.5396825396825397,0.5322931697931698,0.5374480409835101,0.19047619047619047,0.17604617604617603,0.1176368400547123,0.1111111111111111,0.09722222222222222,0.03670094777172817,0.5322931697931698,0.5374480409835101
rnn,64,endpoint_ce,37,test,89,endpoint_logits,6784,0.935930062531447,0.4726027397260274,0.4736735486735486,0.4733806037345057,0.17123287671232876,0.15089077589077585,0.10067673477483603,0.11643835616438356,0.10119047619047618,0.037419220346049616,0.4736735486735486,0.4733806037345057
rnn,64,endpoint_ce,53,train,85,endpoint_logits,6784,1.0842076495847965,0.9931153184165232,0.99237058864075,0.9926506641282445,0.33390705679862304,0.32084220352926424,0.2883575992507774,0.10843373493975904,0.10242933355678453,0.04825447247486985,0.99237058864075,0.9926506641282445
rnn,64,endpoint_ce,53,val,85,endpoint_logits,6784,1.0843893715236996,0.5158730158730159,0.5202922077922078,0.5139852649036506,0.23809523809523808,0.2221380471380471,0.17681856608807603,0.06349206349206349,0.056186868686868695,0.018633919843597264,0.5202922077922078,0.5139852649036506
rnn,64,endpoint_ce,53,test,85,endpoint_logits,6784,1.0521779098024695,0.4657534246575342,0.463565601065601,0.45940141394531847,0.18493150684931506,0.16963869463869463,0.13193661236424395,0.08904109589041095,0.07738095238095238,0.032385361552028216,0.463565601065601,0.45940141394531847
rnn,64,endpoint_ce,71,train,70,endpoint_logits,6784,0.9802757907472616,0.9827882960413081,0.9825777012928313,0.9831757547735834,0.27538726333907054,0.26833415546512107,0.22131138947161708,0.12564543889845095,0.12004259538573263,0.06394224082200638,0.9825777012928313,0.9831757547735834
rnn,64,endpoint_ce,71,val,70,endpoint_logits,6784,1.0035298175052432,0.5793650793650794,0.5645743145743146,0.5711588976381348,0.21428571428571427,0.20087782587782588,0.16159310993070583,0.1111111111111111,0.09722222222222221,0.033928385008873574,0.5645743145743146,0.5711588976381348
rnn,64,endpoint_ce,71,test,70,endpoint_logits,6784,0.9552539328584002,0.5,0.4988719613719614,0.5022733401216374,0.21232876712328766,0.18985181485181482,0.1179634556948232,0.1232876712328767,0.10876623376623375,0.05212223778400249,0.4988719613719614,0.5022733401216374
rnn,64,sum_logits_ce,11,train,133,valid_sum_logits,6784,1.009629383825393,0.5387263339070568,0.5343277750441385,0.5129714446585375,1.0,1.0,1.0,0.12736660929432014,0.12015465563745253,0.09807269786246942,1.0,1.0
rnn,64,sum_logits_ce,11,val,133,valid_sum_logits,6784,1.0298065932656453,0.42063492063492064,0.4117424242424242,0.38664659333518975,0.5476190476190477,0.5460858585858586,0.5448001749445648,0.1111111111111111,0.10202020202020202,0.09403452620364387,0.5460858585858586,0.5448001749445648
rnn,64,sum_logits_ce,11,test,133,valid_sum_logits,6784,1.0054726497639765,0.3835616438356164,0.39741716616716616,0.36566456373756523,0.4452054794520548,0.44005855255855253,0.44425968784513975,0.1095890410958904,0.09999999999999999,0.05578036462182804,0.44005855255855253,0.44425968784513975
rnn,64,sum_logits_ce,23,train,150,valid_sum_logits,6784,0.9403439704961666,0.5989672977624785,0.5924728563695646,0.5899246676253443,1.0,1.0,1.0,0.18932874354561102,0.17898690307171625,0.1562544137251826,1.0,1.0
rnn,64,sum_logits_ce,23,val,150,valid_sum_logits,6784,0.9302248256229544,0.4523809523809524,0.44382515632515634,0.4301563733383853,0.5793650793650794,0.5673520923520924,0.5707601012296576,0.16666666666666666,0.15265151515151515,0.1368439614931385,0.5673520923520924,0.5707601012296576
rnn,64,sum_logits_ce,23,test,150,valid_sum_logits,6784,0.9569652135243921,0.5342465753424658,0.5371184371184371,0.52598638302624,0.5821917808219178,0.5778880841380841,0.5638639577705552,0.1232876712328767,0.1192057942057942,0.09907789160975067,0.5778880841380841,0.5638639577705552
rnn,64,sum_logits_ce,37,train,79,valid_sum_logits,6784,1.0230665978985516,0.4612736660929432,0.45569020592242243,0.4428503717381658,0.9414802065404475,0.9402658395691078,0.9417357457564463,0.11187607573149742,0.10636905232447223,0.07909320278010558,0.9402658395691078,0.9417357457564463
rnn,64,sum_logits_ce,37,val,79,valid_sum_logits,6784,1.018345099229376,0.42063492063492064,0.4186868686868687,0.3763026746024682,0.5873015873015873,0.5920815295815297,0.5805326936266497,0.06349206349206349,0.0595959595959596,0.04222086223310214,0.5920815295815297,0.5805326936266497
rnn,64,sum_logits_ce,37,test,79,valid_sum_logits,6784,1.0082167162510658,0.4041095890410959,0.41946733821733817,0.3714599063821511,0.4041095890410959,0.3988788988788989,0.37823557724873513,0.06164383561643835,0.060714285714285714,0.03902014495234834,0.3988788988788989,0.37823557724873513
rnn,64,sum_logits_ce,53,train,113,valid_sum_logits,6784,1.0046940353818508,0.5301204819277109,0.5335956556582607,0.5094463460968657,0.9931153184165232,0.993558320764203,0.9935268979386627,0.18072289156626506,0.16891335521468706,0.15601046186254167,0.993558320764203,0.9935268979386627
rnn,64,sum_logits_ce,53,val,113,valid_sum_logits,6784,0.9803087451262557,0.38095238095238093,0.37483766233766236,0.3417882851660116,0.5634920634920635,0.5571608946608947,0.5611813839755015,0.1984126984126984,0.18106060606060603,0.17612690842509368,0.5571608946608947,0.5611813839755015
rnn,64,sum_logits_ce,53,test,113,valid_sum_logits,6784,1.009514314795293,0.5136986301369864,0.5180992618492619,0.4826935540799004,0.5547945205479452,0.5504800754800755,0.54853342833588,0.0958904109589041,0.0913003663003663,0.08109980320933667,0.5504800754800755,0.54853342833588
rnn,64,sum_logits_ce,71,train,132,valid_sum_logits,6784,0.9510863526403831,0.5886402753872634,0.5862796351436587,0.5723801909631147,0.9948364888123924,0.9951911219253061,0.9946470468529292,0.18416523235800344,0.17417059748427674,0.12574989135184791,0.9951911219253061,0.9946470468529292
rnn,64,sum_logits_ce,71,val,132,valid_sum_logits,6784,0.9746315391650968,0.373015873015873,0.37781385281385277,0.35224044763385004,0.6111111111111112,0.6069023569023569,0.6061121394944925,0.12698412698412698,0.12260101010101009,0.09441133337392928,0.6069023569023569,0.6061121394944925
rnn,64,sum_logits_ce,71,test,132,valid_sum_logits,6784,1.0010950111484396,0.4931506849315068,0.4985063547563547,0.47251544498393433,0.6027397260273972,0.5969849594849596,0.5988869966940142,0.08904109589041095,0.09375,0.07925270770098357,0.5969849594849596,0.5988869966940142
rnn,128,endpoint_ce,11,train,79,endpoint_logits,21760,0.982379989668458,1.0,1.0,1.0,0.3958691910499139,0.3814355053422756,0.34105020122006885,0.2082616179001721,0.1969122521878719,0.14123294769196407,1.0,1.0
rnn,128,endpoint_ce,11,val,79,endpoint_logits,21760,0.9757173137721301,0.5793650793650794,0.5776936026936027,0.5723924809546472,0.31746031746031744,0.31076238576238574,0.25555131403872555,0.18253968253968253,0.17225829725829725,0.12339013986300808,0.5776936026936027,0.5723924809546472
rnn,128,endpoint_ce,11,test,79,endpoint_logits,21760,0.9749107611544828,0.5136986301369864,0.5127608502608502,0.5160355050258719,0.2534246575342466,0.24453046953046953,0.21933859574457878,0.14383561643835616,0.14166666666666664,0.07990991446988942,0.5127608502608502,0.5160355050258719
rnn,128,endpoint_ce,23,train,70,endpoint_logits,21760,1.02796676620476,1.0,1.0,1.0,0.37865748709122204,0.3651473552652798,0.327866524569212,0.24612736660929432,0.23212247220825655,0.1633703365666442,1.0,1.0
rnn,128,endpoint_ce,23,val,70,endpoint_logits,21760,1.0176197327880911,0.6031746031746031,0.5926046176046176,0.5906067545248458,0.31746031746031744,0.29750481000481005,0.2513797829921018,0.16666666666666666,0.15773809523809523,0.09933553881322643,0.5926046176046176,0.5906067545248458
rnn,128,endpoint_ce,23,test,70,endpoint_logits,21760,1.052531969057238,0.5205479452054794,0.527763209013209,0.5254360561428872,0.22602739726027396,0.21965534465534464,0.18800272773048385,0.1643835616438356,0.1635281385281385,0.08723155929038283,0.527763209013209,0.5254360561428872
rnn,128,endpoint_ce,37,train,45,endpoint_logits,21760,1.0724762848443863,0.9948364888123924,0.9940752769263206,0.994398462207107,0.3080895008605852,0.2958095442122449,0.23934113118198863,0.14629948364888123,0.1391826573934417,0.07942107700580199,0.9940752769263206,0.994398462207107
rnn,128,endpoint_ce,37,val,45,endpoint_logits,21760,1.0752155095490699,0.5714285714285714,0.5571248196248196,0.562456158977898,0.2698412698412698,0.2530663780663781,0.192341150674484,0.12698412698412698,0.1111111111111111,0.044444444444444446,0.5571248196248196,0.562456158977898
rnn,128,endpoint_ce,37,test,45,endpoint_logits,21760,1.0821305786755104,0.4931506849315068,0.4941461316461316,0.48628628577979566,0.21232876712328766,0.1961455211455211,0.15775037421181054,0.1232876712328767,0.10714285714285714,0.04264520202020202,0.4941461316461316,0.48628628577979566
