epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_ba,val_ba,learning_rate,best_so_far,patience_counter
1,2.479266772376896,2.479137897491455,0.09466437177280551,0.09523809523809523,0.08778019674246089,0.08749999999999998,0.001,True,0
2,2.4729648325816695,2.4755008220672607,0.11187607573149742,0.12698412698412698,0.1029401619810425,0.11527777777777777,0.001,True,0
3,2.4653682212205843,2.4701545238494873,0.12736660929432014,0.1111111111111111,0.11883875136626709,0.10000000000000002,0.001,False,1
4,2.4555325266005865,2.4629054069519043,0.12736660929432014,0.11904761904761904,0.11933251133329748,0.10555555555555556,0.001,False,2
5,2.4438637123666,2.4510958194732666,0.13080895008605853,0.1349206349206349,0.12406228162124389,0.12301587301587302,0.001,True,0
6,2.431422771972551,2.4373984336853027,0.12048192771084337,0.14285714285714285,0.11501062776613091,0.1349206349206349,0.001,True,0
7,2.420648851411068,2.4241743087768555,0.1153184165232358,0.12698412698412698,0.11157975192173307,0.11607142857142856,0.001,False,1
8,2.40924512252545,2.4146738052368164,0.13253012048192772,0.1349206349206349,0.12738693579888546,0.12301587301587301,0.001,False,2
9,2.397802951208696,2.4053475856781006,0.14113597246127366,0.16666666666666666,0.13433807719185079,0.15575396825396826,0.001,True,0
10,2.3845255797578218,2.395095109939575,0.13769363166953527,0.15079365079365079,0.13155957148488595,0.13194444444444445,0.001,False,1
11,2.372510141431772,2.3851840496063232,0.14113597246127366,0.14285714285714285,0.13457664758372306,0.125,0.001,False,2
12,2.3567069865340007,2.3792319297790527,0.16351118760757316,0.15873015873015872,0.15584455464172445,0.14027777777777778,0.001,False,3
13,2.339667891881552,2.3784854412078857,0.18244406196213425,0.18253968253968253,0.17397911851135126,0.17103174603174606,0.001,True,0
14,2.321861309356821,2.367222309112549,0.18760757314974183,0.1746031746031746,0.1796687138275189,0.16547619047619047,0.001,False,1
15,2.3027428911803307,2.3521676063537598,0.1962134251290878,0.1984126984126984,0.18705181959898942,0.18134920634920637,0.001,True,0
16,2.282083706683423,2.341961145401001,0.2306368330464716,0.23015873015873015,0.21860242075650885,0.2140873015873016,0.001,True,0
17,2.262165141392903,2.327376365661621,0.2306368330464716,0.20634920634920634,0.21881655512551743,0.18968253968253967,0.001,False,1
