epoch,train_loss,val_balanced_accuracy,val_accuracy
1,4.2085542975172485,0.06506410256410255,0.0683453237410072
2,3.788890938300871,0.08461538461538462,0.08633093525179857
3,3.4854552449479614,0.11153846153846157,0.11510791366906475
4,3.3422190146257647,0.14679487179487183,0.1474820143884892
5,3.170637777296163,0.12211538461538463,0.1223021582733813
6,3.0449412542547885,0.1355769230769231,0.1366906474820144
7,2.93974025370711,0.14166666666666672,0.14388489208633093
8,2.831736522879304,0.13205128205128208,0.13309352517985612
9,2.7382648583859375,0.1461538461538462,0.1474820143884892
10,2.666021551789537,0.17500000000000007,0.17625899280575538
11,2.5923485850210244,0.18557692307692308,0.18705035971223022
12,2.534555381300759,0.1810897435897436,0.18345323741007194
13,2.468985241011711,0.1993589743589744,0.19784172661870503
14,2.420124666838996,0.19711538461538464,0.19784172661870503
15,2.359725996599359,0.2080128205128205,0.20863309352517986
16,2.3224415011325124,0.19775641025641025,0.19784172661870503
17,2.2687428240048684,0.18429487179487178,0.18345323741007194
18,2.2309852939541055,0.20064102564102562,0.2014388489208633
19,2.190569356336432,0.19711538461538458,0.19784172661870503
20,2.152391185868258,0.17884615384615385,0.17985611510791366
21,2.1099639625872597,0.17820512820512818,0.17985611510791366
22,2.0768585420597745,0.20576923076923076,0.20863309352517986
23,2.049968327506114,0.19070512820512822,0.19424460431654678
24,2.015203691471768,0.19615384615384615,0.19784172661870503
25,1.9874946208996962,0.17788461538461536,0.17985611510791366
26,1.9518868074578755,0.2012820512820513,0.20503597122302158
27,1.9311490833422558,0.18910256410256412,0.1906474820143885
28,1.8930079990861106,0.19743589743589746,0.19784172661870503
29,1.8681484656145344,0.18557692307692303,0.18705035971223022
30,1.8474293859665003,0.19711538461538464,0.2014388489208633
31,1.8157244462751398,0.18333333333333332,0.18345323741007194
32,1.7909253276674086,0.19743589743589743,0.19784172661870503
33,1.7748744413677582,0.18910256410256407,0.1906474820143885
34,1.7514255296039043,0.20480769230769225,0.20503597122302158
35,1.72509993334948,0.20064102564102562,0.19784172661870503
36,1.7048129880495664,0.17339743589743592,0.17266187050359713
37,1.6850035621621515,0.20032051282051283,0.19784172661870503
38,1.6640524695822074,0.19679487179487173,0.19424460431654678
39,1.6484904639464988,0.19903846153846153,0.19424460431654678
40,1.628975304506593,0.1955128205128205,0.19424460431654678
41,1.6176784058748666,0.2009615384615384,0.19784172661870503
42,1.6008941298824246,0.18461538461538457,0.18345323741007194
43,1.5741057759624417,0.21121794871794874,0.20863309352517986
44,1.5643538607042389,0.2112179487179487,0.20863309352517986
45,1.5447128499295077,0.21570512820512816,0.21223021582733814
46,1.5277957384195704,0.20608974358974358,0.20503597122302158
47,1.5142044522668008,0.1983974358974359,0.19424460431654678
48,1.4925964235585962,0.2179487179487179,0.21223021582733814
49,1.4780018181450623,0.2032051282051282,0.19784172661870503
50,1.4643081096606065,0.19615384615384615,0.1906474820143885
51,1.450664573470078,0.2108974358974359,0.20503597122302158
52,1.4400237293566687,0.20416666666666658,0.2014388489208633
53,1.4170394590345479,0.20641025641025637,0.2014388489208633
54,1.4075253036736095,0.19935897435897434,0.19424460431654678
55,1.3970761777317457,0.194551282051282,0.1906474820143885
56,1.381719889613868,0.21346153846153845,0.20863309352517986
57,1.3710163845180792,0.20256410256410248,0.19784172661870503
58,1.3574001156004136,0.19134615384615378,0.18705035971223022
59,1.3436153325657387,0.21570512820512822,0.21223021582733814
60,1.3365972358628182,0.20641025641025637,0.2014388489208633
61,1.3248459612582364,0.19871794871794865,0.19424460431654678
62,1.3080556736154072,0.1983974358974359,0.19424460431654678
63,1.295638062859659,0.2086538461538461,0.20503597122302158
64,1.286752447570111,0.18910256410256407,0.18345323741007194
65,1.2760557158518646,0.19230769230769232,0.18705035971223022
66,1.2630248783671922,0.18878205128205125,0.18345323741007194
67,1.2507439575626351,0.1919871794871795,0.1906474820143885
68,1.2430952113900482,0.1846153846153846,0.17985611510791366
69,1.2304046423421742,0.2112179487179487,0.20503597122302158
70,1.2173864127552443,0.19230769230769226,0.18705035971223022
71,1.2112917159236758,0.18782051282051285,0.18345323741007194
72,1.201501488685608,0.19198717948717947,0.1906474820143885
73,1.1953284632688188,0.19134615384615383,0.18705035971223022
74,1.1814025472112968,0.1846153846153846,0.17985611510791366
75,1.1745092761045122,0.19455128205128205,0.1906474820143885
76,1.164413076336101,0.19198717948717944,0.1906474820143885
77,1.1547677005078159,0.20096153846153839,0.19784172661870503
78,1.1430503877542786,0.1814102564102564,0.17625899280575538
