epoch,target_grad_ratio,calibration_ratio_median,kappa,warmup_scale,regularizer_multiplier,effective_lambda_p2,effective_lambda_a1,train_task_loss,train_p2,train_a1,train_base_regularizer,train_weighted_regularizer,train_total_loss,train_weighted_reg_to_task_loss_ratio,val_wholecount_ba,val_wholecount_loss,val_objective_loss,last_progress_epoch,epochs_since_progress,early_stop_triggered,first_batch_task_hidden_grad_norm,first_batch_base_reg_hidden_grad_norm,first_batch_base_reg_to_task_hidden_grad_ratio,first_batch_effective_reg_to_task_hidden_grad_ratio,first_batch_task_reg_hidden_grad_cosine,train_p2_hidden_1,train_p2_hidden_2
1,0.05,0.041747751478421864,1.1976692930598543,0.1,0.11976692930598543,0.0011976692930598543,0.011976692930598543,2.490081819527736,0.00010143659489246153,0.0016161299723588417,0.00016262736485314454,1.9477380104594393e-05,2.4901012311498802,7.82198398134903e-06,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,0,False,0.00414329845727665,0.0001354422962163177,0.032689485831861265,0.0039151193386735405,0.22046149540601143,0.00016580768340914838,3.706550338586953e-05
2,0.05,0.041747751478421864,1.1976692930598543,0.2,0.23953385861197085,0.0023953385861197087,0.023953385861197087,2.4850147927689674,0.00010315397278030632,0.001555093023493219,0.00015654084315762346,3.749683158004916e-05,2.4850522573146065,1.5089178418236986e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,1,False,,,,,,0.00017044538310039692,3.586256060991841e-05
3,0.05,0.041747751478421864,1.1976692930598543,0.3,0.3593007879179563,0.003593007879179563,0.035930078791795626,2.4847904860255228,0.00010441549472931994,0.001551903227445142,0.00015623448048409703,5.613517277605957e-05,2.4848466297024907,2.259151147421247e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,2,False,,,,,,0.00017288932922414845,3.594165847811783e-05
4,0.05,0.041747751478421864,1.1976692930598543,0.4,0.4790677172239417,0.004790677172239417,0.04790677172239417,2.484313838863537,0.00010465670834061419,0.0015196427088767842,0.0001530108464868353,7.33025576907295e-05,2.4843871125666084,2.950615841847991e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,3,False,,,,,,0.00017424759880512177,3.50658156876839e-05
5,0.05,0.041747751478421864,1.1976692930598543,0.5,0.5988346465299271,0.005988346465299272,0.05988346465299271,2.4841838638056166,0.00010502050831269156,0.001437795380324369,0.00014482974377841483,8.672906622892123e-05,2.4842705599412245,3.491249882609641e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,4,False,0.0010098476760406342,9.332347194550271e-05,0.09241341457694019,0.05534035445280559,0.009099930891589572,0.0001765496767794861,3.349134024663823e-05
6,0.05,0.041747751478421864,1.1976692930598543,0.6,0.7186015758359126,0.007186015758359126,0.07186015758359125,2.4837197506489317,0.00010569902058927625,0.0014001013105574885,0.00014106712643984423,0.00010137106017942946,2.483821122043104,4.0814210279941537e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,5,False,,,,,,0.00017959243579280344,3.180560535444115e-05
7,0.05,0.041747751478421864,1.1976692930598543,0.7,0.838368505141898,0.00838368505141898,0.0838368505141898,2.4827588027192475,0.0001073005655825518,0.001358644621247961,0.0001369374729310228,0.00011480406116355185,2.4828735834144684,4.624052124508125e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,6,False,,,,,,0.00018314101369394287,3.146011824133524e-05
8,0.05,0.041747751478421864,1.1976692930598543,0.8,0.9581354344478834,0.009581354344478835,0.09581354344478835,2.481675775038806,0.00010950038033582049,0.0013354893532547965,0.0001346439383585381,0.00012900712543204043,2.4818048038088723,5.198387586711368e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,7,False,,,,,,0.00018792296687149878,3.10777937688343e-05
9,0.05,0.041747751478421864,1.1976692930598543,0.9,1.077902363753869,0.010779023637538689,0.1077902363753869,2.4797986226730218,0.0001121530805086467,0.0013118926864502097,0.00013231080450570827,0.00014261812389036401,2.4799412113458894,5.7511978023696635e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,8,False,,,,,,0.0001949052381082382,2.9400922693030647e-05
10,0.05,0.041747751478421864,1.1976692930598543,1.0,1.1976692930598543,0.011976692930598543,0.11976692930598543,2.478058251579534,0.00011523294817063582,0.001272840396719127,0.00012843637278646338,0.0001538242962563622,2.4782120643917747,6.207452797298586e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,9,False,0.0020979226623737595,8.816821525248016e-05,0.04202643731047717,0.050333773463463474,-0.2041732697121046,0.0002038216343784317,2.664425864889799e-05
