epoch,target_grad_ratio,calibration_ratio_median,kappa,warmup_scale,regularizer_multiplier,effective_lambda_p2,effective_lambda_a1,train_task_loss,train_p2,train_a1,train_base_regularizer,train_weighted_regularizer,train_total_loss,train_weighted_reg_to_task_loss_ratio,val_wholecount_ba,val_wholecount_loss,val_objective_loss,last_progress_epoch,epochs_since_progress,early_stop_triggered,first_batch_task_hidden_grad_norm,first_batch_base_reg_hidden_grad_norm,first_batch_base_reg_to_task_hidden_grad_ratio,first_batch_effective_reg_to_task_hidden_grad_ratio,first_batch_task_reg_hidden_grad_cosine,train_p2_hidden_1,train_p2_hidden_2
1,0.2,0.06646875111662152,3.00893271861079,0.1,0.30089327186107906,0.003008932718610791,0.030089327186107906,2.486642411982131,0.00010097479712612376,0.0018915626157889472,0.0001901660136617608,5.721967463990114e-05,2.486699662397322,2.301081746381487e-05,0.08333333333333333,2.4849069118499756,2.4849069118499756,1,0,False,0.001545310022745807,0.00011188200864455478,0.07240101144607577,0.021784977220061175,-0.003900439754342297,0.00016485127102841725,3.709832707783364e-05
2,0.2,0.06646875111662152,3.00893271861079,0.2,0.6017865437221581,0.006017865437221582,0.06017865437221581,2.4844059685626663,0.00010195881000675082,0.0016400038421782385,0.00016501997130652073,9.930679761855134e-05,2.4845052807753754,3.9972049204182405e-05,0.08333333333333333,2.4849069118499756,2.4849069118499756,1,1,False,,,,,,0.00016810972954963275,3.5807889029966735e-05
3,0.2,0.06646875111662152,3.00893271861079,0.3,0.902679815583237,0.00902679815583237,0.0902679815583237,2.483588482139443,0.00010255458972365924,0.001398761258196092,0.0001409016729169405,0.0001271890955532319,2.4837156195648773,5.1211823725187806e-05,0.08333333333333333,2.4849069118499756,2.4849069118499756,1,2,False,,,,,,0.000172760264130298,3.2348919756481706e-05
4,0.2,0.06646875111662152,3.00893271861079,0.4,1.2035730874443162,0.012035730874443163,0.12035730874443162,2.481492872287402,0.00010497636530326323,0.0011571206546367727,0.00011676183032920253,0.00014053139983469592,2.4816333755158313,5.6631796691463486e-05,0.08333333333333333,2.4849069118499756,2.4849069118499756,1,3,False,,,,,,0.0001811211225023676,2.883160753435497e-05
5,0.2,0.06646875111662152,3.00893271861079,0.5,1.504466359305395,0.015044663593053951,0.15044663593053953,2.478541678282562,0.0001109261072734483,0.001040244801210403,0.00010513374141117689,0.00015817018235907786,2.4786998458245124,6.38158251462923e-05,0.08333333333333333,2.4849367141723633,2.4849367141723633,1,4,False,0.001021647188744737,3.971022046388511e-05,0.038868819785698915,0.05847683179348795,-0.24091781572515494,0.00019421831828104444,2.763389466288732e-05
6,0.2,0.06646875111662152,3.00893271861079,0.6,1.805359631166474,0.01805359631166474,0.1805359631166474,2.4755852456347256,0.00011998127614249749,0.0010255463756965522,0.0001037544521271522,0.00018731409567809005,2.4757725343031236,7.566457103765126e-05,0.08333333333333333,2.4849655628204346,2.4849655628204346,1,5,False,,,,,,0.0002125400934939829,2.7422459421866425e-05
7,0.2,0.06646875111662152,3.00893271861079,0.7,2.1062529030275527,0.02106252903027553,0.21062529030275529,2.470966090844133,0.0001316930613401963,0.0010534970161125141,0.0001066666325973427,0.00022466690993363681,2.4711907537791897,9.092270054458173e-05,0.08333333333333333,2.485027313232422,2.485027313232422,1,6,False,,,,,,0.0002359233104015529,2.746281363447209e-05
8,0.2,0.06646875111662152,3.00893271861079,0.8,2.4071461748886325,0.024071461748886327,0.24071461748886325,2.4687421231589917,0.00014529860861601048,0.0010701416652623994,0.00010846715324106281,0.0002610962970179094,2.469003214483212,0.00010576086281697649,0.08333333333333333,2.4849867820739746,2.4849867820739746,1,7,False,,,,,,0.0002634033605134958,2.7193856242645e-05
9,0.2,0.06646875111662152,3.00893271861079,0.9,2.7080394467497113,0.027080394467497115,0.27080394467497115,2.465921037989106,0.00015940252893280538,0.0010675326051437352,0.00010834728737460713,0.0002934087386732302,2.466214436056692,0.00011898545580052205,0.08333333333333333,2.484956979751587,2.484956979751587,1,8,False,,,,,,0.00029244763366300964,2.6357421027979352e-05
10,0.2,0.06646875111662152,3.00893271861079,1.0,3.00893271861079,0.030089327186107902,0.30089327186107906,2.463289882558143,0.00017419924997911338,0.0010651449252900998,0.00010825648551495031,0.000325736487766194,2.463615619377097,0.00013223636002917955,0.08333333333333333,2.484956979751587,2.484956979751587,1,9,False,0.0013102044379290237,5.585359933503323e-05,0.04262968260382196,0.1282698467706331,0.03706432807267091,0.0003237901235952262,2.460837923080489e-05
