epoch,target_grad_ratio,calibration_ratio_median,kappa,warmup_scale,regularizer_multiplier,effective_lambda_p2,effective_lambda_a1,train_task_loss,train_p2,train_a1,train_base_regularizer,train_weighted_regularizer,train_total_loss,train_weighted_reg_to_task_loss_ratio,val_wholecount_ba,val_wholecount_loss,val_objective_loss,last_progress_epoch,epochs_since_progress,early_stop_triggered,first_batch_task_hidden_grad_norm,first_batch_base_reg_hidden_grad_norm,first_batch_base_reg_to_task_hidden_grad_ratio,first_batch_effective_reg_to_task_hidden_grad_ratio,first_batch_task_reg_hidden_grad_cosine,train_p2_hidden_1,train_p2_hidden_2
1,0.05,0.018257842649153287,2.738549179156102,0.1,0.2738549179156102,0.0027385491791561017,0.02738549179156102,2.5019971585725136,0.00010572624658398721,0.0020143856192664875,0.00020249582338287123,5.545447676043024e-05,2.5020526657826725,2.2164084627525785e-05,0.08333333333333333,2.4849610328674316,2.485133647918701,1,0,False,0.00435930392004335,0.00010641468310808796,0.02441093464917898,0.006685054504594234,0.4338394767913028,0.00017561766164891882,3.583482751164348e-05
2,0.05,0.018257842649153287,2.738549179156102,0.2,0.5477098358312203,0.005477098358312203,0.05477098358312204,2.486447813178504,0.00010534877173134515,0.001578203303075801,0.0001588738218609888,8.701675129383514e-05,2.486534881099366,3.499641168120834e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,2,0,False,,,,,,0.0001752656361674441,3.5431907263938286e-05
3,0.05,0.018257842649153287,2.738549179156102,0.3,0.8215647537468306,0.008215647537468306,0.08215647537468307,2.484536866928337,0.00010769995776098863,0.001474306646377015,0.00014850766642815426,0.00012200866035566859,2.4846588108502647,4.9107204638307245e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,2,1,False,,,,,,0.0001776090242489996,3.7790892137075886e-05
4,0.05,0.018257842649153287,2.738549179156102,0.4,1.0954196716624407,0.010954196716624407,0.10954196716624408,2.483933262488518,0.00010994718371854017,0.001393466946034149,0.00014044616742629843,0.00015384749213446784,2.4840870592967574,6.193704736669793e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,2,2,False,,,,,,0.00018165261820704066,3.8241748397249374e-05
5,0.05,0.018257842649153287,2.738549179156102,0.5,1.369274589578051,0.01369274589578051,0.1369274589578051,2.48225814996611,0.00011218715738725533,0.0013193212435123945,0.0001330539954745286,0.00018218745772142554,2.482440370290497,7.339585438521489e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,2,3,False,0.00014321333789227614,5.0690318442902334e-05,0.3539497032115204,0.48465433459622753,0.0005656597193658822,0.00018677761685664216,3.759669995288246e-05
6,0.05,0.018257842649153287,2.738549179156102,0.6,1.6431295074936612,0.01643129507493661,0.16431295074936614,2.4811712398791683,0.00011424937033216291,0.0012455701626830841,0.00012569951061632248,0.00020654056892087508,2.481377794081906,8.324317386934305e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,2,4,False,,,,,,0.0001934878740260512,3.5010865711560556e-05
7,0.05,0.018257842649153287,2.738549179156102,0.7,1.9169844254092712,0.01916984425409271,0.19169844254092713,2.480269357792892,0.00011751493505952021,0.0011870551212384605,0.00011988066501461415,0.0002298093696542424,2.480499144060066,9.265500496234085e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,2,5,False,,,,,,0.00020296528404750884,3.2064589894227015e-05
8,0.05,0.018257842649153287,2.738549179156102,0.8,2.1908393433248814,0.021908393433248814,0.21908393433248816,2.4786562258938707,0.00012232110986240422,0.0010731948560954148,0.00010854269794357552,0.0002377996093799118,2.478894011289035,9.593892323416283e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,2,6,False,,,,,,0.0002157642779719139,2.887793999652097e-05
9,0.05,0.018257842649153287,2.738549179156102,0.9,2.4646942612404916,0.024646942612404917,0.24646942612404918,2.477893065257245,0.00012904693949715155,0.0010094465874215643,0.00010223513165388252,0.0002519783441986401,2.478145014603659,0.00010169056434744925,0.08333333333333333,2.4849069118499756,2.4849066734313965,2,7,False,,,,,,0.0002315837615953034,2.6510117489792663e-05
10,0.05,0.018257842649153287,2.738549179156102,1.0,2.738549179156102,0.02738549179156102,0.2738549179156102,2.476318263761353,0.00013754180568012307,0.0009704664382216378,9.842206489779864e-05,0.0002695336650147122,2.476587769496872,0.00010884451686162085,0.08333333333333333,2.4849069118499756,2.4849066734313965,2,8,False,0.001023051544475462,4.7045489861796805e-05,0.04598545412090446,0.1259334276359235,0.2835953889224275,0.0002507995028632233,2.4284106383739135e-05
11,0.05,0.018257842649153287,2.738549179156102,1.0,2.738549179156102,0.02738549179156102,0.2738549179156102,2.475907551852438,0.00014737709779043885,0.0009340214813144144,9.487592019084617e-05,0.000259822381282844,2.4761673735259118,0.00010494025961851794,0.08333333333333333,2.4849069118499756,2.4849066734313965,2,9,False,,,,,,0.00027248551096268665,2.2268690103336385e-05
12,0.05,0.018257842649153287,2.738549179156102,1.0,2.738549179156102,0.02738549179156102,0.2738549179156102,2.4746293135231006,0.00015809997853505619,0.0009106249282402652,9.264349344341972e-05,0.00025370876613776754,2.4748829654490065,0.00010252394762776222,0.08333333333333333,2.4849069118499756,2.4849066734313965,2,10,False,,,,,,0.00029562496781155223,2.0574990861524995e-05
