epoch,target_grad_ratio,calibration_ratio_median,kappa,warmup_scale,regularizer_multiplier,effective_lambda_p2,effective_lambda_a1,train_task_loss,train_p2,train_a1,train_base_regularizer,train_weighted_regularizer,train_total_loss,train_weighted_reg_to_task_loss_ratio,val_wholecount_ba,val_wholecount_loss,val_objective_loss,last_progress_epoch,epochs_since_progress,early_stop_triggered,first_batch_task_hidden_grad_norm,first_batch_base_reg_hidden_grad_norm,first_batch_base_reg_to_task_hidden_grad_ratio,first_batch_effective_reg_to_task_hidden_grad_ratio,first_batch_task_reg_hidden_grad_cosine,train_p2_hidden_1,train_p2_hidden_2
1,0.05,0.026102280680404415,1.9155414276705773,0.1,0.19155414276705773,0.0019155414276705773,0.019155414276705775,2.585517726954002,0.0006525445742117443,0.05946402658873499,0.00595292818400746,0.0011403080580512418,2.586658024746867,0.0004410366427441356,0.10529100529100528,2.4626801013946533,2.4626801013946533,1,0,False,0.1264680144357144,0.0027302294319437475,0.021588299967590336,0.004135328294089867,0.327402372033534,0.00012979026385017938,0.001175298883095576
2,0.05,0.026102280680404415,1.9155414276705773,0.2,0.38310828553411547,0.0038310828553411547,0.03831082855341155,2.454938778983952,0.0006037283164413771,0.05310497395758374,0.005316534586949675,0.002036808474188135,2.4569756122956794,0.0008296779095367616,0.14404761904761906,2.4363858699798584,2.4363858699798584,2,0,False,,,,,,0.00012825223175538689,0.0010792044191356754
3,0.05,0.026102280680404415,1.9155414276705773,0.3,0.5746624283011732,0.005746624283011732,0.05746624283011732,2.4095290798738778,0.0006174003017510058,0.052363336887755615,0.005242507877517588,0.003012672396097813,2.41254178423069,0.0012503158485456028,0.15932539682539684,2.4074065685272217,2.4074065685272217,3,0,False,,,,,,0.00012771622570838278,0.0011070843955514737
4,0.05,0.026102280680404415,1.9155414276705773,0.4,0.7662165710682309,0.007662165710682309,0.0766216571068231,2.355783140392599,0.0006249234449597662,0.05293399326362216,0.005299648597015777,0.004060678636870009,2.359843821615853,0.0017237064682419296,0.16302910052910055,2.386382818222046,2.386382818222046,4,0,False,,,,,,0.0001280403098094689,0.0011218065769041338
5,0.05,0.026102280680404415,1.9155414276705773,0.5,0.9577707138352887,0.009577707138352888,0.09577707138352887,2.3158295823456703,0.000591453037179827,0.05085749654243612,0.005091664144887931,0.004876646631607295,2.320706192679742,0.0021057882103171902,0.15667989417989417,2.3800148963928223,2.3800148963928223,5,0,False,0.0353050836287465,0.00209828719862506,0.05943300462589951,0.05692319126592379,0.013691481443877029,0.00012951171857772937,0.0010533943624442472
6,0.05,0.026102280680404415,1.9155414276705773,0.6,1.1493248566023464,0.011493248566023464,0.11493248566023465,2.2832417114671455,0.0005473857423933399,0.04768484203776476,0.004773958040346839,0.005486828878541155,2.2887285543596065,0.002403087176878648,0.19239417989417992,2.367964744567871,2.367964744567871,6,0,False,,,,,,0.00013190060588968004,0.0009628708776697299
7,0.05,0.026102280680404415,1.9155414276705773,0.7,1.3408789993694041,0.013408789993694041,0.13408789993694042,2.2411762038935072,0.0005197342750279749,0.046103915113077314,0.004615588875073882,0.006188946112464607,2.2473651513380357,0.0027614723472937086,0.19345238095238093,2.3514416217803955,2.3514416217803955,7,0,False,,,,,,0.00013400925384580338,0.0009054593073056687
8,0.05,0.026102280680404415,1.9155414276705773,0.8,1.5324331421364619,0.015324331421364619,0.1532433142136462,2.2041051375476095,0.0005163136647157403,0.04568325344748834,0.004573488403624645,0.007008565224309591,2.211113676557032,0.0031797780899452234,0.16130952380952382,2.3556172847747803,2.3556172847747803,7,1,False,,,,,,0.0001368178688111938,0.0008958094463188349
9,0.05,0.026102280680404415,1.9155414276705773,0.9,1.7239872849035196,0.017239872849035196,0.17239872849035198,2.15556873429868,0.0005196587659663836,0.04596515551927578,0.004601712213595127,0.00793329353176583,2.163502048912639,0.003680371405250944,0.14246031746031745,2.322260856628418,2.322260856628418,9,0,False,,,,,,0.0001399679903522865,0.0008993495447864106
10,0.05,0.026102280680404415,1.9155414276705773,1.0,1.9155414276705773,0.019155414276705775,0.19155414276705773,2.102564803909722,0.0005432709416562111,0.04837278431207711,0.004842711247106222,0.009276413846049271,2.1118412243519717,0.004411951455098919,0.16468253968253968,2.3007428646087646,2.3007428646087646,10,0,False,0.034401578679418614,0.001968835017277253,0.0572309496498527,0.10962825499922177,-0.17440887219712925,0.00014339076827373195,0.0009431510955526488
11,0.05,0.026102280680404415,1.9155414276705773,1.0,1.9155414276705773,0.019155414276705775,0.19155414276705773,2.0679081975900777,0.0005547790215555065,0.04928151071199862,0.004933699099074491,0.009450704779431045,2.0773588576948785,0.004570176176314216,0.16805555555555554,2.29357647895813,2.29357647895813,11,0,False,,,,,,0.00014712437522968697,0.000962433676021382
12,0.05,0.026102280680404415,1.9155414276705773,1.0,1.9155414276705773,0.019155414276705775,0.19155414276705773,2.03621699190386,0.000547290686878621,0.04817367266228811,0.00482284018237676,0.009238350017576539,2.0454553659114083,0.0045370164645069065,0.14583333333333334,2.282233953475952,2.282233953475952,12,0,False,,,,,,0.00015003713554736362,0.0009445442446217376
13,0.05,0.026102280680404415,1.9155414276705773,1.0,1.9155414276705773,0.019155414276705775,0.19155414276705773,1.9970900675926273,0.0005573745264023344,0.048876001065189786,0.00489317402067288,0.009373077257134007,2.0064631595874203,0.004693367319398214,0.17440476190476192,2.242912530899048,2.242912530899048,13,0,False,,,,,,0.00015370796481468002,0.0009610410944018481
14,0.05,0.026102280680404415,1.9155414276705773,1.0,1.9155414276705773,0.019155414276705775,0.19155414276705773,1.963263875646148,0.0005565024363842798,0.0490785656743739,0.0049134218751127464,0.009411863243710666,1.9726757547736373,0.00479398788948482,0.20218253968253966,2.2283129692077637,2.2283129692077637,14,0,False,,,,,,0.00015716853581321637,0.0009558363386835396
15,0.05,0.026102280680404415,1.9155414276705773,1.0,1.9155414276705773,0.019155414276705775,0.19155414276705773,1.92315088143242,0.0005615495954617768,0.04898764264870839,0.004904379798884851,0.009394542463187917,1.9325454436152814,0.004884974212834815,0.1986111111111111,2.219430685043335,2.219430685043335,15,0,False,,,,,,0.0001593743177533964,0.000963724857390972
16,0.05,0.026102280680404415,1.9155414276705773,1.0,1.9155414276705773,0.019155414276705775,0.19155414276705773,1.8970321960580534,0.0005790132738885481,0.04935118273900831,0.004940908500786851,0.009464514735130764,1.9064967342990606,0.004989116555215876,0.23273809523809527,2.198164224624634,2.198164224624634,16,0,False,,,,,,0.0001616317814591913,0.0009963947729802276
17,0.05,0.026102280680404415,1.9155414276705773,1.0,1.9155414276705773,0.019155414276705775,0.19155414276705773,1.8608283645725086,0.0005847792209866625,0.04962419036282114,0.004968267128115164,0.009516921530761427,1.8703452894486576,0.005114346767251566,0.2474206349206349,2.198786735534668,2.198786735534668,17,0,False,,,,,,0.00016494625425944026,0.0010046121909198145
18,0.05,0.026102280680404415,1.9155414276705773,1.0,1.9155414276705773,0.019155414276705775,0.19155414276705773,1.8351425047380379,0.0005725400786640094,0.04925113327788404,0.004930838607508118,0.009445225496146436,1.844587708504393,0.00514686214926656,0.2390873015873016,2.1969919204711914,2.1969919204711914,18,0,False,,,,,,0.00016873846318061413,0.0009763416879860085
19,0.05,0.026102280680404415,1.9155414276705773,1.0,1.9155414276705773,0.019155414276705775,0.19155414276705773,1.808527117341808,0.0005796108334349298,0.049575920519699536,0.004963388334696859,0.009507576040538883,1.8180347075766008,0.005257082379009731,0.2626984126984127,2.1926262378692627,2.1926262378692627,19,0,False,,,,,,0.00017240846035889833,0.0009868132065109613
20,0.05,0.026102280680404415,1.9155414276705773,1.0,1.9155414276705773,0.019155414276705775,0.19155414276705773,1.777680653302887,0.0005946012128969228,0.05011642395988389,0.005017588399158287,0.009611398340707802,1.7872920194304134,0.005406706948658107,0.273015873015873,2.1629271507263184,2.1629271507263184,20,0,False,0.030830878069937735,0.0018065561470332243,0.05859567615736326,0.11224244516179843,0.02888145007738082,0.00017541007642420217,0.0010137923348177281
21,0.05,0.026102280680404415,1.9155414276705773,1.0,1.9155414276705773,0.019155414276705775,0.19155414276705773,1.7573965153882918,0.0005992694668513491,0.05049994982868792,0.005055987772254494,0.009684953820954193,1.767081459910447,0.005510966783050853,0.27103174603174607,2.182877779006958,2.182877779006958,20,1,False,,,,,,0.00017816393784240926,0.0010203749988157553
22,0.05,0.026102280680404415,1.9155414276705773,1.0,1.9155414276705773,0.019155414276705775,0.19155414276705773,1.7292918346424726,0.0006021804953909282,0.05099824610809041,0.00510584639959204,0.00978046044765005,1.7390722660107374,0.005655760497864225,0.24523809523809523,2.1868302822113037,2.1868302822113037,20,2,False,,,,,,0.00018093279484645807,0.0010234282166487097
