epoch,target_grad_ratio,calibration_ratio_median,kappa,warmup_scale,regularizer_multiplier,effective_lambda_p2,effective_lambda_a1,train_task_loss,train_p2,train_a1,train_base_regularizer,train_weighted_regularizer,train_total_loss,train_weighted_reg_to_task_loss_ratio,val_wholecount_ba,val_wholecount_loss,val_objective_loss,last_progress_epoch,epochs_since_progress,early_stop_triggered,first_batch_task_hidden_grad_norm,first_batch_base_reg_hidden_grad_norm,first_batch_base_reg_to_task_hidden_grad_ratio,first_batch_effective_reg_to_task_hidden_grad_ratio,first_batch_task_reg_hidden_grad_cosine,train_p2_hidden_1,train_p2_hidden_2,train_p2_hidden_3
1,0.1,0.009408297184545066,10.62891594923991,0.1,1.0628915949239912,0.010628915949239912,0.10628915949239913,2.562474765383643,0.0002670122209131692,0.007718694181519716,0.0007745395421544202,0.0008232515744493053,2.563298030892666,0.00032127207087873566,0.09027777777777778,2.4805216789245605,2.488795042037964,1,0,False,0.03642885219291205,0.0002545901264016964,0.006988694704227654,0.0074282248606133815,-0.14479730731099993,0.0001617065792802718,3.702793207364255e-05,0.0006023021435413972
2,0.1,0.009408297184545066,10.62891594923991,0.2,2.1257831898479824,0.021257831898479823,0.21257831898479826,2.4905381350426996,0.00026439691168615167,0.006971409313521779,0.0006997849111583103,0.0014875910135479756,2.492025683956179,0.0005972970229273246,0.09027777777777778,2.482928514480591,2.48498272895813,2,0,False,,,,,,0.00016008665449171938,3.508798554618827e-05,0.0005980160910068737
3,0.1,0.009408297184545066,10.62891594923991,0.3,3.188674784771973,0.03188674784771973,0.3188674784771973,2.48563081959644,0.0002573630864701511,0.00656758148620697,0.0006593317897483809,0.0021023945414049235,2.4877332528979355,0.000845819308655926,0.08333333333333333,2.4849069118499756,2.4849066734313965,2,1,False,,,,,,0.00016112404757939925,3.391557221876765e-05,0.0005770496351415172
4,0.1,0.009408297184545066,10.62891594923991,0.4,4.251566379695965,0.042515663796959646,0.4251566379695965,2.4851909619395376,0.00022828615411415556,0.0057474837386772264,0.0005770312238880553,0.00245328658948077,2.4876442649073116,0.0009871622048577434,0.08333333333333333,2.4849069118499756,2.4849066734313965,2,2,False,,,,,,0.0001638575967029779,3.0490756465647875e-05,0.0004905101241264973
5,0.1,0.009408297184545066,10.62891594923991,0.5,5.314457974619955,0.05314457974619956,0.5314457974619956,2.485062817082758,0.0001942527739853292,0.004646138908428087,0.00046655642996396284,0.0024794945076569634,2.48754229397864,0.0009977592882612395,0.08333333333333333,2.4849069118499756,2.4849066734313965,2,3,False,0.0012441040456064381,0.00013296950017178721,0.10687972653201307,0.5680078149932569,-0.03303436129567721,0.0001688977667285216,2.6426183570581313e-05,0.00038743435664474323
6,0.1,0.009408297184545066,10.62891594923991,0.6,6.377349569543946,0.06377349569543946,0.6377349569543946,2.484120842922165,0.00015345613558122667,0.0035343742484576267,0.0003549719951977142,0.0022637804264039212,2.486384654414428,0.0009113004437179276,0.08333333333333333,2.4849069118499756,2.4849066734313965,2,4,False,,,,,,0.00017785058256035124,2.093890214103914e-05,0.0002615789250494141
7,0.1,0.009408297184545066,10.62891594923991,0.7,7.440241164467937,0.07440241164467938,0.7440241164467938,2.483801794954914,0.0001249616976321247,0.002733490529302636,0.00027459868522817366,0.0020430805071428573,2.485844897321087,0.0008225618128196671,0.08333333333333333,2.4849069118499756,2.4849066734313965,2,5,False,,,,,,0.00019218058503880494,1.6565796056296075e-05,0.0001661387097279069
8,0.1,0.009408297184545066,10.62891594923991,0.8,8.50313275939193,0.08503132759391929,0.850313275939193,2.4833380392209183,0.00011209711161355541,0.001894618051924876,0.00019058278028848428,0.0016205506691814957,2.4849586170839975,0.000652569502656151,0.08333333333333333,2.4849069118499756,2.4849066734313965,2,6,False,,,,,,0.0002137279667348157,1.3127669686980132e-05,0.0001094356902975993
9,0.1,0.009408297184545066,10.62891594923991,0.9,9.56602435431592,0.09566024354315919,0.956602435431592,2.4837791234408724,0.0001111157240261718,0.0014150364606171563,0.00014261480833290758,0.0013642568023404084,2.48514340830752,0.0005492665549303966,0.08333333333333333,2.4849069118499756,2.4849066734313965,2,7,False,,,,,,0.0002423104725242312,1.0435800832588209e-05,8.060089879605231e-05
10,0.1,0.009408297184545066,10.62891594923991,1.0,10.62891594923991,0.10628915949239912,1.0628915949239912,2.4842547229563308,0.00011317092056853838,0.0011116287405738886,0.00011229458623143954,0.0011935696854791483,2.4854482176381834,0.00048045382562814164,0.08333333333333333,2.4849069118499756,2.4849066734313965,2,8,False,0.0002825097696907826,5.440771061929463e-05,0.19258700567716963,2.0469910962584255,-0.22019883355880726,0.0002782859171463398,8.473557378792333e-06,5.275329448461775e-05
