epoch,target_grad_ratio,calibration_ratio_median,kappa,warmup_scale,regularizer_multiplier,effective_lambda_p2,effective_lambda_a1,train_task_loss,train_p2,train_a1,train_base_regularizer,train_weighted_regularizer,train_total_loss,train_weighted_reg_to_task_loss_ratio,val_wholecount_ba,val_wholecount_loss,val_objective_loss,last_progress_epoch,epochs_since_progress,early_stop_triggered,first_batch_task_hidden_grad_norm,first_batch_base_reg_hidden_grad_norm,first_batch_base_reg_to_task_hidden_grad_ratio,first_batch_effective_reg_to_task_hidden_grad_ratio,first_batch_task_reg_hidden_grad_cosine,train_p2_hidden_1,train_p2_hidden_2,train_p2_hidden_3
1,0.1,0.011723621173682797,8.52978772672049,0.1,0.8529787726720491,0.008529787726720492,0.08529787726720492,2.491330414753978,0.00015309736596329438,0.005722181504454444,0.0005737491419980472,0.0004893958486120493,2.4918198306466133,0.00019643955924665167,0.08333333333333333,2.485734224319458,2.485734224319458,1,0,False,0.017136234836905417,0.00014561600562613958,0.008497549608303335,0.007248229435610431,-0.0033145532391534232,0.00015727454100546335,1.713012626981515e-05,0.00028488741988851567
2,0.1,0.011723621173682797,8.52978772672049,0.2,1.7059575453440983,0.017059575453440983,0.17059575453440984,2.46097778781556,0.0001515069535358171,0.005275023895958615,0.0005290174774930567,0.0009024813363493682,2.4618802567152067,0.00036671657128219695,0.08333333333333333,2.485705852508545,2.485705852508545,1,1,False,,,,,,0.0001561900844692097,1.5897858886307877e-05,0.0002824329180534161
3,0.1,0.011723621173682797,8.52978772672049,0.3,2.5589363180161473,0.025589363180161473,0.25589363180161473,2.447315547224166,0.00015658614141630128,0.005091145503208066,0.0005106804217171828,0.0013067987028159932,2.448622337101659,0.0005339722964201374,0.09722222222222222,2.4825258255004883,2.4825258255004883,3,0,False,,,,,,0.00015946554906987674,1.6028227481740387e-05,0.00029426462917865967
4,0.1,0.011723621173682797,8.52978772672049,0.4,3.4119150906881965,0.034119150906881966,0.3411915090688197,2.4309450886540898,0.000166414062067363,0.005003743522869432,0.000502038502920637,0.0017129127513264624,2.432657936969435,0.0007046283189698987,0.09722222222222222,2.4828076362609863,2.4828076362609863,3,1,False,,,,,,0.00016562411683433643,1.6599483833973467e-05,0.00031701859993228556
5,0.1,0.011723621173682797,8.52978772672049,0.5,4.264893863360245,0.04264893863360245,0.42648938633602457,2.4176890172974788,0.0001652316156765342,0.004731556038386645,0.0004748079207747463,0.0020250054212565985,2.4197140314492835,0.0008375789469897057,0.09722222222222222,2.4797003269195557,2.4797003269195557,5,0,False,0.0034536261496081796,0.00015380030522465257,0.044532991864826336,0.18992848372136958,0.03375878547730107,0.00017415647138080043,1.646182648929862e-05,0.00030507654110789253
6,0.1,0.011723621173682797,8.52978772672049,0.6,5.117872636032295,0.051178726360322946,0.5117872636032295,2.407619090991258,0.0001589405388106863,0.004564476609807109,0.0004580370863825852,0.002344175463096718,2.4099632323096007,0.0009736488100912927,0.08333333333333333,2.4765968322753906,2.4765968322753906,6,0,False,,,,,,0.00018543151738550898,1.563268330181318e-05,0.0002757574285528015
7,0.1,0.011723621173682797,8.52978772672049,0.7,5.970851408704343,0.05970851408704343,0.5970851408704343,2.4023350397198624,0.00015279673145959322,0.004377108618293259,0.0004392388338520049,0.0026226298223937287,2.4049576908709054,0.0010917002745377076,0.08333333333333333,2.478168249130249,2.478168249130249,6,1,False,,,,,,0.0001999919102691505,1.440026563487286e-05,0.0002439980220602943
8,0.1,0.011723621173682797,8.52978772672049,0.8,6.823830181376393,0.06823830181376393,0.6823830181376394,2.393510444234037,0.0001523762596172013,0.004066007717139057,0.00040812454667870474,0.0027849726345255434,2.3962954050907785,0.0011635514861589754,0.08333333333333333,2.4804582595825195,2.4804582595825195,6,2,False,,,,,,0.00021957662479015044,1.3295598334750832e-05,0.00022425656653732293
9,0.1,0.011723621173682797,8.52978772672049,0.9,7.676808954048441,0.07676808954048442,0.7676808954048442,2.385448846061956,0.0001556886434286557,0.003926128261240132,0.0003941697221795953,0.0030259655631450287,2.388474793524422,0.0012685099360401197,0.08333333333333333,2.4837276935577393,2.4837276935577393,6,3,False,,,,,,0.0002447051601143788,1.2545537444477207e-05,0.0002098152378999601
10,0.1,0.011723621173682797,8.52978772672049,1.0,8.52978772672049,0.0852978772672049,0.8529787726720491,2.3760987797210222,0.0001640287517589395,0.003957660255629871,0.0003974063241499253,0.003389791705326631,2.379488565425249,0.0014266207003921893,0.08333333333333333,2.4824535846710205,2.4824535846710205,6,4,False,0.0057998120288312955,9.856803995181446e-05,0.016995040436108177,0.14496408732703397,-0.1688954336097985,0.0002748456208228507,1.213761574295599e-05,0.0002051030010259578
11,0.1,0.011723621173682797,8.52978772672049,1.0,8.52978772672049,0.0852978772672049,0.8529787726720491,2.366699215877487,0.00017198047408030213,0.0038815714713833624,0.00038987695056746317,0.0033255677482693516,2.370024768908135,0.0014051501458060653,0.08333333333333333,2.484736680984497,2.484736680984497,6,5,False,,,,,,0.000307439947302458,1.1603433298575561e-05,0.00019689804465404154
12,0.1,0.011723621173682797,8.52978772672049,1.0,8.52978772672049,0.0852978772672049,0.8529787726720491,2.3601009086569493,0.00017354806547298412,0.0036608563189470113,0.00036782111638752993,0.0031374361688229486,2.3632383654326867,0.001329365264559113,0.08333333333333333,2.4849069118499756,2.4849069118499756,6,6,False,,,,,,0.00034175190571479163,1.0526924641628985e-05,0.00016836536499806288
13,0.1,0.011723621173682797,8.52978772672049,1.0,8.52978772672049,0.0852978772672049,0.8529787726720491,2.355546246297183,0.00018156556153698807,0.003531685254493289,0.0003549841880496181,0.00302793992612761,2.358574193849416,0.001285451275213722,0.08333333333333333,2.4849069118499756,2.4849069118499756,6,7,False,,,,,,0.00037713424500403366,1.0030061832254502e-05,0.00015753237416878785
14,0.1,0.011723621173682797,8.52978772672049,1.0,8.52978772672049,0.0852978772672049,0.8529787726720491,2.354738907231316,0.00018864324349543744,0.0034275305781612834,0.0003446394920706983,0.0029397018453372376,2.3576785988733815,0.001248419447400101,0.08333333333333333,2.4849069118499756,2.4849069118499756,6,8,False,,,,,,0.0004149001411710531,9.305705838893735e-06,0.00014172389515891104
15,0.1,0.011723621173682797,8.52978772672049,1.0,8.52978772672049,0.0852978772672049,0.8529787726720491,2.3575564748038524,0.00019812521197321774,0.0033753118149153953,0.0003395124307309442,0.002895969100434352,2.360452486602862,0.0012283774032074016,0.08333333333333333,2.4849069118499756,2.4849069118499756,6,9,False,,,,,,0.0004542170937225966,8.945850130878793e-06,0.0001312126792315013
16,0.1,0.011723621173682797,8.52978772672049,1.0,8.52978772672049,0.0852978772672049,0.8529787726720491,2.353303363934647,0.0002119737287956048,0.0034506277741444347,0.00034718251822792034,0.002961393295051514,2.356264738946281,0.0012583984455366438,0.07142857142857142,2.4784817695617676,2.4784817695617676,6,10,False,,,,,,0.00049321709353823,9.004599567297959e-06,0.0001336995031589311
17,0.1,0.011723621173682797,8.52978772672049,1.0,8.52978772672049,0.0852978772672049,0.8529787726720491,2.342242620077478,0.0002218631134805688,0.0033700931781226458,0.00033922794572235584,0.002893542481358716,2.3451361803918207,0.0012353726537787115,0.08333333333333333,2.4849069118499756,2.4849069118499756,6,11,False,,,,,,0.0005286413282172021,8.727782546892381e-06,0.00012822021996511648
18,0.1,0.011723621173682797,8.52978772672049,1.0,8.52978772672049,0.0852978772672049,0.8529787726720491,2.337771440331989,0.00023127146720046277,0.003271186772394098,0.0003294314023316878,0.0028099800580663674,2.3405814179044584,0.0012019909258825232,0.08333333333333333,2.4849069118499756,2.4849069118499756,6,12,False,,,,,,0.0005610826264557119,8.378406510363364e-06,0.00012435335115610848
19,0.1,0.011723621173682797,8.52978772672049,1.0,8.52978772672049,0.0852978772672049,0.8529787726720491,2.3361644539693547,0.00024148414404674077,0.003222046731354063,0.00032461951566413656,0.002768935630476285,2.3389333636338043,0.0011852485923119038,0.08333333333333333,2.4842872619628906,2.4842872619628906,6,13,False,,,,,,0.0005942188010377915,8.062874029091136e-06,0.0001221707276341232
20,0.1,0.011723621173682797,8.52978772672049,1.0,8.52978772672049,0.0852978772672049,0.8529787726720491,2.3380170898470327,0.00024973217383100814,0.0030469504972878143,0.0003071923724879798,0.002620285824935069,2.340637374868081,0.0011207299708431576,0.08333333333333333,2.483424663543701,2.483424663543701,6,14,False,0.004325302796743397,9.030172533458947e-05,0.020877549983917745,0.17808106961681516,-0.27613990160553836,0.0006258049539992467,7.8049510672534e-06,0.00011558664040055415
21,0.1,0.011723621173682797,8.52978772672049,1.0,8.52978772672049,0.0852978772672049,0.8529787726720491,2.3323526132127297,0.00025841786934699217,0.003064647927662284,0.0003090489775654916,0.00263612228525857,2.334988734808313,0.0011302417440334671,0.08333333333333333,2.4839792251586914,2.4839792251586914,6,15,False,,,,,,0.000656260520828128,7.838541029636582e-06,0.00011115451137977692
22,0.1,0.011723621173682797,8.52978772672049,1.0,8.52978772672049,0.0852978772672049,0.8529787726720491,2.332413829337299,0.0002652144007141928,0.002982211685555117,0.0003008733161087124,0.002566385585830744,2.3349801890821342,0.0011003131406401936,0.08333333333333333,2.4839792251586914,2.4839792251586914,6,16,False,,,,,,0.0006820015960313675,7.681626206947514e-06,0.0001059599995836311
23,0.1,0.011723621173682797,8.52978772672049,1.0,8.52978772672049,0.0852978772672049,0.8529787726720491,2.331282717430653,0.0002697397144613531,0.0029235310768772707,0.00029505051445238384,0.0025167182849707296,2.333799435636878,0.0010795422906683958,0.08333333333333333,2.483672618865967,2.483672618865967,6,17,False,,,,,,0.000702920982437032,7.522506886506001e-06,9.877566946870783e-05
24,0.1,0.011723621173682797,8.52978772672049,1.0,8.52978772672049,0.0852978772672049,0.8529787726720491,2.3344085881303798,0.00027273064826874836,0.002736461124015834,0.0002763734245993415,0.002357406715626817,2.3367659910205307,0.0010098518004146208,0.08333333333333333,2.4824864864349365,2.4824864864349365,6,18,False,,,,,,0.0007217462147945112,7.0261957756783745e-06,8.941953694966835e-05
25,0.1,0.011723621173682797,8.52978772672049,1.0,8.52978772672049,0.0852978772672049,0.8529787726720491,2.328993672963469,0.0002817929588220597,0.0028503177260335616,0.0002878497062345547,0.0024552969446344857,2.331448989152498,0.0010542308350328428,0.08333333333333333,2.48112154006958,2.48112154006958,6,19,False,,,,,,0.0007427125329050763,7.186134908539024e-06,9.548019276301817e-05
26,0.1,0.011723621173682797,8.52978772672049,1.0,8.52978772672049,0.0852978772672049,0.8529787726720491,2.328764014728303,0.0002887788067492472,0.0028365765144830494,0.00028654544106516315,0.002444171846648694,2.3312082069055555,0.0010495575469178038,0.08333333333333333,2.4819464683532715,2.4819464683532715,6,20,False,,,,,,0.0007631419682971453,7.2648016848594785e-06,9.592964280662792e-05
27,0.1,0.011723621173682797,8.52978772672049,1.0,8.52978772672049,0.0852978772672049,0.8529787726720491,2.330147835145514,0.00029257950432103275,0.002722814893542361,0.0002752072919198599,0.002347459826656904,2.3324953073478607,0.0010074295678798892,0.08333333333333333,2.481619119644165,2.481619119644165,6,21,False,,,,,,0.0007809059046811573,7.041208774195331e-06,8.979139257147876e-05
28,0.1,0.011723621173682797,8.52978772672049,1.0,8.52978772672049,0.0852978772672049,0.8529787726720491,2.331963818988373,0.0002919917274186333,0.0024201126862157026,0.0002449311883763447,0.002089211111727993,2.3340530190328312,0.0008959020267451282,0.08333333333333333,2.481619119644165,2.481619119644165,6,22,False,,,,,,0.0007928988238894372,6.6083295831662965e-06,7.646800529140829e-05
29,0.1,0.011723621173682797,8.52978772672049,1.0,8.52978772672049,0.0852978772672049,0.8529787726720491,2.3296118710004112,0.0002977059556074319,0.0025248741552717792,0.0002554644722675443,0.002179057771146054,2.3317909207893934,0.0009353737411246516,0.08333333333333333,2.4816489219665527,2.4816489219665527,6,23,False,,,,,,0.0008057856417530362,6.777319458627919e-06,8.055489613764147e-05
30,0.1,0.011723621173682797,8.52978772672049,1.0,8.52978772672049,0.0852978772672049,0.8529787726720491,2.329407043588346,0.00030315502260398064,0.00253605681772884,0.00025663723528550266,0.002189061222133097,2.3315960749496485,0.0009397504090830546,0.08333333333333333,2.481029748916626,2.481029748916626,6,24,False,0.00681828343185395,0.0001104177746231715,0.016194365594618287,0.13813450089099966,-0.3039186843499648,0.0008186877357714173,6.91106504232681e-06,8.386624878560547e-05
31,0.1,0.011723621173682797,8.52978772672049,1.0,8.52978772672049,0.0852978772672049,0.8529787726720491,2.3282954984195467,0.00030954773822340875,0.0025806604907006384,0.00026116153247744206,0.0022276524869523136,2.3305231072200967,0.000956773952646668,0.08333333333333333,2.480506181716919,2.480506181716919,6,25,False,,,,,,0.0008323283935376089,6.96458641125395e-06,8.93502574728196e-05
32,0.1,0.011723621173682797,8.52978772672049,1.0,8.52978772672049,0.0852978772672049,0.8529787726720491,2.3264005729951056,0.0003153821709425559,0.0026520574232964116,0.000268359568618036,0.0022890502466738427,2.3286896330559315,0.0009839450149923337,0.08333333333333333,2.47756028175354,2.47756028175354,6,26,False,,,,,,0.0008456930294737105,6.989517757876625e-06,9.346395446220613e-05
33,0.1,0.011723621173682797,8.52978772672049,1.0,8.52978772672049,0.0852978772672049,0.8529787726720491,2.3315917887498916,0.00031707356163948174,0.0025248452137415127,0.0002556552632045395,0.002180685204246984,2.3337724286799997,0.0009352774421187089,0.08333333333333333,2.4778623580932617,2.4778623580932617,6,27,False,,,,,,0.000858320049815707,6.710034959581547e-06,8.619060977151206e-05
34,0.1,0.011723621173682797,8.52978772672049,1.0,8.52978772672049,0.0852978772672049,0.8529787726720491,2.3256748978324273,0.0003191887443823493,0.002566340330927256,0.0002598259266904313,0.002216260006215276,2.3278911630791352,0.0009529534881598764,0.08333333333333333,2.4776551723480225,2.4776551723480225,6,28,False,,,,,,0.000868726652772799,6.651445456083755e-06,8.218813242840383e-05
35,0.1,0.011723621173682797,8.52978772672049,1.0,8.52978772672049,0.0852978772672049,0.8529787726720491,2.327183569975441,0.00031868499715126435,0.002409475845510778,0.00024413443820690497,0.002082414985810713,2.329265971191984,0.0008948219696449167,0.08333333333333333,2.4777491092681885,2.4777491092681885,6,29,False,,,,,,0.0008761901529658131,6.2466782571004726e-06,7.361814858277268e-05
36,0.1,0.011723621173682797,8.52978772672049,1.0,8.52978772672049,0.0852978772672049,0.8529787726720491,2.326401426952185,0.00032156908230634854,0.002356518686327461,0.00023886756053781089,0.0020374896368669047,2.328438941870212,0.0008758117207382463,0.08333333333333333,2.477717161178589,2.477717161178589,6,30,False,,,,,,0.000887534035315253,6.2164496196377396e-06,7.095677635761494e-05
37,0.1,0.011723621173682797,8.52978772672049,1.0,8.52978772672049,0.0852978772672049,0.8529787726720491,2.3238158226013184,0.0003265948416028018,0.0023958638459508166,0.0002428523354791746,0.0020714789655431466,2.325887308268457,0.0008914127124000293,0.08333333333333333,2.4774529933929443,2.4774529933929443,6,31,False,,,,,,0.0008982193357513163,6.372086404248304e-06,7.519310735215765e-05
