epoch,target_grad_ratio,calibration_ratio_median,kappa,warmup_scale,regularizer_multiplier,effective_lambda_p2,effective_lambda_a1,train_task_loss,train_p2,train_a1,train_base_regularizer,train_weighted_regularizer,train_total_loss,train_weighted_reg_to_task_loss_ratio,val_wholecount_ba,val_wholecount_loss,val_objective_loss,last_progress_epoch,epochs_since_progress,early_stop_triggered,first_batch_task_hidden_grad_norm,first_batch_base_reg_hidden_grad_norm,first_batch_base_reg_to_task_hidden_grad_ratio,first_batch_effective_reg_to_task_hidden_grad_ratio,first_batch_task_reg_hidden_grad_cosine,train_p2_hidden_1,train_p2_hidden_2
1,0.2,0.0359083077359808,5.569741728586008,0.1,0.5569741728586008,0.005569741728586009,0.055697417285860085,2.5324340991021845,0.0010209502379783459,0.06117090026298201,0.006127299584621458,0.0034127476394317543,2.535846857523959,0.001347615576903527,0.048647186147186154,2.485588550567627,2.485588550567627,1,0,False,0.06655867476336198,0.002312242000656473,0.03473990443585686,0.019349229538348212,0.22690391569014517,0.00013567244320652623,0.0019062280497816671
2,0.2,0.0359083077359808,5.569741728586008,0.2,1.1139483457172017,0.011139483457172018,0.11139483457172017,2.460160487695323,0.0008845488815736698,0.05582828500441143,0.00559167417083673,0.006228836173137166,2.4663893138274884,0.0025318820476514263,0.10082972582972584,2.45627760887146,2.45627760887146,2,0,False,,,,,,0.00013949928538538773,0.0016295984770105622
3,0.2,0.0359083077359808,5.569741728586008,0.3,1.6709225185758023,0.016709225185758025,0.16709225185758025,2.434244036879679,0.0008464179173265801,0.05272765381970217,0.005281229697411524,0.008824525721589177,2.443068560552679,0.0036251606609256984,0.09523809523809523,2.4284889698028564,2.4284889698028564,3,0,False,,,,,,0.00014247659298975227,0.001550359230066959
4,0.2,0.0359083077359808,5.569741728586008,0.4,2.2278966914344034,0.022278966914344035,0.22278966914344034,2.4062954542353725,0.0007897344586782465,0.04930649926683989,0.004938547436160752,0.011002573623881386,2.4172980473497034,0.00457241175621868,0.06944444444444443,2.4432718753814697,2.4432718753814697,3,1,False,,,,,,0.00014416558307149926,0.0014353033340345305
5,0.2,0.0359083077359808,5.569741728586008,0.5,2.784870864293004,0.027848708642930042,0.2784870864293004,2.3880203742783985,0.0007087464972115451,0.04651118793144899,0.004658206350774394,0.012972503151943371,2.4009928366813726,0.005432325155878682,0.10853174603174603,2.431840181350708,2.431840181350708,5,0,False,0.026082699371308086,0.0018045994545056352,0.06918760320071626,0.1926785403239401,0.057273909445842534,0.00014534405372129583,0.0012721489273771489
6,0.2,0.0359083077359808,5.569741728586008,0.6,3.3418450371516046,0.03341845037151605,0.3341845037151605,2.3590785193156045,0.0006402940454286894,0.04460032815802938,0.00446643573736929,0.01492613589586674,2.374004695173385,0.006327104322155832,0.10281385281385282,2.415865659713745,2.415865659713745,6,0,False,,,,,,0.00014573396637890707,0.0011348541521045688
7,0.2,0.0359083077359808,5.569741728586008,0.7,3.8988192100102053,0.038988192100102056,0.38988192100102054,2.3282840945429317,0.0005918318800878248,0.04245826162128563,0.004251744655856988,0.01657678380050727,2.3448608701282443,0.00711974274933209,0.11408730158730157,2.424926996231079,2.424926996231079,7,0,False,,,,,,0.00014578027613344803,0.0010378834731971426
8,0.2,0.0359083077359808,5.569741728586008,0.8,4.455793382868807,0.04455793382868807,0.4455793382868807,2.306408877627164,0.000541962361505829,0.039099733917469,0.003915393062211611,0.017446182341204246,2.323855086160814,0.007564219211275712,0.09662698412698413,2.425701856613159,2.425701856613159,7,1,False,,,,,,0.00014766954347309328,0.0009362551775599049
9,0.2,0.0359083077359808,5.569741728586008,0.9,5.012767555727407,0.05012767555727408,0.5012767555727408,2.278285416391343,0.00049313473220267,0.036747728395892916,0.0036797042705259716,0.01844550293137715,2.2967309578355537,0.00809622130689562,0.12242063492063493,2.405508041381836,2.405508041381836,9,0,False,,,,,,0.00015041376761619238,0.0008358556842158922
10,0.2,0.0359083077359808,5.569741728586008,1.0,5.569741728586008,0.055697417285860085,0.5569741728586008,2.2430951156222267,0.0004550732979583017,0.035210885908999665,0.003525639405688864,0.01963690110192139,2.2627320269093865,0.008754377362403637,0.12242063492063492,2.3886568546295166,2.3886568546295166,10,0,False,0.029067261065878224,0.0011148159320598203,0.03835297483079656,0.2136161643304965,-0.27018792430955385,0.00015395993671200452,0.0007561866594550621
