epoch,target_grad_ratio,calibration_ratio_median,kappa,warmup_scale,regularizer_multiplier,effective_lambda_p2,effective_lambda_a1,train_task_loss,train_p2,train_a1,train_base_regularizer,train_weighted_regularizer,train_total_loss,train_weighted_reg_to_task_loss_ratio,val_wholecount_ba,val_wholecount_loss,val_objective_loss,last_progress_epoch,epochs_since_progress,early_stop_triggered,first_batch_task_hidden_grad_norm,first_batch_base_reg_hidden_grad_norm,first_batch_base_reg_to_task_hidden_grad_ratio,first_batch_effective_reg_to_task_hidden_grad_ratio,first_batch_task_reg_hidden_grad_cosine,train_p2_hidden_1,train_p2_hidden_2
1,0.05,0.023289845203835972,2.1468584081342335,0.1,0.21468584081342335,0.0021468584081342336,0.021468584081342335,2.6359827690813913,0.0005440043314342449,0.03948541869779667,0.003953981967867318,0.0008488639546181564,2.6368316098047413,0.00032202940192737885,0.04265873015873015,2.4877126216888428,2.5150325298309326,1,0,False,0.07487269107415136,0.0017008635386895237,0.0227167411013055,0.004876962663874624,0.15455376436579515,0.0001371094827053719,0.000950899176706725
2,0.05,0.023289845203835972,2.1468584081342335,0.2,0.4293716816268467,0.004293716816268467,0.04293716816268467,2.491050949195166,0.0005287930594593697,0.03704345967498786,0.0037096339645002058,0.001592811773709068,2.4926437334431633,0.0006394135672831942,0.09861111111111111,2.484572649002075,2.489039659500122,2,0,False,,,,,,0.00014383211190809885,0.0009137540149002331
3,0.05,0.023289845203835972,2.1468584081342335,0.3,0.64405752244027,0.006440575224402701,0.064405752244027,2.485412288245564,0.0005272423655953637,0.03618078834013356,0.003623351300850177,0.002333646657012672,2.487745928477092,0.0009389374423106187,0.09166666666666667,2.483593702316284,2.4847404956817627,3,0,False,,,,,,0.00014876050601786295,0.0009057242365188499
4,0.05,0.023289845203835972,2.1468584081342335,0.4,0.8587433632536934,0.008587433632536935,0.08587433632536934,2.4845526616462537,0.0005079272322167551,0.03433883338268981,0.0034389626262821705,0.0029531863142164,2.4875058811831186,0.0011886189251708722,0.09166666666666667,2.484196424484253,2.484482765197754,4,0,False,,,,,,0.00015146721700160713,0.0008643872328799879
5,0.05,0.023289845203835972,2.1468584081342335,0.5,1.0734292040671167,0.010734292040671167,0.10734292040671167,2.4840667399605048,0.000466898112940937,0.03184300722961479,0.0031889696852360145,0.0034231332879314734,2.4874898340944167,0.0013780359572729915,0.09166666666666667,2.484225273132324,2.4847099781036377,4,1,False,0.0010964444648549133,0.0013643686037934004,1.244357236072089,1.3357293974920197,0.15129801373410562,0.0001526108561019556,0.0007811853729858481
6,0.05,0.023289845203835972,2.1468584081342335,0.6,1.28811504488054,0.012881150448805402,0.128811504488054,2.484198712646038,0.00041696690956672424,0.028630668563502177,0.0028672365515000748,0.00369333047075149,2.48789198099028,0.0014867290816754143,0.09166666666666667,2.4841089248657227,2.4860877990722656,4,2,False,,,,,,0.00015257431155915426,0.0006813595110306873
7,0.05,0.023289845203835972,2.1468584081342335,0.7,1.5028008856939634,0.015028008856939635,0.15028008856939634,2.483344554080405,0.0003656099881838988,0.025101744776620513,0.0025138306682336298,0.0037777870841382037,2.4871222935937563,0.0015212496703008406,0.09166666666666667,2.4839088916778564,2.486783981323242,4,3,False,,,,,,0.00015218565950816154,0.0005790343262269619
8,0.05,0.023289845203835972,2.1468584081342335,0.8,1.7174867265073868,0.01717486726507387,0.17174867265073868,2.4821883314858204,0.0003180163174610354,0.02156237519559372,0.0021594177026673512,0.003708771240004625,2.4858970937548324,0.0014941538452018187,0.10555555555555556,2.484262228012085,2.4881465435028076,8,0,False,,,,,,0.00015198314175624464,0.00048404950451181174
9,0.05,0.023289845203835972,2.1468584081342335,0.9,1.93217256732081,0.019321725673208102,0.193217256732081,2.4820368051939288,0.0002745071161494682,0.01808213116520961,0.0018109582034348416,0.003499083686619997,2.4855358846831854,0.0014097630137062385,0.09027777777777778,2.4849908351898193,2.4916675090789795,8,1,False,,,,,,0.00015210016041901123,0.0003969140686739954
10,0.05,0.023289845203835972,2.1468584081342335,1.0,2.1468584081342335,0.021468584081342335,0.21468584081342335,2.480745590902647,0.00023258747874595634,0.014710434539349374,0.0014733693946358106,0.0031631154997239013,2.483908670494355,0.0012750664603914368,0.10416666666666667,2.4828286170959473,2.489884614944458,8,2,False,0.0060180732137796785,0.0007809370988106503,0.1297653037890144,0.27858773352353866,-0.08291079876266963,0.00015328570918549532,0.0003118892483064174
