epoch,target_grad_ratio,calibration_ratio_median,kappa,warmup_scale,regularizer_multiplier,effective_lambda_p2,effective_lambda_a1,train_task_loss,train_p2,train_a1,train_base_regularizer,train_weighted_regularizer,train_total_loss,train_weighted_reg_to_task_loss_ratio,val_wholecount_ba,val_wholecount_loss,val_objective_loss,last_progress_epoch,epochs_since_progress,early_stop_triggered,first_batch_task_hidden_grad_norm,first_batch_base_reg_hidden_grad_norm,first_batch_base_reg_to_task_hidden_grad_ratio,first_batch_effective_reg_to_task_hidden_grad_ratio,first_batch_task_reg_hidden_grad_cosine,train_p2_hidden_1,train_p2_hidden_2
1,0.1,0.02956961568858628,3.3818498371150456,0.1,0.33818498371150457,0.003381849837115046,0.03381849837115046,2.4928340591785214,0.00010100330975058564,0.0018812903041170715,0.00018913906471657114,6.396399129950721e-05,2.4928980337362896,2.5659145286463893e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,0,False,0.004129106968756799,0.00011188200765223883,0.02709593345457081,0.009163437813982041,0.08020729888956998,0.00016477829645461566,3.7228321042849575e-05
2,0.1,0.02956961568858628,3.3818498371150456,0.2,0.6763699674230091,0.006763699674230092,0.06763699674230092,2.4851295168346463,0.00010393245011480308,0.001792067387974829,0.0001802460701301415,0.00012191302736034126,2.4852514024855963,4.905701152977493e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,1,False,,,,,,0.00016808482493604925,3.9780074460766554e-05
3,0.1,0.02956961568858628,3.3818498371150456,0.3,1.0145549511345135,0.010145549511345135,0.10145549511345137,2.484708125332752,0.00010724366661720218,0.0016924269365550704,0.00017031513263909034,0.00017279406429710037,2.4848809164280325,6.95430028724037e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,2,False,,,,,,0.00017287599225608685,4.16113388212027e-05
4,0.1,0.02956961568858628,3.3818498371150456,0.4,1.3527399348460183,0.013527399348460183,0.13527399348460184,2.484271056885974,0.00010977397927202496,0.0015326526601880583,0.0001543630084085796,0.0002088130072737834,2.4844798828361365,8.405403536582272e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,3,False,,,,,,0.00017944337609191962,4.010458047973215e-05
5,0.1,0.02956961568858628,3.3818498371150456,0.5,1.6909249185575228,0.01690924918557523,0.16909249185575229,2.483964939741177,0.00011279436673190791,0.0013064018173364477,0.00013176812968664065,0.00022281001123804887,2.4841876780925234,8.969933821258569e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,4,False,8.234456841839011e-05,5.280902676054128e-05,0.6413176700644092,1.0844200290231614,-0.07640348804986233,0.0001888643331479493,3.67244024886353e-05
6,0.1,0.02956961568858628,3.3818498371150456,0.6,2.029109902269027,0.02029109902269027,0.20291099022690273,2.483795149601265,0.00011785928697296035,0.0011102887685611048,0.00011220747038318091,0.00022768129604342017,2.4840227884597907,9.166669645843011e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,5,False,,,,,,0.00020284762555130607,3.287094992087509e-05
7,0.1,0.02956961568858628,3.3818498371150456,0.7,2.367294885980532,0.02367294885980532,0.2367294885980532,2.483313781258982,0.0001254140744109,0.0009312142156947744,9.437556341199305e-05,0.00022341477351911165,2.4835372221449363,8.996638894576005e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,6,False,,,,,,0.0002225613014743681,2.8266852773092213e-05
8,0.1,0.02956961568858628,3.3818498371150456,0.8,2.7054798696920366,0.027054798696920367,0.2705479869692037,2.483363162629986,0.00013637897343011718,0.0007492251535508904,7.628630670913608e-05,0.0002063910672024354,2.48356953381261,8.310949856558981e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,7,False,,,,,,0.0002492303023192544,2.3527645079475924e-05
9,0.1,0.02956961568858628,3.3818498371150456,0.9,3.0436648534035413,0.030436648534035413,0.30436648534035415,2.482736378241324,0.00015138135804684927,0.0006568323775345264,6.719705336618e-05,0.00020452531648414263,2.48294090568096,8.237899048670668e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,8,False,,,,,,0.00028205774451979467,2.0704968521382906e-05
10,0.1,0.02956961568858628,3.3818498371150456,1.0,3.3818498371150456,0.03381849837115046,0.33818498371150457,2.4814131723623882,0.00016922967677948783,0.0005865955207153847,6.03518497121978e-05,0.0002041008914048421,2.4816172672836383,8.22518771472996e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,9,False,0.0005853816998705948,3.933641189846524e-05,0.06719788457199977,0.22725315499429305,-0.3324089020411123,0.0003211079760440168,1.7351381447231925e-05
11,0.1,0.02956961568858628,3.3818498371150456,1.0,3.3818498371150456,0.03381849837115046,0.33818498371150457,2.4798478866813514,0.00018928619327060494,0.0005432081161541368,5.621367488609444e-05,0.00019010620190891824,2.4800379625080784,7.666042862142132e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,10,False,,,,,,0.00036315520120890434,1.541718610874161e-05
12,0.1,0.02956961568858628,3.3818498371150456,1.0,3.3818498371150456,0.03381849837115046,0.33818498371150457,2.4790521139942636,0.00020962929781009372,0.0005248753649900746,5.458382968311442e-05,0.00018459430921618608,2.479236696755414,7.446164934337206e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,11,False,,,,,,0.0004049325339807111,1.4326059187675855e-05
13,0.1,0.02956961568858628,3.3818498371150456,1.0,3.3818498371150456,0.03381849837115046,0.33818498371150457,2.477795311588018,0.00022958231714783356,0.0005547927156340799,5.777509686783142e-05,0.00019538669961964689,2.4779906921255406,7.885506066860044e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,12,False,,,,,,0.0004448095521298133,1.4355087939031878e-05
14,0.1,0.02956961568858628,3.3818498371150456,1.0,3.3818498371150456,0.03381849837115046,0.33818498371150457,2.476505638194782,0.00024669104365538963,0.000575244092909866,5.999132054605443e-05,0.0002028816354560398,2.4767085192741094,8.192254131265692e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,13,False,,,,,,0.00047890179575759144,1.4480304843394475e-05
15,0.1,0.02956961568858628,3.3818498371150456,1.0,3.3818498371150456,0.03381849837115046,0.33818498371150457,2.4752374483262813,0.0002623146454256233,0.0005744630486901574,6.0069452984845215e-05,0.00020314586402330606,2.475440611732601,8.207126316736613e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,14,False,,,,,,0.0005102375674136817,1.4391724245308973e-05
16,0.1,0.02956961568858628,3.3818498371150456,1.0,3.3818498371150456,0.03381849837115046,0.33818498371150457,2.4747355997870177,0.00027631946629804534,0.0005923689616741468,6.2000090113945e-05,0.00020967499113698986,2.4749452485069763,8.472621929996685e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,15,False,,,,,,0.0005381516136450247,1.448732380770499e-05
17,0.1,0.02956961568858628,3.3818498371150456,1.0,3.3818498371150456,0.03381849837115046,0.33818498371150457,2.4738752841949463,0.000288442279157676,0.0005954307324766773,6.242749607856723e-05,0.0002111204155570893,2.474086438522076,8.533995909409497e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,16,False,,,,,,0.0005625983840014894,1.4286172754728762e-05
18,0.1,0.02956961568858628,3.3818498371150456,1.0,3.3818498371150456,0.03381849837115046,0.33818498371150457,2.4728897491954074,0.00030128656570533555,0.0006149525815467133,6.45081242029483e-05,0.00021815678082116383,2.4731079440519035,8.821937204929758e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,17,False,,,,,,0.0005880925109491343,1.4480617099067696e-05
19,0.1,0.02956961568858628,3.3818498371150456,1.0,3.3818498371150456,0.03381849837115046,0.33818498371150457,2.471418331494225,0.00031190817263386115,0.0006369719283395606,6.6816274721593e-05,0.00022596260187097484,2.471644240279206,9.14303333399479e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,18,False,,,,,,0.000609335245219141,1.4481113811537284e-05
20,0.1,0.02956961568858628,3.3818498371150456,1.0,3.3818498371150456,0.03381849837115046,0.33818498371150457,2.4699718985007677,0.00032249106179999763,0.0006519802051545049,6.842293110640043e-05,0.00023139607254556009,2.470203299940966,9.368368631481747e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,19,False,0.0007835254823776761,4.3714186900257974e-05,0.05579165947175512,0.18867901449693314,-0.21633676805580268,0.0006304287514769554,1.4553380153518012e-05
21,0.1,0.02956961568858628,3.3818498371150456,1.0,3.3818498371150456,0.03381849837115046,0.33818498371150457,2.4694032837314572,0.000331752688408366,0.0006693304939557784,7.025057657019888e-05,0.00023757689787762596,2.4696408499949154,9.620822141235233e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,20,False,,,,,,0.0006488417191094304,1.4663662384702982e-05
22,0.1,0.02956961568858628,3.3818498371150456,1.0,3.3818498371150456,0.03381849837115046,0.33818498371150457,2.467908883053752,0.00033918695352817667,0.0006673718658764807,7.012905784661796e-05,0.00023716593741498592,2.468146098049906,9.60999569487835e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,21,False,,,,,,0.0006638171069929937,1.4556785444915124e-05
23,0.1,0.02956961568858628,3.3818498371150456,1.0,3.3818498371150456,0.03381849837115046,0.33818498371150457,2.466881226344281,0.0003466959562326546,0.0006722306236368244,7.069002011515964e-05,0.00023906302977779722,2.4671202452785996,9.690901500437025e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,22,False,,,,,,0.0006788886296875429,1.450328128124834e-05
24,0.1,0.02956961568858628,3.3818498371150456,1.0,3.3818498371150456,0.03381849837115046,0.33818498371150457,2.466024586748133,0.0003547808692911592,0.0006587685762534701,6.942467146640561e-05,0.00023478381020652545,2.466259401554495,9.520740850200819e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,23,False,,,,,,0.0006953847853838756,1.4176963513615418e-05
25,0.1,0.02956961568858628,3.3818498371150456,1.0,3.3818498371150456,0.03381849837115046,0.33818498371150457,2.465472596442638,0.0003619919516119734,0.0006493143505387156,6.855135443824762e-05,0.00023183038282102348,2.4657044677438917,9.403080900413378e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,24,False,,,,,,0.0007103950509772653,1.3588850227321447e-05
26,0.1,0.02956961568858628,3.3818498371150456,1.0,3.3818498371150456,0.03381849837115046,0.33818498371150457,2.4638566880546215,0.0003691226984442351,0.0006766593366988178,7.135716182323615e-05,0.00024131919794361084,2.4640979561666203,9.794368280979377e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,25,False,,,,,,0.0007244860057129161,1.3759400361098425e-05
27,0.1,0.02956961568858628,3.3818498371150456,1.0,3.3818498371150456,0.03381849837115046,0.33818498371150457,2.4632908029933804,0.0003759393453671759,0.0006775997681086386,7.151937014381233e-05,0.00024186776609423695,2.4635326714605963,9.818888041977028e-05,0.08333333333333333,2.4849069118499756,2.4849066734313965,1,26,False,,,,,,0.0007381374158667281,1.374127696212257e-05
28,0.1,0.02956961568858628,3.3818498371150456,1.0,3.3818498371150456,0.03381849837115046,0.33818498371150457,2.462449066815401,0.00038278869713100376,0.0006885309927562243,7.268098833579602e-05,0.00024579618700315916,2.4626948509281967,9.981777504175497e-05,0.08333333333333333,2.484315872192383,2.4847099781036377,28,0,False,,,,,,0.0007515081381601588,1.4069264958072972e-05
29,0.1,0.02956961568858628,3.3818498371150456,1.0,3.3818498371150456,0.03381849837115046,0.33818498371150457,2.461315745125539,0.00038928697554942816,0.0007190954981028325,7.580241815084798e-05,0.00025635238661678834,2.4615720606917155,0.00010415258063678991,0.08333333333333333,2.4846251010894775,2.48492169380188,28,1,False,,,,,,0.0007638797710373959,1.4694180216434554e-05
30,0.1,0.02956961568858628,3.3818498371150456,1.0,3.3818498371150456,0.03381849837115046,0.33818498371150457,2.460503721811685,0.00039557248538098715,0.0007168639875249536,7.564212467979076e-05,0.0002558103069485119,2.4607595096561874,0.00010396664092836937,0.08333333333333333,2.4845964908599854,2.484694719314575,28,2,False,0.00013398208576078716,3.245899757510332e-05,0.24226371302396285,0.8192994984289749,0.0837141275888552,0.0007766037728563721,1.4541200040801542e-05
31,0.1,0.02956961568858628,3.3818498371150456,1.0,3.3818498371150456,0.03381849837115046,0.33818498371150457,2.459817662706884,0.000401704993370276,0.0007293063909995166,7.694769027945865e-05,0.00026022553074826033,2.460077847137714,0.0001057905773641358,0.08333333333333333,2.4846251010894775,2.48492169380188,28,3,False,,,,,,0.0007890446900819683,1.436528719420342e-05
32,0.1,0.02956961568858628,3.3818498371150456,1.0,3.3818498371150456,0.03381849837115046,0.33818498371150457,2.459083635507475,0.0004082341013109975,0.0007502696109797786,7.910930233550291e-05,0.00026753577623130005,2.459351151822561,0.00010879490732574834,0.08333333333333333,2.4845964908599854,2.484694719314575,28,4,False,,,,,,0.0008017943591751453,1.4673840411548104e-05
33,0.1,0.02956961568858628,3.3818498371150456,1.0,3.3818498371150456,0.03381849837115046,0.33818498371150457,2.4584691389087143,0.0004155362271258957,0.0007559612999299923,7.975149339484933e-05,0.0002697075723362654,2.4587388215089625,0.00010970549439395665,0.08333333333333333,2.484675407409668,2.4849793910980225,28,5,False,,,,,,0.0008157674894826855,1.5304953047425427e-05
34,0.1,0.02956961568858628,3.3818498371150456,1.0,3.3818498371150456,0.03381849837115046,0.33818498371150457,2.4581954036029807,0.0004210901104908424,0.0007524986347831183,7.946076307868747e-05,0.00026872436161431133,2.4584641354014254,0.00010931773821578285,0.08333333333333333,2.4846465587615967,2.48492169380188,28,6,False,,,,,,0.0008273877714609923,1.4792458679820688e-05
35,0.1,0.02956961568858628,3.3818498371150456,1.0,3.3818498371150456,0.03381849837115046,0.33818498371150457,2.457536002239549,0.0004254039391000048,0.0007125021009778094,7.550425159467606e-05,0.00025534403054849143,2.45779132268515,0.0001039024577120322,0.08333333333333333,2.4845964908599854,2.484694719314575,28,7,False,,,,,,0.0008369178790518959,1.3890004488459952e-05
36,0.1,0.02956961568858628,3.3818498371150456,1.0,3.3818498371150456,0.03381849837115046,0.33818498371150457,2.4568789678268304,0.0004300092065545751,0.0007103350832609527,7.533360028293996e-05,0.00025476691919810134,2.4571337794272705,0.00010369534785160741,0.08333333333333333,2.4845964908599854,2.484694719314575,28,8,False,,,,,,0.0008462890892461096,1.3729322837706653e-05
37,0.1,0.02956961568858628,3.3818498371150456,1.0,3.3818498371150456,0.03381849837115046,0.33818498371150457,2.456162366932723,0.0004353874946384179,0.0007334963342202138,7.770350844730148e-05,0.000262781601420122,2.456425173967923,0.00010698869299438293,0.08333333333333333,2.4845964908599854,2.484694719314575,28,9,False,,,,,,0.000856595722799752,1.4179268824002829e-05
38,0.1,0.02956961568858628,3.3818498371150456,1.0,3.3818498371150456,0.03381849837115046,0.33818498371150457,2.4551517663847355,0.00044011949239340377,0.0007478256805851197,7.918376456086544e-05,0.00026778759329223914,2.4554195609232234,0.00010907170666950752,0.08333333333333333,2.483379364013672,2.484828233718872,28,10,False,,,,,,0.0008646942611596196,1.5544726213221095e-05
