epoch,target_grad_ratio,calibration_ratio_median,kappa,warmup_scale,regularizer_multiplier,effective_lambda_p2,effective_lambda_a1,train_task_loss,train_p2,train_a1,train_base_regularizer,train_weighted_regularizer,train_total_loss,train_weighted_reg_to_task_loss_ratio,val_wholecount_ba,val_wholecount_loss,val_objective_loss,last_progress_epoch,epochs_since_progress,early_stop_triggered,first_batch_task_hidden_grad_norm,first_batch_base_reg_hidden_grad_norm,first_batch_base_reg_to_task_hidden_grad_ratio,first_batch_effective_reg_to_task_hidden_grad_ratio,first_batch_task_reg_hidden_grad_cosine,train_p2_hidden_1,train_p2_hidden_2
1,0.05,0.038989185695920615,1.282406880460482,0.1,0.1282406880460482,0.0012824068804604821,0.012824068804604821,2.48959183733968,0.00010529196809231113,0.002111464662704995,0.00021219938747398876,2.7212596163385076e-05,2.4896190092608768,1.0930545222410362e-05,0.08333333333333333,2.4850502014160156,2.4850502014160156,1,0,False,0.003456979857304649,0.00010641468310808796,0.030782558042168565,0.003947576423145111,0.23595486071145966,0.00017445465061824013,3.6129283193242774e-05
2,0.05,0.038989185695920615,1.282406880460482,0.2,0.2564813760920964,0.0025648137609209642,0.025648137609209642,2.481576745153089,0.00010321880569529244,0.0018059856477938912,0.00018163075752351146,4.6584907013092596e-05,2.481623311871711,1.8772301563544334e-05,0.08333333333333333,2.4850823879241943,2.4850823879241943,1,1,False,,,,,,0.0001714536263725661,3.4983983784487224e-05
3,0.05,0.038989185695920615,1.282406880460482,0.3,0.3847220641381446,0.003847220641381446,0.038472206413814464,2.4771594201020655,0.0001041261506458847,0.0018066715776901084,0.0001817084195171667,6.990723790586469e-05,2.4772292984947692,2.822072626354598e-05,0.08333333333333333,2.4853835105895996,2.4853835105895996,1,2,False,,,,,,0.00017196056037290075,3.62917418737598e-05
4,0.05,0.038989185695920615,1.282406880460482,0.4,0.5129627521841928,0.0051296275218419285,0.051296275218419285,2.4724574154707732,0.00010600616093869233,0.00190681109858898,0.00019174117763569217,9.835608290122075e-05,2.4725557793438333,3.978069846048008e-05,0.08333333333333333,2.4853835105895996,2.4853835105895996,1,3,False,,,,,,0.00017419717396431557,3.781514590936304e-05
5,0.05,0.038989185695920615,1.282406880460482,0.5,0.641203440230241,0.006412034402302411,0.0641203440230241,2.4695896761757985,0.00010831004247392356,0.001981450329340751,0.00019922813368767256,0.00012774576835046568,2.4697173675858832,5.17275276872238e-05,0.08333333333333333,2.485989809036255,2.485989809036255,1,4,False,0.00047216600339502823,6.737297985446779e-05,0.14268918001303355,0.09149279310798926,0.23791512897760625,0.00017773133780520325,3.8888747111335956e-05
6,0.05,0.038989185695920615,1.282406880460482,0.6,0.7694441282762892,0.007694441282762892,0.07694441282762893,2.4658045419932644,0.00011065152422953781,0.0020632301537374517,0.00020742954021254025,0.00015960543983689672,2.4659641527678184,6.472753096150826e-05,0.08333333333333333,2.4861791133880615,2.4861791133880615,1,5,False,,,,,,0.00018197461632489133,3.9328435001988607e-05
7,0.05,0.038989185695920615,1.282406880460482,0.7,0.8976848163223373,0.008976848163223373,0.08976848163223373,2.462123266390802,0.00011348277393515301,0.0021301445009414485,0.0002141492851304929,0.00019223856189782713,2.462315542972847,7.807836614924135e-05,0.08333333333333333,2.4854366779327393,2.4854366779327393,1,6,False,,,,,,0.00018707616525187628,3.988938064603159e-05
8,0.05,0.038989185695920615,1.282406880460482,0.8,1.0259255043683857,0.010259255043683857,0.10259255043683857,2.4585815990237894,0.00011701248356252556,0.002151617789945586,0.0002163319119429392,0.00022194043082425936,2.458803530198982,9.027173672510344e-05,0.09027777777777778,2.4859819412231445,2.4859819412231445,8,0,False,,,,,,0.000193283616355981,4.0741354623073496e-05
9,0.05,0.038989185695920615,1.282406880460482,0.9,1.1541661924144337,0.011541661924144337,0.11541661924144338,2.454576140221548,0.00012161797776148236,0.0022597884207887003,0.00022719502846771296,0.00026222082642295754,2.454838328025017,0.00010682937152615266,0.09027777777777778,2.485823392868042,2.485823392868042,8,1,False,,,,,,0.00020105677556944612,4.2179185131846455e-05
10,0.05,0.038989185695920615,1.282406880460482,1.0,1.282406880460482,0.012824068804604821,0.1282406880460482,2.4477949002933994,0.0001279750759403779,0.0024817064300294896,0.00024945039680610747,0.00031989691481467097,2.448114776775472,0.0001306877936449362,0.08333333333333333,2.4868226051330566,2.4868226051330566,8,2,False,0.002329697828157585,9.964776951219893e-05,0.042772830153258216,0.05485217168530591,-0.08898054878320796,0.0002105684196352061,4.538173369510583e-05
11,0.05,0.038989185695920615,1.282406880460482,1.0,1.282406880460482,0.012824068804604821,0.1282406880460482,2.4385039654533136,0.00013765282963006638,0.0029674012914441025,0.0002981166516810579,0.0003823068627298981,2.4388862378420804,0.00015677926636417338,0.08333333333333333,2.48410701751709,2.48410701751709,11,0,False,,,,,,0.00022178398069152977,5.3521682050042236e-05
12,0.05,0.038989185695920615,1.282406880460482,1.0,1.282406880460482,0.012824068804604821,0.1282406880460482,2.43062892551061,0.00015336306333476148,0.004010325284889561,0.0004025661796708102,0.0005162536569753992,2.431145180523293,0.0002123950931205791,0.09027777777777778,2.4754397869110107,2.4754397869110107,12,0,False,,,,,,0.00023587321754979377,7.085290671528194e-05
13,0.05,0.038989185695920615,1.282406880460482,1.0,1.282406880460482,0.012824068804604821,0.1282406880460482,2.4210262167269105,0.00016156214448361273,0.004528729745993157,0.00045448859393950903,0.0005828393214476806,2.421609043869833,0.0002407406071941039,0.08333333333333333,2.4736990928649902,2.4736990928649902,13,0,False,,,,,,0.00024657602827289106,7.654826433231321e-05
14,0.05,0.038989185695920615,1.282406880460482,1.0,1.282406880460482,0.012824068804604821,0.1282406880460482,2.4141388641167016,0.00016271194124817945,0.00435443883425141,0.00043707103246066353,0.0005605029244386237,2.4146993927619134,0.00023217509678910022,0.09027777777777778,2.4734766483306885,2.4734766483306885,14,0,False,,,,,,0.00025295107977075273,7.247279871819403e-05
15,0.05,0.038989185695920615,1.282406880460482,1.0,1.282406880460482,0.012824068804604821,0.1282406880460482,2.405012234147773,0.0001653081271296492,0.004369865311870733,0.00043863962282604584,0.0005625144883280174,2.4055748026875743,0.00023389256833753573,0.09027777777777778,2.4742074012756348,2.4742074012756348,14,1,False,,,,,,0.0002585070875650448,7.210916456531592e-05
16,0.05,0.038989185695920615,1.282406880460482,1.0,1.282406880460482,0.012824068804604821,0.1282406880460482,2.3962301580097507,0.00017058462564346162,0.004705614035247012,0.00047226726147025605,0.0006056388154010355,2.396835815065289,0.0002527465124235245,0.08333333333333333,2.473371982574463,2.473371982574463,16,0,False,,,,,,0.0002652868495155254,7.588239622363667e-05
17,0.05,0.038989185695920615,1.282406880460482,1.0,1.282406880460482,0.012824068804604821,0.1282406880460482,2.3892081165477865,0.0001781173287341836,0.005332234380494245,0.0005350046194632972,0.0006860936262521399,2.3898941961705376,0.0002871636093566809,0.10416666666666664,2.4700541496276855,2.4700541496276855,17,0,False,,,,,,0.0002732542057408632,8.298045345570046e-05
