epoch,target_grad_ratio,calibration_ratio_median,kappa,warmup_scale,regularizer_multiplier,effective_lambda_p2,effective_lambda_a1,train_task_loss,train_p2,train_a1,train_base_regularizer,train_weighted_regularizer,train_total_loss,train_weighted_reg_to_task_loss_ratio,val_wholecount_ba,val_wholecount_loss,val_objective_loss,last_progress_epoch,epochs_since_progress,early_stop_triggered,first_batch_task_hidden_grad_norm,first_batch_base_reg_hidden_grad_norm,first_batch_base_reg_to_task_hidden_grad_ratio,first_batch_effective_reg_to_task_hidden_grad_ratio,first_batch_task_reg_hidden_grad_cosine,train_p2_hidden_1,train_p2_hidden_2,train_p2_hidden_3
1,0.1,0.008684127117103651,11.515262115756801,0.1,1.1515262115756801,0.011515262115756802,0.11515262115756802,2.6184241546000546,0.00018098483161869332,0.006897108844143183,0.0006915207360366203,0.0007963042591338602,2.61922041274184,0.00030411583919087774,0.08333333333333333,2.48524808883667,2.4892938137054443,1,0,False,0.024604857243928937,0.0002478953812785904,0.010075058709790186,0.011601694187487252,0.19754256714309806,0.0001624578135635098,3.568341207546571e-05,0.0003448132778486945
2,0.1,0.008684127117103651,11.515262115756801,0.2,2.3030524231513603,0.023030524231513604,0.23030524231513605,2.5107847511665753,0.00014581273848833292,0.004956716284470026,0.0004971297545977283,0.001144915894307068,2.51192972376917,0.00045599922246425563,0.08333333333333333,2.48504376411438,2.4858150482177734,2,0,False,,,,,,0.00016205012387549583,2.9584291514578088e-05,0.00024580380306482997
3,0.1,0.008684127117103651,11.515262115756801,0.3,3.4545786347270404,0.0345457863472704,0.3454578634727041,2.48757049877344,0.00013322311318721928,0.0043703058074114655,0.0004383628177472587,0.0015143588188917035,2.489084876137633,0.0006087702115933585,0.08333333333333333,2.485020399093628,2.4855878353118896,3,0,False,,,,,,0.00016372642962128988,2.7364151702447202e-05,0.00020857876238308763
4,0.1,0.008684127117103651,11.515262115756801,0.4,4.6061048463027205,0.04606104846302721,0.4606104846302721,2.482076264084309,0.000125888695031895,0.003871372354893325,0.0003883961214628447,0.0017889932789014278,2.4838652229144937,0.0007207648309555169,0.08333333333333333,2.4849069118499756,2.4849066734313965,4,0,False,,,,,,0.00016657402934290135,2.530743657474207e-05,0.00018578462136802968
5,0.1,0.008684127117103651,11.515262115756801,0.5,5.757631057878401,0.057576310578784005,0.5757631057878401,2.4802961452077055,0.00011582284883865302,0.003502585606973317,0.00035141679139129767,0.002023328165002744,2.4823194969952005,0.0008157607182965268,0.08333333333333333,2.4849069118499756,2.4849066734313965,4,1,False,0.002000881493493892,0.00010887309595551626,0.054412565816381576,0.31328747888325115,0.03869933742329478,0.00017114439754780517,2.2450385323139356e-05,0.00015387376527928727
6,0.1,0.008684127117103651,11.515262115756801,0.6,6.909157269454081,0.0690915726945408,0.6909157269454081,2.478036802524954,0.0001107452381252978,0.003141229619190302,0.00031523042883028286,0.0021779765855847967,2.4802147706076116,0.0008789121224372391,0.08333333333333333,2.4849069118499756,2.4849066734313965,4,2,False,,,,,,0.000179016155178944,2.01835645073049e-05,0.00013303598275820111
7,0.1,0.008684127117103651,11.515262115756801,0.7,8.060683481029761,0.08060683481029761,0.8060683481029761,2.476290120110044,0.00011314973991779809,0.0027766238682440094,0.00027879388537207817,0.0022472691630644856,2.4785373424293664,0.0009075144890392,0.09027777777777778,2.4839823246002197,2.4847252368927,7,0,False,,,,,,0.0001912457592346146,1.8067000083880387e-05,0.00013013646507316573
8,0.1,0.008684127117103651,11.515262115756801,0.8,9.212209692605441,0.09212209692605441,0.9212209692605442,2.4730630429804634,0.00011464812675971464,0.0025569539214203873,0.0002568418831522809,0.0023660812496484967,2.4754290625889004,0.0009567411782584259,0.08333333333333333,2.4849069118499756,2.4849066734313965,7,1,False,,,,,,0.00020907077674430164,1.557936312454146e-05,0.00011929422840371844
9,0.1,0.008684127117103651,11.515262115756801,0.9,10.363735904181121,0.10363735904181122,1.0363735904181122,2.4699487653328505,0.00011813287199593089,0.0022006070346726994,0.00022124204259760927,0.0022928941517622687,2.472241638039147,0.0009283164832989069,0.08333333333333333,2.4849069118499756,2.4849066734313965,7,2,False,,,,,,0.00023235674372837332,1.3719053457519353e-05,0.00010832281918698728
10,0.1,0.008684127117103651,11.515262115756801,1.0,11.515262115756801,0.11515262115756801,1.1515262115756801,2.4679586739630377,0.0001203879620739629,0.001989586788939758,0.00020016256291460342,0.0023049242961222047,2.4702635927577847,0.0009339395835267237,0.08333333333333333,2.4849069118499756,2.4849066734313965,7,3,False,0.008117188256005211,0.00010620033068148245,0.013083388894290327,0.15065865248013466,-0.06497340587420292,0.00026263530621995987,1.1490786046171375e-05,8.703778157113214e-05
