epoch,target_grad_ratio,calibration_ratio_median,kappa,warmup_scale,regularizer_multiplier,effective_lambda_p2,effective_lambda_a1,train_task_loss,train_p2,train_a1,train_base_regularizer,train_weighted_regularizer,train_total_loss,train_weighted_reg_to_task_loss_ratio,val_wholecount_ba,val_wholecount_loss,val_objective_loss,last_progress_epoch,epochs_since_progress,early_stop_triggered,first_batch_task_hidden_grad_norm,first_batch_base_reg_hidden_grad_norm,first_batch_base_reg_to_task_hidden_grad_ratio,first_batch_effective_reg_to_task_hidden_grad_ratio,first_batch_task_reg_hidden_grad_cosine,train_p2_hidden_1,train_p2_hidden_2,train_p2_hidden_3
1,0.1,0.011528126542796766,8.674436356051626,0.1,0.8674436356051626,0.008674436356051626,0.08674436356051626,2.5300188101507506,0.00031327487628950244,0.009997558483466019,0.0010028885979615728,0.0008699493202190083,2.530888757689274,0.00034385092977517133,0.09722222222222222,2.4753029346466064,2.4753029346466064,1,0,False,0.02322093938389409,0.000250694100583605,0.010796036130970868,0.009364952831574062,0.17619351558754842,0.00017682411523095833,3.7035904048297636e-05,0.000725964626169919
2,0.1,0.011528126542796766,8.674436356051626,0.2,1.7348872712103252,0.017348872712103253,0.17348872712103253,2.4552977643201768,0.00030271083187863307,0.008832022624664175,0.0008862293740131744,0.0015375080467129635,2.4568352514618237,0.0006262002389509238,0.10416666666666667,2.470348358154297,2.470348358154297,2,0,False,,,,,,0.00017803977982468883,3.6810467856424814e-05,0.0006932822551430811
3,0.1,0.011528126542796766,8.674436356051626,0.3,2.6023309068154874,0.026023309068154876,0.26023309068154876,2.436185470341405,0.00031749351661337346,0.008544880282069699,0.0008576629873126322,0.0022319228904924505,2.4384174478238707,0.0009161547499828372,0.10416666666666667,2.467817783355713,2.467817783355713,3,0,False,,,,,,0.00017918110659815654,3.639608471945494e-05,0.0007369033506892705
4,0.1,0.011528126542796766,8.674436356051626,0.4,3.4697745424206503,0.034697745424206505,0.34697745424206505,2.4194895868252146,0.00030803373652524773,0.008229924571859087,0.0008260728264381395,0.002866286444982671,2.422355845544917,0.0011846657495822208,0.1111111111111111,2.4677984714508057,2.4677984714508057,4,0,False,,,,,,0.0001806282716251833,3.496380228490233e-05,0.0007085091097395797
5,0.1,0.011528126542796766,8.674436356051626,0.5,4.337218178025813,0.04337218178025813,0.4337218178025813,2.4038612108017205,0.00028651205877125864,0.007919592806899507,0.0007948244212751506,0.0034473270936043556,2.407308577260134,0.0014340790883075254,0.10416666666666667,2.4610402584075928,2.4610402584075928,5,0,False,0.008931617087383712,0.00014642828545486175,0.01639437562339052,0.07110598397115263,-0.18528710418538788,0.00018302175914568157,3.2718390899208626e-05,0.0006437960147726223
6,0.1,0.011528126542796766,8.674436356051626,0.6,5.204661813630975,0.05204661813630975,0.5204661813630975,2.3875265897038473,0.00026491222736424095,0.007506428251167993,0.0007532919697357717,0.003920629957976163,2.391447231814701,0.0016421303850117474,0.1111111111111111,2.461104393005371,2.461104393005371,5,1,False,,,,,,0.00018868230098618833,3.122274054369846e-05,0.0005748316418401987
7,0.1,0.011528126542796766,8.674436356051626,0.7,6.072105449236138,0.06072105449236138,0.6072105449236138,2.3765443245433078,0.0002616921489058053,0.007459207694406866,0.0007485377127601222,0.004545199863529297,2.381089542490685,0.0019125247598328436,0.09722222222222222,2.4685733318328857,2.4685733318328857,5,2,False,,,,,,0.00019743892140991075,3.080366806456941e-05,0.0005568338690522782
8,0.1,0.011528126542796766,8.674436356051626,0.8,6.939549084841301,0.06939549084841301,0.6939549084841301,2.3647935168878553,0.0002689280093687814,0.007678055674119784,0.0007704948662702482,0.005346886851711009,2.370140357600227,0.0022610375128005616,0.09722222222222222,2.472327709197998,2.472327709197998,5,3,False,,,,,,0.00020940162310286196,3.0656581237714215e-05,0.0005667258462698917
9,0.1,0.011528126542796766,8.674436356051626,0.9,7.8069927204464635,0.07806992720446464,0.7806992720446464,2.3576039287186323,0.0002547567176292755,0.007094556383993765,0.0007120032016133405,0.005558603746967194,2.3631625819739703,0.002357734341742601,0.09027777777777778,2.470121145248413,2.470121145248413,5,4,False,,,,,,0.00022262426821267306,2.8669722524274015e-05,0.0005129761605166066
10,0.1,0.011528126542796766,8.674436356051626,1.0,8.674436356051626,0.08674436356051626,0.8674436356051626,2.3590335476624165,0.00024198037730497845,0.006341878916241113,0.0006366076983596405,0.005522213001028601,2.364555770066437,0.0023408793853315914,0.10416666666666667,2.46799898147583,2.46799898147583,5,5,False,0.01066972312113865,0.00017488519155148851,0.01639079004824496,0.14218086509890526,-0.10326730917828882,0.00023871611552505326,2.6463734800351276e-05,0.00046076127405371756
11,0.1,0.011528126542796766,8.674436356051626,1.0,8.674436356051626,0.08674436356051626,0.8674436356051626,2.3639400583946766,0.00022333109909235764,0.005609316869980291,0.0005631650155434215,0.004885139204273177,2.3688252366143128,0.002066524143421224,0.09722222222222222,2.470740795135498,2.470740795135498,5,6,False,,,,,,0.00025772687308001373,2.3352707658901173e-05,0.00038891371697020717
12,0.1,0.011528126542796766,8.674436356051626,1.0,8.674436356051626,0.08674436356051626,0.8674436356051626,2.3600552984851566,0.00023050540198592818,0.005377098366541214,0.0005400149139059506,0.004684325078383678,2.364739570683333,0.001984836999959448,0.09027777777777778,2.476015090942383,2.476015090942383,5,7,False,,,,,,0.00028052301077563285,2.281626961287151e-05,0.00038817690896982785
13,0.1,0.011528126542796766,8.674436356051626,1.0,8.674436356051626,0.08674436356051626,0.8674436356051626,2.344194082713168,0.0002408103788002649,0.005517184212178684,0.0005541265318102064,0.004806735512773264,2.3490008064473558,0.002050485302483979,0.10416666666666667,2.471900701522827,2.471900701522827,5,8,False,,,,,,0.0003043477696594229,2.2871682299511918e-05,0.00039521170082372226
14,0.1,0.011528126542796766,8.674436356051626,1.0,8.674436356051626,0.08674436356051626,0.8674436356051626,2.3316035812364797,0.00024627442948565065,0.00561633214543665,0.0005640959766494646,0.004893214810517794,2.336496838193752,0.0020986478361483983,0.10416666666666667,2.467576742172241,2.467576742172241,5,9,False,,,,,,0.0003284330757013434,2.2953540609362847e-05,0.00038743667122579327
15,0.1,0.011528126542796766,8.674436356051626,1.0,8.674436356051626,0.08674436356051626,0.8674436356051626,2.322451391646866,0.0002556455656429256,0.00571336627179651,0.0005738930807772723,0.004978199169623205,2.327429547777685,0.0021435105972629764,0.10416666666666667,2.4656293392181396,2.4656293392181396,5,10,False,,,,,,0.000352538827359484,2.3115250877491014e-05,0.0003912825924432524
16,0.1,0.011528126542796766,8.674436356051626,1.0,8.674436356051626,0.08674436356051626,0.8674436356051626,2.3197178627250525,0.0002616030789119081,0.005551127905247287,0.0005577288266161549,0.004837983376434691,2.3245558804365936,0.002085591292878758,0.09722222222222222,2.4695887565612793,2.4695887565612793,5,11,False,,,,,,0.0003768946722902441,2.294873131721913e-05,0.00038496580531118555
17,0.1,0.011528126542796766,8.674436356051626,1.0,8.674436356051626,0.08674436356051626,0.8674436356051626,2.3157037896666797,0.0002664964029560645,0.00550711156220116,0.0005533761323210038,0.004800226195537439,2.3205040219318436,0.002072901645261106,0.09722222222222222,2.468825340270996,2.468825340270996,5,12,False,,,,,,0.0004029458582745112,2.2381432018328536e-05,0.00037416190100535623
