topology,tau_mem_ms,seed,split,output_whole_count_ba,hidden_whole_count_linear_ba,uend_linear_ba,uend_minus_hidden_count_ba,uend_minus_output_count_ba,state_events_per_neuron_second,output_events_per_neuron_second,state_tail_event_fraction,output_tail_event_fraction,recurrent_param_count,artifact_source
ff,250,11,test,0.4402972027972027,0.4812312687312687,0.1997391497391497,-0.2814921189921189,-0.240558053058053,60.05155338653147,354.8614393260381,0.0,0.0002464826843918,0,experiment_4_4_1_stage2_memory_sweep
ff,250,11,train,0.8248731712115288,0.9312710071374504,0.920628011848184,-0.0106429952892664,0.095754840636655,54.56606590152813,321.40214908882183,0.0001034510269602,0.0019106450377444,0,experiment_4_4_1_stage2_memory_sweep
ff,250,11,val,0.5749037999037999,0.570580808080808,0.1684283309283309,-0.4021524771524771,-0.406475468975469,49.25410461425781,289.3404846191406,0.0,8.5756357293576e-05,0,experiment_4_4_1_stage2_memory_sweep
ff,250,23,test,0.5065399877899878,0.5389652014652014,0.1817467254967254,-0.357218475968476,-0.3247932622932623,61.46673803460108,430.9462568727258,9.79393969404779e-06,0.000945142891309,0,experiment_4_4_1_stage2_memory_sweep
ff,250,23,train,0.8000071411436397,0.9322876224574308,0.8832905403197672,-0.0489970821376635,0.0832833991761274,56.43784868696676,394.6464849527855,0.0001671053382896,0.0029562654121171,0,experiment_4_4_1_stage2_memory_sweep
ff,250,23,val,0.5406806156806158,0.56501924001924,0.183068783068783,-0.3819504569504569,-0.3576118326118327,50.85756301879883,357.15447998046875,0.0,0.0003459668077994,0,experiment_4_4_1_stage2_memory_sweep
ff,250,37,test,0.4602827727827728,0.5315247252747253,0.1692717005217005,-0.3622530247530248,-0.2910110722610722,54.65926737328098,396.4685974121094,2.202409246222001e-06,0.0005313362160774,0,experiment_4_4_1_stage2_memory_sweep
ff,250,37,train,0.759658091926472,0.9285259413774472,0.923362887917087,-0.0051630534603602,0.1637047959906149,49.861358721367054,359.5813147960144,8.476594219014503e-05,0.0021963636917839,0,experiment_4_4_1_stage2_memory_sweep
ff,250,37,val,0.4262566137566137,0.5234848484848484,0.1741462241462241,-0.3493386243386243,-0.2521103896103895,44.89684677124024,326.0599975585937,0.0,0.0001263476442545,0,experiment_4_4_1_stage2_memory_sweep
ff,250,53,test,0.4943126318126317,0.5070700133200133,0.2081106393606393,-0.298959373959374,-0.2862019924519923,53.440484713201656,370.6622276828714,0.0,0.0003240105428107,0,experiment_4_4_1_stage2_memory_sweep
ff,250,53,train,0.8192600867248735,0.944189301641207,0.9236117125584844,-0.0205775890827224,0.104351625833611,48.70613044305431,336.5590224142945,0.0001016719668815,0.0018679627268246,0,experiment_4_4_1_stage2_memory_sweep
ff,250,53,val,0.4983525733525733,0.5610630110630112,0.2204485329485329,-0.3406144781144782,-0.2779040404040404,44.10433578491211,306.65802001953125,0.0,0.0001541831734357,0,experiment_4_4_1_stage2_memory_sweep
ff,250,71,test,0.4588668276168275,0.5214708902208902,0.132048507048507,-0.3894223831723832,-0.3268183205683205,56.76683237781264,389.6312761698684,0.0,0.0002004742265155,0,experiment_4_4_1_stage2_memory_sweep
ff,250,71,train,0.7423405015881118,0.934954998739772,0.8833056568727583,-0.0516493418670136,0.1409651552846464,51.61118294983435,352.5087285000773,5.1893725055117616e-05,0.0018303009632112,0,experiment_4_4_1_stage2_memory_sweep
ff,250,71,val,0.5094636844636845,0.4726611351611351,0.1879028379028379,-0.2847582972582972,-0.3215608465608466,46.42748641967773,319.3688659667969,0.0,0.0001187347297673,0,experiment_4_4_1_stage2_memory_sweep
ff,500,11,test,0.4753801753801754,0.5046800421800421,0.253581141081141,-0.2510989010989011,-0.2217990342990343,44.407694725141134,254.7889427289571,0.0,4.209248247007801e-05,0,experiment_4_4_1_stage2_memory_sweep
ff,500,11,train,0.7197767523315749,0.9140672354072712,0.9584687360672376,0.0444015006599662,0.2386919837356627,40.15823048445526,229.91961113146783,5.169075864836856e-05,0.0010489722026657,0,experiment_4_4_1_stage2_memory_sweep
ff,500,11,val,0.5772186147186147,0.5756673881673883,0.3098965848965849,-0.2657708032708034,-0.2673220298220298,36.147090911865234,205.24038696289065,0.0,0.0,0,experiment_4_4_1_stage2_memory_sweep
ff,500,23,test,0.4662622100122099,0.5394112831612832,0.2282606282606282,-0.3111506549006549,-0.2380015817515817,57.45870339380552,399.9805485973619,8.399974656839893e-06,0.0005191836046845,0,experiment_4_4_1_stage2_memory_sweep
ff,500,23,train,0.822778047359143,0.9574568176596014,0.9250017924844504,-0.0324550251751509,0.1022237451253075,52.27850175683552,363.8017916392131,0.0002778663644414,0.0023529020421809,0,experiment_4_4_1_stage2_memory_sweep
ff,500,23,val,0.4773869648869648,0.4881373256373256,0.1829425204425204,-0.3051948051948052,-0.2944444444444444,47.26582336425781,330.67041015625,0.0,0.0001514814794063,0,experiment_4_4_1_stage2_memory_sweep
ff,500,37,test,0.4276640026640027,0.5178633866133865,0.2368964368964368,-0.2809669497169496,-0.1907675657675658,52.78911459935855,369.7306414042434,3.802359633606999e-06,0.0004248293499424,0,experiment_4_4_1_stage2_memory_sweep
ff,500,37,train,0.7732146711007042,0.945852972801174,0.9597662181305356,0.0139132453293616,0.1865515470298313,48.30721311848258,337.47624156643315,8.642429641248142e-05,0.0018074765334365,0,experiment_4_4_1_stage2_memory_sweep
ff,500,37,val,0.5020622895622896,0.6225949975949976,0.2026815776815776,-0.4199134199134199,-0.2993807118807119,43.56803512573242,305.3615417480469,0.0,9.19885642360896e-05,0,experiment_4_4_1_stage2_memory_sweep
ff,500,53,test,0.4339750527250527,0.5181790431790431,0.2065483127983128,-0.3116307303807303,-0.2274267399267399,52.84878639325704,369.7164799938463,0.0,0.0002553704615733,0,experiment_4_4_1_stage2_memory_sweep
ff,500,53,train,0.8159048386960772,0.9577380532657076,0.9613858217049116,0.0036477684392037,0.1454809830088342,47.95810631179153,335.42855299196225,0.0001514078096404,0.0016838562305737,0,experiment_4_4_1_stage2_memory_sweep
ff,500,53,val,0.5355218855218855,0.5568542568542569,0.228018278018278,-0.3288359788359789,-0.3075036075036075,43.625450134277344,305.5029296875,0.0,0.0001271874643862,0,experiment_4_4_1_stage2_memory_sweep
ff,500,71,test,0.46248334998335,0.494364663114663,0.2277576590076589,-0.266607004107004,-0.234725690975691,56.41173177222683,378.92990404939,0.0,0.0001925384140994,0,experiment_4_4_1_stage2_memory_sweep
ff,500,71,train,0.8304381811976418,0.9601816943338832,0.9451951113725068,-0.0149865829613765,0.1147569301748649,51.34002490544278,343.7957316150764,9.274186041973816e-05,0.0015544472101966,0,experiment_4_4_1_stage2_memory_sweep
ff,500,71,val,0.4898208273208273,0.4893578643578644,0.2122715247715247,-0.2770863395863396,-0.2775493025493025,46.350318908691406,311.6345520019531,0.0,7.661752897547558e-05,0,experiment_4_4_1_stage2_memory_sweep
dense,250,11,test,0.5244110056610056,0.530545843045843,0.5338848651348651,0.0033390220890221,0.0094738594738594,50.93532860115783,245.6073620939908,0.2871169260103408,0.2917262340245181,16384,experiment_4_4_1_stage2_memory_sweep
dense,250,11,train,0.8688657479020935,0.9834645760013406,0.8872622405410048,-0.0962023354603358,0.0183964926389113,52.14912628594036,250.4431401842022,0.2554235310131834,0.2604989137840353,16384,experiment_4_4_1_stage2_memory_sweep
dense,250,11,val,0.6351310726310726,0.5894300144300144,0.5421356421356421,-0.0472943722943722,-0.0929954304954304,43.04477310180664,202.24388122558597,0.2638179659843445,0.2721057832241058,16384,experiment_4_4_1_stage2_memory_sweep
dense,250,23,test,0.4380862193362192,0.5222104284604284,0.5495892995892996,0.0273788711288711,0.1115030802530803,24.808080986754536,120.54950525989273,0.1278638858092974,0.1262663728366159,16384,experiment_4_4_1_stage2_memory_sweep
dense,250,23,train,0.7213056659381382,0.9742806787801224,0.893343434091908,-0.0809372446882145,0.1720377681537698,24.560640427003424,119.78527829404952,0.1282797396029129,0.1266443858150771,16384,experiment_4_4_1_stage2_memory_sweep
dense,250,23,val,0.550607263107263,0.4074555074555073,0.5060666185666185,0.0986111111111111,-0.0445406445406445,21.076683044433597,101.10437774658205,0.1090459376573562,0.1081724017858505,16384,experiment_4_4_1_stage2_memory_sweep
dense,250,37,test,0.4837384837384837,0.4720071595071595,0.5623889998889999,0.0903818403818404,0.0786505161505162,37.4836641076493,165.74009850906998,0.2151546982461459,0.1984909301343029,16384,experiment_4_4_1_stage2_memory_sweep
dense,250,37,train,0.8801612680097608,0.9919848079531765,0.8887559254987099,-0.1032288824544664,0.008594657488949,35.563115394053895,155.4864932403302,0.2177674789847277,0.2002420585967997,16384,experiment_4_4_1_stage2_memory_sweep
dense,250,37,val,0.5118085618085618,0.5082431457431458,0.5366522366522366,0.0284090909090908,0.0248436748436747,29.73369407653809,128.2973175048828,0.1926407217979431,0.1799472123384475,16384,experiment_4_4_1_stage2_memory_sweep
dense,250,53,test,0.4806943056943056,0.4834589022089022,0.5502740315240315,0.0668151293151293,0.0695797258297258,33.832429938120384,171.05504785825127,0.2471766316727416,0.2377923608642735,16384,experiment_4_4_1_stage2_memory_sweep
dense,250,53,train,0.78603113614193,0.9852286185129322,0.8459900020546495,-0.1392386164582827,0.0599588659127194,34.21932244752237,171.17255954446972,0.2258496856166245,0.2186249378113246,16384,experiment_4_4_1_stage2_memory_sweep
dense,250,53,val,0.579479316979317,0.4793710918710918,0.6055435305435305,0.1261724386724386,0.0260642135642135,29.718944549560547,148.4629364013672,0.2244869619607925,0.2174969911575317,16384,experiment_4_4_1_stage2_memory_sweep
dense,250,71,test,0.5630182317682316,0.502278971028971,0.5263361638361638,0.0240571928071927,-0.0366820679320678,39.53141434551918,199.40491663266533,0.2840666962813025,0.2678296069984566,16384,experiment_4_4_1_stage2_memory_sweep
dense,250,71,train,0.7410495837864323,0.9931054829339142,0.8602629668466689,-0.1328425160872453,0.1192133830602366,38.39020540956376,192.7951111785311,0.2598327500633446,0.2462284345686333,16384,experiment_4_4_1_stage2_memory_sweep
dense,250,71,val,0.5458032708032708,0.4734547859547859,0.489532227032227,0.016077441077441,-0.0562710437710438,33.43867874145508,168.20999145507812,0.2561338543891907,0.2410386055707931,16384,experiment_4_4_1_stage2_memory_sweep
dense,500,11,test,0.491749222999223,0.4571088633588633,0.5549395049395048,0.0978306415806415,0.0631902819402818,45.529642810560254,197.0344971957272,0.445037790765501,0.3896120598871413,16384,experiment_4_4_1_stage2_memory_sweep
dense,500,11,train,0.7766983647261534,0.9763604350921684,0.8983427555271787,-0.0780176795649896,0.1216443908010252,42.59837248075029,179.14637498970492,0.3681767351040536,0.3217851431357471,16384,experiment_4_4_1_stage2_memory_sweep
dense,500,11,val,0.5883597883597883,0.5475889850889851,0.6306337181337182,0.083044733044733,0.0422739297739298,37.25972366333008,156.37234497070312,0.3833122253417969,0.3362204730510711,16384,experiment_4_4_1_stage2_memory_sweep
dense,500,23,test,0.4575098512598512,0.5103459040959041,0.4702124264624265,-0.0401334776334775,0.0127025752025752,27.539682858610806,126.29051365264476,0.3941700001285501,0.3739056199380796,16384,experiment_4_4_1_stage2_memory_sweep
dense,500,23,train,0.6158772799409399,0.948155763981094,0.903954133699369,-0.0442016302817249,0.288076853758429,26.95415834961988,122.74413826133215,0.3822810550359768,0.3644994772239724,16384,experiment_4_4_1_stage2_memory_sweep
