CNN_test_balanced_accuracy,CNN_test_accuracy,CNN_test_macro_f1,kNN_selected_k,kNN_test_balanced_accuracy,kNN_test_accuracy,kNN_test_macro_f1,prototype_test_balanced_accuracy,prototype_test_accuracy,prototype_test_macro_f1,linear_probe_test_balanced_accuracy,linear_probe_test_accuracy,linear_probe_test_macro_f1,retrieval_macro_mAP,retrieval_micro_mAP,SameLabel_macro_at_1,SameLabel_micro_at_1,D_intra_macro,D_inter_centroids,D_inter_over_D_intra,NMI_arithmetic,ARI,silhouette_macro,silhouette_micro
0.12247474747474747,0.1349206349206349,0.0538124582077062,3,0.0755050505050505,0.07936507936507936,0.0666016016016016,0.09280303030303032,0.09523809523809523,0.052032701597918986,0.08282828282828282,0.0873015873015873,0.05618113770287684,0.10277776367112484,0.1041686489422194,0.07140151515151516,0.07142857142857142,0.041266059076163535,0.008180753327906132,0.198244114191009,0.25691250031461355,0.021576188065711665,-0.34983687498619515,-0.36766762062639213
