epoch,train_loss,val_balanced_accuracy,val_accuracy
1,2.6769395429794103,0.07222222222222223,0.07086614173228346
2,2.6256227094107385,0.05416666666666667,0.05511811023622047
3,2.580726448259397,0.04722222222222222,0.047244094488188976
4,2.543864913182716,0.03888888888888889,0.03937007874015748
5,2.513388694330619,0.05277777777777778,0.05511811023622047
6,2.4861426026853795,0.05277777777777778,0.05511811023622047
7,2.464441576323371,0.05138888888888888,0.05511811023622047
8,2.4439039934352835,0.07638888888888888,0.07874015748031496
9,2.4257136730298603,0.11313131313131314,0.11811023622047244
10,2.4101043339007884,0.10479797979797982,0.11023622047244094
11,2.3961249366742834,0.12083333333333333,0.12598425196850394
12,2.3836377106119326,0.12777777777777777,0.13385826771653545
13,2.3716702472129367,0.15,0.15748031496062992
14,2.361219255528675,0.14166666666666666,0.14960629921259844
15,2.3513163010642226,0.15694444444444444,0.16535433070866143
16,2.341388743399122,0.15555555555555553,0.16535433070866143
17,2.331909081344372,0.15618686868686868,0.16535433070866143
18,2.323709496261504,0.15618686868686868,0.16535433070866143
19,2.315937404400319,0.164520202020202,0.1732283464566929
20,2.3082449730128456,0.17285353535353534,0.18110236220472442
21,2.301887507852354,0.17979797979797976,0.1889763779527559
22,2.2954432216772025,0.18674242424242424,0.1968503937007874
23,2.2894575185790274,0.18598484848484845,0.1968503937007874
24,2.2841428240684616,0.18598484848484845,0.1968503937007874
25,2.278940496560827,0.18459595959595956,0.1968503937007874
26,2.2740776542477774,0.1852272727272727,0.1968503937007874
27,2.2690964412834367,0.17828282828282827,0.1889763779527559
28,2.2647856290663397,0.19494949494949496,0.2047244094488189
29,2.2605948506243516,0.19494949494949496,0.2047244094488189
30,2.256605632773273,0.19494949494949498,0.2047244094488189
31,2.2533214462402205,0.209469696969697,0.2204724409448819
32,2.2498730829317277,0.19494949494949496,0.2047244094488189
33,2.2462499069115163,0.18800505050505054,0.1968503937007874
34,2.2430077865606393,0.19633838383838384,0.2047244094488189
35,2.2397447292844634,0.18876262626262627,0.1968503937007874
36,2.236421954504794,0.1957070707070707,0.2047244094488189
37,2.2333769547884867,0.1957070707070707,0.2047244094488189
38,2.2302123589421337,0.19779040404040402,0.2047244094488189
39,2.227191187293925,0.2067550505050505,0.2125984251968504
40,2.2242798808865714,0.21369949494949494,0.2204724409448819
41,2.2217090177027967,0.22064393939393936,0.2283464566929134
42,2.218868065460995,0.21433080808080807,0.2204724409448819
43,2.216484918986281,0.22821969696969693,0.23622047244094488
44,2.214023279817137,0.22064393939393936,0.2283464566929134
45,2.21168717546913,0.2365530303030303,0.2440944881889764
46,2.2095405794169807,0.2365530303030303,0.2440944881889764
47,2.207109827247747,0.2441287878787879,0.25196850393700787
48,2.204920689627823,0.2441287878787879,0.25196850393700787
49,2.2028349262394316,0.24349747474747474,0.25196850393700787
50,2.2007431501304358,0.2351641414141414,0.2440944881889764
51,2.1986648060233986,0.228219696969697,0.23622047244094488
52,2.19678664969527,0.22897727272727275,0.23622047244094488
53,2.195254541060333,0.22897727272727275,0.23622047244094488
54,2.1931957672357196,0.22897727272727275,0.23622047244094488
55,2.191407831836509,0.228219696969697,0.23622047244094488
56,2.1897537272814747,0.22885101010101008,0.23622047244094488
57,2.1879291726755405,0.2294823232323233,0.23622047244094488
58,2.1864072597915905,0.2294823232323233,0.23622047244094488
59,2.185569250420348,0.2378156565656566,0.2440944881889764
