seed,width,depth,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_mean_hidden_firing_rate,train_output_firing_rate,train_silent_output_fraction,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_mean_hidden_firing_rate,val_output_firing_rate,val_silent_output_fraction
101,256,2,1,2.4772605419979654,0.10327022375215146,0.09319688580694872,0.0360049666718652,0.00032463216205805013,0.0003419476219985373,0.9707401032702238,2.4848895981198265,0.09523809523809523,0.08333333333333333,0.014492753623188406,4.74950070230884e-05,0.0,1.0
101,256,2,2,2.46862309894135,0.10327022375215146,0.09345860434696912,0.036349144088767535,0.00034703976292562014,0.0006462112203482562,0.9604130808950087,2.4846925546252536,0.09523809523809523,0.08333333333333333,0.014492753623188406,5.040986304977614e-05,0.0,1.0
101,256,2,3,2.4591988688286732,0.10671256454388985,0.09802886530037068,0.04413303504689736,0.00039126615179124725,0.0011765789605908854,0.9449225473321858,2.484571903470963,0.09523809523809523,0.08333333333333333,0.014492753623188406,5.452495391098235e-05,0.0,1.0
101,256,2,4,2.450981170503285,0.11187607573149742,0.10217124478130768,0.05172385360709849,0.0004250247563099804,0.001525505105487352,0.9380378657487092,2.484082505816505,0.09523809523809523,0.08333333333333333,0.014492753623188406,5.8811506891405494e-05,7.315717086588827e-06,0.9920634920634921
101,256,2,5,2.44185416136264,0.11359724612736662,0.10428369528212295,0.05836877626196476,0.000460647934915504,0.0018423300450533437,0.9328743545611016,2.483621495110648,0.09523809523809523,0.08333333333333333,0.014492753623188406,6.601291589851638e-05,1.4631434173177655e-05,0.9920634920634921
101,256,2,6,2.4301316245697864,0.11703958691910499,0.1070520099804691,0.06095274155051208,0.000515178548997605,0.0024550443554915394,0.919104991394148,2.4813633986881802,0.10317460317460317,0.09027777777777778,0.027419052966498225,7.698649152839962e-05,8.778860503906593e-05,0.9920634920634921
101,256,2,7,2.4159555295658603,0.13253012048192772,0.12231438793869426,0.08637743070472677,0.0005599283270805768,0.0029616851178812086,0.9139414802065404,2.4809757717072016,0.09523809523809523,0.08333333333333333,0.014598540145985403,8.538813537002896e-05,0.00012436719047201006,0.9920634920634921
101,256,2,8,2.4004771918725227,0.13080895008605853,0.12076887240409251,0.08763337122630875,0.0006364085764650711,0.0038158563205877593,0.8967297762478486,2.476179319714743,0.10317460317460317,0.09027777777777778,0.027419052966498225,0.00010510627907997542,0.00034383870306967486,0.9920634920634921
101,256,2,9,2.380840469760862,0.14285714285714285,0.13196139827752848,0.10587189388050611,0.0007338898181955215,0.0050357021231458065,0.8726333907056799,2.4721805292462546,0.10317460317460317,0.09027777777777778,0.027526395173454,0.00013888431656570977,0.0006145202352734615,0.9682539682539683
101,256,2,10,2.3609293976256853,0.16006884681583478,0.1495702708347932,0.13446764807275777,0.0007912990729730182,0.005599566773298497,0.8605851979345955,2.467522916339693,0.1111111111111111,0.09722222222222222,0.038624338624338624,0.00015397298305679924,0.0007681502940918268,0.9682539682539683
101,256,2,11,2.3423997641840817,0.16523235800344235,0.15439627661256408,0.14176265707911467,0.00085845645192356,0.00658772561564529,0.8433734939759037,2.4608409556131514,0.10317460317460317,0.09027777777777778,0.03461779448621554,0.00017746329338951805,0.0011558832996810347,0.9603174603174603
101,256,2,12,2.318436787583947,0.16351118760757316,0.15260265909567614,0.1390333386629491,0.0010097486475622625,0.008558460482020533,0.802065404475043,2.4567228725978305,0.10317460317460317,0.09027777777777778,0.03349673202614379,0.00022495830041260645,0.0016021420419629533,0.9523809523809523
101,256,2,13,2.289074328187821,0.1738382099827883,0.16297065529700566,0.15223140377899236,0.001149984245984558,0.009910898219639239,0.7796901893287436,2.4542524738917275,0.1111111111111111,0.10218253968253967,0.05555555555555555,0.00026439458783249935,0.0020703479355046383,0.9365079365079365
101,256,2,14,2.2535614885274393,0.18416523235800344,0.17302836328317275,0.17117716594126645,0.0014055944550052757,0.012975865476409802,0.7418244406196214,2.4616142946576316,0.1111111111111111,0.10218253968253967,0.05476409313725491,0.0003542407383021684,0.003262809820618617,0.8968253968253969
101,256,2,15,2.216980044895113,0.20309810671256454,0.192569690820477,0.1974669839751916,0.0015983979579446295,0.014569760106296861,0.7246127366609294,2.467739279308016,0.10317460317460317,0.09027777777777778,0.03415810768751945,0.00040893715433236764,0.0037968571679396013,0.8888888888888888
