epoch,train_ba,val_ba,train_loss,val_loss,train_task_loss,train_reg_loss,train_total_loss,reg_scale
1,0.15063071573695222,0.11653439153439153,2.4322808211518647,2.473069667816162,2.6212432384490967,0.002773928875103593,2.6240171432495116,0.1
2,0.15150773000658282,0.08564814814814814,2.4086210350161372,2.4581713676452637,2.430728387832642,0.005579902324825525,2.4363082885742187,0.2
3,0.16657906430437397,0.1064814814814815,2.372053337999958,2.442573308944702,2.411163568496704,0.008448005560785532,2.4196115016937254,0.3
4,0.19613376663469598,0.1369047619047619,2.328386030180729,2.4326586723327637,2.3599042892456055,0.01126642432063818,2.37117075920105,0.4
5,0.221818660342202,0.1068121693121693,2.2858478107879168,2.4560275077819824,2.3136672496795656,0.013939270190894604,2.3276064872741697,0.5
6,0.2557151113432664,0.12275132275132276,2.2429830917187688,2.466576099395752,2.2867258071899412,0.016011225059628487,2.3027370452880858,0.6
7,0.29495998083120517,0.14927248677248675,2.19440677367061,2.4251720905303955,2.230779838562012,0.018101641908288002,2.248881483078003,0.7
8,0.30759758390665803,0.19563492063492063,2.1506243777972696,2.4230246543884277,2.1844378471374513,0.02003323584794998,2.2044711112976074,0.8
9,0.3320667035036448,0.1908730158730159,2.10126250787364,2.42842173576355,2.152129554748535,0.021954040229320525,2.1740835666656495,0.9
10,0.34566201418445935,0.2045634920634921,2.065757738333356,2.446728229522705,2.0734264850616455,0.02401247136294842,2.0974389791488646,1.0
11,0.34884369450589175,0.19193121693121695,2.0181330132607544,2.4600672721862793,2.0483935594558718,0.02343512624502182,2.0718286752700807,1.0
12,0.42156100167289196,0.1716931216931217,1.9508400308080467,2.414729118347168,2.025407242774963,0.022744695469737054,2.0481519222259523,1.0
13,0.4235389776743619,0.19656084656084657,1.8971924223711076,2.3833553791046143,1.941288137435913,0.022701816260814668,1.9639899492263795,1.0
14,0.4678851721000976,0.18234126984126986,1.8576969076557126,2.3726580142974854,1.9010376930236816,0.022238897159695625,1.9232766151428222,1.0
15,0.4697751694601297,0.1806216931216931,1.8142736228936305,2.3402421474456787,1.8517581462860107,0.022328049317002295,1.8740861892700196,1.0
16,0.5055257079301003,0.21335978835978833,1.7687477092939892,2.3408443927764893,1.8071503162384033,0.022309187054634094,1.8294595003128051,1.0
17,0.5234730833695693,0.24589947089947087,1.7331776103956975,2.3139901161193848,1.7713958501815796,0.022133438661694527,1.7935292720794678,1.0
18,0.5320526635335897,0.19464285714285715,1.7050165042614567,2.284593343734741,1.7386770248413086,0.02250807099044323,1.761185097694397,1.0
19,0.5550089084677295,0.19484126984126982,1.6688695064715386,2.3156838417053223,1.7072149991989136,0.02214200384914875,1.7293570041656494,1.0
20,0.5650749465520837,0.19745670995670994,1.6345490522926318,2.265092611312866,1.670125126838684,0.022000233083963393,1.6921253442764281,1.0
21,0.6103815503256685,0.19914021164021165,1.5807251218263951,2.2704954147338867,1.6302685737609863,0.02234618440270424,1.6526147603988648,1.0
22,0.622729746542856,0.20158730158730157,1.5377410740532276,2.2375919818878174,1.5887622117996216,0.022185080870985984,1.6109472990036011,1.0
23,0.6337184113158315,0.20082972582972583,1.5116586246096533,2.235170602798462,1.5430896759033204,0.022287724167108537,1.565377402305603,1.0
24,0.6394337160793712,0.20667989417989419,1.4796786661197314,2.222480058670044,1.5223344802856444,0.021906137093901636,1.544240617752075,1.0
25,0.6663559768419959,0.24699374699374702,1.4484385358692242,2.1999709606170654,1.4926491022109984,0.021862538531422615,1.5145116567611694,1.0
26,0.6898990203584039,0.21488095238095237,1.412533958684557,2.204465627670288,1.4639999389648437,0.022048839181661607,1.4860487937927247,1.0
27,0.6900450811188731,0.24391534391534395,1.3829313065221922,2.170109987258911,1.425157618522644,0.022247759997844695,1.4474053621292113,1.0
28,0.7083735469211657,0.20390211640211642,1.3616306911031884,2.1861467361450195,1.3782479763031006,0.02171609327197075,1.3999640703201295,1.0
29,0.7214298159557013,0.18584656084656084,1.3327639139868102,2.2118303775787354,1.3466623067855834,0.021859665960073472,1.3685219764709473,1.0
30,0.7213466515282897,0.21243386243386242,1.3053108870264996,2.185054063796997,1.3277635335922242,0.02189016602933407,1.349653720855713,1.0
31,0.7386626857068377,0.23373015873015868,1.2784979977418962,2.179748773574829,1.3069165706634522,0.021839771792292594,1.328756332397461,1.0
32,0.7433931826064523,0.23465608465608465,1.2547394397336726,2.1720519065856934,1.2780288457870483,0.022044645994901656,1.3000734806060792,1.0
33,0.7388298953230392,0.20257936507936505,1.2324301754340863,2.184704542160034,1.2670215845108033,0.021671567112207413,1.2886931419372558,1.0
34,0.7589475161632366,0.19219576719576723,1.2099877782614834,2.2061591148376465,1.2215049743652344,0.021821985393762587,1.2433269739151,1.0
35,0.7646051959017988,0.2031746031746032,1.1816710809216853,2.1761116981506348,1.1942092418670653,0.02181854657828808,1.2160277843475342,1.0
36,0.7712231921031284,0.19603174603174603,1.1577652099826043,2.171449661254883,1.1863083839416504,0.02179226130247116,1.2081006526947022,1.0
